,lr,weight_decay,annealing_coef,layers,ntrain,nodes,ACC,LogLoss,Mean KL-div,ECE,WD,Mean UQ,Std UQ,Min UQ,Max UQ,Mean Pc1 OOD,Std Pc1 OOD,Max Pc1 OOD,Min Pc1 OOD,Mean UQ OOD,Std UQ OOD,Max UQ OOD,Min UQ OOD,Time
0,0.01,0.1,0.0002,1,250,20.0,0.509,0.7244159716984777,0.020555146,0.08938175439834595,0.09409099245965481,0.07643784,0.019128796,0.035178773,0.16746423,0.50676936,0.11464798,0.619281,0.3377999,0.011387498,0.0026297038,0.01693399,0.008366434,7745958.292271308
1,0.01,0.1,0.0002,3,250,200.0,0.4994,0.707775346199836,0.007018749,0.0714535266160965,0.07306518297791481,0.008127591,0.0018892193,0.0041267546,0.021009179,0.5069606,0.09220563,0.6262157,0.38033214,0.0011087443,7.37163e-05,0.0012980155,0.00097520184,7745961.958563937
2,0.01,0.1,0.0002,8,250,2000.0,0.4944,0.693202387291448,4.333175e-06,0.00769689679145813,0.0020787402570247655,1.8288096e-08,4.4251367e-09,9.030142e-09,5.2056667e-08,0.49792123,3.6358493e-08,0.49792135,0.49792117,2.5074314e-09,2.4739552e-10,3.1079597e-09,2.1014144e-09,7745968.097442989
3,0.01,0.1,0.002,1,250,20.0,0.5066,0.7194804470223171,0.016290097,0.08975531160831451,0.09436267721951008,0.11704026,0.024359526,0.058248058,0.21346848,0.52231926,0.13346654,0.7042319,0.33354458,0.018160945,0.003082079,0.025144754,0.013745779,7745972.441802812
4,0.01,0.1,0.002,3,250,200.0,0.5008,0.7115567298340512,0.0099817375,0.07579439133405685,0.07882457816004754,0.11174751,0.02311284,0.06237662,0.2068832,0.49899134,0.10058557,0.637345,0.37792772,0.016996933,0.0017230575,0.020090384,0.013744229,7745976.386922177
5,0.01,0.1,0.002,8,250,2000.0,0.4944,0.6931833314718011,2.0518935e-06,0.007045924663543701,0.0014310754895210265,2.2816344e-08,5.267603e-09,1.2180978e-08,5.97659e-08,0.49856895,3.988056e-08,0.49856904,0.49856883,3.1291296e-09,2.062112e-10,3.6627095e-09,2.752905e-09,7745981.077377358
6,0.01,0.1,0.02,1,250,20.0,0.5086,0.7043944164101855,0.006396533,0.0584212951362133,0.06765546091794968,0.23148088,0.0072299293,0.17823248,0.2438848,0.8842265,0.15623714,0.9846068,0.57108736,0.083226025,0.094994396,0.27108455,0.015158067,7745984.268599175
7,0.01,0.1,0.02,3,250,200.0,0.5096,0.7272977658171528,0.02237533,0.07116646319627762,0.07876187903136014,0.23142134,0.026935631,0.10142379,0.26627752,0.6726299,0.21420401,0.94578665,0.49213237,0.19766608,0.11140459,0.28867513,0.05134979,7745988.119388941
8,0.01,0.1,0.02,8,250,2000.0,0.5056,0.693123876798341,1.3447589e-06,0.004404246807098389,0.0011605339527130127,2.8861354e-08,6.6368915e-09,1.5716e-08,7.744468e-08,0.5011606,5.676468e-08,0.5011606,0.50116044,3.9624846e-09,2.6334546e-10,4.6611146e-09,3.497946e-09,7745992.706107921
9,0.01,0.01,0.0002,1,250,20.0,0.5076,0.7332369710335102,0.026454559,0.09673591703176498,0.10350188997387885,0.0733823,0.017631851,0.035531282,0.18021487,0.53706735,0.11713954,0.68369603,0.35616526,0.0105948765,0.0017871126,0.014140238,0.008170095,7746001.579594921
