,lr,weight_decay,annealing_coef,layers,ntrain,nodes,ACC,LogLoss,Mean KL-div,ECE,WD,Mean UQ,Std UQ,Min UQ,Max UQ,Mean Pc1 OOD,Std Pc1 OOD,Max Pc1 OOD,Min Pc1 OOD,Mean UQ OOD,Std UQ OOD,Max UQ OOD,Min UQ OOD,Time
0,0.01,0.1,0.0002,1,250,20.0,0.5054,0.724550369197389,0.020555185,0.09029269218444824,0.09729740833342075,0.0760216,0.018849323,0.035416894,0.18389262,0.51225364,0.11423064,0.6190547,0.34717956,0.011092809,0.0022183862,0.015631668,0.008267385,7791997.459048914
1,0.01,0.1,0.0002,3,250,200.0,0.5038,0.7167219947905517,0.01244226,0.07356733828783035,0.07517056714594364,0.016306417,0.0056923693,0.007312324,0.05713215,0.5022123,0.09996517,0.6055332,0.33195585,0.002174044,0.0005193037,0.0034242803,0.0015870074,7792000.424558164
2,0.01,0.1,0.0002,8,250,2000.0,0.4944,0.6932356212659657,9.610272e-06,0.008693337440490723,0.003093640547990799,2.22136e-08,5.063999e-09,1.1997659e-08,5.774935e-08,0.49690634,3.578588e-08,0.49690643,0.4969063,3.047215e-09,1.7340077e-10,3.436926e-09,2.7076557e-09,7792004.738644318
3,0.01,0.1,0.002,1,250,20.0,0.5084,0.7314796189119477,0.024920966,0.09966209530830383,0.1080202574774623,0.112141125,0.023891034,0.05375587,0.20432271,0.5203419,0.14337693,0.648681,0.30442166,0.017313696,0.003249154,0.023099257,0.012710296,7792008.398346933
4,0.01,0.1,0.002,3,250,200.0,0.495,0.7105875294428798,0.008260223,0.07596632838249207,0.07203447748422623,0.115375794,0.025219291,0.060973067,0.21078719,0.4944985,0.10074071,0.60010976,0.31929865,0.016758401,0.0019716155,0.021859312,0.0137712825,7792012.023573237
5,0.01,0.1,0.002,8,250,2000.0,0.4944,0.6933677604536661,4.004445e-05,0.01192384958267212,0.00630140033364296,2.287803e-08,5.21392e-09,1.2358407e-08,5.949957e-08,0.4936986,3.6641442e-08,0.49369872,0.4936985,3.1404905e-09,1.8790074e-10,3.581735e-09,2.7618796e-09,7792017.424233378
6,0.01,0.1,0.02,1,250,20.0,0.5034,0.6997332271118728,0.0045677023,0.052928805351257324,0.054791408085823064,0.23923697,0.004839736,0.21496521,0.25982946,0.67557794,0.3318592,0.96825624,0.099452436,0.11721249,0.08714049,0.28658256,0.030751599,7792020.307557709
7,0.01,0.1,0.02,3,250,200.0,0.4912,0.7084151129809068,0.0061575295,0.06135319545865059,0.05942633144259453,0.24233706,0.01007192,0.18526247,0.27955505,0.6279237,0.1740486,0.9461817,0.49994183,0.22878559,0.0894397,0.28867513,0.050995775,7792023.708702174
8,0.01,0.1,0.02,8,250,2000.0,0.5056,0.6930928406455958,1.2563287e-05,0.002035677433013916,0.0035528530359268187,2.8445616e-08,6.475674e-09,1.4938156e-08,7.540741e-08,0.5035529,3.4010256e-08,0.5035529,0.5035528,3.9023917e-09,2.1967542e-10,4.3424864e-09,3.4436793e-09,7792027.405008716
9,0.01,0.01,0.0002,1,250,20.0,0.5098,0.736359895913124,0.029142428,0.09081226587295532,0.09600931753516198,0.07334797,0.020960856,0.032465424,0.18670481,0.52190185,0.086442485,0.6224717,0.39304736,0.010749642,0.0021657944,0.0148119135,0.006983422,7792033.884780305
10,0.01,0.01,0.0002,3,250,200.0,0.5054,0.7806066784737727,0.07533863,0.11207820475101471,0.11795199557556771,0.022993168,0.007181072,0.0034775967,0.068897925,0.51340663,0.11302516,0.61576754,0.33765277,0.0032509177,0.00067516306,0.004914814,0.0025396193,7792036.86402098
11,0.01,0.01,0.0002,8,250,2000.0,0.4944,0.6931586261451139,2.3986237e-07,0.006088316440582275,0.0004895975887775422,1.8850109e-08,4.2901136e-09,1.0047714e-08,4.8466642e-08,0.49951044,3.213667e-08,0.49951047,0.49951032,2.5858635e-09,1.4239587e-10,2.9089606e-09,2.3216764e-09,7792040.614217836
12,0.01,0.01,0.002,1,250,20.0,0.5116,0.7258739937913833,0.02001303,0.09052448719739914,0.09818985937833785,0.11210571,0.02261633,0.05807244,0.20263027,0.50894743,0.13924988,0.65592974,0.30754647,0.017226325,0.0024677159,0.022023052,0.013001545,7792043.953608211
13,0.01,0.01,0.002,3,250,200.0,0.4976,0.7228091708887743,0.014213522,0.09450653940439224,0.09208390616476536,0.08539442,0.039846092,0.025292972,0.21894297,0.5592459,0.12139224,0.707355,0.44246045,0.011910066,0.0048737098,0.020067751,0.005564068,7792046.949802282
14,0.01,0.01,0.002,8,250,2000.0,0.4944,0.6931807542397596,1.7954114e-06,0.006920665502548218,0.001338733047246933,2.1098682e-08,4.8521622e-09,1.11777725e-08,5.589877e-08,0.49866128,4.239118e-08,0.49866137,0.4986612,2.8991982e-09,1.9923502e-10,3.380905e-09,2.4713873e-09,7792050.700330719
15,0.01,0.01,0.02,1,250,20.0,0.5014,0.7060910565820046,0.0072731087,0.054150763899087906,0.06254436334073543,0.2371706,0.016051905,0.15184443,0.26334482,0.6519759,0.27725896,0.9683483,0.15864503,0.10660496,0.060607594,0.2074638,0.030665219,7792053.638085638
16,0.01,0.01,0.02,3,250,200.0,0.5074,0.7203202394431164,0.017189922,0.07438971847295761,0.08262950154840948,0.23822749,0.020118512,0.12547758,0.2824563,0.5722592,0.4185174,0.9727142,0.044460073,0.07179107,0.051544767,0.17989928,0.026551178,7792057.700338802
17,0.01,0.01,0.02,8,250,2000.0,0.4944,0.6933287101894533,2.9929215e-05,0.011051744222640991,0.005450825339555741,1.9228493e-08,4.3657087e-09,1.01655155e-08,4.9892677e-08,0.4945492,3.3807208e-08,0.49454924,0.49454913,2.636548e-09,1.379379e-10,2.883624e-09,2.3933526e-09,7792062.582181699
18,0.01,0.001,0.0002,1,250,20.0,0.5096,0.730687030240019,0.024335267,0.09697889536619186,0.10210288356244564,0.07410586,0.01884124,0.03286202,0.16772942,0.5180059,0.117822155,0.63050365,0.34111613,0.010978589,0.002456036,0.015531933,0.0077666417,7792068.984941003
19,0.01,0.001,0.0002,3,250,200.0,0.507,0.752368596306691,0.04269916,0.09848377853631973,0.10473541678637267,0.009471494,0.002754784,0.004382382,0.026095117,0.47524425,0.12369068,0.573918,0.25988302,0.0013085338,0.00025907686,0.0019339467,0.0010353831,7792072.24657267
20,0.01,0.001,0.0002,8,250,2000.0,0.4944,0.6931471805599454,0.0,0.0055999755859375,0.0,0.2886751,0.0,0.28867513,0.28867513,0.5,0.0,0.5,0.5,0.2886751,0.0,0.28867513,0.28867513,7792076.361496894
21,0.01,0.001,0.002,1,250,20.0,0.5094,0.7296144782368916,0.022260511,0.10621589422225952,0.11528829528987407,0.11303577,0.023157468,0.057378087,0.20414618,0.53027916,0.15522549,0.6616745,0.3217803,0.01711661,0.0021941396,0.021494571,0.013226763,7792080.206350958
22,0.01,0.001,0.002,3,250,200.0,0.504,0.7234110419134067,0.017779764,0.06876660138368607,0.07966508707404135,0.102221005,0.03249252,0.04206883,0.21527694,0.43493298,0.112646155,0.53386647,0.24475028,0.014888078,0.004411713,0.023402112,0.009963541,7792083.67338852
23,0.01,0.001,0.002,8,250,2000.0,0.4944,0.6934836961851119,7.3563424e-05,0.014140069484710693,0.008527940547466277,1.6950622e-08,3.856045e-09,9.238828e-09,4.347477e-08,0.49147207,3.874213e-08,0.49147215,0.49147198,2.324874e-09,1.2912904e-10,2.5818585e-09,2.064815e-09,7792089.784359163
24,0.01,0.001,0.02,1,250,20.0,0.5104,0.7078378379016145,0.008389028,0.07363594323396683,0.07771734196543695,0.23900522,0.01709376,0.16658789,0.2736694,0.6360393,0.31641424,0.9604143,0.15043406,0.08368567,0.053516254,0.20036326,0.038048495,7792093.095523274
25,0.01,0.001,0.02,3,250,200.0,0.501,0.731609004346497,0.0252985,0.08313973248004913,0.08845041819810866,0.23536786,0.029765885,0.11820341,0.27689606,0.6652748,0.2101654,0.95377177,0.47667134,0.20160452,0.10669088,0.28867513,0.04413838,7792097.634848065
26,0.01,0.001,0.02,8,250,2000.0,0.4944,0.6936207004514756,0.00011775114,0.016361355781555176,0.01077296125292778,1.4922756e-08,3.391248e-09,8.07708e-09,3.827084e-08,0.48922706,3.8115047e-08,0.48922712,0.48922697,2.0478175e-09,1.1558359e-10,2.2823918e-09,1.8156504e-09,7792105.703222411
27,0.001,0.1,0.0002,1,250,20.0,0.5054,0.7051729090313215,0.0069418564,0.0591992624104023,0.06717855240702629,0.12856758,0.022529518,0.07211104,0.20946038,0.51255274,0.09762858,0.6044593,0.36656678,0.020365465,0.0021744347,0.025688289,0.016538203,7792117.713911634
