,lr,weight_decay,annealing_coef,layers,ntrain,nodes,ACC,LogLoss,Mean KL-div,ECE,WD,Mean UQ,Std UQ,Min UQ,Max UQ,Mean Pc1 OOD,Std Pc1 OOD,Max Pc1 OOD,Min Pc1 OOD,Mean UQ OOD,Std UQ OOD,Max UQ OOD,Min UQ OOD,Time
0,0.01,0.1,0.0002,1,250,20.0,0.5084,0.7282941970354927,0.022673484,0.08984490483999252,0.0986469819188118,0.08073995,0.01913015,0.037809424,0.1796638,0.5148228,0.1183274,0.6324242,0.33065635,0.011839958,0.0020934045,0.01572098,0.0089749005,7754314.377333477
1,0.01,0.1,0.0002,3,250,200.0,0.5068,0.7181623301652842,0.014130339,0.08858329802751541,0.09522656134963037,0.009704867,0.0026505918,0.0043477286,0.034061383,0.4917338,0.12601379,0.6511509,0.32646737,0.0013133044,0.00020395515,0.0017987898,0.0010076615,7754319.134678115
2,0.01,0.1,0.0002,8,250,2000.0,0.4944,0.6931899577588092,2.7709866e-06,0.007285416126251221,0.001662781274318695,3.7400053e-08,8.6143785e-09,1.9238064e-08,9.5943136e-08,0.49833727,3.766074e-08,0.4983373,0.49833712,5.128183e-09,3.276485e-10,5.774792e-09,4.4561537e-09,7754330.277631137
3,0.01,0.1,0.002,1,250,20.0,0.5088,0.7250203162678396,0.019906845,0.09350016713142395,0.09842997452318669,0.12636489,0.023750085,0.06629283,0.21128006,0.5190563,0.1373865,0.6542623,0.29688126,0.01990019,0.0028284986,0.025706943,0.01581314,7754335.597769048
4,0.01,0.1,0.002,3,250,200.0,0.5062,0.7111370908682788,0.012638717,0.08253195881843567,0.08778635908663272,0.114675954,0.027121494,0.05253349,0.22600286,0.50674534,0.1117981,0.6193601,0.3619968,0.01704819,0.0036969911,0.02384997,0.01092172,7754339.68994356
5,0.01,0.1,0.002,8,250,2000.0,0.4944,0.6931506362805013,2.3172086e-08,0.005750328302383423,0.0001522083520889282,1.8167087e-08,4.134726e-09,9.999201e-09,4.6623335e-08,0.49984777,4.0903302e-08,0.4998479,0.4998477,2.491945e-09,1.3860757e-10,2.7898144e-09,2.2362765e-09,7754345.352376756
6,0.01,0.1,0.02,1,250,20.0,0.5072,0.6997190124001651,0.0039211786,0.04276840016245842,0.051459875285625456,0.23602876,0.009581989,0.17841883,0.2654352,0.7816999,0.19474725,0.98044235,0.508983,0.10763002,0.09415987,0.28688434,0.019178836,7754349.288244452
7,0.01,0.1,0.02,3,250,200.0,0.5074,0.7171030172042714,0.014671857,0.06713143736124039,0.07692791348993779,0.24045634,0.023763571,0.122855335,0.28672773,0.5990442,0.35831627,0.9860255,0.019871697,0.1277354,0.13079868,0.28867513,0.013780552,7754354.050129895
8,0.01,0.1,0.02,8,250,2000.0,0.4944,0.6937789167816499,0.00017283241,0.018635660409927368,0.013031605881452558,2.3890793e-08,5.4322524e-09,1.2775791e-08,6.265549e-08,0.4869684,3.9095948e-08,0.48696852,0.48696828,3.2784193e-09,1.8382275e-10,3.6608692e-09,2.9009959e-09,7754358.963945016
9,0.01,0.01,0.0002,1,250,20.0,0.5096,0.7048524380496518,0.00615684,0.05757874622941017,0.06506240735054016,0.07699349,0.021419734,0.03467786,0.1765087,0.529593,0.10589499,0.68442935,0.37951303,0.011417591,0.0029279997,0.017767375,0.007474827,7754365.679293907
10,0.01,0.01,0.0002,3,250,200.0,0.4998,0.7124955984339613,0.010310327,0.07991023361682892,0.08161452734470367,0.007741809,0.001835195,0.00386324,0.023215542,0.4871886,0.107264325,0.61637884,0.33072984,0.0010477765,6.7779496e-05,0.0011970003,0.0009121945,7754369.723922215
11,0.01,0.01,0.0002,8,250,2000.0,0.4944,0.693460892148259,6.6633605e-05,0.013732880353927612,0.008118579447269441,1.7771512e-08,4.05454e-09,9.119643e-09,4.7228102e-08,0.4918814,3.4111327e-08,0.4918815,0.49188134,2.4392484e-09,1.474143e-10,2.8125526e-09,2.1693396e-09,7754375.27302763
12,0.01,0.01,0.002,1,250,20.0,0.499,0.7102545684425798,0.010217435,0.07573985308408737,0.08686023247838019,0.116397195,0.024352478,0.059935268,0.21239631,0.5237966,0.12907547,0.6864753,0.35451305,0.017743232,0.0022080569,0.022501683,0.013653149,7754379.828879594
13,0.01,0.01,0.002,3,250,200.0,0.4956,0.704564926270747,0.0053450284,0.06685507297515869,0.06262363292574882,0.082274914,0.028067473,0.030595863,0.21347858,0.5170362,0.080151275,0.6394817,0.42308557,0.011709712,0.0033637783,0.017915739,0.006568714,7754382.99759551
14,0.01,0.01,0.002,8,250,2000.0,0.5056,0.693143411199852,2.918276e-08,0.005432307720184326,0.00017084907293319704,2.0553465e-08,4.714957e-09,1.0904306e-08,5.685992e-08,0.5001708,4.5448115e-08,0.50017095,0.50017077,2.8209617e-09,1.8240086e-10,3.2598173e-09,2.4440374e-09,7754389.818289307
15,0.01,0.01,0.02,1,250,20.0,0.5052,0.7024960807967507,0.0058850464,0.05318045988678932,0.062262530344724655,0.23654185,0.009269256,0.19085701,0.25684223,0.7049685,0.35590693,0.98325694,0.061946873,0.078465804,0.08052885,0.23803836,0.016465055,7754393.128842232
16,0.01,0.01,0.02,3,250,200.0,0.5066,0.7224416803037838,0.015723877,0.08401992172002792,0.08794211068749427,0.23772949,0.019618155,0.12550586,0.2784533,0.52613014,0.25984332,0.975624,0.14291762,0.20584688,0.10737392,0.28867513,0.023788868,7754397.715047643
17,0.01,0.01,0.02,8,250,2000.0,0.4944,0.6934530985924976,6.429859e-05,0.013575315475463867,0.007975831753015519,2.2858487e-08,5.2034883e-09,1.2531241e-08,5.8933523e-08,0.49202418,3.6358493e-08,0.49202427,0.49202406,3.1372034e-09,1.7786386e-10,3.5347125e-09,2.7782716e-09,7754403.872056398
18,0.01,0.001,0.0002,1,250,20.0,0.5114,0.7195990355726828,0.015835255,0.08836133033037186,0.09622181673049926,0.0743012,0.018387536,0.03739879,0.16899726,0.50827736,0.124744974,0.6253286,0.3268177,0.010644003,0.0016960347,0.013565395,0.00766575,7754410.112760764
