,lr,weight_decay,annealing_coef,layers,ntrain,nodes,ACC,LogLoss,Mean KL-div,ECE,WD,Mean UQ,Std UQ,Min UQ,Max UQ,Mean Pc1 OOD,Std Pc1 OOD,Max Pc1 OOD,Min Pc1 OOD,Mean UQ OOD,Std UQ OOD,Max UQ OOD,Min UQ OOD,Time
0,0.01,0.1,0.0002,1,1000,20.0,0.5028,0.6958077335569837,0.00089982874,0.028247104957699776,0.0250281212747097,0.06926583,0.014820552,0.035403345,0.16269319,0.49984658,0.023479758,0.52743155,0.4689398,0.009973073,0.0009264799,0.011943432,0.008253685,7746372.396746508
1,0.01,0.1,0.0002,3,1000,200.0,0.4834,0.6964474631952163,0.00088547467,0.03258618712425232,0.025995846879482268,0.024367513,0.0077206553,0.010554093,0.083666794,0.4840252,0.014851691,0.5019848,0.46042407,0.0033256463,0.0007396326,0.0050892374,0.0023315097,7746382.723923836
2,0.01,0.1,0.0002,8,1000,2000.0,0.4944,0.6932210826804283,7.1275517e-06,0.00828048586845398,0.0026649980008602143,2.1138549e-08,4.834806e-09,1.098929e-08,5.423681e-08,0.497335,3.5007833e-08,0.4973351,0.49733496,2.9006704e-09,1.7334123e-10,3.264497e-09,2.5316917e-09,7746396.665453414
3,0.01,0.1,0.002,1,1000,20.0,0.4962,0.6964145257448395,0.0011975339,0.03482531011104584,0.030956516271829604,0.123328164,0.02091935,0.07040551,0.20609002,0.4919877,0.025541155,0.53140694,0.45844015,0.019678563,0.0020662071,0.024164021,0.015737336,7746407.58475835
4,0.01,0.1,0.002,3,1000,200.0,0.4864,0.697632646560354,0.001710145,0.042991794645786285,0.0366418208539486,0.12273899,0.01836026,0.070353046,0.1931945,0.46335474,0.019616919,0.48968852,0.4358796,0.020899981,0.0018254365,0.02508929,0.017275125,7746417.833939154
5,0.01,0.1,0.002,8,1000,2000.0,0.4944,0.6932723359538373,1.6837035e-05,0.009725213050842285,0.004092078453302384,2.3966525e-08,5.570149e-09,1.2890153e-08,6.710682e-08,0.49590793,3.9794145e-08,0.495908,0.4959078,3.2859615e-09,2.3038982e-10,3.7856203e-09,2.7755982e-09,7746433.974207766
6,0.01,0.1,0.02,1,1000,20.0,0.4974,0.6953038234757242,0.0010892287,0.013522805646061897,0.02421895908713341,0.23794046,0.0033534905,0.22806999,0.25635204,0.71155673,0.16971318,0.89005625,0.5000003,0.19029708,0.081397586,0.28867507,0.09622355,7746446.456464437
7,0.01,0.1,0.02,3,1000,200.0,0.4966,0.6976774059009399,0.0013521285,0.03666599839925766,0.029246610271930693,0.24951153,0.0051703868,0.23579161,0.27319852,0.50013554,0.0002458409,0.5011141,0.5,0.28864172,6.595285e-05,0.28867513,0.2883592,7746465.759769358
8,0.01,0.1,0.02,8,1000,2000.0,0.4944,0.693262938605096,1.4872113e-05,0.009481042623519897,0.0038465295493602756,2.7815776e-08,6.3867063e-09,1.5223332e-08,6.979412e-08,0.4961535,3.5592965e-08,0.49615353,0.49615338,3.8141237e-09,2.3811159e-10,4.370031e-09,3.3333791e-09,7746478.991335847
9,0.01,0.01,0.0002,1,1000,20.0,0.5018,0.6953374812034837,0.00080647715,0.02818155288696289,0.0237191155731678,0.061588805,0.0129898405,0.0338148,0.14678925,0.49637252,0.023283036,0.52472985,0.46900395,0.008792629,0.00060344464,0.010272212,0.007532051,7746498.92526503
10,0.01,0.01,0.0002,3,1000,200.0,0.4836,0.6969537907542759,0.001112307,0.03083830140531063,0.029060495364665984,0.01868363,0.005252647,0.008253237,0.05906029,0.4806193,0.019048596,0.50152713,0.45476195,0.002567603,0.00043252588,0.0033680676,0.0019294713,7746510.604328083
11,0.01,0.01,0.0002,8,1000,2000.0,0.5056,0.693106683756402,5.1220673e-06,0.003326892852783203,0.002266614258289337,1.6998749e-08,3.8737107e-09,8.921137e-09,4.5551083e-08,0.50226665,4.9785914e-08,0.5022667,0.5022665,2.3328828e-09,1.4003883e-10,2.6388194e-09,2.0445126e-09,7746530.771798118
12,0.01,0.01,0.002,1,1000,20.0,0.4966,0.6970520088093665,0.0013416159,0.03623194247484207,0.030143920451402663,0.11348667,0.020267868,0.06379062,0.2039016,0.49854296,0.02982927,0.53156805,0.4562189,0.017779391,0.0018542977,0.022534398,0.014691519,7746541.718154668
13,0.01,0.01,0.002,3,1000,200.0,0.505,0.6949983538457833,0.000800424,0.015748269855976105,0.021493074333667754,0.12314159,0.014404549,0.08090724,0.14805435,0.5569375,0.027045017,0.590422,0.52942723,0.021677483,0.0018023263,0.02495719,0.017408531,7746552.543173021
14,0.01,0.01,0.002,8,1000,2000.0,0.4944,0.6937021473141777,0.00014566007,0.01756414771080017,0.011972060585021975,1.4693774e-08,3.3496328e-09,7.786385e-09,3.8076557e-08,0.48802796,4.0819053e-08,0.48802802,0.48802784,2.0167572e-09,1.1632888e-10,2.2519175e-09,1.762121e-09,7746563.366105494
15,0.01,0.01,0.02,1,1000,20.0,0.4914,0.6983071280073971,0.0017380364,0.0433177575469017,0.03530676535367966,0.23482925,0.0045625153,0.21180065,0.25904042,0.67844236,0.15714034,0.9065727,0.49997604,0.21177655,0.07350301,0.28867504,0.08507073,7746573.359174197
16,0.01,0.01,0.02,3,1000,200.0,0.5004,0.6971409340211214,0.0016503664,0.028352919965982437,0.03115459350347519,0.24419478,0.004526285,0.22283077,0.26578456,0.5860556,0.16711032,0.93001586,0.5,0.2454382,0.08568979,0.28867513,0.065246336,7746586.651573623
17,0.01,0.01,0.02,8,1000,2000.0,0.4944,0.69341137675831,5.2118754e-05,0.012776672840118408,0.007184627604484559,1.4297198e-08,3.2549092e-09,7.6146796e-09,3.7128633e-08,0.4928154,3.213667e-08,0.49281546,0.4928153,1.9617188e-09,1.1021977e-10,2.186589e-09,1.743566e-09,7746597.820382039
18,0.01,0.001,0.0002,1,1000,20.0,0.5008,0.6970242160996521,0.0014735244,0.03163265064358711,0.028326702505350115,0.06211526,0.017250791,0.028467186,0.17548804,0.50831944,0.027779885,0.54359996,0.47841448,0.008924994,0.0019016347,0.013106172,0.0066178315,7746622.388284639
19,0.01,0.001,0.0002,3,1000,200.0,0.4848,0.6962595955648705,0.00074627076,0.029792018234729767,0.018730752778053285,0.018344622,0.0048959856,0.008450516,0.06027557,0.49832183,0.007921368,0.5104203,0.49093986,0.002541725,0.000403996,0.0035187001,0.0019115981,7746635.131253661
20,0.01,0.001,0.0002,8,1000,2000.0,0.4944,0.6937213993243685,0.00015240071,0.01782664656639099,0.012243677806854248,1.5752159e-08,3.5724421e-09,8.436703e-09,4.0459497e-08,0.4877563,3.6641442e-08,0.4877564,0.48775622,2.1625075e-09,1.15311344e-10,2.4029223e-09,1.9548607e-09,7746647.725210519
21,0.01,0.001,0.002,1,1000,20.0,0.4972,0.6958573977884119,0.0011775423,0.03299634903669357,0.027608076876401898,0.123539306,0.022269163,0.06491932,0.21179761,0.51115155,0.032523204,0.5533913,0.45669544,0.01942449,0.0020547227,0.024100894,0.016075421,7746661.577419704
22,0.01,0.001,0.002,3,1000,200.0,0.5032,0.6966432424407966,0.0014729293,0.02738705649971962,0.03068589834570885,0.13121612,0.021163126,0.09394428,0.18676867,0.6723811,0.044001963,0.758572,0.63373274,0.031224089,0.006023427,0.04318904,0.022499816,7746673.978941167
23,0.01,0.001,0.002,8,1000,2000.0,0.4944,0.6931504058120644,2.0220238e-08,0.005749106407165527,0.00014218440055847168,1.33018325e-08,3.0192684e-09,7.238629e-09,3.4579966e-08,0.49985787,3.682887e-08,0.4998579,0.49985772,1.8254274e-09,1.0096354e-10,2.0424988e-09,1.6211688e-09,7746685.88681232
24,0.01,0.001,0.02,1,1000,20.0,0.4972,0.6953481671007058,0.0006410875,0.02114279568195343,0.02013465901017189,0.23682544,0.0031030898,0.22608575,0.24962263,0.7506212,0.19920653,0.9424606,0.50008756,0.16281916,0.10236632,0.28865466,0.054318618,7746695.990127544
25,0.01,0.001,0.02,3,1000,200.0,0.5002,0.6973951487280183,0.002106831,0.02751416154205799,0.03297115196585655,0.24597496,0.0048566167,0.23100092,0.2657661,0.4998919,0.00033269793,0.50032145,0.49851823,0.28864473,6.03632e-05,0.28867513,0.28838828,7746710.453764254
26,0.01,0.001,0.02,8,1000,2000.0,0.5056,0.6930964328179359,6.4061904e-05,0.002455413341522217,0.00804663257598877,1.33247955e-08,3.033123e-09,7.2396995e-09,3.383753e-08,0.5080466,4.5448115e-08,0.50804675,0.5080465,1.8283933e-09,1.0273915e-10,2.0558628e-09,1.6300096e-09,7746724.227398745
27,0.001,0.1,0.0002,1,1000,20.0,0.4974,0.6947073978868078,0.0004456222,0.022785263136029243,0.0180285680770874,0.11048378,0.019172506,0.061636887,0.19748917,0.49436668,0.020596877,0.51634544,0.46596622,0.017059004,0.0010471763,0.01933426,0.01499317,7746753.740324932
28,0.001,0.1,0.0002,3,1000,200.0,0.4948,0.6988807836240887,0.00191124,0.03229353949427605,0.031755707734823224,0.042687856,0.009641122,0.021706574,0.11058692,0.507853,0.016508916,0.527648,0.48296613,0.0059561892,0.00048172812,0.007110157,0.004947633,7746764.616496394
29,0.001,0.1,0.0002,8,1000,2000.0,0.4944,0.693715455441531,0.00014540483,0.017558515071868896,0.011958842206001281,0.047529563,0.009252784,0.027487619,0.09567447,0.48771656,0.00020789346,0.48797187,0.48751387,0.006920231,0.00037341472,0.007710801,0.0062233172,7746776.171724472
30,0.001,0.1,0.002,1,1000,20.0,0.503,0.6941109601782275,0.00040802802,0.016499407589435577,0.01696322889924049,0.14665174,0.02381252,0.0800489,0.22322024,0.5001926,0.021654194,0.5277132,0.46741518,0.024063032,0.0028471483,0.030400522,0.019458702,7746789.041228817
31,0.001,0.1,0.002,3,1000,200.0,0.4942,0.7037894826131511,0.003874599,0.050447553396224976,0.04924876823425293,0.12931411,0.020824768,0.07690223,0.20922668,0.54844594,0.044462133,0.5991028,0.4958205,0.020608269,0.0012090938,0.023210412,0.018285811,7746801.844394043
32,0.001,0.1,0.002,8,1000,2000.0,0.4944,0.6934407828356598,6.0332448e-05,0.013333231210708618,0.007727110433578491,0.13772808,0.001874537,0.1262081,0.14101583,0.49298194,0.000119975695,0.49315187,0.49284208,0.05098986,0.0037340487,0.059451304,0.04348424,7746817.412031446
33,0.001,0.1,0.02,1,1000,20.0,0.4932,0.6951020745071818,0.00048727874,0.017373505979776382,0.015861151063442228,0.23726816,0.004606828,0.21703641,0.2555933,0.63641614,0.159202,0.93551046,0.49982214,0.22803314,0.0824822,0.28867513,0.06045648,7746829.830385986
34,0.001,0.1,0.02,3,1000,200.0,0.4948,0.7000520780715392,0.0025509186,0.03654857352375984,0.03844354336261749,0.2343542,0.0042460673,0.19792496,0.23829779,0.8240421,0.1124853,0.9747055,0.65700465,0.116156764,0.05722135,0.20461284,0.024662573,7746842.253603675
35,0.001,0.1,0.02,8,1000,2000.0,0.4946,0.6935750498963734,6.347537e-05,0.011273711919784546,0.007011150336265565,0.23885727,0.00058691535,0.23583892,0.2420805,0.5492763,0.109231845,0.7689543,0.40945703,0.24566026,0.027459357,0.2653575,0.18017179,7746854.663296097
36,0.001,0.01,0.0002,1,1000,20.0,0.4944,0.6941494400598979,0.00028737498,0.008488249965012074,0.014649781095981597,0.104518116,0.020266598,0.057808943,0.19454236,0.4965844,0.017297143,0.5133567,0.46556452,0.015726164,0.0014344163,0.019374972,0.013066069,7746884.746093816
37,0.001,0.01,0.0002,3,1000,200.0,0.4974,0.6992150727764825,0.0020265672,0.039441708475351334,0.032560278362035754,0.04553821,0.010255723,0.0232577,0.11935062,0.49704203,0.014497814,0.511576,0.47181335,0.0063812016,0.00050351105,0.0075950287,0.0053326995,7746897.678570117
38,0.001,0.01,0.0002,8,1000,2000.0,0.4944,0.6936156194090689,0.00011601357,0.016314148902893066,0.010693751943111418,0.0463078,0.009508054,0.026554875,0.102616295,0.489322,7.385762e-06,0.4893319,0.48931202,0.006598502,0.00035160218,0.0072972956,0.005930643,7746908.849145618
39,0.001,0.01,0.002,1,1000,20.0,0.4948,0.6959559907258571,0.00086467894,0.028570901602506638,0.023815802985429763,0.1490947,0.022739556,0.083646916,0.21899162,0.49841085,0.030801136,0.5335301,0.45683023,0.026712416,0.0042412058,0.036359496,0.019174065,7746925.101005982
40,0.001,0.01,0.002,3,1000,200.0,0.4984,0.700788497203438,0.0033223229,0.050426185131073,0.04903310124278068,0.1269959,0.021048695,0.0717185,0.20792124,0.5286638,0.040239837,0.5681613,0.45278296,0.02008223,0.0013288583,0.022954218,0.017050533,7746936.247064762
41,0.001,0.01,0.002,8,1000,2000.0,0.4944,0.693246502276776,7.826844e-06,0.008319646120071411,0.0027203188002109524,0.13700573,0.0069330763,0.112905815,0.1485166,0.5014806,0.00030939706,0.5017693,0.5008244,0.039265275,0.0032490517,0.045283362,0.032137867,7746951.018609898
42,0.001,0.01,0.02,1,1000,20.0,0.4996,0.6946622565105441,0.0005518091,0.012161068618297577,0.019013901889324187,0.23904267,0.0041932394,0.21858159,0.25415048,0.33390206,0.2128265,0.5270714,0.061626334,0.19924194,0.107498944,0.28867504,0.057129186,7746963.442044983
43,0.001,0.01,0.02,3,1000,200.0,0.4958,0.6997973017363504,0.0024236022,0.03628404811024666,0.03703488194346428,0.23423526,0.004640915,0.19406925,0.23873924,0.659092,0.24929677,0.9553436,0.22260547,0.10478629,0.03144034,0.14889781,0.0427048,7746975.303424045
44,0.001,0.01,0.02,8,1000,2000.0,0.4906,0.6946388225806579,0.00044584117,0.012059830129146576,0.015078263694047928,0.23833716,0.0006690394,0.23328663,0.23952194,0.7459184,0.08656242,0.8758343,0.6120863,0.18528469,0.042599462,0.24154074,0.10959651,7746989.22890844
45,0.001,0.001,0.0002,1,1000,20.0,0.497,0.6951610455911333,0.0006460107,0.028777524828910828,0.021330443763732908,0.11210273,0.021164201,0.062491063,0.20675005,0.49622628,0.022947574,0.52573824,0.46426767,0.01728903,0.0017761351,0.020947345,0.013839498,7747022.355048383
46,0.001,0.001,0.0002,3,1000,200.0,0.4946,0.6982810561188251,0.0016596643,0.03721180185675621,0.0300743194937706,0.044198435,0.010015249,0.023066007,0.114837386,0.49193585,0.011074651,0.50345117,0.4719796,0.0061818864,0.000519765,0.0075547476,0.0053240773,7747034.639820238
47,0.001,0.001,0.0002,8,1000,2000.0,0.4944,0.6935521462583499,9.458843e-05,0.015266180038452148,0.009662559044361113,0.043753505,0.009237511,0.024507329,0.10008669,0.4902264,9.614793e-07,0.49022782,0.49022487,0.0061687212,0.0003280635,0.006803562,0.0055555245,7747045.807585105
48,0.001,0.001,0.002,1,1000,20.0,0.4928,0.6952863197747221,0.00061067636,0.0245857872068882,0.020602235460281372,0.14082468,0.022055183,0.08431185,0.21825312,0.49190885,0.023923775,0.52209705,0.45891905,0.0234534,0.0029759698,0.030706458,0.0190577,7747060.010327867
