,lr,weight_decay,annealing_coef,layers,ntrain,nodes,ACC,LogLoss,Mean KL-div,ECE,WD,Mean UQ,Std UQ,Min UQ,Max UQ,Mean Pc1 OOD,Std Pc1 OOD,Max Pc1 OOD,Min Pc1 OOD,Mean UQ OOD,Std UQ OOD,Max UQ OOD,Min UQ OOD,Time
0,0.01,0.1,0.0002,1,250,20.0,0.503,0.7058824960248534,0.007583104,0.0620012991130352,0.0752016948580742,0.083379835,0.020600328,0.040499028,0.1860983,0.51226693,0.1046312,0.62436795,0.36439222,0.012160239,0.0018895206,0.016674291,0.009096326,7784842.995637922
1,0.01,0.1,0.0002,3,250,200.0,0.5052,0.7222919371257855,0.019074773,0.0814177617430687,0.08722363873124123,0.009196571,0.0030927262,0.0036115607,0.027262142,0.50226027,0.09333281,0.57480705,0.32980624,0.0012125694,0.00020178573,0.0014798762,0.000770542,7784846.018177002
2,0.01,0.1,0.0002,8,250,2000.0,0.5056,0.6931248594724905,1.2205873e-06,0.0044786930084228516,0.0011056157112121583,2.3249578e-08,5.2871783e-09,1.2411074e-08,6.074065e-08,0.5011056,3.5977763e-08,0.50110567,0.5011055,3.1894969e-09,1.8232381e-10,3.5675716e-09,2.8048561e-09,7784850.106393491
3,0.01,0.1,0.002,1,250,20.0,0.5092,0.7218630300734173,0.016945947,0.09349676966667175,0.10144259436428546,0.13025223,0.0280953,0.06093045,0.217617,0.54011995,0.14127137,0.6804059,0.30743325,0.02080308,0.0048912847,0.03149643,0.014694828,7784853.792462417
4,0.01,0.1,0.002,3,250,200.0,0.4996,0.726369491218281,0.018668491,0.09385532885789871,0.09066603498458863,0.10913149,0.026465166,0.051807474,0.22159664,0.44511375,0.14254685,0.5871174,0.20135501,0.014839639,0.0011587364,0.017482743,0.012338829,7784856.546545917
5,0.01,0.1,0.002,8,250,2000.0,0.4944,0.6934015746548173,4.934213e-05,0.012597769498825073,0.006991539263725281,2.8630334e-08,6.533098e-09,1.4959946e-08,7.462302e-08,0.49300843,3.2243616e-08,0.49300852,0.49300838,3.9251056e-09,2.2309952e-10,4.3986113e-09,3.5011931e-09,7784860.072496777
6,0.01,0.1,0.02,1,250,20.0,0.5066,0.7031376016208309,0.0060845236,0.05505208298563957,0.06562409815192222,0.23693277,0.0076142936,0.19681586,0.25619292,0.71440005,0.29076126,0.9770944,0.25073785,0.10718677,0.09606381,0.28854823,0.022386806,7784862.76763759
7,0.01,0.1,0.02,3,250,200.0,0.5032,0.734326980588013,0.024855398,0.10416964441537857,0.10891356641352178,0.22938663,0.02442291,0.10123453,0.25712022,0.5779022,0.44590303,0.9816803,0.011852065,0.046815347,0.0334545,0.11925444,0.011712417,7784866.063678433
8,0.01,0.1,0.02,8,250,2000.0,0.4944,0.6934618115777209,6.6910165e-05,0.013737708330154419,0.008135317170619964,2.0809663e-08,4.738117e-09,1.0727909e-08,5.415118e-08,0.49186468,3.8919442e-08,0.49186477,0.4918646,2.8552676e-09,1.6146964e-10,3.2043386e-09,2.5341116e-09,7784870.109652182
9,0.01,0.01,0.0002,1,250,20.0,0.509,0.729064830414224,0.02304144,0.09522715955972672,0.10038158730268479,0.07063847,0.019631775,0.029084777,0.18765329,0.50024575,0.12789643,0.6226599,0.29748482,0.010230145,0.0023742279,0.014703783,0.0067482153,7784876.142848437
10,0.01,0.01,0.0002,3,250,200.0,0.5094,0.7197594553360882,0.017599178,0.08043929189443588,0.08805672903358937,0.0061366707,0.0018413576,0.0028352167,0.024524515,0.48521054,0.10295382,0.5920517,0.34392574,0.0008415383,0.00017300228,0.0012732457,0.00066620484,7784878.919529262
11,0.01,0.01,0.0002,8,250,2000.0,0.4944,0.6933627189239301,3.869848e-05,0.011788547039031982,0.006195038145780563,2.1961307e-08,5.0166977e-09,1.2004732e-08,5.7827233e-08,0.49380493,3.451265e-08,0.49380505,0.4938049,3.0152474e-09,1.8379023e-10,3.4879193e-09,2.7002949e-09,7784883.49299501
12,0.01,0.01,0.002,1,250,20.0,0.502,0.710676735654181,0.010103573,0.07067114114761353,0.07983461040854453,0.10360898,0.022006901,0.051689964,0.21665192,0.5083231,0.12546073,0.7046816,0.3413922,0.015305303,0.0015074122,0.018108293,0.011793112,7784886.20058468
