,lr,weight_decay,annealing_coef,layers,ntrain,nodes,ACC,LogLoss,Mean KL-div,ECE,WD,Mean UQ,Std UQ,Min UQ,Max UQ,Mean Pc1 OOD,Std Pc1 OOD,Max Pc1 OOD,Min Pc1 OOD,Mean UQ OOD,Std UQ OOD,Max UQ OOD,Min UQ OOD,Time
0,0.01,0.1,0.0002,1,250,20.0,0.5092,0.7277983604543784,0.022896845,0.08587691932916641,0.09245538395643234,0.08057184,0.020962685,0.03880023,0.18463008,0.5252875,0.09911392,0.6273993,0.36879247,0.011768226,0.0023622196,0.015909726,0.0083468985,7719366.89341421
1,0.01,0.1,0.0002,3,250,200.0,0.4964,0.7142282033285228,0.010138678,0.08977973461151123,0.08484664157032967,0.008630801,0.0021587228,0.0041306387,0.022708064,0.49081904,0.10253135,0.6081288,0.3349405,0.0011648672,0.00010099374,0.0013660333,0.0009387152,7719370.062923413
2,0.01,0.1,0.0002,8,250,2000.0,0.4944,0.693294558205654,2.17495e-05,0.010239928960800171,0.004649147433042526,2.2690934e-08,5.190982e-09,1.1785573e-08,6.0971004e-08,0.49535084,3.4010256e-08,0.49535096,0.49535078,3.1163776e-09,1.9188824e-10,3.5264458e-09,2.7115046e-09,7719375.971261482
3,0.01,0.1,0.002,1,250,20.0,0.5094,0.725658874142347,0.020812029,0.09234864264726639,0.10025421435534954,0.11248519,0.023384554,0.058791444,0.20371406,0.50834984,0.13700175,0.6519453,0.31555122,0.017181214,0.0025843459,0.02206623,0.01285205,7719379.690542482
4,0.01,0.1,0.002,3,250,200.0,0.5002,0.7009543206369029,0.004329617,0.03391728177666664,0.044376799714565277,0.129454,0.028370695,0.06341679,0.22225213,0.45979187,0.089207634,0.5400185,0.29696688,0.020050704,0.0039258385,0.029698705,0.014924297,7719382.916642825
5,0.01,0.1,0.002,8,250,2000.0,0.4944,0.6933876414212673,4.545613e-05,0.012293040752410889,0.006711846458911895,2.6531838e-08,6.1060454e-09,1.3932734e-08,7.23152e-08,0.4932882,4.0052832e-08,0.49328828,0.49328804,3.6361167e-09,2.3239455e-10,4.1354555e-09,3.2096332e-09,7719390.427659168
6,0.01,0.1,0.02,1,250,20.0,0.5052,0.7019027175606035,0.005327206,0.0551997609436512,0.06042134808897971,0.23523149,0.0080736885,0.19866888,0.24935237,0.90426755,0.113481306,0.98149794,0.6756821,0.04407396,0.020754395,0.081577756,0.018162826,7719394.266908393
7,0.01,0.1,0.02,3,250,200.0,0.4936,0.6931472152784004,2.3544524e-12,0.0055999755859375,4.057884216308471e-08,0.2886751,3.06373e-07,0.288655,0.28867513,0.5,0.0,0.5,0.5,0.2886751,0.0,0.28867513,0.28867513,7719399.380902723
8,0.01,0.1,0.02,8,250,2000.0,0.4944,0.6932093091354735,5.3105605e-06,0.007892906665802002,0.002300926285982132,3.5988165e-08,8.237415e-09,1.9520035e-08,9.282789e-08,0.49769908,3.8115047e-08,0.49769917,0.497699,4.938763e-09,3.0682368e-10,5.5605143e-09,4.2469446e-09,7719408.962480221
9,0.01,0.01,0.0002,1,250,20.0,0.508,0.7138641188217456,0.011743951,0.07866683602333069,0.08715817798376083,0.07441681,0.019795924,0.03606112,0.18188465,0.5220295,0.121371426,0.6760751,0.34991118,0.010727277,0.0020835157,0.015307572,0.007584921,7719415.020594427
