,lr,weight_decay,annealing_coef,layers,ntrain,nodes,ACC,LogLoss,Mean KL-div,ECE,WD,Mean UQ,Std UQ,Min UQ,Max UQ,Mean Pc1 OOD,Std Pc1 OOD,Max Pc1 OOD,Min Pc1 OOD,Mean UQ OOD,Std UQ OOD,Max UQ OOD,Min UQ OOD,Time
0,0.01,0.1,0.0002,1,250,20.0,0.511,0.7266067675159911,0.021454189,0.09480243921279907,0.10215383003354073,0.07587022,0.019716771,0.03355711,0.1632418,0.5087517,0.1290547,0.6350944,0.3260402,0.010999551,0.0022492856,0.014749236,0.007418291,7763059.027040371
1,0.01,0.1,0.0002,3,250,200.0,0.508,0.7082695987732673,0.007588242,0.06311585009098053,0.07178697714805603,0.00938581,0.002402415,0.004459701,0.024915894,0.50587004,0.09778589,0.6157429,0.35350776,0.0012760633,0.00016575702,0.0016565967,0.0010114654,7763062.933467441
2,0.01,0.1,0.0002,8,250,2000.0,0.5056,0.6930865579187142,4.3496675e-05,0.0010103583335876465,0.006624230480194091,2.0691775e-08,4.7324282e-09,1.1054075e-08,5.3286602e-08,0.5066242,3.9620748e-08,0.5066243,0.50662416,2.839896e-09,1.7430556e-10,3.2231797e-09,2.4788553e-09,7763067.672410347
3,0.01,0.1,0.002,1,250,20.0,0.5052,0.7233999733001967,0.018811973,0.09541605412960052,0.10403255003988741,0.11433334,0.026082853,0.052523024,0.21042234,0.5174729,0.14940457,0.66790587,0.31482565,0.017398177,0.003230364,0.023828438,0.012344433,7763072.204120205
4,0.01,0.1,0.002,3,250,200.0,0.5072,0.7143677954450448,0.012216446,0.07274655252695084,0.08149381607174873,0.1220711,0.024922725,0.06333777,0.21705951,0.48265556,0.11974154,0.58335906,0.2679321,0.017605713,0.0022372475,0.022263044,0.014186814,7763076.096642507
5,0.01,0.1,0.002,8,250,2000.0,0.4944,0.6935334978210471,8.915825e-05,0.014974445104598999,0.00938302016854286,2.5889534e-08,5.9163536e-09,1.4014303e-08,6.569397e-08,0.49061698,3.530161e-08,0.49061707,0.4906169,3.5512326e-09,2.1389528e-10,4.010208e-09,3.1150953e-09,7763083.058388946
6,0.01,0.1,0.02,1,250,20.0,0.5084,0.7032504978330225,0.0061900425,0.05348164215683937,0.06430839748978615,0.23913321,0.0072683278,0.20155415,0.2569522,0.77792835,0.22791395,0.9692483,0.49949148,0.13668676,0.12458728,0.2886745,0.029820142,7763086.762093013
7,0.01,0.1,0.02,3,250,200.0,0.5046,0.7075220602535451,0.00988395,0.0567319318652153,0.0690878060311079,0.24528174,0.013386167,0.17033987,0.27966288,0.7190405,0.21676633,0.9859017,0.49988392,0.17407224,0.12419443,0.28867513,0.013900909,7763092.841481015
8,0.01,0.1,0.02,8,250,2000.0,0.4944,0.6933575575131936,3.7331596e-05,0.011698663234710693,0.006085096341371536,2.1088528e-08,4.80519e-09,1.1665013e-08,5.490253e-08,0.4939149,3.256234e-08,0.49391496,0.49391484,2.8958627e-09,1.694637e-10,3.2625906e-09,2.5620814e-09,7763098.346462742
9,0.01,0.01,0.0002,1,250,20.0,0.5036,0.71702229204224,0.014383533,0.08275613933801651,0.09149374702870845,0.07608904,0.01771871,0.037016388,0.1688379,0.4991401,0.11736631,0.61900234,0.3281733,0.010943042,0.0015106826,0.013499108,0.0084225545,7763103.523861287
10,0.01,0.01,0.0002,3,250,200.0,0.5018,0.7057072314305809,0.006649823,0.07554991543292999,0.07450239625573157,0.007956087,0.0020201607,0.004062771,0.024815166,0.49037835,0.0875098,0.61363584,0.39152905,0.0010824073,0.00011580463,0.0013507045,0.0008937891,7763108.145851723
11,0.01,0.01,0.0002,8,250,2000.0,0.4944,0.6933774991416066,4.2675107e-05,0.01210978627204895,0.006504199475049973,2.15217e-08,4.8828954e-09,1.1400591e-08,5.6318914e-08,0.49349582,3.256234e-08,0.49349588,0.49349573,2.952104e-09,1.5793558e-10,3.283744e-09,2.6718523e-09,7763113.566736393
12,0.01,0.01,0.002,1,250,20.0,0.5106,0.7325699523598592,0.026103253,0.10167817771434784,0.10677885853946209,0.12480475,0.024833456,0.06355017,0.21205644,0.5105894,0.1510485,0.6383101,0.30037487,0.019994687,0.0037485682,0.02688306,0.014451512,7763118.778863612
13,0.01,0.01,0.002,3,250,200.0,0.5044,0.7476007997648356,0.040262356,0.1097664013504982,0.11104539109840988,0.102107,0.03460259,0.033842828,0.2061562,0.46812382,0.12884177,0.61865795,0.30573693,0.015615841,0.005522078,0.027332198,0.009099746,7763122.889534156
14,0.01,0.01,0.002,8,250,2000.0,0.4944,0.6933218153585708,2.8223127e-05,0.01089051365852356,0.005293745964765549,2.3213527e-08,5.2981255e-09,1.2775365e-08,5.8507602e-08,0.49470618,3.490936e-08,0.49470633,0.49470615,3.1864609e-09,1.8982599e-10,3.6245418e-09,2.8387042e-09,7763130.602696251
15,0.01,0.01,0.02,1,250,20.0,0.502,0.6980253522486386,0.0036849778,0.038576140999794006,0.05125987157225609,0.23575005,0.0076738554,0.19072466,0.2607915,0.7275226,0.19723558,0.98042935,0.4998798,0.17614603,0.104832664,0.2886744,0.019191312,7763134.439794362
16,0.01,0.01,0.02,3,250,200.0,0.5064,0.7170408315282409,0.013116368,0.08363284170627594,0.08794559013545514,0.2327518,0.014223128,0.16360731,0.26565215,0.59455174,0.32972738,0.98549974,0.22811233,0.14352517,0.10828508,0.28867498,0.014291513,7763139.079699184
17,0.01,0.01,0.02,8,250,2000.0,0.4944,0.6932230700941242,7.4527293e-06,0.008305579423904419,0.002725002402067185,2.1094607e-08,4.7851128e-09,1.12035154e-08,5.4685547e-08,0.49727502,3.2243616e-08,0.49727508,0.49727494,2.895666e-09,1.5587182e-10,3.2017422e-09,2.5906872e-09,7763144.549863885
18,0.01,0.001,0.0002,1,250,20.0,0.5086,0.7320403798804942,0.025958087,0.09196796268224716,0.10153757358491422,0.07378042,0.01857156,0.033435423,0.14990741,0.53042537,0.10612643,0.6336216,0.35709903,0.011009127,0.0026661307,0.015498168,0.007943002,7763152.463041581
19,0.01,0.001,0.0002,3,250,200.0,0.5088,0.7113257484926118,0.009595903,0.07129187881946564,0.07673803210258484,0.00874232,0.002113412,0.004246478,0.025348168,0.49598178,0.09872029,0.6051361,0.34829572,0.0011812964,8.992664e-05,0.00134795,0.00096763077,7763156.399388054
20,0.01,0.001,0.0002,8,250,2000.0,0.4944,0.6933060704777648,2.4428335e-05,0.010503232479095459,0.004926231026649475,1.7756285e-08,4.0402357e-09,9.36324e-09,4.6162217e-08,0.49507377,3.8919442e-08,0.49507385,0.49507368,2.4367777e-09,1.3674237e-10,2.7365894e-09,2.1780084e-09,7763161.868452766
