,lr,p_dropout,layers,n_MC_inference,ntrain,nodes,ACC,LogLoss,Mean KL-div,ECE,WD,Mean UQ,Std UQ,Min UQ,Max UQ,Mean Pc1 OOD,Std Pc1 OOD,Max Pc1 OOD,Min Pc1 OOD,Mean UQ OOD,Std UQ OOD,Max UQ OOD,Min UQ OOD,Delta time,Time
0,0.01,0.1,1,50,1000,20.0,0.723,0.5541025809418579,0.012230184,0.0636344850063324,0.05305128427125637,0.06072920952376278,0.028944317811387114,0.002418373661918291,0.16651921621314295,0.9996647145644978,0.0024054662368873,1.0,0.9808044489473104,0.0023469979766338987,0.016838263089856188,0.13436885476112365,0.0,0 days 00:00:23.970753,1193807.297301346
1,0.01,0.1,1,200,1000,20.0,0.729,0.5533653281886423,0.010527229,0.05706487596035004,0.04631452916838352,0.059487453764852365,0.027617699532222335,0.00462085770550849,0.13567546857590362,0.9999617317953111,0.0004363082815825976,1.0,0.9950253187608905,0.0005398383051276964,0.006154885711218295,0.07017651341078805,0.0,0 days 00:00:56.452288,1193863.809762817
2,0.01,0.1,1,500,1000,20.0,0.7268,0.5550670702153304,0.012242108,0.057086966931819916,0.04781399202026551,0.058444823607020864,0.025341289169186043,0.005747416094452649,0.12252502583513449,0.9999133475122632,0.0003449895756334107,1.0,0.998,0.0018622298618362193,0.0074547418456603785,0.044676615806322525,0.0,0 days 00:02:03.360679,1193987.224413675
3,0.01,0.1,3,50,1000,200.0,0.7272,0.5616057759855022,0.02383152,0.03816195949912071,0.03631831218203178,0.03907997922593282,0.024353996571232394,6.492212770011515e-07,0.22104913730454495,0.9970729050269495,0.006484730945202033,1.0,0.9712234282493591,0.019136949203434003,0.04075375971134972,0.14097699698734342,0.0,0 days 00:00:22.740747,1194010.003153431
4,0.01,0.1,3,200,1000,200.0,0.7282,0.5444150571561659,0.009164764,0.05051977559924126,0.04525125750415646,0.055323254315024085,0.025078578044210365,0.00022382056559436508,0.1355814818428999,0.9913068288100454,0.005220081795001384,1.0,0.9758769153058529,0.07685133874931602,0.031146786774865803,0.13720157669139119,1.736655918037498e-41,0 days 00:00:48.959627,1194059.008674034
5,0.01,0.1,3,500,1000,200.0,0.7296,0.5530129887344706,0.014459749,0.0448467917740345,0.03864615330429405,0.04482485144060516,0.022408228354117186,0.00015066846163050884,0.12176424578253685,0.9950657358770187,0.0043501684802598785,1.0,0.9819393700361252,0.04889003975035822,0.032149683911511795,0.11058046588008777,1.205970906231678e-21,0 days 00:01:55.489726,1194174.53395045
6,0.01,0.1,8,50,1000,2000.0,0.5158,0.6923879666535642,0.08777269,0.010537362657487392,0.223763538303749,0.08008072074517897,0.04135707131672661,0.008064123065906826,0.18337363711575105,0.49725356397720477,0.013324238321335783,0.5238512188196183,0.47469365894794463,0.08768216707995881,0.040344727777179026,0.14267819305702695,0.01118830574426379,0 days 00:00:28.756556,1194203.724567413
7,0.01,0.1,8,200,1000,2000.0,0.4944,0.6937373222280274,0.08845405,0.01843172311782837,0.23376119938172524,0.01594222285598144,0.013873912796645991,0.0064156654232001955,0.072543405136103,0.48726573013227714,0.0014504743770693555,0.4919973006844521,0.4843554586172104,0.01749405526904535,0.014430830174765196,0.05196924046272562,0.006668394637415165,0 days 00:00:59.857717,1194264.070471408
8,0.01,0.1,8,500,1000,2000.0,0.4944,0.6939236682910994,0.088485315,0.021955639123916626,0.23258781613983337,0.06566789865701121,0.01004844670770931,0.03583578558709881,0.10038348528936981,0.4841455562260277,0.003570789881173304,0.49189630085229874,0.47379696619510653,0.0687441697191846,0.011361562816174293,0.09626367298768346,0.039792134299082245,0 days 00:02:17.430760,1194401.934191901
9,0.01,0.3,1,50,1000,20.0,0.7292,0.5578976066309881,0.016844664,0.0628872737288475,0.05514242826677982,0.08122389330364004,0.04817599198925918,0.00854829305640616,0.23798739469426217,0.998433282937371,0.004866912753268331,1.0,0.9800214982242323,0.010961205952254303,0.03406713401472585,0.13984950423240675,0.0,0 days 00:00:27.367661,1194429.360072487
