,lr,weight_decay,p_dropout,layers,ntrain,nodes,ACC,LogLoss,Mean KL-div,ECE,WD,Mean UQ,Std UQ,Min UQ,Max UQ,Mean Pc1 OOD,Std Pc1 OOD,Max Pc1 OOD,Min Pc1 OOD,Mean UQ OOD,Std UQ OOD,Max UQ OOD,Min UQ OOD
0,0.01,0.1,0.1,1,5000,20.0,0.725,0.5524347140815463,0.013121445,0.06704272329807281,0.055138152441160125,0.05548544317484159,0.02241372006062145,0.003652973705754884,0.11549720704622131,0.9999999999954149,5.227673051990938e-11,1.0,0.9999999994039536,9.618902809211348e-11,1.096717192789291e-09,1.2504500482015601e-08,0.0
1,0.01,0.1,0.1,3,5000,200.0,0.729,0.5358242128426908,0.003030807,0.02485465258359909,0.016548620533534633,0.04010517073960785,0.00969947832557489,0.005266328775155795,0.08928398742730538,0.9994168902715811,0.0016542365263378994,1.0,0.9919604954123497,0.0074644827772620825,0.02024903156195334,0.07999631766344485,6.996251856019436e-45
2,0.01,0.1,0.1,8,5000,2000.0,0.7178,0.5755330991063893,0.028957572,0.07987826317548752,0.08915007415153268,0.09601585863127746,0.03151609494467804,0.0007839394763591635,0.19299662086203226,0.962339052287517,0.010362740053368309,0.9895597724616527,0.9388290157914162,0.13377319021382503,0.018379179252892296,0.16769310517834327,0.07325931731353623
3,0.01,0.1,0.3,1,5000,20.0,0.7282,0.5553250050459078,0.016190965,0.0667928084731102,0.06094955483354751,0.07468529841095911,0.042252789392869056,0.009687613647068705,0.157041950763054,0.9995985327835569,0.0011699740063699216,1.0,0.9950012053234968,0.00565100704238408,0.01649511922419286,0.07051667417165541,9.55660896073496e-46
4,0.01,0.1,0.3,3,5000,200.0,0.734,0.5386017361147858,0.0048184027,0.04504813998937607,0.042145353197084116,0.05733936501004772,0.012984866084484318,0.028549042496809784,0.11030720144641877,0.9951371255688942,0.00374361943891975,1.0,0.9836165864765644,0.04747164823123706,0.02795896300436035,0.10442593130227068,2.960906333934757e-30
5,0.01,0.1,0.3,8,5000,2000.0,0.5056,0.6930869394345532,0.088169314,0.001194596290588379,0.2330303109196586,0.0024128834413552134,0.0009995215585999694,0.0019408059838429681,0.03504202861507945,0.5044018695503474,0.00017732587110152575,0.5048645229637623,0.5039902094006539,0.002372657851714833,0.00012693709981048294,0.00270810069890762,0.0020230904325282757
6,0.01,0.1,0.5,1,5000,20.0,0.7226,0.5631476668861951,0.022793164,0.08694661408662796,0.08165209146417801,0.0858679848182473,0.055870493390526146,0.0016809642321495488,0.18822937173602164,0.9965844812427577,0.003893344326668937,1.0,0.9847345248609781,0.03614757520536938,0.03591264284569168,0.10712073807472469,1.390426332705945e-23
7,0.01,0.1,0.5,3,5000,200.0,0.7256,0.5360725647800518,0.0040898058,0.03714956343173981,0.03676341387756293,0.0806072664770036,0.021568878488687195,0.03947578614725903,0.16275886818069166,0.9389006628840397,0.021107545883923544,0.9716490641236305,0.8873280404508114,0.13564040349998793,0.0189918092231606,0.17451807561878274,0.09734409511993827
8,0.01,0.1,0.5,8,5000,2000.0,0.5054,0.6930651797369742,0.08817269,0.0012146234512329102,0.2318845201817912,0.01902174949090306,0.0032359943187803427,0.012991615557375007,0.046450720445383266,0.5068811593628847,0.0014884193724481578,0.5099066476523876,0.5016379353404045,0.01932204991888358,0.004406860747546557,0.04093643088738302,0.013494696469955842
9,0.01,0.01,0.1,1,5000,20.0,0.722,0.552377805220884,0.013106413,0.06788108497858047,0.058967772635595245,0.045758251603569514,0.023883202754277258,0.005625947293036261,0.10632495308223211,0.9999999963732867,3.9801343666749476e-08,1.0,0.9999995464086533,5.1164848016959896e-08,5.615580339907795e-07,6.399749536865925e-06,0.0
10,0.01,0.01,0.1,3,5000,200.0,0.7314,0.5366856593224864,0.003953416,0.03417596220970154,0.027687542905994997,0.03719529668993874,0.010689009718780914,0.004203349722745215,0.09485895898412243,0.9994104815870523,0.0014240789582633674,1.0,0.9926466849446297,0.008081055760117405,0.019119160895871866,0.07316503760003273,0.0
11,0.01,0.01,0.1,8,5000,2000.0,0.5086,0.6912811858555067,0.08693172,0.0034826812334358692,0.23008206900059816,0.02502283743862145,0.007866691294800205,0.0,0.22051800413139505,0.5105983255115838,0.002147248578269323,0.5165675251185894,0.5046648721396924,0.02598151154950373,0.007731234073592529,0.053405723981168114,0.018889056779116845
12,0.01,0.01,0.3,1,5000,20.0,0.7296,0.5563234062546342,0.017930219,0.07207421213388443,0.06333342505075161,0.07773712431151918,0.047468480590231114,0.004473435028529958,0.17036708915882448,0.997986832919347,0.0033399968083821065,1.0,0.9852523881831439,0.021155383045651517,0.031629279399439304,0.11952299539451493,3.2770361834632536e-37
