,lr,weight_decay,p_dropout,layers,ntrain,nodes,ACC,LogLoss,Mean KL-div,ECE,WD,Mean UQ,Std UQ,Min UQ,Max UQ,Mean Pc1 OOD,Std Pc1 OOD,Max Pc1 OOD,Min Pc1 OOD,Mean UQ OOD,Std UQ OOD,Max UQ OOD,Min UQ OOD
0,0.01,0.1,0.1,1,1000,20.0,0.7254,0.5607506470711753,0.013169124,0.060405947268009186,0.04889610428787891,0.06065358562794486,0.02426476994871929,0.002387391776670623,0.13311459472588624,0.9999999999633202,3.298572870459189e-10,1.0,0.9999999964237213,5.175229437771984e-10,4.8145075555066156e-09,5.316490463480438e-08,0.0
1,0.01,0.1,0.1,3,1000,200.0,0.7312,0.5470465447891929,0.012431427,0.034273624420166016,0.025234834646027958,0.043257582632788345,0.02108425909013528,0.0003359269442659312,0.12358301961073075,0.9920959373563529,0.005470452215104221,1.0,0.9788692523539066,0.06710577229336566,0.03159499796956341,0.12020936202576218,0.0
2,0.01,0.1,0.1,8,1000,2000.0,0.4944,0.6933653432382006,0.08762135,0.042053449898958206,0.2315971389590949,0.0718801362019964,0.019020136865752924,8.408269870082062e-09,0.17303857374967108,0.46626634471347694,0.005828365998166473,0.4796921142935753,0.45548584416508675,0.07319327853174748,0.01863005774478996,0.10909431859889838,0.02378071912279167
3,0.01,0.1,0.3,1,1000,20.0,0.7268,0.5551879276784744,0.015839133,0.0640510693192482,0.05551809951044742,0.07610372322253955,0.04248423542185394,0.00872322470086761,0.17364184310242092,0.9996599761372872,0.001165040638636086,1.0,0.9929521680355538,0.004510707786931133,0.015214265987706617,0.07601981218393897,0.0
4,0.01,0.1,0.3,3,1000,200.0,0.728,0.5443944386108469,0.008696146,0.06141052395105362,0.05601853143122171,0.07086665656387782,0.030309501430957977,0.008762710053437154,0.15235064620331873,0.9827726749227598,0.00754656713585079,1.0,0.9539001984894275,0.102110973096063,0.02494836267476452,0.16809411736940683,4.645023608728622e-24
5,0.01,0.1,0.3,8,1000,2000.0,0.4944,0.6935978861674268,0.088379845,0.01713767647743225,0.23365763277687254,0.015269195122358943,0.010623611111714334,0.008167350619144706,0.061643571712586755,0.4884641144470527,0.001377151989632551,0.49254196614027024,0.4834523244202137,0.015246835817693816,0.010880065284191331,0.049884880881181363,0.009250678673442784
6,0.01,0.1,0.5,1,1000,20.0,0.7288,0.5598394200587433,0.020906042,0.07340162992477417,0.067614678969757,0.08981568078512144,0.05634598538479546,0.002596247734143391,0.20315049482852976,0.9986555407295328,0.0023402803148093497,1.0,0.9900799312815071,0.016971178464105507,0.0279361136772538,0.09870344602656803,3.8202516875629044e-23
7,0.01,0.1,0.5,3,1000,200.0,0.7318,0.5394959057842218,0.0057042246,0.04823065549135208,0.04277004135824864,0.10065310438103242,0.028462000392049554,0.0430859304884625,0.1979926622835619,0.9978562265900376,0.0032761538074338905,1.0,0.9871735416457216,0.025256891564657612,0.03527441110090935,0.10472862419295431,1.7051900314663432e-21
8,0.01,0.1,0.5,8,1000,2000.0,0.5056,0.6970390540960271,0.08970189,0.02713421732187271,0.22760779629029457,0.06241606104801176,0.011976955083450353,0.041787592514111974,0.2563178106147911,0.5315929700319585,0.004456040985623242,0.5433346018195152,0.5198781046271325,0.061630670325559425,0.00689621408893751,0.07939137656165438,0.047795875620206
9,0.01,0.01,0.1,1,1000,20.0,0.726,0.5580437075690355,0.012092865,0.05373431369662285,0.04374439411737148,0.05650111662907905,0.02799970923830284,0.001463631816469805,0.13450940305581235,0.999961531900576,0.0004385284302878206,1.0,0.9950000000173407,0.0005426593141486009,0.0061862048079906595,0.0705336798983297,0.0
10,0.01,0.01,0.1,3,1000,200.0,0.7286,0.5489793118214842,0.013390983,0.03864946961402893,0.03607629767900908,0.04212609092787669,0.019428264239382667,0.0001724225670251072,0.12056548507117165,0.9981918584492344,0.003741397152801836,1.0,0.9835762874037027,0.01800793115897988,0.03360798716893994,0.11497004772187132,0.0
11,0.01,0.01,0.1,8,1000,2000.0,0.4964,0.6933263686813862,0.088239186,0.00829896330833435,0.231554100385086,0.03875912492622325,0.002244097686280804,0.032261368928521404,0.05582348162864239,0.4974766269601308,0.002673491749615075,0.5041420865058899,0.4895381577312946,0.0382906916330521,0.0019808576982599567,0.04340709546027012,0.0331973190034286
12,0.01,0.01,0.3,1,1000,20.0,0.7312,0.5533427957017463,0.014821987,0.05574522912502289,0.052793284484521794,0.08207820380245999,0.04109333607572292,0.01850481466011603,0.17307989785605163,0.9997520654773375,0.001058021179677426,1.0,0.9950199262681417,0.0034975463672397363,0.01492522616748892,0.07025259143656572,5.777048001981251e-36
13,0.01,0.01,0.3,3,1000,200.0,0.7314,0.5433562265107865,0.0076334556,0.049734946340322495,0.051252999575120695,0.08051753483730527,0.0330320981648195,0.013312689689025358,0.16741907336503292,0.9938309544355716,0.005556244094615608,1.0,0.9660981600738439,0.05766949333893428,0.03784078138524757,0.16890587212129315,9.686021574379652e-23
14,0.01,0.01,0.3,8,1000,2000.0,0.5056,0.6931589881160952,0.08822802,0.004942417144775391,0.23114196558870498,0.027467475611692726,0.011261114844598113,0.01657400127030501,0.08717461743608719,0.5102813582913233,0.002060596946792726,0.5171548719704151,0.5045554983615875,0.029803137861888804,0.011991236874347914,0.0549570778277851,0.018928113146465825
15,0.01,0.01,0.5,1,1000,20.0,0.7202,0.562442568972508,0.021681298,0.08474541455507278,0.07836493320740882,0.08874684361244381,0.0577300398330272,0.003923824491354555,0.1987632299911868,0.9977861157340498,0.0036085351912115244,1.0,0.9816953579336405,0.023311440216198482,0.031617031234791045,0.1143776116676827,1.118060619385404e-30
16,0.01,0.01,0.5,3,1000,200.0,0.7286,0.5433859359231344,0.0061800294,0.05961606279015541,0.05793848455209409,0.1032476507919023,0.0387288504065535,0.02064506438315973,0.18277176376192936,0.9841560128562951,0.007632617962212995,0.9999952009320259,0.9653309845924639,0.09282727772193429,0.02587063443570441,0.14579972917688322,6.211712626924151e-05
17,0.01,0.01,0.5,8,1000,2000.0,0.4954,0.6931988522679821,0.08820596,0.007090508937835693,0.2321024601606292,0.02634756586659771,0.006145398748541339,0.018209380965039275,0.07042537888132365,0.4981665359139442,0.0019394628100854825,0.5030757303535939,0.4927369682490826,0.026417629964455604,0.005868008980698709,0.045049929989074276,0.01850950805469886
18,0.01,0.001,0.1,1,1000,20.0,0.7244,0.5518683799070446,0.011049993,0.061352528631687164,0.05603434288479512,0.06938888206065172,0.02924114987717487,0.011693714986071769,0.1470066872259392,0.9998841984258512,0.0007535893039439913,1.0,0.995,0.001633582332877891,0.010630685206687952,0.07053367989832955,0.0
19,0.01,0.001,0.1,3,1000,200.0,0.7294,0.5522425555791175,0.015527904,0.03913668543100357,0.031788444286596135,0.04263923824057682,0.021626516998117764,0.00010410236871174436,0.1267896198439449,0.9983441868974611,0.003646404855952192,1.0,0.9820560246706009,0.01591831848799049,0.030015097685614205,0.11206160510535514,0.0
20,0.01,0.001,0.1,8,1000,2000.0,0.494,0.6930243197129831,0.08809453,0.014289791695773602,0.23294170118846122,0.015639894217329548,0.007092020081076155,0.011453452211322613,0.12082068381523955,0.49468707065972,0.001172529048228447,0.4980428244173527,0.4915736907720566,0.015386245453977727,0.0050923230484385155,0.03858920857793555,0.012087079525563886
21,0.01,0.001,0.3,1,1000,20.0,0.7174,0.5585655240133384,0.016077088,0.06768069416284561,0.060294187000171584,0.07909465140100613,0.0447166695271183,0.010883002550609828,0.1754708256582913,0.9992310275735351,0.0016189418144401714,1.0,0.9950034587044502,0.01068101233166824,0.02253473247060172,0.07048488670827326,0.0
22,0.01,0.001,0.3,3,1000,200.0,0.7276,0.5443474253597833,0.0075148805,0.039567649364471436,0.03870564776701976,0.08083693383448397,0.03417598726605742,0.007714429478517649,0.17400569968752408,0.9956397770929794,0.0045506048582075465,1.0,0.9823420149087906,0.04142075707001762,0.03601057327948728,0.11029549572256192,1.4439376970689933e-22
23,0.01,0.001,0.3,8,1000,2000.0,0.4944,0.6982773519610922,0.09078603,0.05142699554562569,0.23786384365238372,0.02763048704833905,0.02217607497313147,0.0,0.08486136105602136,0.45469557347320594,0.0029858482921457604,0.46236328050494196,0.44736328050494195,0.030582881640000652,0.02379803855644225,0.07392721640514709,0.0
24,0.01,0.001,0.5,1,1000,20.0,0.7248,0.5640414017250892,0.02196402,0.08730995655059814,0.08183364426173394,0.08825244203053718,0.05684924141430574,0.005559476733897103,0.20666414968098037,0.9977797491134217,0.003510749672717904,1.0,0.9829717575758695,0.024568210896461218,0.033026535537497397,0.11895606318507525,1.9280366394963423e-21
25,0.01,0.001,0.5,3,1000,200.0,0.721,0.551486931408845,0.014784072,0.06682378798723221,0.07140075439937536,0.13188251492834752,0.028306986790963842,0.06293472006676644,0.19330570817088324,0.9533076353680713,0.01127001362075702,0.9765372729301453,0.9230395721359855,0.13499702958759938,0.017085009342932854,0.17823825308414587,0.09401705617975012
26,0.01,0.001,0.5,8,1000,2000.0,0.5036,0.6930811792648407,0.08814463,0.002000249456614256,0.22466399172820273,0.07967659182733537,0.013110215975775183,0.050083589046834714,0.1925601580818863,0.5064412780667009,0.010973647228038516,0.529644086509943,0.4803658786416054,0.08059288531892941,0.01219049611148669,0.11033780467590086,0.05760340391568027
27,0.001,0.1,0.1,1,1000,20.0,0.7258,0.5504710217784066,0.011666238,0.06180436164140701,0.05193214179851238,0.07301501874611754,0.024166660325177718,0.005895007008336276,0.13603209699458735,0.999773046604713,0.001196601064757744,1.0,0.9903744017612189,0.002893895606549952,0.014664891170174575,0.09582319643816972,0.0
28,0.001,0.1,0.1,3,1000,200.0,0.7296,0.5438350875365459,0.0065790345,0.03278348222374916,0.03387519442537923,0.03623811456171652,0.012337555206392929,0.0019314635716598395,0.0655874995946132,1.0,0.0,1.0,1.0,2.6215601295729238e-24,2.953789577391626e-23,3.3679685790659773e-22,0.0
29,0.001,0.1,0.1,8,1000,2000.0,0.7274,0.5480334276632799,0.01582151,0.03956244885921478,0.030324613955197158,0.03210772426026315,0.012349207850703186,3.469040252139468e-06,0.05650034656949276,1.0,0.0,1.0,1.0,2.977024958374093e-21,2.3057700782527777e-20,2.514579337473508e-19,4.2767985551386625e-41
30,0.001,0.1,0.3,1,1000,20.0,0.7292,0.5567346434105802,0.018461874,0.07283642888069153,0.06659303621031468,0.10156274467580288,0.035662275963436386,0.04011853677052535,0.19914674481898662,0.9961325707604279,0.006459099370981175,1.0,0.9648151353001595,0.030282780016041046,0.04208269217813223,0.1460342122206308,3.515709572918239e-35
31,0.001,0.1,0.3,3,1000,200.0,0.729,0.537806144161252,0.0053596613,0.03260354325175285,0.029193499916662768,0.05897579598015704,0.01868470873218384,0.006857377161758927,0.10578538147356195,1.0,0.0,1.0,1.0,1.892046543139122e-15,1.9462513817783795e-14,2.2114461097586259e-13,7.77829720326975e-36
