,lr,p_dropout,layers,n_MC_inference,ntrain,nodes,ACC,LogLoss,Mean KL-div,ECE,WD,Mean UQ,Std UQ,Min UQ,Max UQ,Mean Pc1 OOD,Std Pc1 OOD,Max Pc1 OOD,Min Pc1 OOD,Mean UQ OOD,Std UQ OOD,Max UQ OOD,Min UQ OOD,Delta time,Time
0,0.01,0.1,1,50,5000,20.0,0.7238,0.5522452768242453,0.011937793,0.060802947729825974,0.04968309966601556,0.05409548362335512,0.024082514864736324,0.005179397577817413,0.1322429503256803,1.0,0.0,1.0,1.0,1.1054359218223551e-16,1.2603907713845402e-15,1.4370665844375836e-14,0.0,0 days 00:01:24.595634,1035677.038860394
1,0.01,0.1,1,200,5000,20.0,0.7252,0.5518273568811237,0.012538369,0.0630369484424591,0.05363658704437439,0.056632782742149404,0.021724863091075085,0.0046154405080682335,0.10781760829145165,1.0,0.0,1.0,1.0,1.975481245309176e-11,2.0326836292395618e-10,2.304633898183028e-09,0.0,0 days 00:02:08.062702,1035805.151473386
2,0.01,0.1,1,500,5000,20.0,0.7228,0.552133585579127,0.01210067,0.0744919404387474,0.06078072176851456,0.059009767053344805,0.028169562417397577,0.014732683388911358,0.12646090693081716,0.9999350265725035,0.0004191649416362465,1.0,0.9961199890202483,0.0012558737506456184,0.0076850441917806125,0.061254927348460976,5.9713068243505034e-36,0 days 00:03:26.712253,1036011.903670821
3,0.01,0.1,3,50,5000,200.0,0.7344,0.5344324333949977,0.0045190207,0.03562234714627266,0.0236155263037861,0.04029543680600134,0.016640651646198684,4.443022691756199e-05,0.12866166042726565,0.9957487428555123,0.006348649193849499,1.0,0.968950942158699,0.026776265970064696,0.037141219499882756,0.12542032551798654,0.0,0 days 00:02:02.000664,1036133.962599297
4,0.01,0.1,3,200,5000,200.0,0.724,0.5375493724200834,0.0051652263,0.03630485013127327,0.040763702557816944,0.054614853918764035,0.023191754605663573,0.001297005233517873,0.1270016960169358,0.96437483097269,0.008071301447859926,0.9900438165664673,0.9424754151701927,0.107160161054942,0.01176509170803342,0.13142613122906383,0.05663798996133771,0 days 00:02:02.285882,1036256.295389687
5,0.01,0.1,3,500,5000,200.0,0.7252,0.5389538776668423,0.0052536665,0.039219412952661514,0.037367990200587155,0.0410041630844927,0.012739579398597182,0.0011288536785100391,0.0843926920545532,0.9993654082440414,0.0010057764974217287,1.0,0.9955663222074509,0.012327345354526367,0.018045564097156054,0.05706951840034814,4.522453673798643e-45,0 days 00:04:41.822621,1036538.174630395
6,0.01,0.1,8,50,5000,2000.0,0.5138,0.693044845894248,0.08814782,0.004826664924621582,0.23267940776027862,0.006421987971642646,0.001963373924621419,0.0037422452355394082,0.07017933301233395,0.5010235147567895,0.0012145873420279665,0.51040336728096,0.4987016987800598,0.006890381145982182,0.005646127231016761,0.07020655546697138,0.004348523729632097,0 days 00:02:42.621493,1036701.328837098
7,0.01,0.1,8,200,5000,2000.0,0.5056,0.6931646986256622,0.08822987,0.006186962127685547,0.23230587594784918,0.0064772881554872866,0.0013287618108262266,0.005281040831629008,0.036579661680931096,0.5117916811108588,0.0004383646325627172,0.5128547130525112,0.5108303552865983,0.006433359466058997,0.0003335109694435173,0.007355334154727025,0.0057371841806486135,0 days 00:02:30.769990,1036852.654162867
8,0.01,0.1,8,500,5000,2000.0,0.4944,0.6949440667610548,0.08874845,0.04220254719257355,0.23622753035031382,0.014915161030902834,0.015404365021733807,0.0,0.20947286356820383,0.4650024284196167,0.0009618957868087355,0.4691531448364258,0.46208288908004763,0.015573646215924573,0.014130818631448432,0.0476714548758084,0.0,0 days 00:03:48.539325,1037081.736443298
9,0.01,0.3,1,50,5000,20.0,0.7236,0.5552624487475744,0.015993182,0.068482905626297,0.05978369175173467,0.07166253674630021,0.04315090151905142,0.005257040736440564,0.18425761362605392,0.9998455071168451,0.0017436582410300728,1.0,0.9801185344904662,0.0010814502896098165,0.012205608369843395,0.1391702663898468,0.0,0 days 00:02:27.359857,1037229.16244575
10,0.01,0.3,1,200,5000,20.0,0.7214,0.5578302050673918,0.017027317,0.06950889527797699,0.060146671381370476,0.0704559413762872,0.040170803641256365,0.009336430916856858,0.1540258847583027,0.9997209208979493,0.0010114488612524095,1.0,0.9950000003633186,0.003895128307567199,0.014164314978864355,0.07053367149005953,0.0,0 days 00:02:09.815116,1037359.033498676
11,0.01,0.3,1,500,5000,20.0,0.7268,0.5553470553603076,0.016565835,0.05927218124270439,0.05426354503013317,0.07397315307750828,0.04286051368659428,0.007037079530195265,0.1552326984296523,0.9998287504706245,0.0005399298838071811,1.0,0.9980244300365448,0.003825229679154618,0.01206079964463039,0.04413089012894124,2.6400062225282302e-30,0 days 00:03:32.859328,1037571.932810306
12,0.01,0.3,3,50,5000,200.0,0.7324,0.5418610639909482,0.0052603004,0.05172247439622879,0.051381470097751666,0.06613528697893403,0.020291204437740445,0.022655246668875237,0.15534948491256018,0.9646645953334294,0.017626458320434857,1.0,0.9171408981084823,0.10988068051579764,0.031411080351783485,0.17797090119442313,2.4096070413513205e-18,0 days 00:02:17.967298,1037709.962568798
13,0.01,0.3,3,200,5000,200.0,0.7306,0.5377743619838202,0.004089468,0.0489388033747673,0.04237677089307581,0.06394386948130813,0.016511226242845272,0.019332646974874766,0.1246515052968597,0.9964674141475788,0.004448879096582608,1.0,0.9770271825790405,0.03614118845523295,0.036205350531866055,0.13137348745253105,1.8232329280358615e-25,0 days 00:02:29.240084,1037859.25648239
14,0.01,0.3,3,500,5000,200.0,0.732,0.5350715217308594,0.0037536789,0.038878507912158966,0.03460102137453978,0.07898092531796573,0.024752153345108843,0.019248249966923685,0.15037060738189775,0.9568123462807674,0.0061497271118297015,0.9712279302477836,0.9402253194451332,0.13940511868799454,0.009710362108533212,0.1626619736496769,0.11480682838430119,0 days 00:03:57.207975,1038096.509116747
15,0.01,0.3,8,50,5000,2000.0,0.505,0.6926303396747546,0.08789699,0.0022681939881294966,0.23219385943688575,0.005351416283319338,0.01100693522397772,0.0025650258340226086,0.17340536142836246,0.5051708655815857,0.0013100956100576858,0.506819120645523,0.4956604218482971,0.004718592860398913,0.008313017312124034,0.07092365617760119,0.0027490843128855427,0 days 00:01:14.352218,1038171.400169407
16,0.01,0.3,8,200,5000,2000.0,0.5082,0.6922483449266298,0.08768187,0.003116314997896552,0.2317982706127328,0.008124409775130778,0.01991295889474888,0.0,0.37912634576242904,0.5091056975729119,0.0008138281157371434,0.5120440605282783,0.5061970195174217,0.005737119369740277,0.009469354743937536,0.035883355316713494,0.0,0 days 00:02:43.803140,1038335.763183469
17,0.01,0.3,8,500,5000,2000.0,0.509,0.6918747332517098,0.08742858,0.0010439464822411537,0.23197849771954243,0.007881053350186002,0.016297922112043485,0.0049332240353451426,0.3217578450014502,0.5068393477384862,0.0003987590771071135,0.5079225782752037,0.5045233706235885,0.006841536028215887,0.004580074306211814,0.03246423287714333,0.00526419444004421,0 days 00:04:27.630109,1038603.930655392
18,0.01,0.5,1,50,5000,20.0,0.7162,0.5657341395312072,0.022779385,0.09320655465126038,0.09041493370212737,0.08550224361941548,0.05831022281462762,0.002175141482544449,0.22581816732525523,0.9958490765083295,0.008439498267193429,1.0,0.9558578896522522,0.026045400235653448,0.04929064658819024,0.17465448261874558,7.342147252963925e-36,0 days 00:01:40.632720,1038704.614245276
19,0.01,0.5,1,200,5000,20.0,0.7262,0.5590831506331867,0.019234119,0.07655315846204758,0.07110327315904323,0.08776214285374301,0.05527290529905803,0.00017443022446916775,0.1861751705159594,0.9986037565108675,0.002265098130068494,1.0,0.9899898877739907,0.01746369194962605,0.026349888956112493,0.08111692350133083,1.1245599013059338e-28,0 days 00:03:33.850997,1038918.52051956
20,0.01,0.5,1,500,5000,20.0,0.7174,0.568297177210261,0.023647226,0.0956718698143959,0.09145958712972824,0.08593056178813548,0.05843810987895476,0.0015264478199268382,0.18719347715118437,0.9954970205130486,0.004427344567546984,1.0,0.9820354101657868,0.04636899832912626,0.029378106172697985,0.11197246855606598,2.1250983404875947e-14,0 days 00:04:05.020086,1039163.596432778
21,0.01,0.5,3,50,5000,200.0,0.7212,0.5489196130781906,0.011094112,0.060182712972164154,0.06547349442221348,0.0968466906893913,0.017700879014052394,0.04552690751023049,0.16054235820182933,0.9188203372430916,0.019503589496404485,0.9737450504302978,0.8679088056087494,0.14198703211772903,0.015364766833294925,0.19990053451423698,0.08953035349054903,0 days 00:02:40.720168,1039324.362054178
22,0.01,0.5,3,200,5000,200.0,0.7304,0.5466822197476199,0.01049418,0.05002756044268608,0.058665796129183226,0.08727107239574526,0.017261507792899162,0.052938502478659756,0.14245055758782635,0.9538657370450406,0.00930902070923148,0.9808592689037323,0.9294241705536842,0.12262066641638636,0.011692108384634943,0.14661272985487542,0.08031245750638562,0 days 00:02:49.445522,1039493.864699319
