,lr,weight_decay,p_dropout,layers,ntrain,nodes,ACC,LogLoss,Mean KL-div,ECE,WD,Mean UQ,Std UQ,Min UQ,Max UQ,Mean Pc1 OOD,Std Pc1 OOD,Max Pc1 OOD,Min Pc1 OOD,Mean UQ OOD,Std UQ OOD,Max UQ OOD,Min UQ OOD
0,0.01,0.1,0.1,1,1000,20.0,0.727,0.5538460291522269,0.01173126,0.06018123775720596,0.0479960868058366,0.05364600887800223,0.022509244027515966,0.0013787351298744997,0.12410292575975973,1.0,0.0,1.0,1.0,2.172570274485628e-19,1.986972809492703e-18,2.177957472419188e-17,0.0
1,0.01,0.1,0.1,3,1000,200.0,0.7278,0.5538518410396428,0.01790753,0.06496401876211166,0.0559956213180707,0.034864357542735036,0.020503442220274986,7.65391106612857e-05,0.11023542098977747,0.9992338128410854,0.0015332844226551626,1.0,0.9931634849309922,0.010372458594855005,0.02012727547075475,0.0680225833961041,0.0
2,0.01,0.1,0.1,8,1000,2000.0,0.508,0.6888803278380364,inf,0.00982111319899559,0.22868258812650977,0.03265692932190721,0.007230955570881808,0.0,0.2192775559106847,0.4991259370881777,0.0023485986088562986,0.5049320678412914,0.4938050402700901,0.03262330723233904,0.005039159595784938,0.0478702798983858,0.0262010616034006
3,0.01,0.1,0.3,1,1000,20.0,0.726,0.5561664297648446,0.017271549,0.0677838996052742,0.061189048090354844,0.07413123156778115,0.043574194089605146,0.008901338304186924,0.16735056818405586,0.9999182772364538,0.0005866961958957916,1.0,0.9950634027319029,0.00114974006783119,0.008276483730925549,0.06963927541562005,8.042082009750001e-40
4,0.01,0.1,0.3,3,1000,200.0,0.7282,0.5521782824290464,0.010108252,0.06275921314954758,0.06333332602787886,0.07276546319151919,0.019563697003407432,0.01661668155381713,0.12197558027992365,0.9662418488309933,0.006664853204333093,0.983439430296421,0.9479409728944301,0.10691119197346786,0.010308366424456372,0.1285562423403169,0.07339249219363779
5,0.01,0.1,0.3,8,1000,2000.0,0.5736,0.67012692175466,0.07720393,0.04352320358157158,0.20527953710831823,0.06436609391477885,0.05366649229761629,0.021933606007198597,0.2573621168671476,0.5918238809299985,0.12118319961392512,0.8742311023175773,0.510531985014677,0.10525174792690643,0.09986159202458914,0.28954207859329706,0.02324655989861084
6,0.01,0.1,0.5,1,1000,20.0,0.7134,0.5688967448825443,0.024528055,0.1017095074057579,0.09269064702071375,0.08920732287744251,0.05974223624630657,0.002093781294623072,0.21156559933406618,0.9932140551232375,0.007140023446683091,1.0,0.9604962978512048,0.05578387605761799,0.04414904422034478,0.16484732089562998,7.46227495282125e-21
7,0.01,0.1,0.5,3,1000,200.0,0.7312,0.5445182753109248,0.008184043,0.044660478830337524,0.049921775743888064,0.10601998375465728,0.030192495189834287,0.047912627218575976,0.18688693838251863,0.9922822235897591,0.0060421601953184155,1.0,0.9660791871190364,0.06560255551586848,0.036462090839184044,0.16773410543360828,2.528268344919628e-16
8,0.01,0.1,0.5,8,1000,2000.0,0.4952,0.6932035047635415,0.088212855,0.007092893123626709,0.23215800565160932,0.025603034552084483,0.005986283833497537,0.019012501859425008,0.08677032262120081,0.4985255985145386,0.0016947583024249817,0.5019653773307801,0.49452018409967424,0.02449041000040634,0.0016272479106543205,0.029218096131666267,0.020688260690692177
9,0.01,0.01,0.1,1,1000,20.0,0.7234,0.5579593772217731,0.013837836,0.06226925924420357,0.05118103853143875,0.06426264242430711,0.031571396065713485,0.001424416036287803,0.17953548786817813,0.9977706639849102,0.005348282073730949,1.0,0.9750000202035859,0.01933189312314427,0.04243153860197427,0.15612482712380096,0.0
10,0.01,0.01,0.1,3,1000,200.0,0.7258,0.5488667105756517,0.011738159,0.05991559103131294,0.058933695275068386,0.041813162486814756,0.017529292931800878,0.00019422280525978807,0.10025698684925946,0.998970859624732,0.002316273563180862,1.0,0.9907041355967522,0.013043888804445535,0.027913366859852854,0.09249336192313973,1.660308105850478e-40
11,0.01,0.01,0.1,8,1000,2000.0,0.505,0.6932192695014946,0.08820689,0.0027010440826416016,0.23128696363248055,0.02550612521244808,0.01297368267933321,0.013257326471905837,0.08134854735037099,0.5081669408850944,0.0021879026632812596,0.5119260530173778,0.4997423784434795,0.027106100091849203,0.01431305111420192,0.06438262824170553,0.014551432940300991
12,0.01,0.01,0.3,1,1000,20.0,0.718,0.5559160558010315,0.015654135,0.07660414278507233,0.06944736328996841,0.08280408575737289,0.048171745001835825,0.010291769477724082,0.1827840785437052,0.9996948463946191,0.0010529857800270865,1.0,0.9949469158280999,0.004219788395182227,0.0147005335269859,0.07053331456528551,5.034933828244195e-46
13,0.01,0.01,0.3,3,1000,200.0,0.7312,0.5428217256719032,0.005398152,0.054851334542036057,0.05090198642123614,0.07250334541422741,0.024643246374970312,0.006853907449398344,0.15312820000464494,0.9976051349932185,0.0033272915362817785,1.0,0.9843854210525751,0.02741359997189471,0.03268052231184647,0.1093619742413277,1.916706048811909e-21
14,0.01,0.01,0.3,8,1000,2000.0,0.5048,0.6929936266805917,0.08817674,0.005655169486999512,0.2293667946187419,0.05799284152275973,0.013507065690507225,0.03268843829302975,0.10505653155537333,0.5109318619989431,0.00447863013429057,0.5215155845880508,0.49872785300016403,0.059812449188334116,0.013672650829776247,0.09359239356048042,0.034288839703980646
15,0.01,0.01,0.5,1,1000,20.0,0.7274,0.5620714169131615,0.02200447,0.07159869372844696,0.07090137319244567,0.09994028937411395,0.060637002860232006,0.009188897165974062,0.22256159742359719,0.9947769607017599,0.004857371390092608,1.0,0.9818602991383523,0.052159137755138384,0.039760829922810416,0.1272307726358777,9.643321195190214e-27
16,0.01,0.01,0.5,3,1000,200.0,0.7228,0.5484216192939833,0.010364528,0.05410486459732056,0.057199325786308694,0.10775445306751658,0.0316393348797039,0.04180126363625376,0.18549510952924853,0.9948986489580746,0.004198558594587338,1.0,0.9833707894384861,0.05002721904114371,0.03086831045575121,0.10820804215237538,3.525146593824447e-16
17,0.01,0.01,0.5,8,1000,2000.0,0.5066,0.6945701549261536,0.08893342,0.018503526225686073,0.21996935091890518,0.08204332412204664,0.056663591498100525,0.034999166976035445,0.26452649288386254,0.5219134085529412,0.01902974092999009,0.598135297447443,0.503779724985361,0.07376873985025492,0.056923339380500135,0.21189285297054222,0.03584215477683915
18,0.01,0.001,0.1,1,1000,20.0,0.7258,0.5520848577420462,0.011401839,0.059950850903987885,0.04846144277431194,0.05912377630026433,0.0247055568979608,0.0021570633839439633,0.12904732814831948,1.0,0.0,1.0,1.0,1.6447568462992596e-11,1.0863852423190918e-10,1.0276474849099295e-09,0.0
