,lr,p_dropout,layers,n_MC_inference,ntrain,nodes,ACC,LogLoss,Mean KL-div,ECE,WD,Mean UQ,Std UQ,Min UQ,Max UQ,Mean Pc1 OOD,Std Pc1 OOD,Max Pc1 OOD,Min Pc1 OOD,Mean UQ OOD,Std UQ OOD,Max UQ OOD,Min UQ OOD,Delta time,Time
0,0.01,0.1,1,50,5000,20.0,0.7206,0.5521279154121661,0.013281058,0.07255207747220993,0.05987172966279214,0.06281108902543023,0.029387868490921835,0.00411840134748705,0.17214747299603667,0.9998461538462696,0.0017541160372940713,1.0,0.9800000000150502,0.0010769231037883816,0.012278812267923897,0.13999999999999985,0.0,0 days 00:00:48.844838,1086802.813454123
1,0.01,0.1,1,200,5000,20.0,0.73,0.5493216357849233,0.010523933,0.05531621351838112,0.04401908069826786,0.05331923552329974,0.025004678822516592,0.004863954089355915,0.1161656925347353,1.0,0.0,1.0,1.0,7.403862426291392e-16,7.216622290075477e-15,8.166626413884797e-14,0.0,0 days 00:02:04.283207,1086927.129198224
2,0.01,0.1,1,500,5000,20.0,0.7316,0.5492228403461221,0.010872016,0.054260533303022385,0.043094764181749276,0.05431569854651475,0.027204579319101595,0.00607266555207612,0.11523516473348759,0.9999895450344453,0.00011676573987133705,1.0,0.998668741106987,0.00023354624048926604,0.0026083488165808333,0.029738068388714227,0.0,0 days 00:03:02.393951,1087109.582328778
3,0.01,0.1,3,50,5000,200.0,0.7322,0.5374280852241653,0.00652564,0.025298429653048515,0.019192473057860114,0.040243815556799366,0.015523346421615607,0.0002712454831467556,0.10399011591124387,0.9998070379312223,0.0015497266363683274,1.0,0.9873494923114776,0.0013507344172551084,0.010848085943601121,0.08855355381965639,0.0,0 days 00:01:05.458910,1087175.090700444
4,0.01,0.1,3,200,5000,200.0,0.734,0.5337420454850524,0.0025237855,0.029327262192964554,0.017677325681654112,0.03938982924009286,0.01238071362788457,0.0010581079009547925,0.1027602311947688,0.9950572313497271,0.004008831506936063,1.0,0.9737170717492699,0.0459063104813426,0.024990235027931774,0.1289717170433433,0.0,0 days 00:01:58.588496,1087293.721260124
5,0.01,0.1,3,500,5000,200.0,0.733,0.5344025723527237,0.0030089817,0.03226817399263382,0.021834715914201296,0.03463857405922036,0.009720382335709475,0.0028870377464767553,0.06796518289631577,0.999310190994235,0.0010841322265162014,1.0,0.994912115573883,0.013823270255432918,0.020137242418310712,0.06549451108609836,6.260527312210775e-47,0 days 00:02:31.321799,1087445.097357401
6,0.01,0.1,8,50,5000,2000.0,0.51,0.6901985729680644,inf,0.005532721523195505,0.22943518639891824,0.008694611404586496,0.011506603496810864,0.0,0.18159194953668553,0.5134611870554777,0.0022009036805452995,0.5234350377321243,0.502710748910904,0.009258527942774887,0.012367029766649442,0.07238468929045455,0.004981750857288355,0 days 00:01:30.874275,1087536.469474756
7,0.01,0.1,8,200,5000,2000.0,0.5094,0.6907160031902159,0.08649069,0.0003803797299042344,0.23015459681764366,0.015988507403595382,0.01970390448392962,0.003698202504458278,0.43566747203558925,0.507629922167613,0.0014436017671843472,0.5093514560163022,0.5006901597976685,0.014003879153352345,0.014604462977920717,0.06205971876575942,0.004660289233995748,0 days 00:01:24.715874,1087621.669944595
8,0.01,0.1,8,500,5000,2000.0,0.4944,0.6918133779981422,0.08720335,0.01783292554318905,0.23183011677991489,0.04822133352219218,0.006465844594750552,0.00643361242698687,0.10847003139521844,0.4905931832078645,0.0024784603987727002,0.4971590130329132,0.4840305446386337,0.054539835758477116,0.00949893541137652,0.08011196321183137,0.03794334389182855,0 days 00:02:49.829265,1087791.963352826
9,0.01,0.3,1,50,5000,20.0,0.7272,0.5542515108639895,0.015809972,0.061664752662181854,0.05803679436124986,0.07177879345249041,0.042351818299024194,0.006173584635135008,0.17285213020179765,0.9997627318639021,0.0019054866909494993,1.0,0.9845775818824768,0.0016608768890682014,0.013338406844629228,0.10795692682266236,0.0,0 days 00:01:09.551122,1087861.561540433
10,0.01,0.3,1,200,5000,20.0,0.7252,0.5555154241039789,0.015073114,0.07095544040203094,0.05949288524665062,0.07283980910794856,0.043262543997426024,0.004501058784064471,0.15592015895161354,0.9996850762749808,0.0012984082261898388,1.0,0.9907363070268184,0.004147117938530877,0.01648230625285313,0.09227486286146365,9.555821605283572e-42,0 days 00:01:55.876361,1087977.499631529
11,0.01,0.3,1,500,5000,20.0,0.7244,0.5558771124031749,0.016282002,0.07386482506990433,0.06614171052552884,0.06973284085542164,0.039956352090891024,0.009877287860329608,0.14411275459076184,0.9999581192573676,0.00025431276988158717,1.0,0.9982821475565433,0.0009353638582142332,0.005680870132184348,0.03837391748042081,9.778886889532546e-32,0 days 00:02:44.874849,1088142.42706411
12,0.01,0.3,3,50,5000,200.0,0.7288,0.5353129241906699,0.0037573609,0.031118009239435196,0.030749765664675577,0.05943923305994217,0.017872794210504063,0.012017817078247518,0.16861666788196883,0.9949564913683214,0.007952184516380877,1.0,0.9684944382309914,0.032082824611810536,0.04804449410852957,0.15443128987613175,6.744729768488206e-43,0 days 00:01:33.052109,1088235.528456719
13,0.01,0.3,3,200,5000,200.0,0.7272,0.5394948703741343,0.0051668393,0.03277183696627617,0.03486342404537027,0.05873879460722348,0.012905178944662362,0.008676215867137179,0.10326971290508151,0.998453244617352,0.0021812392629593984,1.0,0.9927475345134735,0.020002925720902794,0.026647868056770826,0.07217172406956615,2.2776693614111846e-36,0 days 00:02:25.396003,1088380.962062085
14,0.01,0.3,3,500,5000,200.0,0.727,0.5438547217265516,0.0061590555,0.0638543963432312,0.05778997608922545,0.08134000232597595,0.01934402001965875,0.023786783006253802,0.132673010297675,0.9663779048519101,0.0041228450667288585,0.9773838883638382,0.9552877966761589,0.11070176660750818,0.007097407162301022,0.13042736913945882,0.09149749432199576,0 days 00:02:30.853230,1088531.869853187
15,0.01,0.3,8,50,5000,2000.0,0.5056,0.6931040110455027,0.088186555,0.0009443633607588708,0.23247011674918355,0.0046579347974995905,0.001888277342673986,0.0031087547684406653,0.10539173850234677,0.5064540917002238,0.000611318447566779,0.5081326889991761,0.5047212213277816,0.00460997248154225,0.00042771712612351873,0.0056392504615826846,0.0034569936085598945,0 days 00:00:46.378961,1088578.751049917
16,0.01,0.3,8,200,5000,2000.0,0.5092,0.6920306728030368,0.08754335,0.0029070312157273293,0.23160670829691116,0.010746898330598578,0.011192072213658474,0.007840949391812195,0.23369968758690624,0.5092328634479871,0.0006751380426071973,0.510860723555088,0.5073815378546714,0.009457477181101022,0.00046675677563912365,0.010593597119116829,0.008532846185241368,0 days 00:01:19.592904,1088658.82624421
17,0.01,0.3,8,500,5000,2000.0,0.5054,0.6931054868250011,0.08817304,0.0022162795066833496,0.23282314654864494,0.010049539713983174,0.010302410778918593,0.0027373684247629197,0.09027572255649059,0.5033956834021491,0.000605999767386261,0.5052729228138924,0.5012772458791733,0.00932506400883081,0.009845855982708625,0.04464768516533308,0.002892803754242151,0 days 00:02:45.912778,1088825.237831263
18,0.01,0.5,1,50,5000,20.0,0.7234,0.5638386253289437,0.021760149,0.08394654840230942,0.07982036241568749,0.08874445350405197,0.05804054934294409,0.0035068592210586837,0.25475542627857073,0.9971845706408988,0.006196004312336013,1.0,0.9705586290359497,0.01923029930810731,0.04161517951454428,0.14423266069974916,3.419336254811547e-40,0 days 00:01:05.313375,1088890.586997902
19,0.01,0.5,1,200,5000,20.0,0.7278,0.562371377862008,0.022028351,0.07655861228704453,0.07378033589400475,0.08878410294393997,0.05556371223309051,0.0038979117332620886,0.19266369449873957,0.997635406911203,0.0034230030359374865,1.0,0.9853966009616851,0.02577002457245695,0.032652275152506995,0.1022210286318591,2.626238477374066e-21,0 days 00:01:35.436934,1088986.073282914
20,0.01,0.5,1,500,5000,20.0,0.7266,0.5609890672642311,0.020857528,0.08097921311855316,0.07804112275518602,0.0886943955622097,0.05426109064990479,0.006267205601527015,0.1793085165885679,0.9977095867411448,0.002586769538156285,1.0,0.9865628587007522,0.031525652004567334,0.02617061205540091,0.09924905026967254,1.1977645693841297e-16,0 days 00:03:10.487444,1089176.605664963
21,0.01,0.5,3,50,5000,200.0,0.7248,0.5410734246394849,0.00656698,0.045847490429878235,0.051001790723727396,0.08368431446763275,0.019631477443325537,0.02913850688636758,0.15364236565153455,0.9590066742031673,0.01627826133184303,0.9933657348155975,0.9121190679073333,0.10890049274498183,0.02200884244852657,0.15966269426580698,0.04643985629081725,0 days 00:01:19.547607,1089256.217358844
22,0.01,0.5,3,200,5000,200.0,0.7314,0.5379854534239119,0.0038786952,0.04103703424334526,0.03708371212385718,0.0812237183252658,0.021945701370001465,0.03634358313506321,0.13864097855627433,0.972892425621732,0.008533217482447845,0.9950643749535084,0.946161490380764,0.10511372672631959,0.017309671565850872,0.14909804994237785,0.04912139861642106,0 days 00:03:29.538591,1089465.816713035
23,0.01,0.5,3,500,5000,200.0,0.729,0.5416706515699903,0.0061135157,0.05693867802619934,0.05470257007755463,0.08601227117699574,0.02248846227303776,0.04404540416940789,0.14790819472627736,0.9909309534863785,0.004486130100624068,0.998638369679451,0.9788615525662899,0.07688417616071062,0.020792132289977578,0.12420459962206637,0.02928119800545562,0 days 00:02:41.623915,1089627.480085804
24,0.01,0.5,8,50,5000,2000.0,0.5222,0.6897407584236226,0.08597979,0.002663913182914257,0.22892535524250596,0.017015642720933578,0.016346365621846964,0.004182215380061266,0.24907906060052035,0.5079726515624385,0.001967671915223873,0.512961123585701,0.49975257195532324,0.014641358112892477,0.00509034106423287,0.06661120287672437,0.009638528073224906,0 days 00:00:48.935175,1089676.868171589
25,0.01,0.5,8,200,5000,2000.0,0.5056,0.6930954097556071,0.08818576,0.0022606849670410156,0.2326098554042739,0.00553728162463869,0.0018395928045323586,0.0020959402140349522,0.04143523500344295,0.5078555937191614,0.00036158403272113247,0.5090322732925415,0.5069820135831833,0.005538213610514328,0.0011094876650226473,0.008155742131308298,0.002809625608744757,0 days 00:02:57.708937,1089855.03896454
26,0.01,0.5,8,500,5000,2000.0,0.5056,0.6931012766141599,0.08816938,0.004551589488983154,0.23229519757308187,0.007609262840544506,0.0007173374626718668,0.004690920482068575,0.024095860980872935,0.5098434734092309,0.0007766719031133133,0.5113168342709541,0.5080737357139588,0.007385186386889842,0.0006390980654261706,0.008915851062464921,0.005876126877184349,0 days 00:02:56.461597,1090032.008679489
27,0.001,0.1,1,50,5000,20.0,0.7292,0.55000697311608,0.012364126,0.05989409238100052,0.05148457358755295,0.06965685033836641,0.030258216065250046,0.00915768867297874,0.17084343078333308,0.9978054741325825,0.006234691721992635,1.0,0.9584767687320709,0.013947274160991154,0.03681547186610916,0.16435369836684513,0.0,0 days 00:01:39.201419,1090131.255490501
28,0.001,0.1,1,200,5000,20.0,0.7276,0.5490610932488529,0.011447795,0.05828215926885605,0.04793092246033375,0.06305147723763517,0.025431499647151794,0.010543616256869566,0.12700443092894978,0.9998655494054635,0.0009625213777522064,1.0,0.9905571258440614,0.0015947150351124477,0.010784387668801637,0.09395540599345177,0.0,0 days 00:02:09.513329,1090260.821962328
29,0.001,0.1,1,500,5000,20.0,0.728,0.5506540619501746,0.011894107,0.05939854681491852,0.04876768687941258,0.06723212984143816,0.025518473597205875,0.013553260636725666,0.1257564452527268,0.9998690087646926,0.0004744577082685112,1.0,0.9980000000000768,0.0029261225122603597,0.010598582279785022,0.04467661580737739,6.677982065834827e-41,0 days 00:03:25.089442,1090465.962978185
30,0.001,0.1,3,50,5000,200.0,0.7306,0.5340232209263319,0.0035313026,0.023180333897471428,0.021334045842440176,0.03102834490408776,0.009101754682209461,0.0055875528210640995,0.06612271555925658,1.0,0.0,1.0,1.0,3.370238206636721e-23,3.032092223479664e-22,3.390986402235819e-21,0.0,0 days 00:01:02.426431,1090528.440413163
31,0.001,0.1,3,200,5000,200.0,0.732,0.5357897452061979,0.0024976304,0.016794368624687195,0.015130059369058655,0.03162616752925328,0.009184634549241823,0.00619717076404317,0.060414126507416614,1.0,0.0,1.0,1.0,3.106671118531938e-21,3.4952910328825876e-20,3.985521459553058e-19,0.0,0 days 00:01:28.987500,1090617.483463042
32,0.001,0.1,3,500,5000,200.0,0.7334,0.5343095218837056,0.0023231714,0.019150283187627792,0.01045424502022688,0.030292679713467795,0.00883615883301612,0.005681867086587604,0.05578149728921294,1.0,0.0,1.0,1.0,1.556926002191026e-18,1.60199839042341e-17,1.8251150628772612e-16,1.3916494788740778e-40,0 days 00:03:28.072680,1090825.609647976
33,0.001,0.1,8,50,5000,2000.0,0.7306,0.5316119404202513,0.002327691,0.02061474695801735,0.014584811968976236,0.03155602717724297,0.01141452449302451,3.356446730735169e-06,0.06168898139857154,1.0,0.0,1.0,1.0,7.111771434354627e-25,4.6573674645259745e-24,4.155162105454872e-23,2.805374327290934e-43,0 days 00:01:42.904765,1090929.008352499
34,0.001,0.1,8,200,5000,2000.0,0.7288,0.5355052713535411,0.004242501,0.03923135995864868,0.04052306963779157,0.03322961800429592,0.011169510353570491,0.0010739895524703405,0.07629391220453734,1.0,0.0,1.0,1.0,3.120300604942254e-26,3.1450541963545345e-25,3.568328253644525e-24,3.7558720183388804e-45,0 days 00:02:32.820796,1091082.305483241
35,0.001,0.1,8,500,5000,2000.0,0.593,0.6351115722080515,0.06533344,0.14949658513069153,0.15766035838998976,0.02033154254120698,0.01068555283112312,0.00025653965226633076,0.03996131562579137,1.0,0.0,1.0,1.0,1.6847674505560234e-16,9.644796818169448e-16,9.94910104723323e-15,1.7030310759969375e-27,0 days 00:02:44.773580,1091247.547521954
