,lr,weight_decay,p_dropout,layers,ntrain,nodes,ACC,LogLoss,Mean KL-div,ECE,WD,Mean UQ,Std UQ,Min UQ,Max UQ,Mean Pc1 OOD,Std Pc1 OOD,Max Pc1 OOD,Min Pc1 OOD,Mean UQ OOD,Std UQ OOD,Max UQ OOD,Min UQ OOD
0,0.01,0.1,0.1,1,5000,20.0,0.7226,0.552791409054336,0.012882711,0.06913504004478455,0.055655792084114,0.05761834217772162,0.024646632199937995,0.006837165923829637,0.12070934545895162,0.9999998660546083,1.076687405019404e-06,1.0,0.9999909248948097,1.8895198225130097e-06,1.5188370205756468e-05,0.00012801967771327915,0.0
1,0.01,0.1,0.1,3,5000,200.0,0.731,0.5379206825024393,0.005976891,0.03318440541625023,0.030097839819382716,0.033717412309766694,0.011501801309765329,0.0008018745724438553,0.07539139257510362,0.9995668021853155,0.0012483367876393238,1.0,0.9927727897465229,0.0058800395783625324,0.01650545062284978,0.07192655400195758,3.7346302419892957e-44
2,0.01,0.1,0.1,8,5000,2000.0,0.7304,0.5433586398298531,0.008111594,0.053941816091537476,0.04813428021200125,0.09636457820014169,0.03149842133740098,0.002037153091774333,0.1571910085815286,0.9982221642718365,0.003169723549955172,1.0,0.9800918228272919,0.022130868360813766,0.035203155798922574,0.13936177838536096,2.61744620014283e-41
3,0.01,0.1,0.3,1,5000,20.0,0.7276,0.5563530006491515,0.016778953,0.06478697806596756,0.06015709294356529,0.07147248731077233,0.04053860890313004,0.008118035180125719,0.15339925008667474,0.9999988037416568,1.1843455378855535e-05,1.0,0.9998657795786857,1.6837542174712625e-05,0.00016707287008793948,0.0018934091562167299,4.002375252065546e-40
4,0.01,0.1,0.3,3,5000,200.0,0.729,0.5360159053987325,0.003532788,0.03532618284225464,0.03007997469730799,0.06491718709851582,0.01731774069574389,0.030303602624132224,0.13800942381722806,0.9631227772717293,0.008503462083882111,0.9806722703576088,0.9403563287854194,0.11924112905074392,0.01409914490791106,0.15116989768852,0.08631263060039555
5,0.01,0.1,0.3,8,5000,2000.0,0.4952,0.6916303635316127,0.08703317,0.011610244400799274,0.23029941873588722,0.03963512832955057,0.018683231422172535,0.0,0.18409444516136603,0.49467441980050897,0.003450560979045342,0.5058565920591355,0.48509671837091445,0.04407767412110776,0.017530104218524096,0.08009636452387789,0.005745002940420263
6,0.01,0.1,0.5,1,5000,20.0,0.7184,0.564993158276562,0.022327133,0.08852962404489517,0.0827061079052848,0.0814512060956726,0.05445942543699865,0.0,0.17901824717886972,0.9985077300415589,0.0026527537099338854,1.0,0.9850227606296539,0.016590455641277223,0.026586740600449035,0.10484067559242224,5.209049267117959e-31
7,0.01,0.1,0.5,3,5000,200.0,0.7276,0.5388068084283625,0.0060867406,0.041189778596162796,0.04464487002544229,0.07596368659589138,0.01705252506382918,0.03753098128502919,0.13293640044110433,0.9966990139888456,0.0031643865624779916,1.0,0.9860042259097099,0.037713797078848255,0.03028708426769508,0.09565278964960298,2.6405690460463455e-15
8,0.01,0.1,0.5,8,5000,2000.0,0.5056,0.6930547903446953,0.08816572,0.0007050633430480957,0.23238970644749823,0.010102996306721818,0.004958768036482934,0.005185195844323332,0.061579559899476485,0.5062504891799047,0.0008311636661981743,0.5085491281747818,0.5033822759985924,0.010090223612154142,0.005053297169425073,0.037010380978822345,0.006179831604684358
9,0.01,0.01,0.1,1,5000,20.0,0.7328,0.5477207778002245,0.009874135,0.05450402945280075,0.03979812891163056,0.05646149064705763,0.029704444117986967,0.008483996834914121,0.1493919248734922,0.9917180290097644,0.016188345620385826,1.0,0.9327866189365679,0.04505640140800837,0.0742713543904768,0.24196589209000582,0.0
10,0.01,0.01,0.1,3,5000,200.0,0.7316,0.5363720042218999,0.003147341,0.031224872916936874,0.03298043320007746,0.04451914818665547,0.015893155825774337,0.002970982101658394,0.12072408092799058,0.9936069804814001,0.004594902593340226,1.0,0.9773198160529136,0.05824195328530787,0.027333064212931243,0.1194408921614133,0.0
11,0.01,0.01,0.1,8,5000,2000.0,0.4944,0.6912946534952352,0.08684166,0.009501474909484386,0.23231413967330827,0.000619249191890754,0.004998337504829249,0.0,0.15151080008272844,0.4974987664956313,0.00022036984404157499,0.4999920415878296,0.4974794387817383,0.0002726509569792138,0.0031086992077746195,0.035444624407297794,0.0
12,0.01,0.01,0.3,1,5000,20.0,0.7262,0.5569951763990055,0.017618192,0.07464200258255005,0.06647299011923496,0.06759901806473731,0.03702467540870519,0.013109726239392595,0.1452321635309918,0.9999154744354578,0.0005517644815073812,1.0,0.996339305639267,0.0011923772296224878,0.007783595179795856,0.051640436236704945,9.587357520496568e-44
13,0.01,0.01,0.3,3,5000,200.0,0.731,0.5361482424811943,0.0038294087,0.027331868186593056,0.024664479071424647,0.07807412918453235,0.02091075933725236,0.0293909997772908,0.16283909844362007,0.9620325902711887,0.008812258415860242,0.9854906278848649,0.9439532212913037,0.1211854917085242,0.014562312779147078,0.14963888455358038,0.07716699378294227
14,0.01,0.01,0.3,8,5000,2000.0,0.5086,0.691246982579762,0.08690156,0.0008498576935380697,0.23129797827635085,0.008035000782266282,0.008248046342654922,0.00571988862237598,0.23265247996786392,0.5063720136112891,0.0005995676390721602,0.5093616916239262,0.5051341921091079,0.007608132935901417,0.00433215977287371,0.03563804113360778,0.006008179088089086
15,0.01,0.01,0.5,1,5000,20.0,0.725,0.5648196304787654,0.02245421,0.08181164413690567,0.07829610560216133,0.0899047676607857,0.05581369168601052,0.009994077794290582,0.19800798225667826,0.9950144925506497,0.005139894532305919,1.0,0.9721116335690021,0.04798515235927543,0.03840101072838877,0.14692106287686682,4.542829032128577e-18
16,0.01,0.01,0.5,3,5000,200.0,0.7234,0.5509018750060015,0.0096868025,0.06909562647342682,0.07170879152543966,0.07415914683753305,0.02231988155769814,0.030664143881046216,0.14043066496434703,0.9932582964420463,0.006832102860655986,1.0,0.9645489263059462,0.05665646514832944,0.04194107574799497,0.16600748525676798,1.3152180883132498e-10
17,0.01,0.01,0.5,8,5000,2000.0,0.508,0.6925997534448708,0.087929174,0.016275973990559578,0.2302689888326091,0.02259997535113364,0.011661193170441635,0.01588266751484987,0.25429290505191326,0.5222573105727251,0.0016189456931851578,0.5263632471859455,0.5179970553517341,0.021577735021454117,0.0028173667305409775,0.04003047272619979,0.017714369959309213
18,0.01,0.001,0.1,1,5000,20.0,0.7294,0.5504932769320101,0.010848056,0.05956564098596573,0.04726508275546257,0.05407333583184927,0.02659906889519161,0.00474850871137028,0.11487725102841867,0.9999997773124621,2.5341864029183983e-06,1.0,0.9999711054563523,3.1414108570675564e-06,3.5749169841628215e-05,0.000407608519612073,0.0
19,0.01,0.001,0.1,3,5000,200.0,0.7304,0.5358709959300663,0.0040693167,0.03708908334374428,0.02390617704867509,0.039240402636932264,0.013263624901424896,0.004111386315862133,0.12159754907594388,0.9963796609674509,0.005344741483468217,1.0,0.9785783901065588,0.03271615011744734,0.04012447691364163,0.12204852396948153,0.0
20,0.01,0.001,0.1,8,5000,2000.0,0.5104,0.6900104403535087,inf,0.0017045463901013136,0.23010827881962928,0.012147124025791529,0.011379659284392432,0.0,0.2513297761819117,0.5063783856458388,0.000998721541696972,0.5094213379919529,0.5030808560550213,0.012113139960914981,0.010512908028719771,0.05067258329262207,0.006144913176320253
21,0.01,0.001,0.3,1,5000,20.0,0.726,0.554678814940823,0.016089916,0.07011714577674866,0.06400297862269107,0.07157359310349196,0.04299897234467688,0.005693517813133838,0.15353410255453395,0.999963256050188,0.00041036684428205844,1.0,0.9953206873685122,0.0005170796794294695,0.005788946145866212,0.06600982470561374,1.929654847371528e-42
22,0.01,0.001,0.3,3,5000,200.0,0.7336,0.5331462886911115,0.002771847,0.02839338406920433,0.026306990644485995,0.05674534804963827,0.013936689508067786,0.01972081855141715,0.10075629047391854,0.989247117408193,0.00451376665744028,0.9981422770023346,0.9761033582687378,0.06542090644692607,0.014641400100420133,0.10182238384310403,0.026206403647284368
23,0.01,0.001,0.3,8,5000,2000.0,0.5058,0.6930820891446383,0.08816835,0.000798344612121582,0.2331366083649558,2.2016556886998864e-05,0.0008982340678502665,0.0,0.04890535638497949,0.5048006772994995,0.0,0.5048006772994995,0.5048006772994995,0.0,0.0,0.0,0.0
