,lr,p_dropout,layers,n_MC_inference,ntrain,nodes,ACC,LogLoss,Mean KL-div,ECE,WD,Mean UQ,Std UQ,Min UQ,Max UQ,Mean Pc1 OOD,Std Pc1 OOD,Max Pc1 OOD,Min Pc1 OOD,Mean UQ OOD,Std UQ OOD,Max UQ OOD,Min UQ OOD,Delta time,Time
0,0.01,0.1,1,50,5000,20.0,0.7292,0.5503218892727835,0.010364113,0.06662152707576752,0.04882861089088147,0.05067326031482162,0.025996312249654624,0.0025378019204651647,0.13448562164020578,0.9999999999633202,4.182138538951175e-10,1.0,0.9999999952316284,2.1281452579719442e-10,2.4264589241748782e-09,2.7665888353567416e-08,0.0,0 days 00:01:11.839963,1432294.033581804
1,0.01,0.1,1,200,5000,20.0,0.7324,0.5537455905905377,0.011129484,0.0535142682492733,0.04351217424847309,0.05177713974947603,0.02460543319114423,0.0034565844520431915,0.11197488546731368,0.9999597933733692,0.00041600274260067963,1.0,0.9952800754457712,0.0005671842786437203,0.005868440952908705,0.06658273058148138,0.0,0 days 00:01:44.874189,1432398.972565273
2,0.01,0.1,1,500,5000,20.0,0.7262,0.5498125114552658,0.011184214,0.06171489506959915,0.048861521446482585,0.05804567826900207,0.027003212777518312,0.01538284101933998,0.1135364738033415,0.999934396212369,0.0003300831990811377,1.0,0.998,0.001465142339221827,0.00737356122143527,0.04467661580737739,4.559835874128491e-44,0 days 00:02:36.430154,1432555.461702479
3,0.01,0.1,3,50,5000,200.0,0.7326,0.5349431167642519,0.004364574,0.026357371360063553,0.017649891861073047,0.04085440834242594,0.016942621016713535,0.0018633052114867858,0.14211090893654588,0.9973596329826574,0.00676734870804863,1.0,0.9617326009273529,0.01586023094401348,0.037362130576156984,0.15299762716209822,0.0,0 days 00:01:35.461228,1432650.97727684
4,0.01,0.1,3,200,5000,200.0,0.7308,0.5469130200751704,0.014366902,0.027116162702441216,0.02121189577513906,0.05343246393624808,0.0393385505548693,0.00046260045139972204,0.2933432978684193,0.9951465416163778,0.0037201462681522514,1.0,0.9800976566970349,0.04423914359694858,0.02522114481692481,0.1000227873707657,0.0,0 days 00:01:48.154639,1432759.17969551
5,0.01,0.1,3,500,5000,200.0,0.7302,0.5355643469425848,0.005447345,0.038287971168756485,0.02954190106645583,0.036377743801823195,0.010486385413475215,0.0014393273591646214,0.08891446283330855,0.9992433552936866,0.001121320625390849,1.0,0.9938177157640458,0.014760764524563149,0.01934557054614847,0.06887003691605026,9.916918601714656e-39,0 days 00:03:00.826503,1432940.063854045
6,0.01,0.1,8,50,5000,2000.0,0.4946,0.6967975046305264,0.08997664,0.048719022423028946,0.23585148266233627,0.025618581895033386,0.03381098314386959,0.0,0.1604688178994831,0.45948895661647504,0.008032453320223265,0.4869512212276459,0.4451193583011627,0.03785951382664684,0.04230646201075234,0.1296195043931908,0.0,0 days 00:01:01.093100,1433001.695423481
7,0.01,0.1,8,200,5000,2000.0,0.509,0.6907107921231666,0.086515695,0.0018764403648674488,0.23021556256533696,0.021501920071962843,0.004035783745882794,0.0,0.1648516872917529,0.5055362566537582,0.0014291295787869226,0.5091027650237083,0.5010730630159378,0.021581640945204296,0.0019799026632049805,0.04022487737690836,0.01802239685243358,0 days 00:02:05.116989,1433127.334532255
8,0.01,0.1,8,500,5000,2000.0,0.5034,0.6930835224156439,0.08816135,0.007605130784213543,0.2328811355141563,0.019565081095679317,0.009272736454895502,0.010150175154115194,0.10820624145684754,0.4985981359798174,0.0009836453352331453,0.5019824004173279,0.4964313579797745,0.02104387709995,0.010042064020846349,0.051255251505062945,0.010576562253680352,0 days 00:02:55.819629,1433303.677996533
9,0.01,0.3,1,50,5000,20.0,0.7214,0.5560401405181161,0.015728028,0.07229571789503098,0.06389822553373997,0.06996804560852139,0.04367932946969808,0.002821396668224964,0.17746713092810265,0.9997213444724106,0.00212533628110445,1.0,0.9804210247471928,0.0019505886946042186,0.014877354042622894,0.1370528280735017,0.0,0 days 00:01:26.250282,1433389.974955706
10,0.01,0.3,1,200,5000,20.0,0.723,0.5532838768845789,0.014896472,0.06685847043991089,0.06100591409184162,0.07596645082876056,0.04435042727880603,0.007258165566149137,0.16340890673699573,0.9991074234781864,0.002368656774518594,1.0,0.9860917056724429,0.010776964003417908,0.026395439655808296,0.11297586920310383,2.388754321763731e-41,0 days 00:01:48.400709,1433498.418864458
11,0.01,0.3,1,500,5000,20.0,0.7256,0.5535196861958986,0.01534729,0.07060468941926956,0.06209180334188168,0.07447916633996951,0.04465123144645722,0.0032815991230396974,0.1521533160372008,0.9997113608879064,0.0007225998582399586,1.0,0.9960480265477673,0.006008045500367744,0.014451209251279717,0.0623625354356038,4.349510658181452e-36,0 days 00:02:57.008220,1433675.473347418
