,lr,weight_decay,p_dropout,layers,ntrain,nodes,ACC,LogLoss,Mean KL-div,ECE,WD,Mean UQ,Std UQ,Min UQ,Max UQ,Mean Pc1 OOD,Std Pc1 OOD,Max Pc1 OOD,Min Pc1 OOD,Mean UQ OOD,Std UQ OOD,Max UQ OOD,Min UQ OOD
0,0.01,0.1,0.1,1,5000,20.0,0.7234,0.5532301041479387,0.013519136,0.0684392973780632,0.05901910464741413,0.057686611009447754,0.02262760332044481,0.007194513363703443,0.11438229976880172,1.0,0.0,1.0,1.0,4.456066396082889e-14,4.4068562052296835e-13,4.9620040546711325e-12,0.0
1,0.01,0.1,0.1,3,5000,200.0,0.7298,0.5351998733072605,0.003878422,0.03438827022910118,0.03017687172245824,0.041189263528216766,0.015192593908650211,0.001514985798548241,0.12635277800309025,0.9938555371222588,0.004498147798305783,1.0,0.9798179342597723,0.056371206894826636,0.02962956735874574,0.11531671521469125,0.0
2,0.01,0.1,0.1,8,5000,2000.0,0.7294,0.5339263069227943,0.0026125605,0.03084469772875309,0.02326791086628982,0.07484032688284338,0.021422228129066606,0.0011211826176377787,0.12113306181949589,0.9995646261369381,0.001426238530836404,1.0,0.9910201139003039,0.005854571647462035,0.01859460313296239,0.0893496706885116,4.136705590255492e-27
3,0.01,0.1,0.3,1,5000,20.0,0.7316,0.5533622269100544,0.016059332,0.06206951662898064,0.053825525128619114,0.07265874284624078,0.04185104243381783,0.004722410583988394,0.15158445501733497,0.9999192120232261,0.0005119014708898188,1.0,0.9956946770101786,0.0010811402219386202,0.006995903803052433,0.060734059979765366,0.0
4,0.01,0.1,0.3,3,5000,200.0,0.733,0.5387109226896404,0.0036016407,0.047931086272001266,0.042555136019141716,0.055763234183005446,0.015235947250359214,0.020010301940392147,0.12192505438733524,0.998271260530043,0.0026570407719410474,1.0,0.9862766760587692,0.022367418246139716,0.031840893675113426,0.11122946611786073,2.6292225068111194e-33
5,0.01,0.1,0.3,8,5000,2000.0,0.51,0.6922964339507924,0.087734826,0.005509049165993929,0.23174676285065834,0.01574980969848856,0.01701397697280398,0.008619427163293999,0.20746203043518702,0.5033686614254346,0.0018686498538529708,0.5070082440972328,0.49566632613539696,0.015875182958163973,0.013567394643154608,0.06201362432061339,0.008809087894648302
6,0.01,0.1,0.5,1,5000,20.0,0.7258,0.5624558595103631,0.021772308,0.08030462265014648,0.07831704054154578,0.08581631976819279,0.05366951267465847,0.0035282873546762412,0.18452513146753796,0.9951761361676482,0.005831739837376128,1.0,0.9740410339832306,0.045358426476225275,0.04209614237420343,0.14910418220157914,2.0967950598060847e-26
7,0.01,0.1,0.5,3,5000,200.0,0.7298,0.5346466183189473,0.003869661,0.03302350640296936,0.02972996894844,0.0757099410118656,0.016065523980804335,0.03804421252188098,0.129702728891832,0.9652434319419418,0.011322381951693005,0.9904631114006043,0.9403665214776993,0.10307990574056544,0.017066952905393225,0.13380643428982886,0.05641760752258432
8,0.01,0.1,0.5,8,5000,2000.0,0.5056,0.6931330644631069,0.08821855,0.0064195990562438965,0.2319866144088668,0.011636607623443257,0.005095825594971876,0.009093917592984382,0.07494947582688376,0.5119020132686083,0.0009051350086526069,0.5158426587283611,0.5078395026922226,0.011329896964043613,0.003925239442049676,0.03752120333288551,0.009598082906455606
9,0.01,0.01,0.1,1,5000,20.0,0.7206,0.5517006014745836,0.011201645,0.0685807317495346,0.056628218170778205,0.0519129635959124,0.026549075836094418,0.0058277076140388975,0.1140470851541538,1.0,0.0,1.0,1.0,3.8794837583646164e-12,4.2641004585334914e-11,4.861434524698395e-10,0.0
