,lr,weight_decay,p_dropout,layers,ntrain,nodes,ACC,LogLoss,Mean KL-div,ECE,WD,Mean UQ,Std UQ,Min UQ,Max UQ,Mean Pc1 OOD,Std Pc1 OOD,Max Pc1 OOD,Min Pc1 OOD,Mean UQ OOD,Std UQ OOD,Max UQ OOD,Min UQ OOD
0,0.01,0.1,0.1,1,1000,20.0,0.7228,0.5522735412641865,0.012557342,0.06092456355690956,0.0507842597780389,0.06954016287696096,0.028592981297198495,0.008530867036216737,0.14682184401778448,0.9999224477757392,0.0006182240501739135,1.0,0.9949915594278785,0.0010930888609659893,0.008713733996795908,0.0705336798983293,2.2308389882239862e-45
1,0.01,0.1,0.1,3,1000,200.0,0.7272,0.5491573100905119,0.013534355,0.03945166617631912,0.034232663763337765,0.039119444208484226,0.016724517234893987,0.00011568151421436356,0.09675907080112879,0.9997119139570456,0.0010333840262838432,1.0,0.9958960564434528,0.004063953699105584,0.014577675403480393,0.057893250329729334,0.0
2,0.01,0.1,0.1,8,1000,2000.0,0.4996,0.7136276625013487,0.09691469,0.09466050565242767,0.17609945274271194,0.1563797036485445,0.12158762247670139,0.04852356458272712,0.41423409335042954,0.542594526993142,0.07948420361395478,0.6105046004056931,0.3358281295001507,0.1673880359508433,0.1276466539513764,0.37963896012419307,0.05117376296207329
3,0.01,0.1,0.3,1,1000,20.0,0.7236,0.5555204435272147,0.015949186,0.06690507382154465,0.06243647018946831,0.081511758012428,0.044400153038586916,0.01643479936718486,0.18649698522368333,0.9994056712805793,0.001652258515229616,1.0,0.9901941775903106,0.00806797326420249,0.02176465546992416,0.09756669478014324,1.0841613027092276e-36
4,0.01,0.1,0.3,3,1000,200.0,0.7288,0.5404626172112355,0.006934285,0.024510975927114487,0.023314953872804835,0.07336954300137384,0.025521101054072508,0.00695214579738917,0.15951121520901812,0.9896777083935315,0.008977129935394889,1.0,0.9592073135077953,0.07214145394602353,0.04114658329729168,0.1615606934288881,7.557560617351537e-36
5,0.01,0.1,0.3,8,1000,2000.0,0.4944,0.6933147557831819,0.08824873,0.010368764400482178,0.23343873208440963,0.008592854951900543,0.004151412427795659,0.006475203572754281,0.05067063129871045,0.49519899563147474,0.0006466651741347094,0.4967000517249107,0.4919157022237778,0.00834754081260714,0.0034693445711053107,0.035889389637890026,0.007022710562514409
6,0.01,0.1,0.5,1,1000,20.0,0.7192,0.5637932817030276,0.021003183,0.0894538164138794,0.08609725756026929,0.09224128363696021,0.05790159181958073,0.008743667603038708,0.20477062273964822,0.9954361170991459,0.0052977835326561045,1.0,0.9700968725048006,0.04451479544766196,0.04050796085970476,0.1700363810301947,3.7100409851649055e-25
7,0.01,0.1,0.5,3,1000,200.0,0.7268,0.5465733433566028,0.008980436,0.037446290254592896,0.034852935075537606,0.1167606924584274,0.03145944721342276,0.03652249666986664,0.2057150807504403,0.9990292157293691,0.0022655683763397197,1.0,0.9900000002043968,0.012198956709359325,0.0270037880025356,0.09949874371065873,3.117527879464906e-27
8,0.01,0.1,0.5,8,1000,2000.0,0.4624,0.6967536242825778,0.089743316,0.01892901584506035,0.2279877099601192,0.0769407676357394,0.03566051247872876,0.04073473847134384,0.4446874862972611,0.497751204603495,0.004957476032692412,0.5071631065011024,0.48258475624024866,0.06452418823210601,0.012026679000040553,0.10910140407028825,0.047708026159682684
9,0.01,0.01,0.1,1,1000,20.0,0.7246,0.5570440035655853,0.0118445195,0.059768714010715485,0.054544279855267455,0.06174588925760403,0.028545020707124297,0.005615543634645438,0.13416986266762393,0.9999238864415719,0.0006048080405708672,1.0,0.9950277522974648,0.0010737139506980778,0.008531867905477436,0.07014219085317847,0.0
10,0.01,0.01,0.1,3,1000,200.0,0.7366,0.5479934080189174,0.008870065,0.04328508675098419,0.027907508333427908,0.043308112059614566,0.016934067414290422,0.001162287328834622,0.10546654292579576,0.999723830399605,0.000935354889059101,1.0,0.9964876818656921,0.0038958516949711797,0.013194804601765541,0.0495473445972737,0.0
