,lr,p_dropout,layers,n_MC_inference,ntrain,nodes,ACC,LogLoss,Mean KL-div,ECE,WD,Mean UQ,Std UQ,Min UQ,Max UQ,Mean Pc1 OOD,Std Pc1 OOD,Max Pc1 OOD,Min Pc1 OOD,Mean UQ OOD,Std UQ OOD,Max UQ OOD,Min UQ OOD,Delta time,Time
0,0.01,0.1,1,50,250,20.0,0.724,0.5573753702045433,0.009565439,0.06376265734434128,0.050188727855460094,0.07469677885612241,0.03610003876624796,0.00045113443782743637,0.2027370589300317,0.9998722502726775,0.0014565499238599392,1.0,0.9833927738666535,0.0008942482039619842,0.010195849457059073,0.11625058293342574,0.0,0 days 00:00:16.971664,993084.687279706
1,0.01,0.1,1,200,250,20.0,0.7112,0.5650316275072046,0.014385391,0.0792185440659523,0.0717912748960418,0.06735488234853391,0.03959810770540574,0.001560252257266124,0.21385083269803173,0.9998848028084695,0.0007524213098830739,1.0,0.9949999989156157,0.0016250562404405337,0.010614207850445026,0.07053367989832966,0.0,0 days 00:00:56.016855,993140.752204138
2,0.01,0.1,1,500,250,20.0,0.7174,0.5571407531716286,0.011974396,0.07514660805463791,0.06176006457932417,0.06936919416452099,0.03446022894564961,0.006245564349617211,0.1748819849054164,0.9998620459340337,0.00047655339266135845,1.0,0.9980000000000003,0.0030783083890477203,0.01064419483361174,0.044676615807377355,0.0,0 days 00:02:06.695725,993267.487756956
3,0.01,0.1,3,50,250,200.0,0.7214,0.5879946347988878,0.033018872,0.06174710765480995,0.04235918324807217,0.06567463388221215,0.03225406986454592,2.7929850092270704e-06,0.19198909014822452,0.9972852762914621,0.0074037549330963895,1.0,0.966652467250824,0.016871341987725056,0.04381015764769062,0.16339128096910857,0.0,0 days 00:00:19.159987,993286.700624113
4,0.01,0.1,3,200,250,200.0,0.717,0.5563916004674858,0.013625783,0.05864494666457176,0.05410465953761486,0.07170942025749649,0.031508487971278976,0.0006626822715362829,0.15655862536753748,0.9996331721249109,0.0011081034936863269,1.0,0.995216438062489,0.005174738898349759,0.01563172501006712,0.06748044371829577,5.779033761034256e-40,0 days 00:00:48.293685,993335.039638284
5,0.01,0.1,3,500,250,200.0,0.7284,0.608649597362374,0.048959233,0.06485968083143234,0.046778485877408266,0.04635087174948492,0.030774454268373785,1.0289957708891301e-05,0.19581486444774376,0.9996247901696257,0.0009023232249483985,1.0,0.9957747698242383,0.007487336585846494,0.017085292130290218,0.06321014498118817,0.0,0 days 00:02:04.296399,993459.396844215
6,0.01,0.1,8,50,250,2000.0,0.5006,0.8002845452415397,0.08995125,0.013670388609170914,0.2255594580201072,0.05977441158407072,0.011568494674529901,0.0,0.24129525887299597,0.4975821843336407,0.008399734397167432,0.5299376910924911,0.4775693094730377,0.05915024093521714,0.010115307818551455,0.095062503109685,0.040826884278091675,0 days 00:00:21.997871,993481.965034713
7,0.01,0.1,8,200,250,2000.0,0.494,0.7954099524245746,0.15321861,0.22830988466739655,0.26654743539957454,0.4399709690535055,0.04593327000995812,0.003711132372565579,0.4993476001248591,0.2941928400710352,0.04257498960248548,0.445,0.205,0.45332288396413,0.018576757616191632,0.4969657935914711,0.4037016224886885,0 days 00:01:01.380787,993543.940728057
8,0.01,0.1,8,500,250,2000.0,0.4944,0.6940296431567473,0.088590756,0.0242594163864851,0.23449109140314284,0.02267255036829881,0.004601074113134401,0.018463732032077056,0.11512868192607421,0.48195282566501546,0.0009804094171420908,0.4850698562264442,0.4798392309546471,0.0220436826718642,0.003282591792909704,0.032168782031443584,0.018315134403038214,0 days 00:02:26.632033,993691.197294203
9,0.01,0.3,1,50,250,20.0,0.7154,0.5652051235933871,0.018234506,0.07623645663261414,0.06883828317500774,0.08388045915683251,0.0474025920184219,0.005018218126454136,0.22131936001808378,0.999840520120584,0.001321766112462675,1.0,0.9855449217557907,0.0011163591751867452,0.009252363296677463,0.10118555188173017,0.0,0 days 00:00:14.888484,993706.146710409
