,lr,weight_decay,p_dropout,layers,ntrain,nodes,ACC,LogLoss,Mean KL-div,ECE,WD,Mean UQ,Std UQ,Min UQ,Max UQ,Mean Pc1 OOD,Std Pc1 OOD,Max Pc1 OOD,Min Pc1 OOD,Mean UQ OOD,Std UQ OOD,Max UQ OOD,Min UQ OOD
0,0.01,0.1,0.1,1,250,20.0,0.7154,0.5668348671877421,0.012329185,0.07386306673288345,0.06143448887296144,0.06607874018006707,0.03018613656748364,0.0002583063390522634,0.16311799114563078,0.9999615386370136,0.00043852700892924273,1.0,0.9950000228117665,0.0005425643149603462,0.006186184934971258,0.07053336038407441,0.0
1,0.01,0.1,0.1,3,250,200.0,0.7064,0.5618583247812653,0.017645204,0.06723098456859589,0.05919038285445495,0.05946672019682319,0.03623359556563835,3.649562942610717e-05,0.16992193247226905,0.9959672869782034,0.004776288192336421,1.0,0.9823851889371872,0.03774069163423691,0.03709200128540504,0.1100076186565621,6.982753689010857e-40
2,0.01,0.1,0.1,8,250,2000.0,0.4944,0.6933171655152506,0.08826941,0.011321276426315308,0.23343868206419172,0.008458124641622263,0.01129027598936507,0.0031166561645451754,0.07202988150755801,0.4942150392922071,0.001119535373416358,0.4952539338171482,0.48711166918277743,0.009198010833175249,0.012140885972598383,0.06024206926129476,0.0032727925639286968
3,0.01,0.1,0.3,1,250,20.0,0.7266,0.5623396749279317,0.01697716,0.061208318918943405,0.054400493511335295,0.08833565821638784,0.0411960389712051,0.01172676314672779,0.187966837525431,0.9994068270972771,0.001444589433402228,1.0,0.9936212003976107,0.008112060199830535,0.019681300845593063,0.0705336779809434,0.0
4,0.01,0.1,0.3,3,250,200.0,0.7346,0.5593170861223902,0.020725323,0.055593445897102356,0.03990151110758197,0.09297999564158445,0.03792891165089027,0.007081245596987011,0.17878462336545622,0.9884136159156377,0.008239634300433812,1.0,0.9640087227523327,0.08044051515548253,0.03387563858674273,0.15108758206343384,7.669201338794393e-28
5,0.01,0.1,0.3,8,250,2000.0,0.4944,0.6944883088976787,0.08879867,0.02622249722480774,0.2336753319767875,0.03376877574633764,0.015024549345551502,0.015440393342403077,0.0877443190199233,0.4792537203236268,0.0027015678956225906,0.48493900820612906,0.4717614641785622,0.035832439187754084,0.0155066674064483,0.07129848991292806,0.016002427409049974
6,0.01,0.1,0.5,1,250,20.0,0.7092,0.5717617983331875,0.024487449,0.0941975861787796,0.09065885949410622,0.10615813112080337,0.05414762579694186,0.030153028280020953,0.23620423680232522,0.9870207384761862,0.009807809465819816,1.0,0.9607390493154526,0.0882971471657996,0.04706075533188933,0.167954966567369,1.0963812268810396e-23
7,0.01,0.1,0.5,3,250,200.0,0.7286,0.5837833693933989,0.03272921,0.11167610436677933,0.11433996840991204,0.1196784330581098,0.06743792867296919,0.006380291257077965,0.2537543157464445,0.9746164039249265,0.014612440867295512,0.9959557017683983,0.9164692804374499,0.12610240632484335,0.03430983200026549,0.22636105180633645,0.048612522621730346
8,0.01,0.1,0.5,8,250,2000.0,0.494,0.6948295737535787,0.088978976,0.03681472688913345,0.23265856160797302,0.0650494345365201,0.019441486353600317,0.04675090498158339,0.4357890212812226,0.47441642068749146,0.004316837345182923,0.48623479396104813,0.4642577950656414,0.06261988062883138,0.006021475174357809,0.08125899757270431,0.05005206816663616
9,0.01,0.01,0.1,1,250,20.0,0.7138,0.5564739290242449,0.012715813,0.07683346420526505,0.06858261176623529,0.07245248192362601,0.03463287066806285,0.008445087078640216,0.17928358166824127,0.9998140683216327,0.0009161167913003085,1.0,0.9950000000022683,0.002622888641273737,0.012923417830550236,0.0705336798983296,0.0
