,lr,weight_decay,p_dropout,layers,ntrain,nodes,ACC,LogLoss,Mean KL-div,ECE,WD,Mean UQ,Std UQ,Min UQ,Max UQ,Mean Pc1 OOD,Std Pc1 OOD,Max Pc1 OOD,Min Pc1 OOD,Mean UQ OOD,Std UQ OOD,Max UQ OOD,Min UQ OOD
0,0.01,0.1,0.1,1,1000,20.0,0.731,0.5526947658703029,0.011704687,0.052786704152822495,0.044427011951581885,0.05846051463770267,0.025470162428344694,0.0055381713528479,0.12416206995886651,0.9999233328631293,0.00046428119075361325,1.0,0.9963281628489494,0.0010815229945442652,0.0065494918799567725,0.051797633046064086,0.0
1,0.01,0.1,0.1,3,1000,200.0,0.7324,0.5481829194169348,0.012972287,0.039490703493356705,0.03282369291934192,0.0393019766875328,0.016637496347701262,0.000690019661394179,0.08648430557447687,0.9999999829232693,1.947046871684283e-07,1.0,0.9999977800250054,2.4088857845986627e-07,2.746552373470029e-06,3.131551519978237e-05,0.0
2,0.01,0.1,0.1,8,1000,2000.0,0.495,0.6842591562768059,inf,0.016763243824243546,0.22600515138603994,0.011874647151769713,0.016750031652787906,0.0,0.2663541765849627,0.49774660642215834,0.0009564542184992956,0.5000318455696106,0.4941305726766586,0.010939060937139486,0.007847977001060507,0.05082493874519816,0.007204151494268948
3,0.01,0.1,0.3,1,1000,20.0,0.729,0.5530700693402738,0.014652035,0.05849902331829071,0.053528234588877614,0.08259094314759981,0.04417783742267008,0.0145752382476206,0.18910981969237595,0.9994827868865059,0.0016174952245854664,1.0,0.9919132500886917,0.006531871112214232,0.019588696063417153,0.08164374104474094,0.0
4,0.01,0.1,0.3,3,1000,200.0,0.7324,0.5475990076095005,0.011684741,0.04703012853860855,0.042816761805733045,0.06726010941807464,0.024882931917014964,0.005880296719401209,0.12137202694148416,0.9925373531889458,0.005376727266835873,1.0,0.9709906473755836,0.05277958183171939,0.023763866257652432,0.11219549970199769,1.1628242616650283e-32
5,0.01,0.1,0.3,8,1000,2000.0,0.4944,0.6961574912988184,0.08963773,0.038855887949466705,0.23639498542823023,0.018870727583857376,0.00838675986923963,0.01245085788354204,0.06726824248023064,0.4667092986038098,0.0014509259286050683,0.4711767569184303,0.46154760509729387,0.019224040542415922,0.00883236260420006,0.052335085893049,0.013571867925831222
6,0.01,0.1,0.5,1,1000,20.0,0.726,0.5640193341744653,0.022507103,0.08294534683227539,0.07814339756645386,0.09738749984742827,0.05628857675121511,0.016045963271428095,0.20210208113984818,0.9937657562121361,0.006077199470481408,1.0,0.9776474842429161,0.05474497204617815,0.04396120354741041,0.13616968187032397,5.609542823985286e-28
7,0.01,0.1,0.5,3,1000,200.0,0.7318,0.545482900195172,0.009871091,0.05311927944421768,0.05269555465296035,0.10733992851628646,0.03461800563230218,0.03419451578574424,0.17867735299581552,0.9909630239622778,0.005892678926992008,1.0,0.968089560419321,0.07297450636498057,0.028947506617857593,0.14244060043003068,1.0487632785591964e-17
8,0.01,0.1,0.5,8,1000,2000.0,0.4946,0.6936440516907596,0.08831073,0.027142928913235664,0.23097276574052994,0.0739002180108655,0.015634449920121737,0.04799718085504172,0.3310645986283391,0.482063722540517,0.005261454099329467,0.49700251609086993,0.471180105432868,0.07275533193567134,0.008755422498694983,0.0939747825289161,0.04920553049212713
9,0.01,0.01,0.1,1,1000,20.0,0.7294,0.5515890752244094,0.009798242,0.05146760866045952,0.04267163478709881,0.062342445631354305,0.02900742224542728,0.005839588337321829,0.13482850074919306,0.9999999971894117,2.264480771009028e-08,1.0,0.9999998027086258,3.964363029208767e-08,3.193897218332061e-07,2.7815743761982565e-06,0.0
