,lr,weight_decay,p_dropout,layers,ntrain,nodes,ACC,LogLoss,Mean KL-div,ECE,WD,Mean UQ,Std UQ,Min UQ,Max UQ,Mean Pc1 OOD,Std Pc1 OOD,Max Pc1 OOD,Min Pc1 OOD,Mean UQ OOD,Std UQ OOD,Max UQ OOD,Min UQ OOD,Delta time,Time
0,0.01,0.1,0.1,1,250,20.0,0.5024,0.7103286994473965,0.008945311,0.06805363297462463,0.07768876463770866,0.030948674428331647,0.018115489396468832,0.0007090234880489273,0.10364135716351029,0.9640818039689771,0.06700795091225759,0.9999999988079071,0.7724377604828624,0.08619255402429457,0.12570062578485897,0.37597869423137364,9.326114615850857e-09,0 days 00:00:28.350872,7849332.739398859
1,0.01,0.1,0.1,3,250,200.0,0.5016,0.7134388208725853,0.0100443335,0.07954637706279755,0.07683664769828319,0.05385039065961752,0.022481180610778195,0.0051529074130656355,0.1637096882496664,0.722454475056413,0.35368223687976175,0.9998555946350097,0.05119041168451823,0.1849018881424577,0.14428045361014336,0.4460663638758307,0.0016928942811565639,0 days 00:00:27.489826,7849360.2501485
2,0.01,0.1,0.1,8,250,2000.0,0.4968,0.6935006040029058,8.7755856e-05,0.004469393752515316,0.007233141708374023,0.07609495003672812,0.02630418916570927,0.005687826398279421,0.17090070824570322,0.5029087066124248,0.012909313339240046,0.5328340530395508,0.4800985340165167,0.101061862942818,0.03669873370088192,0.1777153721559143,0.007598931281614331,0 days 00:00:41.036795,7849401.616765167
3,0.01,0.1,0.3,1,250,20.0,0.5056,0.6979210426401232,0.0031370122,0.03970760107040405,0.0465735063791275,0.034194449667394024,0.02100909746745134,0.0004318151065345912,0.1179862137549174,0.9145039938861222,0.08926674384208756,0.9967840173840523,0.6790509946679231,0.18484553638848575,0.10314248174526593,0.38368832140940595,0.028363596244844313,0 days 00:00:29.700143,7849431.335624755
4,0.01,0.1,0.3,3,250,200.0,0.504,0.6929578871045272,0.00055431953,0.014376034960150719,0.019104091995954513,0.011932744226700254,0.026368892662210455,0.0012315018667372806,0.17535206390132727,0.5414622380976943,0.11625382373412133,0.8073021773748497,0.48136601290034375,0.05587328664307776,0.10595080337013664,0.2858830970731448,0.0013288707656723036,0 days 00:00:27.847365,7849459.204040485
5,0.01,0.1,0.3,8,250,2000.0,0.504,0.693313328451992,0.00012638733,0.0049661993980407715,0.010590250927209853,0.04392629019904533,0.015674314216855677,0.022757028414980635,0.10166658283365955,0.5102708407335491,0.004255945629655039,0.5223924309015274,0.49515947453353876,0.044035661167850404,0.01539222694755237,0.0980721457514743,0.025607255481769692,0 days 00:00:37.313385,7849496.853729289
6,0.01,0.1,0.5,1,250,20.0,0.5004,0.6985388278765593,0.0031655296,0.044718191027641296,0.047355667185783386,0.032753226491375985,0.02394480287655352,0.0009481096960998771,0.1299001362862224,0.8045644285079365,0.21848100965626246,0.9870167503505946,0.33992978460661105,0.23599790137022492,0.11286943597799011,0.4366527636076178,0.07357723252200825,0 days 00:00:28.472745,7849525.345631488
7,0.01,0.1,0.5,3,250,200.0,0.5068,0.6926447854960553,0.00027210359,0.011696303263306618,0.013668461990356446,0.0527587559679479,0.028933997300098577,0.0031987493314750716,0.19784754346216585,0.4661876494657553,0.06736927346860462,0.6029983419087332,0.3364772289819995,0.33369731034025046,0.041949901957846814,0.41387552030324404,0.26770110149651305,0 days 00:00:27.005030,7849552.372604902
8,0.01,0.1,0.5,8,250,2000.0,0.505,0.6931888214592578,4.7968366e-05,0.01074683666229248,0.005738021820783615,0.063733075329053,0.005427393542111544,0.05092477096482004,0.0894692181219101,0.49463450659635533,0.004615694573250337,0.5106777925789356,0.4813073831796646,0.06339685220302724,0.005588974663199433,0.08637271029241023,0.05326707155984466,0 days 00:00:38.498922,7849591.215551818
9,0.01,0.01,0.1,1,250,20.0,0.5036,0.7011377850545858,0.0052365363,0.05142484977841377,0.059047354769706725,0.03499816736835235,0.020261402726888495,0.002689141214750379,0.13739327626349965,0.8927342355103219,0.1122078473151279,0.9998102355003357,0.6289463803438935,0.21055748308552055,0.12157693124179676,0.3959188683981011,0.001260132602997892,0 days 00:00:28.329594,7849619.564387628
10,0.01,0.01,0.1,3,250,200.0,0.5004,0.7059199894174438,0.008322771,0.06210358440876007,0.06810699358284475,0.03343779058207722,0.024345884998443743,0.003408876728948832,0.140661220506169,0.6600763410452293,0.36175845875847956,0.9678571879863739,0.03928012614699143,0.13343390729478627,0.06694900247351442,0.2022292559347183,0.004318508215922081,0 days 00:00:28.638829,7849648.224758278
