,lr,weight_decay,p_dropout,layers,ntrain,nodes,ACC,LogLoss,Mean KL-div,ECE,WD,Mean UQ,Std UQ,Min UQ,Max UQ,Mean Pc1 OOD,Std Pc1 OOD,Max Pc1 OOD,Min Pc1 OOD,Mean UQ OOD,Std UQ OOD,Max UQ OOD,Min UQ OOD,Delta time,Time
0,0.01,0.1,0.1,1,250,20.0,0.502,0.7071118856302417,0.007871157,0.06758534908294678,0.0718662283539772,0.03914473994939868,0.018093042778999553,0.008873923566788108,0.12156168104080498,0.9601534133101738,0.04056951873454442,0.9999996972084045,0.8494550148446501,0.12936991205837986,0.08812223930574511,0.3055927032632,3.0068274352463725e-06,0 days 00:00:27.031342,7873384.177409784
1,0.01,0.1,0.1,3,250,200.0,0.5014,0.714156503396772,0.011333035,0.06919188797473907,0.07355352571308613,0.05355640309109251,0.028345547637301804,0.003866033999364737,0.18018511184055566,0.542650839455426,0.35547785616630606,0.9825156505844279,0.06474237525961715,0.28496130507518364,0.11223571997469675,0.44515984168906414,0.1053667619400401,0 days 00:00:26.032007,7873410.229432145
2,0.01,0.1,0.1,8,250,2000.0,0.5082,0.7474587897428748,0.020920314,0.12092399597167969,0.13208193626403808,0.16497693976468422,0.14488116534997286,0.003909412003061257,0.3927433981608237,0.648817693530561,0.14904417981755458,0.8363434869798128,0.4677255642414093,0.23516066547608902,0.1886549615276986,0.4269816847655769,0.0048180752364343,0 days 00:00:36.873767,7873447.429854245
3,0.01,0.1,0.3,1,250,20.0,0.5052,0.6973631356221367,0.0024653831,0.03420354053378105,0.04065722360014916,0.031768894641846505,0.020325146897161736,0.0008918127518076106,0.1211103585518277,0.9061195479682099,0.1127435531619839,0.9973637050390244,0.6615198596627044,0.18338163872912552,0.12861920998305731,0.42122116229662115,0.012343593408484848,0 days 00:00:25.774205,7873473.222119765
4,0.01,0.1,0.3,3,250,200.0,0.506,0.6930652364279853,0.00050479476,0.009635540656745434,0.019229435116052625,0.021091700707661143,0.026277629491758103,0.003322928467025399,0.1411371203645875,0.596332446398846,0.14090118270762111,0.8167817328870296,0.48009702488926576,0.11370292105951654,0.13426056060861508,0.3301448391239716,0.00354172366021479,0 days 00:00:26.905530,7873500.148245481
5,0.01,0.1,0.3,8,250,2000.0,0.4918,0.6931670909640854,8.203436e-06,0.0077078938484191895,0.002253987216949463,0.02158312574535765,0.015967966235367077,0.007690990856610942,0.07913540435633581,0.49785049246251584,0.0017958357917986908,0.5019176748394966,0.49217636361718176,0.02049907900425739,0.015303801389196047,0.06150287127829596,0.007878702817689853,0 days 00:00:34.824162,7873535.305073179
6,0.01,0.1,0.5,1,250,20.0,0.5022,0.6989723858457693,0.003584569,0.0418960340321064,0.04904226910471916,0.04398278424139305,0.028376232103714708,0.0005651114323988531,0.1449954523113148,0.8113129503598879,0.1737575945622798,0.9861994547396898,0.46111767293393996,0.2714166531778557,0.115634822537705,0.46232144717213836,0.08749070335725671,0 days 00:00:26.376456,7873561.700710346
7,0.01,0.1,0.5,3,250,200.0,0.4952,0.6935343379064093,0.000449643,0.0055494485422968864,0.013581995767354966,0.04093773797656287,0.024556569713925436,0.0033921102178165255,0.1519435167729992,0.6667231628615757,0.0639084862791307,0.8046028949395607,0.5550735006298604,0.2942716905180729,0.021502115555706566,0.34526358440269334,0.2580863476910231,0 days 00:00:27.207177,7873588.927802452
8,0.01,0.1,0.5,8,250,2000.0,0.4944,0.7027693634534816,0.0044601187,0.0675107091665268,0.061910523635149005,0.20304198009796923,0.009320648019152354,0.16811050784676373,0.23737830628386364,0.4387260614673645,0.013406368825489557,0.46882939353585246,0.4001461370266043,0.20412581313954137,0.010029488070041838,0.22806922696668672,0.17154260164129334,0 days 00:00:34.736615,7873623.998669788
9,0.01,0.01,0.1,1,250,20.0,0.5026,0.7024993217965775,0.005532099,0.05403735488653183,0.061112917488813395,0.02938653884980738,0.01582008309676217,0.0020829308721135083,0.09322629948628935,0.9514805265741234,0.05929023240190394,0.9999981665611267,0.8148285930673592,0.1270329520187703,0.11737814589452716,0.3271903495602667,5.8231235552841704e-06,0 days 00:00:26.412131,7873650.429032068
10,0.01,0.01,0.1,3,250,200.0,0.5074,0.7155134514459707,0.011503917,0.08289320021867752,0.08975968691706657,0.05325478305328029,0.025156287240081916,0.0062388817227524715,0.17841421186854314,0.6253142574639561,0.4303144026131785,0.9999987187981606,0.06971570314394895,0.16851738328870683,0.10846039619817771,0.3431166457862444,1.3633309485712436e-05,0 days 00:00:26.768537,7873677.218327826
11,0.01,0.01,0.1,8,250,2000.0,0.4938,0.6933941095899605,6.387814e-05,0.013373017311096191,0.007774976557493211,0.018259081661483687,0.014185557134607011,0.007616755141066322,0.07943592664883392,0.4923403082283644,0.0014624567341700516,0.4971766743063927,0.4883342733979225,0.0172831037496485,0.013456218528578215,0.05146047995752694,0.00813513045849512,0 days 00:00:35.324646,7873712.875852117
12,0.01,0.01,0.3,1,250,20.0,0.5038,0.7002876975242838,0.0044797934,0.04680584371089935,0.05593610233068466,0.04104794471297405,0.026618914626564884,0.0007818955733906818,0.1466287328763902,0.9026336186969948,0.07800926669251355,0.9994041368365287,0.7165431365748008,0.2245535087771168,0.08797564621725394,0.3797274300341548,0.005046461523726485,0 days 00:00:26.407465,7873739.303073887
13,0.01,0.01,0.3,3,250,200.0,0.5124,0.7019922108985588,0.0047847917,0.048143625259399414,0.053598980355262754,0.0635643130187699,0.04372451955338873,0.0048974695631299175,0.20332155808148686,0.7139353701434854,0.20609027183857365,0.9566223131865264,0.3712345218367531,0.2866091568033491,0.07981151878674622,0.4472725443484497,0.15181170311272943,0 days 00:00:28.746462,7873768.069621217
14,0.01,0.01,0.3,8,250,2000.0,0.5062,0.6931792205833266,4.3832592e-06,0.005028903484344482,0.0015318660855293273,0.024397110654013794,0.014932946078676028,0.011153714677527803,0.08757094856230914,0.5007831392276746,0.0022393469043559197,0.5083520655333996,0.49460405722260475,0.02615157464422245,0.015351716437341767,0.06269156763021934,0.012415136479546958,0 days 00:00:34.786135,7873803.189772672
15,0.01,0.01,0.5,1,250,20.0,0.5046,0.6945714763907566,0.0012144636,0.01579281874001026,0.026489759486913678,0.038246917699299846,0.020270036634763594,0.0014646378564035206,0.13726804420643002,0.9353565532759358,0.05959367240202852,0.9987496030330658,0.7937003730557626,0.16728433720007177,0.10629168403897511,0.35680481089209093,0.00639095966649066,0 days 00:00:26.065328,7873829.273665285
16,0.01,0.01,0.5,3,250,200.0,0.4982,0.6933293229400534,0.00035241764,0.0034193540923297405,0.01460268189907074,0.06237217534402332,0.025917185568203917,0.005837592173678393,0.1855877986538938,0.6442462729850236,0.06273847553330669,0.7816813832404214,0.5018905426927261,0.3447518036485295,0.02433213946005498,0.3929623072874268,0.288527788306445,0 days 00:00:27.182775,7873856.477414418
17,0.01,0.01,0.5,8,250,2000.0,0.4912,0.6973674081919983,0.0015380005,0.03766217082738876,0.03244598515629769,0.30130881671389004,0.009583972626754674,0.26619253993933667,0.3361577146184751,0.4705780960993969,0.019097696323302746,0.5255003435444087,0.420040193706518,0.30247716433943067,0.0104454624021181,0.33109773527489655,0.2716127251029576,0 days 00:00:34.240955,7873891.051856863
18,0.01,0.001,0.1,1,250,20.0,0.4992,0.7055038121788236,0.007248214,0.06381498277187347,0.06992859044075012,0.03286216854490986,0.02111498041533152,0.0022567961080022965,0.14648368965502184,0.8733151399639323,0.17790853234854426,0.9999999988079071,0.48102924745049674,0.16796751657102854,0.13969029852280496,0.37975679091237874,1.7279386576454155e-08,0 days 00:00:27.014999,7873918.086655417
19,0.01,0.001,0.1,3,250,200.0,0.5006,0.7179494095970427,0.01663816,0.06654424965381622,0.0740057510331273,0.045960738098571485,0.03226039268282411,0.0011945360580094646,0.16742393997505858,0.5960529720991489,0.4131439229004779,0.965143318772316,0.04712703784806315,0.22849733371863623,0.06127936859165768,0.3375812733000375,0.12827856391845555,0 days 00:00:26.924358,7873945.031281631
20,0.01,0.001,0.1,8,250,2000.0,0.4946,0.6932089571783435,2.0343754e-05,0.010018140077590942,0.004417965680360794,0.009108986315915255,0.007419572810625662,0.00575150737983875,0.0505989540470061,0.49546664234193477,0.0011070500566322838,0.4983048364520073,0.4903037925064564,0.010175146932835888,0.009456623656114481,0.049862353021739206,0.006134972915217143,0 days 00:00:35.579943,7873980.946072905
21,0.01,0.001,0.3,1,250,20.0,0.5008,0.6978192892833937,0.0029645609,0.035148922353982925,0.042439914572238925,0.02669987922245339,0.01496053458057603,0.0021404456763408886,0.09081821972769086,0.9373794616685549,0.08877735081902328,0.9999805748462677,0.702141199002508,0.1291809844036153,0.12026052583057548,0.36535401741017537,0.00010010427064481608,0 days 00:00:26.128556,7874007.093486199
22,0.01,0.001,0.3,3,250,200.0,0.5116,0.6955571838109192,0.0013673108,0.01998278871178627,0.02658716104030609,0.05479968536248694,0.024910139629666945,0.0034725950046120883,0.1476363775830613,0.5900304774843057,0.20694138720128522,0.9669701023977,0.25775863913546204,0.33701849197652617,0.0839465162873483,0.42736037609403377,0.13556376677062507,0 days 00:00:26.232547,7874033.346943082
23,0.01,0.001,0.3,8,250,2000.0,0.4964,0.693242991840886,2.0841586e-05,0.002606332302093506,0.003741304713487625,0.044852133664673874,0.01912312257033572,0.009449273052691743,0.10562503251630405,0.5024465312681312,0.0035361565426844524,0.510652716010809,0.49374771296978,0.04970493156716614,0.020411233778564415,0.09393358370821378,0.01011890180790619,0 days 00:00:35.919860,7874069.600383426
24,0.01,0.001,0.5,1,250,20.0,0.5028,0.6999780284947664,0.0039049264,0.04777304455637932,0.05212651423215866,0.050592475993409554,0.03576350525191112,0.0015361871702360272,0.17817391521339754,0.9362375058425053,0.06776917982893023,0.9960390537977218,0.7740160002780613,0.15649900655940369,0.09686004595413994,0.36267609381440286,0.033811971297680744,0 days 00:00:27.153583,7874096.774023496
