,lr,weight_decay,p_dropout,layers,ntrain,nodes,ACC,LogLoss,Mean KL-div,ECE,WD,Mean UQ,Std UQ,Min UQ,Max UQ,Mean Pc1 OOD,Std Pc1 OOD,Max Pc1 OOD,Min Pc1 OOD,Mean UQ OOD,Std UQ OOD,Max UQ OOD,Min UQ OOD,Delta time,Time
0,0.01,0.1,0.1,1,5000,20.0,0.4974,0.6934619099945628,0.00013015956,0.007711985148489475,0.00872671821117401,0.00437485463519228,0.002434256883225832,0.0009113303876281967,0.021451644803553303,0.30841642804044556,0.22582741069717796,0.6745024879276752,0.021584909759985747,0.16138091319177683,0.037221892170083724,0.2601491463404362,0.08010260965983017,0 days 00:01:32.684381,7951961.549636255
1,0.01,0.1,0.1,3,5000,200.0,0.5072,0.6931156415973042,0.0001007488,0.0026856064796447754,0.009211895686388015,0.0037452012065348227,0.002310565400043063,0.0003075267584203799,0.01779632872588493,0.3616171045010289,0.15754290451113703,0.5297733540832996,0.06102528166352613,0.09134536662229209,0.05390680123951024,0.1723569863836822,0.0020688799253093366,0 days 00:00:46.236741,7952007.807350931
2,0.01,0.1,0.1,8,5000,2000.0,0.5056,0.6930953644439334,2.6903235e-05,0.00040411949157714844,0.005195774114131926,0.004043014217625785,0.001451416889376425,0.002937341727990613,0.03589060818125279,0.5052121409670666,0.000280942075389473,0.5060365869104863,0.5046096444129944,0.003963267881991062,0.00026792052594233954,0.004650530724318728,0.003369433320173934,0 days 00:01:05.867215,7952073.996834849
3,0.01,0.1,0.3,1,5000,20.0,0.5008,0.6931776669252946,7.304163e-05,0.0015207529067993164,0.00651289034485817,0.00408285057295073,0.002853209185265308,4.270252896456876e-05,0.022233563561184586,0.47404167027634464,0.24733744426080834,0.7472177745122462,0.09580571748549119,0.2194586402487545,0.0633743050632507,0.3769557712635206,0.14355204035384966,0 days 00:00:45.931652,7952119.948037103
4,0.01,0.1,0.3,3,5000,200.0,0.5056,0.6930870877856895,4.235234e-05,0.0009624958038330078,0.006535917067527771,0.00016776289988684146,0.0007316416889665096,0.0,0.017258708580923366,0.5064560789452024,0.0008136463593315795,0.5090149053931237,0.5022240529209375,0.004674674814313169,0.010817164268028175,0.04292704613189593,0.0,0 days 00:00:59.315337,7952179.28430636
5,0.01,0.1,0.3,8,5000,2000.0,0.5056,0.6931806965337662,0.00015683111,0.0070188045501708984,0.012618816995620728,0.005471089051423127,0.00422231495152736,0.004177929806468383,0.051279556481130556,0.5125566725375561,0.0005477655674906652,0.513638636469841,0.5101129695773124,0.005858919895303488,0.0054842412794469456,0.03650413152947351,0.004438625804548023,0 days 00:01:12.469784,7952252.080959239
6,0.01,0.1,0.5,1,5000,20.0,0.508,0.6931765703204148,0.00012227816,0.0037513375282287598,0.010163093429803849,0.007239626141490765,0.00420305325526385,0.0007799273774823245,0.032888140897021745,0.44198176663695515,0.18506194808192042,0.6702468344196677,0.09670861526279623,0.26374097497057664,0.0607903468750033,0.37904622945916966,0.15021425973302627,0 days 00:00:45.821283,7952297.921296674
7,0.01,0.1,0.5,3,5000,200.0,0.5056,0.6930923818844507,4.6864767e-05,0.0012730956077575684,0.006872831737995147,0.0033825390968434147,0.00035104540973036403,0.002989719562178008,0.016660017932581744,0.5068484568366638,0.00029206008257114894,0.5077263784408569,0.5053489038348198,0.003487252238075665,0.001373879092616714,0.018982991689493595,0.0031070238448376755,0 days 00:00:47.926466,7952345.868086346
8,0.01,0.1,0.5,8,5000,2000.0,0.5056,0.6931156010012613,3.475931e-06,0.00379866361618042,0.0018013393282890317,0.006673782470879822,0.0005691511929510895,0.005362652958450055,0.035946044766782405,0.5017995637930356,0.00047205875362776504,0.5032645174860955,0.5006403429806232,0.0067022732625152,0.00036688431441440927,0.007462889225109373,0.00586486614760794,0 days 00:01:14.102678,7952420.292444408
9,0.01,0.01,0.1,1,5000,20.0,0.498,0.6937407877722026,0.00018228433,0.006045038811862469,0.012477059704065322,0.005570024845561639,0.004065023506219946,0.0008047078342771529,0.027691012362648,0.31453927049125774,0.23141284471407955,0.624230145001784,0.03074142527904769,0.14743781590997018,0.06132514474543211,0.2768887433041304,0.05806873914355271,0 days 00:00:44.207286,7952464.51893417
