,lr,weight_decay,p_dropout,layers,ntrain,nodes,ACC,LogLoss,Mean KL-div,ECE,WD,Mean UQ,Std UQ,Min UQ,Max UQ,Mean Pc1 OOD,Std Pc1 OOD,Max Pc1 OOD,Min Pc1 OOD,Mean UQ OOD,Std UQ OOD,Max UQ OOD,Min UQ OOD,Delta time,Time
0,0.01,0.1,0.1,1,5000,20.0,0.4968,0.6935240519840722,0.0001611518,0.0011687726946547627,0.009346393018960952,0.005112339390663095,0.0031087864792440733,0.0007576340149865391,0.024655063820655597,0.4077226994519857,0.3620292217048768,0.9070187039114534,0.0024653002401510095,0.166509897871627,0.07727254978118953,0.301674716053583,0.00814331146859833,0 days 00:02:32.867519,7777597.427203224
1,0.01,0.1,0.1,3,5000,200.0,0.5056,0.6930864845313819,1.9751718e-05,0.0011532306671142578,0.004457413482666016,0.00031654703874836484,2.8436964621758677e-05,0.00018984217408601054,0.0005613834620818096,0.504448119728611,0.0001027347841680137,0.5045188665390015,0.5033381722867489,0.00045933814813489275,0.0013785386156464987,0.015704460666989,0.0002406424084259448,0 days 00:03:17.149019,7777794.624083164
2,0.01,0.1,0.1,8,5000,2000.0,0.5056,0.6932289475605515,0.00019267561,0.008383572101593018,0.013983261382579801,0.011941125240415707,0.003570755639655187,0.008093384099427952,0.03863769060423266,0.5139802032537186,0.0009193705981515568,0.5168200907111168,0.5111212915182114,0.012322376119454742,0.004617068333422243,0.038144670493292426,0.0078862298834389,0 days 00:02:56.653652,7777971.831485698
3,0.01,0.1,0.3,1,5000,20.0,0.5146,0.6930701295749137,8.494982e-05,0.0005677075823768973,0.008094222581386567,0.008421199948732267,0.0044509535997110964,0.0011206060331227065,0.03612813717414644,0.4649624725439891,0.2699783764240682,0.8320402933424339,0.02924660992110148,0.22603911999904927,0.08190312807651923,0.33771715671438524,0.04947915602727617,0 days 00:01:44.096757,7778075.959662015
4,0.01,0.1,0.3,3,5000,200.0,0.5056,0.6931096282050668,6.0626917e-05,0.0022197961807250977,0.007819438028335568,0.004800131857153023,0.00021613275806927913,0.003929834856594958,0.0055287445555760985,0.5077910049018951,0.0003250425308583932,0.5085510236024856,0.5068442563712597,0.004796413216835323,0.00022875118694735177,0.005444788853313479,0.004076669035183578,0 days 00:01:58.345153,7778194.339323234
5,0.01,0.1,0.3,8,5000,2000.0,0.5054,0.6931086586070927,7.810033e-06,0.0028322935104370117,0.002768301445245742,0.003056539810968126,0.004997521242764131,0.001875176913430738,0.04954223868532475,0.5027758079629677,0.00045679890395023873,0.505308523774147,0.500322621613741,0.003299459630201792,0.005714455081728891,0.03552516345329362,0.0019605849000267042,0 days 00:02:44.822501,7778359.711999101
6,0.01,0.1,0.5,1,5000,20.0,0.5112,0.6931661756664063,7.2175375e-05,0.0016025593504309654,0.006978469049930573,0.006044526890769674,0.005363983374782865,0.0001456969213538969,0.04450856521215276,0.40421348786522376,0.20494803201971648,0.7694516648352147,0.12785500301734828,0.22362217866484438,0.06507560873530246,0.3277929735412888,0.09808580558060195,0 days 00:01:44.988966,7778464.732102498
7,0.01,0.1,0.5,3,5000,200.0,0.5056,0.6930818684203641,2.704553e-05,0.00038170814514160156,0.005216488385200499,0.0011625970919588436,0.0011855803859115797,0.0006118320396170145,0.015260324114740527,0.504176851464348,0.002209937749745783,0.5074643248319626,0.4946562610194094,0.014283111059409114,0.018632464343134734,0.07216013922177934,0.0006413179354738014,0 days 00:02:12.191568,7778596.955332169
8,0.01,0.1,0.5,8,5000,2000.0,0.4944,0.6935255244659478,0.000114539995,0.015939295291900635,0.010339261734485627,0.03272726158410041,0.007866562472127497,0.01976567042309428,0.06429063649504468,0.4898778576533583,0.0025427099521992485,0.49787540405988695,0.4820812844397369,0.03207143091487173,0.007723388731679617,0.05631953502365438,0.022897921470428073,0 days 00:02:08.958417,7778726.45995478
9,0.01,0.01,0.1,1,5000,20.0,0.4948,0.693347087586696,8.0713675e-05,0.005577214527875185,0.007108641767501832,0.0046865481508052455,0.002384241608804235,0.000966091636358052,0.02147722112779502,0.38681489598665997,0.19974234370705357,0.6875668947398662,0.05124659839086235,0.16899273114077343,0.055244101214250406,0.27122652188014684,0.08115901871156508,0 days 00:01:37.825330,7778824.318235189
