,lr,weight_decay,p_dropout,layers,ntrain,nodes,ACC,LogLoss,Mean KL-div,ECE,WD,Mean UQ,Std UQ,Min UQ,Max UQ,Mean Pc1 OOD,Std Pc1 OOD,Max Pc1 OOD,Min Pc1 OOD,Mean UQ OOD,Std UQ OOD,Max UQ OOD,Min UQ OOD,Delta time,Time
0,0.01,0.1,0.1,1,5000,20.0,0.4984,0.6936854888114452,0.00027582436,0.004614043515175581,0.013696875190734863,0.004328747315530383,0.0020903815093437686,0.0008509868696036487,0.01591070601620828,0.5413622795183552,0.282349960804516,0.8277517081797123,0.00808750078896992,0.14453697308174404,0.06947007769682956,0.24350153806185984,0.007639674501867496,0 days 00:00:58.274954,7868191.849981892
1,0.01,0.1,0.1,3,5000,200.0,0.5062,0.6930302598249511,0.00015642642,0.0009404509328305721,0.01035514008998871,0.005468638033038712,0.0034883177445412922,0.0004070479108052817,0.031573755786130836,0.3449598996764336,0.26398325198847955,0.7990020413696766,0.021801116332475202,0.15226141799715467,0.034077347283179016,0.2147643230919685,0.06775555005032871,0 days 00:01:02.160942,7868254.030967407
2,0.01,0.1,0.1,8,5000,2000.0,0.5056,0.6931253832089518,8.795635e-05,0.0038316845893859863,0.009432660698890686,0.004012803772709054,0.0009555663817878126,0.0032550724524579395,0.036189027479626344,0.5094717683746264,0.0003421916199548112,0.5116690954566002,0.5087719367444515,0.0042146661831949156,0.002714825183093705,0.034832927929143345,0.0032731728230888375,0 days 00:01:12.053308,7868326.409340609
3,0.01,0.1,0.3,1,5000,20.0,0.501,0.6935015725372091,0.0001375752,0.0011461973190307617,0.009218428313732147,0.0051761521864047725,0.002838279229284609,0.0005209120940204334,0.021474101903279915,0.4930083445936907,0.23562279370345912,0.7431801138818264,0.046282252261880784,0.19334618277341878,0.06744038144985524,0.33094389174037847,0.07529512690755057,0 days 00:00:43.874473,7868370.303452387
4,0.01,0.1,0.3,3,5000,200.0,0.5056,0.6931058294387431,1.7685905e-05,0.0013884305953979492,0.004211725163459778,0.0030828740590290757,0.0001456976257029599,0.002539722107291892,0.0036315185495631387,0.5042401813280124,0.00023059892855962886,0.5047778064012527,0.5037425418198108,0.0030514379520504595,0.00014314225482415228,0.0033975710793513938,0.002655477113677509,0 days 00:00:47.549043,7868417.872910223
5,0.01,0.1,0.3,8,5000,2000.0,0.4938,0.6931723853778318,1.30806e-06,0.006556272506713867,0.0009836461603641511,0.008503130535117318,0.0025366592056902068,0.006827944332959446,0.05037057074919713,0.49911088382853913,0.0005974561175764225,0.5004226303100586,0.497800318300724,0.00827143897292137,0.0004564847637562418,0.009813923178353126,0.00737771146675989,0 days 00:00:53.860992,7868472.059439638
6,0.01,0.1,0.5,1,5000,20.0,0.5072,0.6931302681403517,0.00011162889,0.003381304442882538,0.009635886114835741,0.005118886602433551,0.004020816249559575,2.946579704005822e-05,0.028602619518699735,0.4922143576600905,0.22767287689579516,0.7844629266858101,0.06597160332208205,0.2300431309468762,0.08800343618536263,0.3637691487113969,0.08908740784446981,0 days 00:00:59.976697,7868532.055711979
7,0.01,0.1,0.5,3,5000,200.0,0.5056,0.6930769667322855,1.1090106e-05,0.0022959113121032715,0.003303738892078399,0.006736434812084849,0.0003028359109195853,0.005573477449461982,0.00796544676069007,0.5033125397402507,0.00046261782695629735,0.5045145174860954,0.5021363735198975,0.006712078306725203,0.00030878598912378354,0.007556365220439734,0.006000279908637784,0 days 00:00:42.744002,7868574.820065086
8,0.01,0.1,0.5,8,5000,2000.0,0.5056,0.6930642451020496,1.8020131e-05,0.001492321491241455,0.00410804294347763,0.014870421575765002,0.005181260862170821,0.007640502897847374,0.05107478551314255,0.5040866323571939,0.001126320801043688,0.5086505478620529,0.5020943649113179,0.01498778655240981,0.00569468266220982,0.039457855914496354,0.008498694664213205,0 days 00:01:04.095341,7868639.240295052
9,0.01,0.01,0.1,1,5000,20.0,0.4888,0.694298893369482,0.00039335305,0.008425162173807621,0.014298820066452025,0.005343944618659228,0.003125997680421363,0.0005647806698971038,0.027778307163567433,0.48749964172015275,0.4096644365890166,0.9867176514863968,0.00029923790537623063,0.10327230083164719,0.07263844095847517,0.2555307741763892,0.0011440388307696586,0 days 00:00:48.983748,7868688.243541785
10,0.01,0.01,0.1,3,5000,200.0,0.5056,0.6932183280257306,0.00013689641,0.0036954102106392384,0.00928906866312027,0.004788712403656523,0.003325542660016329,0.0003631392365103549,0.03253754300592282,0.7101389435511006,0.12371890542977948,0.9406367835402488,0.5356486398540438,0.13790000800266447,0.06654918674366817,0.2954468171484443,0.06511467762254847,0 days 00:00:46.260261,7868734.524191686
11,0.01,0.01,0.1,8,5000,2000.0,0.5058,0.6931657445061915,2.895192e-05,0.0007726550102233887,0.004897842711210251,0.02852680257875253,0.0190478299606988,0.004817399468782708,0.08681357708967241,0.5044927003725521,0.0025323354110643698,0.5110378234088421,0.49722474947571754,0.030191897585118088,0.02030144836327123,0.07940816444543938,0.004966830799038818,0 days 00:01:14.412750,7868809.266877874
12,0.01,0.01,0.3,1,5000,20.0,0.494,0.6935546535921894,7.887327e-05,0.005010911729186773,0.0075168389201164245,0.007648931105955577,0.007595148862399039,0.00019854509920022044,0.07272604506478025,0.3802823094046912,0.13155873109403135,0.5806381225162477,0.15928746174322442,0.2683961521510261,0.0816791933870808,0.38823947518136737,0.13249408159610848,0 days 00:01:02.156080,7868871.442629711
13,0.01,0.01,0.3,3,5000,200.0,0.5058,0.6930964704861109,5.348082e-05,0.0016005635261535645,0.007200045907497406,0.002889504261499731,0.0015400941768602015,0.00019192369252716928,0.01229799837699704,0.4463422445217864,0.05725861192836936,0.5249363195896148,0.33747583281248805,0.11191499479890621,0.036409194786571106,0.17495031188321356,0.040926311678938024,0 days 00:01:09.222150,7868940.686253822
14,0.01,0.01,0.3,8,5000,2000.0,0.5056,0.6930944546177114,2.6941556e-05,0.00040453672409057617,0.005195499122142791,0.004243729949659343,0.0030588640355076967,0.0033265181790427673,0.05048701743668536,0.5052180398049263,0.0002915203342379106,0.5058515529334545,0.5044825783371926,0.003968282521422961,0.00019008609668962637,0.004659689571097313,0.003535874144506043,0 days 00:00:56.017348,7868997.032886308
15,0.01,0.01,0.5,1,5000,20.0,0.4918,0.6932352015735026,0.0001069799,0.00513378856703639,0.0077298490822315215,0.010117367403494483,0.006333331239014947,0.00029378027942222456,0.042456523146773104,0.3835063598717419,0.19177982582936032,0.7360322227235884,0.0627058652913729,0.3185003748070825,0.07919487893057017,0.42113951225926066,0.13855060157212273,0 days 00:01:13.318900,7869070.371455981
