,lr,weight_decay,p_dropout,layers,ntrain,nodes,ACC,LogLoss,Mean KL-div,ECE,WD,Mean UQ,Std UQ,Min UQ,Max UQ,Mean Pc1 OOD,Std Pc1 OOD,Max Pc1 OOD,Min Pc1 OOD,Mean UQ OOD,Std UQ OOD,Max UQ OOD,Min UQ OOD,Delta time,Time
0,0.01,0.1,0.1,1,1000,20.0,0.4838,0.695910279690806,0.00075111486,0.026240630075335503,0.023257080352306364,0.011255912904668946,0.005968919271713667,0.0018963954586674282,0.046879042287369575,0.8601897288972189,0.13937582742592156,0.9996656122803688,0.545429901680327,0.21232899096016655,0.10599754034964015,0.33003422913008285,0.002178349138153361,0 days 00:01:06.541518,7794062.12152321
1,0.01,0.1,0.1,3,1000,200.0,0.4856,0.6955440239886731,0.0005301183,0.015702111646533012,0.017485001122951507,0.022439985805495583,0.0188363530740639,5.103068379687819e-05,0.10825675973351537,0.6754219024234271,0.1700102204344806,0.959826333487872,0.5031244400981814,0.17397832197857194,0.059845866559837625,0.3246507871858032,0.10098620538875273,0 days 00:01:07.327373,7794129.483451511
2,0.01,0.1,0.1,8,1000,2000.0,0.4948,0.6937553667685089,0.00017542829,0.018343418836593628,0.012747758036851884,0.035175222637773604,0.021169613258380068,0.004974146428647647,0.10134790323573893,0.4883812759610323,0.003498961205721312,0.4973500381410122,0.4829013793170452,0.04326770428695364,0.02041758673958668,0.08084581302657039,0.005601767408344428,0 days 00:01:13.944308,7794203.971813694
3,0.01,0.1,0.3,1,1000,20.0,0.487,0.6952258033719066,0.0005223278,0.02223237231373787,0.019499215382337568,0.012066598798133259,0.008480914796994862,0.0,0.05957665223508662,0.7944379504387539,0.25465638054640755,0.9966170516610146,0.24362208982172887,0.2151337498377749,0.11194311380817473,0.4082047989271587,0.01202413964042642,0 days 00:01:03.052430,7794267.055699993
4,0.01,0.1,0.3,3,1000,200.0,0.5004,0.6931749568989669,5.669285e-05,0.006625436712056398,0.005846417105197906,0.006573040430465096,0.006888122316296717,0.0020927030582877856,0.053245912009126116,0.5895350307226748,0.11607474388729352,0.8250643844902515,0.49513426423072815,0.11135798226244316,0.0867612962435874,0.2467725310765371,0.0028505900201899266,0 days 00:00:57.841714,7794324.933474634
5,0.01,0.1,0.3,8,1000,2000.0,0.5062,0.6930796346839706,8.845794e-06,0.0028250813484191895,0.0027825700521469116,0.015029891239579006,0.001603831758839502,0.012332482361950635,0.03912868474644104,0.5028201763182879,0.0010333948607851619,0.5062934871017933,0.500507759898901,0.015013731323910718,0.0008323638479925138,0.017235810197086764,0.013015336772817817,0 days 00:01:13.276028,7794398.744099753
6,0.01,0.1,0.5,1,1000,20.0,0.5036,0.6948719117034652,0.0006321116,0.01897554099559784,0.01812603171467781,0.014253778565637304,0.011410436172301579,0.0003784494460105496,0.07132322988513894,0.8344158620924258,0.1922584774987391,0.9789493106305599,0.399678997406736,0.18460622192881881,0.08260485860567479,0.352083124043607,0.08194129315230368,0 days 00:01:03.261280,7794462.048121229
7,0.01,0.1,0.5,3,1000,200.0,0.4944,0.6932917754200559,1.5773523e-05,0.009510964155197144,0.003911018073558807,0.005616765291756965,0.004946839699955987,0.0026200882491606817,0.04386815124507747,0.4955838973425276,0.004614590360058754,0.5060718331800308,0.4774550326971449,0.0513343428609678,0.028586722980295527,0.14042790007777842,0.003035638546588852,0 days 00:00:57.844469,7794519.924956956
8,0.01,0.1,0.5,8,1000,2000.0,0.492,0.6932163351922133,1.0921107e-05,0.008295446634292603,0.0028201581418514253,0.02627575087399591,0.004515786996560175,0.013992251254953358,0.04995464641333492,0.497321865378016,0.0018267547818324786,0.5015552839636803,0.49220963433384896,0.025769543833486598,0.004549953743921405,0.0438973726377297,0.01716541001427751,0 days 00:01:22.126583,7794602.574015527
9,0.01,0.01,0.1,1,1000,20.0,0.4898,0.697399039521545,0.0013079755,0.032108746469020844,0.028074704813957217,0.014505828009644287,0.012212768845215684,0.0005766411147467554,0.08235681107052417,0.680820065650228,0.3618277344757371,0.9999992674589158,0.05578434350043608,0.17960952433033608,0.11048788213845447,0.3344146856315937,3.796683655678258e-06,0 days 00:01:07.952844,7794670.559304765
10,0.01,0.01,0.1,3,1000,200.0,0.503,0.6961991109959449,0.0014828037,0.030303705483675003,0.030460655748844146,0.019633984897103406,0.01097053778449108,0.0007054434835405744,0.08147823671306764,0.8652649427761252,0.17974033854848265,0.9999068555235863,0.4608130611618981,0.1601747306137578,0.1050679699988906,0.3711234294848804,0.0006483387368709268,0 days 00:01:05.404266,7794735.99559574
11,0.01,0.01,0.1,8,1000,2000.0,0.497,0.6931515390162668,7.625921e-07,0.0062385499477386475,0.000687403291463852,0.006175284617385742,0.005441592575040434,0.003482349041491814,0.049965949736248905,0.49936785356700414,0.0005551726465560734,0.5021951802074909,0.4966792838275433,0.00613478521318876,0.00527953327646301,0.0356078644755416,0.004206267254749919,0 days 00:01:17.396818,7794813.946450599
12,0.01,0.01,0.3,1,1000,20.0,0.4988,0.6946168817108291,0.00048086495,0.015627162531018257,0.016669729566574094,0.016009314555170885,0.01322942984877962,0.0006796870384738929,0.09024190954328588,0.7563148819698868,0.20691220113574016,0.9769663295149803,0.32892550140619276,0.23882973151970838,0.09924853865114407,0.37616287526293013,0.07690420967864423,0 days 00:00:58.813449,7794872.788814156
13,0.01,0.01,0.3,3,1000,200.0,0.4944,0.6932268459215493,7.7963305e-06,0.00836995244026184,0.0027701351344585415,0.004274077818623083,0.00027597033030717457,0.003634927792820995,0.01181846308933342,0.4972646269328319,0.0004079172133323684,0.5001769535243511,0.4963389903306961,0.00449834563069107,0.0027371419666517567,0.03537372071973441,0.0036188105174522717,0 days 00:01:10.715495,7794943.551114675
14,0.01,0.01,0.3,8,1000,2000.0,0.4942,0.6950769105005573,0.00079105236,0.03208453953266144,0.02648532710671425,0.10092471328981073,0.004968223325037566,0.08406170386702587,0.12023276879889609,0.4735154487417581,0.006220254914298537,0.4911537168174982,0.452803548425436,0.10042570157694344,0.004997365889296403,0.11527623790165453,0.08354230727442846,0 days 00:01:11.854763,7795015.960954456
15,0.01,0.01,0.5,1,1000,20.0,0.494,0.6947459061247616,0.0005159549,0.022895069792866707,0.01963437360525131,0.01826474274248642,0.011636924287356956,0.0006365321026674394,0.08536067423663661,0.8427992904832623,0.05923880043467077,0.966461470425129,0.7239565203897655,0.2616416427929264,0.06669352226127624,0.34442077006867494,0.09329811130087151,0 days 00:01:00.427013,7795076.420952963
16,0.01,0.01,0.5,3,1000,200.0,0.5056,0.6931197199478404,3.1095233e-06,0.003867924213409424,0.0017323863983154297,0.004518538652806562,0.0019108065070951872,0.003806907915045949,0.033084445951182956,0.5015689654150063,0.0009152476898690761,0.5041826087236404,0.4986338998377323,0.008434518797649476,0.010275041985577934,0.04145633369827667,0.004000055607856191,0 days 00:01:06.977199,7795143.433271994
