,lr,weight_decay,p_dropout,layers,ntrain,nodes,ACC,LogLoss,Mean KL-div,ECE,WD,Mean UQ,Std UQ,Min UQ,Max UQ,Mean Pc1 OOD,Std Pc1 OOD,Max Pc1 OOD,Min Pc1 OOD,Mean UQ OOD,Std UQ OOD,Max UQ OOD,Min UQ OOD,Delta time,Time
0,0.01,0.1,0.1,1,1000,20.0,0.4988,0.6954842760438158,0.00069497555,0.02314571477472782,0.02103175171613693,0.014119315631052632,0.008439656919917242,0.0013717262544602606,0.06695581326341889,0.9347688512158844,0.03955163074225819,0.999941399693489,0.8619151093112305,0.18699853591026944,0.0998450355486027,0.32647061527277405,0.00031156134656231565,0 days 00:01:01.994548,7747751.702355043
1,0.01,0.1,0.1,3,1000,200.0,0.4966,0.6933098441842924,3.5214798e-05,0.010234981775283813,0.005618783175945282,0.005443353158268965,0.008555239554766557,0.00039582157074758735,0.06831481099406553,0.5662475250515852,0.1148953023242056,0.8244617210073583,0.49270440939813853,0.08184817188277155,0.12129525775930997,0.3494307882657022,0.00047908352464582325,0 days 00:01:01.107534,7747812.841709358
2,0.01,0.1,0.1,8,1000,2000.0,0.4942,0.693441299944203,5.6726538e-05,0.012796074151992798,0.0072038502752780915,0.022597402603167376,0.018259387942243226,0.00254254939620134,0.07634678405304388,0.4928159832676214,0.002617617301712882,0.49965008556842805,0.4837367954850197,0.030027080211904995,0.021745042747299156,0.07874894161613687,0.0027639947359703655,0 days 00:01:12.773169,7747886.177634287
3,0.01,0.1,0.3,1,1000,20.0,0.497,0.6943524755504524,0.00040042415,0.018061237409710884,0.016413508218526843,0.013041584317437736,0.007786817641208135,5.8607553508519695e-05,0.047659208341128655,0.8000473701970319,0.25415613345174887,0.9841134405136108,0.2507941989263054,0.17746603366417057,0.11985576021674876,0.41088805399349904,0.03464127821890104,0 days 00:01:09.887228,7747956.097641283
4,0.01,0.1,0.3,3,1000,200.0,0.4874,0.6943293568363643,0.00026470714,0.014132685959339142,0.012222565400600434,0.009265447629061896,0.011261014709179534,0.0014047361784368466,0.06816475397443092,0.5868403424136386,0.13519057674289722,0.8258727502520196,0.44930941903498023,0.1103045497328587,0.1014594217096037,0.25303199058676074,0.001491777102522424,0 days 00:01:20.351519,7748036.484555956
5,0.01,0.1,0.3,8,1000,2000.0,0.4942,0.6932903226530837,2.9964376e-05,0.010839372873306274,0.005253154766559601,0.012938173298520999,0.016478398248307758,0.0,0.07342239154224627,0.4954003096219699,0.0022044443324705514,0.5043300186097622,0.49173613077551287,0.025011051943699878,0.02267222704069436,0.07923988722049699,0.0,0 days 00:01:21.546469,7748118.582770366
6,0.01,0.1,0.5,1,1000,20.0,0.5092,0.6936994148383175,0.00029380486,0.006219313945621252,0.01312823680639267,0.018697063250950725,0.011695313984415754,0.001741330494323095,0.07974983265430408,0.796805335109487,0.12054490663265725,0.9664971416443586,0.5341408557258547,0.27346259994043237,0.09150276903014172,0.40508193799377357,0.09660878899181505,0 days 00:01:10.013009,7748188.626730214
7,0.01,0.1,0.5,3,1000,200.0,0.4876,0.6935395296059781,3.1980653e-05,0.0067269206047058105,0.004539443838596344,0.023489072792027527,0.025130032069703597,0.0012046312279842023,0.1183119582236968,0.5050972550319077,0.010463579703075938,0.5384684066474438,0.49363294430077076,0.05585207307352659,0.04458136426813975,0.14561535831015876,0.0012672716984361025,0 days 00:00:59.741632,7748248.400150467
8,0.01,0.1,0.5,8,1000,2000.0,0.4944,0.6940331150009748,0.00024580228,0.02080017328262329,0.015199697315692902,0.043133051661449866,0.00480959639981482,0.03214111889426592,0.07310461100494924,0.4845678713444907,0.0030218825996174504,0.4922907817363739,0.4743652749806643,0.04361041705154996,0.005691955549724499,0.07182997520318712,0.035433578269902545,0 days 00:01:09.431631,7748318.379499427
9,0.01,0.01,0.1,1,1000,20.0,0.4888,0.6954877829847657,0.0006083987,0.021559126675128937,0.0198531080365181,0.012001905948889273,0.007868170558866017,0.00030304564212243486,0.060392113555907595,0.9045113118321984,0.06611079111152579,0.9999408265948295,0.7530976541340351,0.21833957541835225,0.10552837057261306,0.33645768207788307,0.0003551188678312579,0 days 00:01:11.142264,7748389.555974949
