,lr,weight_decay,annealing_coef,layers,ntrain,nodes,ACC,LogLoss,Mean KL-div,ECE,WD,Mean UQ,Std UQ,Min UQ,Max UQ,Mean Pc1 OOD,Std Pc1 OOD,Max Pc1 OOD,Min Pc1 OOD,Mean UQ OOD,Std UQ OOD,Max UQ OOD,Min UQ OOD
33,0.001,0.1,1.0,1,1000,20.0,0.4846,0.6910988067773245,0.09937593,0.05790136754512787,0.19374244289507697,0.23577695,0.023535933,0.1435917,0.2805505,0.6720817,0.20749922,0.96519697,0.5,0.14056602,0.12143612,0.28867513,0.033612132
34,0.001,0.1,1.0,3,1000,200.0,0.445,0.6945229046810215,0.10103504,0.011012758128345013,0.23855772171130013,0.28851452,0.001073082,0.2708458,0.28867513,0.5,0.0,0.5,0.5,0.2886751,0.0,0.28867513,0.28867513
35,0.001,0.1,1.0,8,1000,2000.0,0.7272,0.5533819637260661,0.013726275,0.0867668017745018,0.08310366916765999,0.16616836,0.064461134,0.02240022,0.21369715,0.9907236,0.0017769164,0.99375606,0.9866016,0.009149196,0.001706599,0.013040625,0.0062038526
36,0.001,0.01,0.01,1,1000,20.0,0.74,0.599725573551292,0.05208338,0.12502072751522064,0.1320232248615248,0.16370738,0.028142981,0.06519876,0.20391114,0.85882354,0.14884081,0.99730605,0.65552557,0.013038429,0.008372902,0.02442888,0.0026866933
37,0.001,0.01,0.01,3,1000,200.0,0.737,0.5520574588889987,0.019300729,0.05425792559981346,0.043013286082051495,0.051502038,0.011773307,0.016651347,0.07272058,0.87919027,0.0681165,0.9773066,0.764068,0.004434726,0.001072086,0.0057087666,0.0022027597
38,0.001,0.01,0.01,8,1000,2000.0,0.5194,0.6911415196980469,0.09934883,0.02756686322391033,0.21916376910319157,0.04080355,0.01732243,0.01435177,0.13718371,0.51164067,0.021767749,0.52423996,0.4685952,0.004617147,0.00061481,0.005984029,0.0035950192
39,0.001,0.01,0.1,1,1000,20.0,0.7338,0.5997947538072534,0.052018233,0.12297069281339645,0.128683773381613,0.17731903,0.02633762,0.06752967,0.21227176,0.90671074,0.109696,0.9959591,0.7386142,0.013014657,0.008975944,0.029610943,0.0040246076
40,0.001,0.01,0.1,3,1000,200.0,0.7308,0.5516348625757722,0.014247368,0.05481816455721855,0.0484611487846596,0.08910058,0.023117831,0.015814155,0.13498859,0.94853073,0.05360255,0.99937665,0.8573304,0.004834649,0.0034844712,0.009884128,0.0006229644
41,0.001,0.01,0.1,8,1000,2000.0,0.737,0.5405862342652813,0.013245848,0.04738728702068329,0.044053469664953444,0.12315066,0.03447212,0.043711286,0.16565534,0.88363624,0.00094550743,0.88493466,0.88173616,0.014528862,0.0010679058,0.016805952,0.012243089
42,0.001,0.01,1.0,1,1000,20.0,0.5402,0.6997785486831394,0.10514263,0.16081887483596802,0.19561075133194755,0.21779238,0.03434319,0.112124436,0.27727616,0.5074325,0.23348525,0.8339794,0.09418494,0.09860173,0.09848287,0.28867513,0.025835626
43,0.001,0.01,1.0,3,1000,200.0,0.7318,0.5622220403266845,0.026978252,0.08295197039842606,0.08949154859294722,0.1533851,0.04005375,0.055521145,0.2214808,0.85273015,0.101337925,0.9960685,0.68202394,0.015425629,0.0073446855,0.029143045,0.00388632
44,0.001,0.01,1.0,8,1000,2000.0,0.7368,0.5415148443513437,0.010601786,0.0701797753572464,0.07135351294388602,0.16861834,0.054602522,0.016603207,0.21129932,0.95486605,0.0015863884,0.9573655,0.9514392,0.016131977,0.002086789,0.020319639,0.012706259
45,0.001,0.001,0.01,1,1000,20.0,0.5098,0.7080682860863431,0.1159981,0.11276828497648239,0.16314244967957564,0.22346742,0.020213412,0.10574378,0.25705546,0.6250286,0.34908333,0.99054724,0.0077392133,0.08937091,0.10397531,0.28867513,0.007679548
46,0.001,0.001,0.01,3,1000,200.0,0.6438,0.6282566526042177,0.06161061,0.08097054064273834,0.16809906635542937,0.044429015,0.01528102,0.017182043,0.0967276,0.567126,0.03877427,0.60776365,0.49507692,0.0050671184,0.0007831994,0.00664454,0.003947454
47,0.001,0.001,0.01,8,1000,2000.0,0.4944,0.6932192077440069,0.10040403,0.010898113250732422,0.24022650365342924,0.031829476,0.018265944,0.0085280575,0.1181121,0.49480554,0.00010548554,0.49494222,0.49470526,0.0032591803,0.0008752681,0.0051147556,0.0019555232
48,0.001,0.001,0.1,1,1000,20.0,0.61,0.6729385731471194,0.09110704,0.06473498046398163,0.19769407299270464,0.21740796,0.05141353,0.0852426,0.2882228,0.66181123,0.1690322,0.9629009,0.5,0.1308495,0.12939495,0.28867513,0.02006802
49,0.001,0.001,0.1,3,1000,200.0,0.7234,0.554538691553006,0.015045811,0.0666700080037117,0.06792180473988484,0.08090619,0.029726576,0.027337555,0.16779122,0.87847173,0.054726187,0.947353,0.8156286,0.0079142,0.0023438064,0.013411136,0.0053982227
50,0.001,0.001,0.1,8,1000,2000.0,0.5116,0.6952294784255747,0.10140024,0.061577726155519485,0.2230658632289393,0.0496266,0.023943739,0.01676094,0.18946002,0.572248,0.0053138356,0.5780006,0.5628414,0.005373862,0.0010352286,0.007811988,0.0038014692
51,0.001,0.001,1.0,1,1000,20.0,0.5152,0.726411821041064,0.12050403,0.05783678591251373,0.18922791639079878,0.23723559,0.034918856,0.12784502,0.28867513,0.3888453,0.19093457,0.503505,0.010659992,0.13558759,0.12602568,0.28867513,0.010546955
52,0.001,0.001,1.0,3,1000,200.0,0.6398,0.6199466929281245,0.058642138,0.1098080426454544,0.14790318584253617,0.120599404,0.034878887,0.04605046,0.21764493,0.6434263,0.12287128,0.81848633,0.49217856,0.01498429,0.0030353295,0.021998735,0.0102447895
53,0.001,0.001,1.0,8,1000,2000.0,0.725,0.5465890568445356,0.01058345,0.07213970273733139,0.07129283276216666,0.16650926,0.06292516,0.00994715,0.21517217,0.97918034,0.005501742,0.98706925,0.9667377,0.012352982,0.003953327,0.021415543,0.006732173
54,0.0001,0.1,0.01,1,1000,20.0,0.6428,0.6617885873149747,0.08578705,0.12573786079883575,0.18959776815285512,0.21813583,0.02882637,0.10866376,0.25235227,0.8621488,0.116353475,0.9827822,0.6902967,0.03918205,0.027422132,0.10437784,0.016916625
55,0.0001,0.1,0.01,3,1000,200.0,0.7366,0.5664802870068324,0.029965369,0.08142217248678207,0.07041821235527825,0.12656495,0.030892441,0.038005453,0.18109886,0.9037594,0.10208241,0.9987168,0.7459136,0.008107151,0.0047582816,0.015007965,0.0012740965
56,0.0001,0.1,0.01,8,1000,2000.0,0.728,0.555329741545463,0.01677836,0.06088085472583771,0.05624673269053528,0.044314727,0.017881256,0.0059961686,0.088021405,0.8544356,0.042196102,0.8794001,0.77007085,0.006255303,0.00069453206,0.007446919,0.0047337497
57,0.0001,0.1,0.1,1,1000,20.0,0.5094,0.6868820585229886,0.0975448,0.07764816284179688,0.201978268892668,0.24878831,0.02416149,0.15128684,0.288669,0.65868133,0.2703803,0.9883741,0.32684144,0.1704458,0.1252438,0.28867513,0.011491504
58,0.0001,0.1,0.1,3,1000,200.0,0.738,0.5763878027375399,0.03969298,0.09119290858507156,0.0906349340986235,0.1509834,0.031541415,0.050300397,0.19777173,0.9002266,0.09951299,0.9982251,0.7607501,0.011025658,0.008146492,0.022322448,0.0017717478
59,0.0001,0.1,0.1,8,1000,2000.0,0.7344,0.5386263888210037,0.008427867,0.03972838446497917,0.025611925187311868,0.10346455,0.03497215,0.032345604,0.1584979,0.87381953,0.07861635,0.9332892,0.7206789,0.013600073,0.0035507882,0.021552458,0.009625507
60,0.0001,0.1,1.0,1,1000,20.0,0.4948,0.6927411928644289,0.10130809,0.11500276625156403,0.21404799830427002,0.2324577,0.023504574,0.15028661,0.28613117,0.53188306,0.16960897,0.7305275,0.2975453,0.1092288,0.09544152,0.28867513,0.03699126
61,0.0001,0.1,1.0,3,1000,200.0,0.7318,0.6011264065553337,0.05227706,0.13882847130298615,0.13604440266599485,0.20082346,0.018567631,0.08650302,0.22100437,0.99138135,0.003098782,0.99525625,0.9835044,0.0085306475,0.0030270058,0.016163994,0.0047213174
62,0.0001,0.1,1.0,8,1000,2000.0,0.7284,0.5451063921006949,0.012175068,0.06274760514497757,0.0693745515107883,0.17251834,0.06671371,0.016015545,0.22641258,0.9895618,0.005706347,0.994695,0.97437954,0.009863619,0.0047173128,0.021930704,0.005276894
63,0.0001,0.01,0.01,1,1000,20.0,0.5522,0.677318357125332,0.09381129,0.10816904902458191,0.17694052930583787,0.2444543,0.008820977,0.19786578,0.27281287,0.7744593,0.1584321,0.9694565,0.5000757,0.15828162,0.08481461,0.28866056,0.029624399
64,0.0001,0.01,0.01,3,1000,200.0,0.734,0.5605724289320556,0.027220901,0.0714331567287445,0.0630711308073027,0.11386774,0.031441342,0.027752232,0.1795344,0.9259214,0.08520911,0.99910027,0.7821155,0.0058519775,0.004268847,0.012519128,0.0008989338
65,0.0001,0.01,0.01,8,1000,2000.0,0.7372,0.5404771376191374,0.009413776,0.03808220848441124,0.039843110461138,0.022771811,0.0063034627,0.009673585,0.04474033,0.7695782,0.06558313,0.82611865,0.6646968,0.0026258253,0.0002286013,0.003152037,0.0021980917
66,0.0001,0.01,0.1,1,1000,20.0,0.449,0.6956397982289738,0.10222111,0.108258455991745,0.1998951552402003,0.24645269,0.01584201,0.16798155,0.28255928,0.41713005,0.16785091,0.5030844,0.07105497,0.19868055,0.110967904,0.28867513,0.047040183
67,0.0001,0.01,0.1,3,1000,200.0,0.7378,0.5698282966208681,0.03484742,0.08775418251752853,0.08223112001528571,0.1563877,0.028209182,0.06366348,0.1975871,0.9606504,0.052765142,0.99734515,0.8599452,0.0075625116,0.005184295,0.017805565,0.0026478225
68,0.0001,0.01,0.1,8,1000,2000.0,0.6926,0.6027655002305201,0.053040784,0.12241841852664948,0.12146361177971195,0.09498776,0.04382523,0.014537157,0.15598552,0.8432218,0.07680824,0.88864094,0.69020176,0.016482515,0.0020147183,0.021612711,0.013816895
69,0.0001,0.01,1.0,1,1000,20.0,0.4944,0.8118869993044163,0.17601886,0.24043546617031097,0.21153217099120447,0.2162347,0.0209129,0.107363395,0.24296051,0.022247106,0.014442507,0.05664746,0.0072920797,0.021549067,0.013575266,0.053400233,0.0072390977
70,0.0001,0.01,1.0,3,1000,200.0,0.7242,0.6015106056338453,0.052182104,0.13135093450546265,0.13434752361287902,0.20013137,0.018196126,0.086140096,0.22051036,0.98362285,0.017807556,0.99454165,0.9432373,0.011344058,0.007919027,0.030221518,0.0054286346
71,0.0001,0.01,1.0,8,1000,2000.0,0.7268,0.5587335657716723,0.019100606,0.07770781219005585,0.08744235851352641,0.18075788,0.060660135,0.024395017,0.22727075,0.97476435,0.018222896,0.9888639,0.93632066,0.01472876,0.008892512,0.03393276,0.006839064
72,0.0001,0.001,0.01,1,1000,20.0,0.4982,0.7240189964971245,0.12271204,0.156955748796463,0.16974865048935245,0.20962203,0.027359288,0.11657737,0.24812458,0.4164485,0.27061477,0.7097748,0.013244904,0.062246867,0.059126988,0.18773781,0.013070622
73,0.0001,0.001,0.01,3,1000,200.0,0.7348,0.5522016182351372,0.021634309,0.06087419018149376,0.056104816551111436,0.114422634,0.025363348,0.035119638,0.15693887,0.914035,0.08689655,0.99880576,0.77412975,0.007380304,0.0039625345,0.01340614,0.0011791207
74,0.0001,0.001,0.01,8,1000,2000.0,0.7264,0.5717481870013069,0.031835128,0.07670506834983826,0.06414750011374781,0.01916466,0.006566535,0.007696028,0.042082377,0.75635463,0.059842695,0.79032934,0.63735,0.002313166,0.00035910893,0.0029711064,0.0016497867
75,0.0001,0.001,0.1,1,1000,20.0,0.5376,0.7113980227826763,0.11404029,0.14079950749874115,0.1644286713521702,0.20998399,0.024280325,0.10017692,0.24251886,0.58660775,0.3534196,0.97295386,0.012412827,0.02861029,0.010965292,0.043724235,0.012259694
76,0.0001,0.001,0.1,3,1000,200.0,0.7344,0.5600544861623719,0.024858646,0.06651182472705841,0.05815927021612952,0.12973428,0.023843845,0.034655895,0.16878524,0.91191596,0.07988387,0.99830484,0.80477524,0.009312899,0.005935198,0.01605889,0.0016922805
77,0.0001,0.001,0.1,8,1000,2000.0,0.7264,0.5403382789780696,0.011788935,0.041319750249385834,0.03730455825065802,0.10661253,0.04149996,0.019131657,0.16649814,0.88287157,0.032033585,0.9121545,0.8223274,0.012920264,0.002467853,0.018309394,0.009794187
78,0.0001,0.001,1.0,1,1000,20.0,0.4306,0.7135273814221744,0.1112365,0.1931351125240326,0.2103705278884394,0.23493071,0.02399855,0.12952232,0.2835042,0.43055472,0.1787253,0.573049,0.067982174,0.1494128,0.11466573,0.28867513,0.03671261
79,0.0001,0.001,1.0,3,1000,200.0,0.7382,0.6014257407489768,0.053086407,0.12768501043319702,0.13201392767538855,0.20075512,0.019155892,0.08685857,0.22290674,0.9920566,0.0020805388,0.9948706,0.98647404,0.007876011,0.00204275,0.013340053,0.005103141
80,0.0001,0.001,1.0,8,1000,2000.0,0.7344,0.5515146383931132,0.014798209,0.07242298126220703,0.08560183835064598,0.17772266,0.06515685,0.020279886,0.22506824,0.9767036,0.013507613,0.9889344,0.9494836,0.014513352,0.00692692,0.029381081,0.007488856
