,lr,weight_decay,annealing_coef,layers,ntrain,nodes,ACC,LogLoss,Mean KL-div,ECE,WD,Mean UQ,Std UQ,Min UQ,Max UQ,Mean Pc1 OOD,Std Pc1 OOD,Max Pc1 OOD,Min Pc1 OOD,Mean UQ OOD,Std UQ OOD,Max UQ OOD,Min UQ OOD,Time
0,0.01,0.1,0.0002,1,250,20.0,0.7292,0.5556691535239473,0.016890302,0.045204322785139084,0.0503086529012544,0.09124004,0.023251263,0.013468886,0.1398831,0.96099526,0.04691357,0.99935013,0.90211415,0.0036567384,0.003486778,0.009318313,0.0006494567,7185053.634255682
1,0.01,0.1,0.0002,3,250,200.0,0.7188,0.6407641206069639,0.086012915,0.09924016147851944,0.0816596287665663,0.024269767,0.012436432,0.008924427,0.06661368,0.8568362,0.032350287,0.9000059,0.8206755,0.0023533446,0.00026583934,0.0030103917,0.0018913102,7185056.910792871
2,0.01,0.1,0.0002,8,250,2000.0,0.4944,0.6931471805599454,0.10038059,0.0055999755859375,0.23926845135798286,0.2886751,0.0,0.28867513,0.28867513,0.5,0.0,0.5,0.5,0.2886751,0.0,0.28867513,0.28867513,7185059.586502493
3,0.01,0.1,0.002,1,250,20.0,0.7176,0.574639365105156,0.019960754,0.0749356672167778,0.05789192842503617,0.116964914,0.03828852,0.01927689,0.25060612,0.98301333,0.03142231,0.9991736,0.91811955,0.0030781406,0.003513837,0.011071367,0.0008257216,7185063.929539787
4,0.01,0.1,0.002,3,250,200.0,0.7098,0.6286916931084574,0.06690081,0.11443457007408142,0.08133070605953763,0.10154713,0.061308313,0.01159498,0.21354468,0.9297403,0.08455243,0.99881244,0.80834013,0.009384946,0.009161765,0.025627717,0.0011861486,7185067.726368839
5,0.01,0.1,0.002,8,250,2000.0,0.4944,0.6932038974780315,0.10040367,0.007720738649368286,0.23969003521909543,2.3457847e-08,1.27170345e-08,9.101196e-09,2.0130344e-07,0.4978723,3.319061e-08,0.49787238,0.4978722,2.4999534e-09,1.9502748e-10,2.9413831e-09,2.1168356e-09,7185070.658454468
6,0.01,0.1,0.02,1,250,20.0,0.7198,0.5593298727448655,0.020851087,0.048248399049043655,0.04688780102690289,0.18733698,0.051456764,0.04664027,0.26178268,0.99491,0.0019412764,0.9975536,0.9907313,0.0050604097,0.0019205773,0.009183172,0.0024404442,7185073.983268955
7,0.01,0.1,0.02,3,250,200.0,0.7182,0.5699816608274819,0.029433273,0.05819723382592201,0.04884095314589868,0.16720974,0.08714737,0.011529806,0.25234866,0.9869496,0.010055912,0.99669987,0.9665668,0.012783043,0.009735071,0.032333504,0.003289262,7185076.700250193
8,0.01,0.1,0.02,8,250,2000.0,0.4944,0.6931471805599454,0.10038059,0.0055999755859375,0.23926845135798286,0.2886751,0.0,0.28867513,0.28867513,0.5,0.0,0.5,0.5,0.2886751,0.0,0.28867513,0.28867513,7185079.385298884
9,0.01,0.01,0.0002,1,250,20.0,0.729,0.5565841265787705,0.012173292,0.05505576357245445,0.045453108362458444,0.085583754,0.025551815,0.012683097,0.16675133,0.9812821,0.035756253,0.9995704,0.90915394,0.0023016373,0.00283043,0.008605729,0.0004293786,7185082.702299259
10,0.01,0.01,0.0002,3,250,200.0,0.7118,0.6577224768279394,0.10872201,0.08988218754529953,0.045677390330681376,0.013352258,0.008374347,0.0015265791,0.04595174,0.76363605,0.017835556,0.7843482,0.7335319,0.0017242503,0.00022423809,0.0021388053,0.0013661125,7185087.056229933
11,0.01,0.01,0.0002,8,250,2000.0,0.4944,0.6932239278721587,0.10041216,0.008361250162124634,0.2398147457014544,1.9383265e-08,1.0611485e-08,8.191842e-09,1.8869302e-07,0.4972493,3.6641442e-08,0.4972494,0.49724922,2.0668782e-09,1.2655171e-10,2.3881035e-09,1.8386229e-09,7185095.291130451
12,0.01,0.01,0.002,1,250,20.0,0.7116,0.5811560091645036,0.024787588,0.07955463975667953,0.06957619484325478,0.11114305,0.030447405,0.01759446,0.16962203,0.998544,0.00038002877,0.9990782,0.9976195,0.0014537821,0.0003788394,0.002374828,0.00092094444,7185098.609439969
13,0.01,0.01,0.002,3,250,200.0,0.709,0.6417142310019088,0.07413141,0.10413879156112671,0.0621369777953958,0.0943732,0.057981256,0.007440914,0.21305771,0.8259534,0.09686685,0.94973505,0.7048613,0.012110791,0.0039079576,0.01930687,0.007530288,7185102.263760672
14,0.01,0.01,0.002,8,250,2000.0,0.4944,0.6931810567832446,0.10039415,0.006964921951293945,0.23953499400129147,2.4426425e-08,1.3393514e-08,9.49857e-09,2.0816833e-07,0.4986503,4.759411e-08,0.4986504,0.4986502,2.601163e-09,2.395366e-10,3.1890832e-09,2.1691553e-09,7185105.337932179
15,0.01,0.01,0.02,1,250,20.0,0.7226,0.561157478197961,0.02024171,0.06050191447138786,0.055199520533881885,0.18807656,0.055435196,0.034545593,0.27321962,0.9940276,0.004225861,0.99822694,0.98435795,0.0059193,0.0041610016,0.015399254,0.0017699145,7185108.310209586
16,0.01,0.01,0.02,3,250,200.0,0.7024,0.5765967144940325,0.031005146,0.06161026284098625,0.03930399916523675,0.16387585,0.08391015,0.01274884,0.251828,0.99036515,0.0042270957,0.99629605,0.9815048,0.009524959,0.0041395403,0.018156236,0.0036902693,7185111.030418527
17,0.01,0.01,0.02,8,250,2000.0,0.4944,0.69335417260006,0.10046963,0.011621266603469849,0.2404767344545347,1.7665537e-08,9.533128e-09,7.0391883e-09,1.4596996e-07,0.4939875,3.996679e-08,0.4939876,0.49398738,1.8821522e-09,1.3709532e-10,2.1990696e-09,1.633451e-09,7185113.982069885
18,0.01,0.001,0.0002,1,250,20.0,0.7278,0.5628400147144784,0.019226387,0.043004460632801056,0.044724919786654216,0.08110308,0.023033408,0.010413902,0.13766219,0.9504842,0.06025375,0.99952275,0.8697465,0.0031939296,0.0031717713,0.008253179,0.00047702456,7185118.344850211
19,0.01,0.001,0.0002,3,250,200.0,0.7164,0.6693990196167149,0.11143335,0.12227027863264084,0.09601921455615739,0.039966322,0.0447278,0.007952508,0.28865403,0.8003356,0.052380193,0.86852956,0.74049765,0.0034463152,0.0008284542,0.005430933,0.0025712277,7185123.217543568
20,0.01,0.001,0.0002,8,250,2000.0,0.4944,0.6933342347016579,0.10046065,0.011195003986358643,0.2403871232401354,2.5020231e-08,1.3511935e-08,1.0158257e-08,2.0418217e-07,0.49442497,3.5398994e-08,0.494425,0.49442485,2.6647806e-09,1.6047366e-10,2.9883613e-09,2.3141764e-09,7185127.461682232
21,0.01,0.001,0.002,1,250,20.0,0.7184,0.5786559431320724,0.02385424,0.08407038450241089,0.07117658512403796,0.11422854,0.041390758,0.017225433,0.24260978,0.9984457,0.00046749745,0.9992464,0.99762124,0.0015516318,0.000466083,0.0023731173,0.00075301836,7185131.031338621
22,0.01,0.001,0.002,3,250,200.0,0.6314,0.6719388464611773,0.06270059,0.1253000646829605,0.09400502949466537,0.060504876,0.019346695,0.0042005912,0.09640476,0.8654434,0.17639388,0.99982226,0.5648416,0.0050167167,0.0058952942,0.0147544285,0.00017770154,7185133.037553654
23,0.01,0.001,0.002,8,250,2000.0,0.4944,0.6933186997326234,0.100453705,0.010821759700775146,0.2403151601325495,2.2119211e-08,1.2082041e-08,8.676579e-09,2.084163e-07,0.49477798,3.329417e-08,0.4947781,0.49477792,2.3564632e-09,1.737247e-10,2.808406e-09,2.05282e-09,7185136.10787069
24,0.01,0.001,0.02,1,250,20.0,0.719,0.5636401426064368,0.02141386,0.049856141209602356,0.048004935997329454,0.1883471,0.05530031,0.038009327,0.27331242,0.9948207,0.0028231,0.9980408,0.9883328,0.0051447223,0.00278771,0.01153184,0.0019553783,7185139.412385851
25,0.01,0.001,0.02,3,250,200.0,0.7222,0.6124916965205035,0.068986826,0.0887489914894104,0.05781317638594265,0.15636402,0.09460769,0.0065874183,0.28748804,0.96183634,0.055944785,0.9935753,0.83124036,0.03389264,0.04753135,0.1423211,0.0063835676,7185143.406765813
26,0.01,0.001,0.02,8,250,2000.0,0.5056,0.6931189416554202,0.1003701,0.004139840602874756,0.23898468003382517,1.5038081e-08,8.198173e-09,6.146372e-09,1.3749086e-07,0.5014479,4.9508554e-08,0.501448,0.5014478,1.6034022e-09,1.1912263e-10,1.8381899e-09,1.3553361e-09,7185146.082645427
27,0.001,0.1,0.0002,1,250,20.0,0.7244,0.5710456392329993,0.028821435,0.08335499465465546,0.0804083662759287,0.14976752,0.026470346,0.035717852,0.19523801,0.9614971,0.05899564,0.9981508,0.84435755,0.006936584,0.0053111734,0.017953748,0.0018457674,7185156.876845217
28,0.001,0.1,0.0002,3,250,200.0,0.7142,0.5884094431565985,0.03275406,0.07765188068151474,0.05088711103012393,0.06541563,0.021921994,0.010053128,0.12640426,0.93455786,0.06828742,0.9995468,0.83245605,0.0036424154,0.0027718507,0.007913623,0.00045298258,7185160.317757757
29,0.001,0.1,0.0002,8,250,2000.0,0.5104,0.6960854234036652,0.101462804,0.03694576770067215,0.20427991043438742,0.041421127,0.020331426,0.0127311135,0.1812553,0.486952,0.043400776,0.52638084,0.4337541,0.00457383,0.0011740621,0.0072419723,0.0031417352,7185162.980265606
30,0.001,0.1,0.002,1,250,20.0,0.676,0.6430013533833046,0.07590851,0.10979799926280975,0.14863035748710463,0.19421527,0.029101297,0.06229701,0.23570222,0.90895057,0.121051416,0.9962205,0.67246544,0.01629962,0.010308934,0.036156632,0.0037652154,7185166.99664922
31,0.001,0.1,0.002,3,250,200.0,0.697,0.6295748977872195,0.05574804,0.11502769589424133,0.0828154779735727,0.10215237,0.040554445,0.017968973,0.19773051,0.97059745,0.02740511,0.9991065,0.93108565,0.0053954986,0.0035683473,0.010844773,0.00089268445,7185172.07448467
32,0.001,0.1,0.002,8,250,2000.0,0.7144,0.5853902070513625,0.037434652,0.09748214483261108,0.07725967972768776,0.10802249,0.049067676,0.00012933949,0.18731,0.9370441,0.0020617333,0.9401707,0.9339428,0.011413583,0.0012183512,0.014449163,0.009139002,7185177.908972572
33,0.001,0.1,0.02,1,250,20.0,0.6286,0.6540709439125547,0.0819027,0.11309918761253357,0.1689931974958403,0.22992954,0.015334908,0.11294785,0.25529203,0.93457854,0.090781115,0.99024737,0.7362436,0.05414295,0.06906978,0.20131776,0.009657983,7185180.88024266
34,0.001,0.1,0.02,3,250,200.0,0.7126,0.5808597742158343,0.030821564,0.07330958545207977,0.04625905248334239,0.16351123,0.06645738,0.047611073,0.26708636,0.9915573,0.005434175,0.9969771,0.98075974,0.008342771,0.0053271726,0.018873565,0.0030137957,7185183.96195731
35,0.001,0.1,0.02,8,250,2000.0,0.6596,0.613525468247028,0.053665515,0.06876394897699356,0.11252091271390746,0.21774966,0.038607314,0.13358763,0.24419345,0.9154683,0.053538315,0.9752201,0.80051553,0.07516369,0.043004904,0.16296586,0.024173304,7185187.79794376
36,0.001,0.01,0.0002,1,250,20.0,0.6242,0.6584354016839514,0.08348231,0.10950502753257751,0.16871478383650607,0.18573736,0.03054506,0.075516544,0.23768048,0.77232826,0.14179112,0.99571866,0.5819167,0.023462981,0.009660059,0.035730176,0.0042622993,7185191.805991602
37,0.001,0.01,0.0002,3,250,200.0,0.7148,0.5881569049550643,0.028245319,0.0762505903840065,0.05517355106507967,0.066527285,0.021456765,0.009124923,0.120597385,0.9230343,0.079539835,0.9995749,0.82038254,0.004000973,0.0030690362,0.008318499,0.0004249079,7185195.264080067
38,0.001,0.01,0.0002,8,250,2000.0,0.5302,0.6901184521253771,0.09838042,0.00930334534496069,0.21657359020819494,0.058604088,0.02352124,0.021130523,0.16922803,0.500284,0.028812692,0.5250866,0.46411523,0.006597106,0.00088255596,0.00827941,0.0050331093,7185197.934327862
39,0.001,0.01,0.002,1,250,20.0,0.6158,0.6564841884606473,0.08251709,0.12550196051597595,0.1706509049545748,0.1909525,0.028683012,0.082506195,0.2373065,0.80254596,0.13261344,0.99475807,0.6314118,0.023545478,0.008831929,0.031494733,0.0052145263,7185201.793775916
40,0.001,0.01,0.002,3,250,200.0,0.7094,0.5981853592487182,0.03701242,0.09329402446746826,0.06911566154619288,0.096354306,0.031566378,0.016772475,0.17421925,0.97003007,0.038158607,0.9992124,0.9043206,0.0044703535,0.004415055,0.012564612,0.0007869846,7185206.3015407
41,0.001,0.01,0.002,8,250,2000.0,0.6384,0.7578793942976055,0.1617962,0.18485327064990997,0.17166946814130424,0.0935155,0.050009597,0.00018131995,0.18012615,0.9265112,0.034804024,0.958878,0.8779506,0.014123559,0.0031084495,0.020313192,0.009836442,7185210.972833717
42,0.001,0.01,0.02,1,250,20.0,0.5912,0.6609141671886369,0.08503144,0.108846515417099,0.1710806528102381,0.22779094,0.017960902,0.100567624,0.2486128,0.9489449,0.062862955,0.9916289,0.80561197,0.044989787,0.051564626,0.15964663,0.008301333,7185213.464426856
43,0.001,0.01,0.02,3,250,200.0,0.7162,0.567325143954585,0.024908096,0.0566592812538147,0.04412570584600399,0.17646743,0.07161791,0.05497496,0.27888668,0.9907873,0.0060476568,0.996054,0.97608954,0.009092608,0.005894769,0.023345437,0.0039304695,7185217.259275836
44,0.001,0.01,0.02,8,250,2000.0,0.695,0.5776546378337156,0.03306774,0.04812521114945412,0.04772600424827615,0.18578525,0.07126994,0.0053770053,0.24331509,0.97737926,0.009620257,0.99105275,0.9607363,0.022025941,0.009171674,0.0377512,0.008867544,7185221.124644485
45,0.001,0.001,0.0002,1,250,20.0,0.7208,0.6137242212297895,0.058907825,0.12241750210523605,0.13417923334946463,0.16869594,0.029291367,0.05519351,0.21097599,0.8693599,0.13000257,0.99696344,0.6777086,0.014197463,0.008771511,0.027246388,0.003027346,7185227.759493984
46,0.001,0.001,0.0002,3,250,200.0,0.7178,0.6034371102872941,0.032790676,0.08421654254198074,0.06426947030832598,0.058033813,0.021487428,0.00614773,0.118573144,0.9313833,0.06986358,0.99971426,0.8297531,0.00323158,0.0025313287,0.0070258295,0.00028565715,7185231.079572485
47,0.001,0.001,0.0002,8,250,2000.0,0.559,0.6904399576885784,0.09894891,0.004480600357055664,0.23363911386241742,0.058027368,0.024655653,0.024816984,0.19792697,0.5044726,0.005445042,0.5093685,0.49739164,0.0064600985,0.00047549463,0.0074072825,0.005353281,7185233.737426436
48,0.001,0.001,0.002,1,250,20.0,0.6886,0.6384397131094829,0.073699676,0.12424866855144501,0.15143377837648223,0.19048344,0.02663744,0.07237156,0.22881229,0.9043523,0.11973752,0.9954381,0.6785443,0.016222613,0.010020871,0.03473756,0.004541137,7185238.121877196
49,0.001,0.001,0.002,3,250,200.0,0.7242,0.5845628183990079,0.027842725,0.07758872956037521,0.06826299160232376,0.09767424,0.036407977,0.014634118,0.18467826,0.97192276,0.023158468,0.99924654,0.9417683,0.0049550827,0.0032696659,0.008465522,0.00075289287,7185242.486141294
50,0.001,0.001,0.002,8,250,2000.0,0.7038,0.5795894141011366,0.03305043,0.06428472697734833,0.05598600800873319,0.11422529,0.042875513,0.009079614,0.17702578,0.88238513,0.036404435,0.92167383,0.8376757,0.015068084,0.002368052,0.019462015,0.01090488,7185246.363935337
51,0.001,0.001,0.02,1,250,20.0,0.6338,0.6557209246118734,0.08243181,0.13530844449996948,0.17526757447233032,0.2340667,0.015914515,0.11856782,0.26166838,0.8727502,0.18752931,0.9898778,0.50000334,0.083917245,0.1034906,0.2886745,0.0100202225,7185249.690674746
52,0.001,0.001,0.02,3,250,200.0,0.7172,0.5626436683055591,0.020996794,0.060908231884241104,0.04525822559704611,0.17626731,0.05783145,0.043779537,0.2615296,0.9940784,0.002958493,0.99743694,0.9873933,0.0058780224,0.0029173947,0.012448741,0.0025565126,7185252.416449666
53,0.001,0.001,0.02,8,250,2000.0,0.6692,0.5961624653181543,0.042120103,0.027898097410798073,0.0846876580284683,0.2124936,0.063756004,0.003494609,0.24760684,0.92548597,0.029909661,0.9726482,0.8755715,0.06834969,0.025839739,0.10979932,0.02661364,7185256.940443621
54,0.0001,0.1,0.0002,1,250,20.0,0.5242,0.6729170405906095,0.091790445,0.11303190886974335,0.17987363485803434,0.21215136,0.022670764,0.11031227,0.23945642,0.7464374,0.19221959,0.98648876,0.42170513,0.040684495,0.02369126,0.091614835,0.01332916,7185265.152060979
55,0.0001,0.1,0.0002,3,250,200.0,0.6236,0.6615411235659214,0.08385041,0.06680796295404434,0.15224724069943257,0.15740618,0.03577598,0.07038567,0.22874534,0.71668977,0.16141468,0.9639892,0.50005305,0.019074254,0.0038107669,0.025462031,0.011179439,7185270.379975454
56,0.0001,0.1,0.0002,8,250,2000.0,0.6946,0.6669409755630135,0.09543721,0.1217823177576065,0.07982546194435636,0.04131394,0.019693583,0.010510669,0.097077824,0.79449207,0.009497277,0.80305606,0.778825,0.006100365,0.0005730219,0.0075523807,0.0051343846,7185276.232453003
