,lr,weight_decay,annealing_coef,layers,ntrain,nodes,ACC,ROCAUC,LogLoss,Mean KL-div,ECE,WD,Mean UQ,Std UQ,Min UQ,Max UQ,Mean Pc1 OOD,Std Pc1 OOD,Max Pc1 OOD,Min Pc1 OOD,Mean UQ OOD,Std UQ OOD,Max UQ OOD,Min UQ OOD
10,0.1,0.01,0.05,3,1000,200.0,0.5464,,0.6915392418418577,0.099375725,0.0336967296898365,0.18194596351494619,0.0007286204,0.00043745834,0.00020370446,0.006221774,0.5373022,0.10078688,0.69333327,0.4458816,8.303378e-05,2.2901746e-05,0.00011325211,4.522924e-05
11,0.1,0.01,0.05,8,1000,2000.0,0.5056,,0.6930869494654331,0.10036176,0.0011249184608459473,0.2383991153608782,2.2418903e-12,1.1937193e-12,9.341436e-13,1.7897583e-11,0.5044842,4.2634113e-08,0.50448436,0.5044842,2.392638e-13,1.4411561e-14,2.709755e-13,2.1088402e-13
12,0.1,0.01,0.1,1,1000,20.0,0.5032,,0.8218200489844812,0.1356071,0.17582854628562927,0.15289698917677233,0.026739655,0.026378535,0.0034394094,0.25515047,0.6841665,0.13784008,0.8549568,0.49223652,0.0025399101,0.0008737693,0.004119273,0.001406244
13,0.1,0.01,0.1,3,1000,200.0,,,,,,,,,,,,,,,,,,
14,0.1,0.01,0.1,8,1000,2000.0,,,,,,,,,,,,,,,,,,
15,0.1,0.01,0.2,1,1000,20.0,0.5086,,0.7031612373558812,0.10472151,0.07232828438282013,0.195864041198395,0.010232235,0.007159566,0.002686138,0.088533685,0.57251596,0.032754075,0.6137128,0.5360048,0.000980635,0.00019274255,0.0012589382,0.0005706558
16,0.1,0.01,0.2,3,1000,200.0,0.512,,0.6892010084389601,0.09850039,0.03580724075436592,0.20851211130132508,0.0006668866,0.0012962958,0.00012305121,0.024031391,0.54575056,0.03185845,0.6044537,0.5081359,5.1335996e-05,1.4631195e-05,7.8153455e-05,2.700962e-05
17,0.1,0.01,0.2,8,1000,2000.0,0.4944,,0.6933080108104858,0.10044893,0.01056477427482605,0.2402644087325556,9.800007e-13,5.3401104e-13,3.9847433e-13,9.299363e-12,0.4950278,4.0309857e-08,0.49502787,0.4950277,1.0444232e-13,6.880307e-15,1.2106798e-13,8.98823e-14
18,0.1,0.001,0.05,1,1000,20.0,0.493,,0.6951617275239481,0.10098737,0.0146296676248312,0.21357659745325874,0.029912354,0.017278872,0.009840174,0.1649729,0.5037926,0.02367434,0.530093,0.47495478,0.003196325,0.0007922852,0.004685438,0.0022427803
19,0.1,0.001,0.05,3,1000,200.0,,,,,,,,,,,,,,,,,,
20,0.1,0.001,0.05,8,1000,2000.0,,,,,,,,,,,,,,,,,,
21,0.1,0.001,0.1,1,1000,20.0,0.5666,,0.6802841504298236,0.09363419,0.07613661140203476,0.19560518648733924,0.04286307,0.018874748,0.01403806,0.10854994,0.60583425,0.13961536,0.87777615,0.48938695,0.004858685,0.0013507624,0.0076040165,0.0031667529
22,0.1,0.001,0.1,3,1000,200.0,0.5558,,0.6845571557482469,0.09551035,0.029569510370492935,0.17741780359258483,0.00055846316,0.00085710717,0.000118408934,0.022834204,0.5605838,0.10499023,0.7521803,0.45520797,6.684701e-05,5.3974898e-05,0.00018789618,2.7218983e-05
23,0.1,0.001,0.1,8,1000,2000.0,0.4944,,0.6932759652628488,0.10043475,0.009769618511199951,0.24010460126509497,6.2412147e-13,3.324568e-13,2.6080163e-13,5.0974693e-12,0.49581474,4.506779e-08,0.49581486,0.49581462,6.654954e-14,5.1507396e-15,7.876036e-14,5.6628733e-14
24,0.1,0.001,0.2,1,1000,20.0,0.5254,,0.6871972555944643,0.09696489,0.04858962073922157,0.19741288251390288,0.04105637,0.019621648,0.014943126,0.15865336,0.50124425,0.06278991,0.5751589,0.4290587,0.004771955,0.0012681776,0.00776387,0.0031904154
25,0.1,0.001,0.2,3,1000,200.0,,,,,,,,,,,,,,,,,,
26,0.1,0.001,0.2,8,1000,2000.0,0.4944,,0.6932914568951697,0.100441575,0.010162681341171265,0.24018334036578964,6.3872204e-13,3.430518e-13,2.676727e-13,5.2447035e-12,0.4954267,4.239118e-08,0.49542683,0.49542663,6.8060446e-14,3.615101e-15,7.517455e-14,6.1461165e-14
27,0.01,0.1,0.05,1,1000,20.0,0.4836,,0.7569319501668397,0.14221992,0.12432367354631424,0.1858023440252764,0.21625015,0.08406915,0.053533025,0.28867513,0.32713452,0.15417662,0.5,0.101405315,0.12691812,0.13263425,0.28867513,0.011660911
28,0.01,0.1,0.05,3,1000,200.0,,,,,,,,,,,,,,,,,,
29,0.01,0.1,0.05,8,1000,2000.0,0.4944,,0.6933319574117376,0.10045963,0.011133074760437012,0.2403766936909182,4.4428855e-08,2.3998053e-08,1.8746729e-08,4.056177e-07,0.49447596,3.996679e-08,0.49447605,0.49447584,4.737685e-09,3.0152997e-10,5.40171e-09,4.161019e-09
30,0.01,0.1,0.1,1,1000,20.0,0.5096,,0.6955235311796045,0.10286346,0.15249648690223694,0.1701289656054003,0.18557093,0.03032709,0.09688036,0.23119329,0.6201842,0.22631088,0.9758926,0.31926727,0.028998833,0.0034840761,0.036915243,0.022744214
31,0.01,0.1,0.1,3,1000,200.0,0.5056,,0.6931219147699036,0.100412846,0.01646801456809044,0.23113513169398137,0.003482395,0.0020231663,0.0009953366,0.021810293,0.5234268,0.0058011194,0.5318751,0.5169751,0.0003784455,0.000120998324,0.00064467365,0.00024366235
32,0.01,0.1,0.1,8,1000,2000.0,0.5056,,0.6931878940342157,0.10043161,0.007186830043792725,0.23689387112965415,3.6068826e-08,1.9498827e-08,1.4992128e-08,3.2375792e-07,0.51278996,3.4412757e-08,0.51278996,0.51278985,3.8465435e-09,2.2511824e-10,4.338669e-09,3.3965046e-09
33,0.01,0.1,0.2,1,1000,20.0,0.5608,,0.6908899851168482,0.099952154,0.07199132442474365,0.20957345464935132,0.27401352,0.019833297,0.14885266,0.28867513,0.5974384,0.19563149,0.98924994,0.5,0.23346879,0.11084125,0.28867513,0.010635111
34,0.01,0.1,0.2,3,1000,200.0,0.4998,,0.6934518001568029,0.100447446,0.02554190158843994,0.20914724653472733,0.025314415,0.01871101,0.00514375,0.17800035,0.5003071,0.03565533,0.54033864,0.45698246,0.0027898035,0.0015132667,0.005033679,0.0012079773
35,0.01,0.1,0.2,8,1000,2000.0,0.4944,,0.6931519417058687,0.10038244,0.005825012922286987,0.23930940714587995,4.8349833e-08,2.610351e-08,2.0454195e-08,4.193794e-07,0.4997913,3.8564004e-08,0.4997914,0.49979126,5.1505e-09,3.0067626e-10,5.7714886e-09,4.4985002e-09
36,0.01,0.01,0.05,1,1000,20.0,0.4628,,0.88865157130654,0.25968033,0.16331253945827484,0.11447981156220267,0.2027685,0.09512516,0.015208853,0.28867513,0.3751971,0.19173227,0.5,0.00679213,0.17754975,0.13673106,0.28867513,0.0022505594
37,0.01,0.01,0.05,3,1000,200.0,0.5402,,0.6796750541838892,0.09167888,0.051664113998413086,0.18586522750218937,0.013459167,0.0070530204,0.0046980665,0.068194695,0.4950142,0.046571594,0.5375181,0.41210335,0.0014653545,0.00040474522,0.0024508801,0.0011124519
38,0.01,0.01,0.05,8,1000,2000.0,,,,,,,,,,,,,,,,,,
39,0.01,0.01,0.1,1,1000,20.0,0.5762,,0.7025739675267549,0.109331705,0.08815344423055649,0.13840989193429779,0.16771987,0.035838,0.06750833,0.23263477,0.6002766,0.21802954,0.9795917,0.30070472,0.024097662,0.010707155,0.044843674,0.007226006
40,0.01,0.01,0.1,3,1000,200.0,0.5092,,0.7012181082282333,0.10382715,0.06333702057600021,0.2176588894735796,0.0038992844,0.0029371104,0.0010061162,0.05719608,0.5672969,0.019852454,0.5863353,0.5296796,0.00039186215,0.00010546283,0.0005518327,0.00021191494
41,0.01,0.01,0.1,8,1000,2000.0,0.4944,,0.695375668842898,0.10146106,0.03382056951522827,0.24546450051178764,1.7874298e-08,9.557027e-09,7.526462e-09,1.5418595e-07,0.47177696,3.988056e-08,0.47177708,0.47177687,1.9068112e-09,1.0609909e-10,2.1272606e-09,1.706942e-09
42,0.01,0.01,0.2,1,1000,20.0,0.5968,,0.6444284351509557,0.0720649,0.07190652191638947,0.14644203237702677,0.111699484,0.043230455,0.030797144,0.20031503,0.7036617,0.18749653,0.99754554,0.48611253,0.0123255765,0.008166723,0.02839764,0.0024483646
43,0.01,0.01,0.2,3,1000,200.0,,,,,,,,,,,,,,,,,,
44,0.01,0.01,0.2,8,1000,2000.0,0.5056,,0.6930906720679106,0.10036198,0.00176924467086792,0.238522507418297,1.5109487e-08,8.066359e-09,6.358877e-09,1.287932e-07,0.5038376,4.2634113e-08,0.5038376,0.5038374,1.6115409e-09,8.6198826e-11,1.7780971e-09,1.4467555e-09
45,0.01,0.001,0.05,1,1000,20.0,0.7088,,0.5954928956991683,0.04505661,0.09178108721971512,0.12047942723145316,0.094467916,0.026475888,0.03632392,0.1564016,0.73940235,0.10233328,0.9094415,0.6208757,0.010717178,0.0026804304,0.016556805,0.007145839
46,0.01,0.001,0.05,3,1000,200.0,0.6012,,0.6566145368171112,0.081413075,0.06515586376190186,0.18774200652947257,0.0021809612,0.0011783268,0.00047970132,0.0051596565,0.6451697,0.17693157,0.90758336,0.45836964,0.00026081366,0.00012542898,0.00049706805,0.000116513744
47,0.01,0.001,0.05,8,1000,2000.0,0.4944,,0.6937692607402498,0.10066363,0.01851975917816162,0.24193809546341727,1.44603485e-08,7.878801e-09,5.7517004e-09,1.2643265e-07,0.48709828,3.1487378e-08,0.48709837,0.48709825,1.5398285e-09,1.16214885e-10,1.8220746e-09,1.3425518e-09
48,0.01,0.001,0.1,1,1000,20.0,0.4942,,0.861174734357816,0.18150508,0.2528385519981384,0.11331006566172075,0.10208147,0.038702797,0.03266139,0.21414617,0.64246976,0.36076906,0.98627377,0.004901741,0.008026351,0.0037405333,0.013690483,0.002499442
49,0.01,0.001,0.1,3,1000,200.0,0.528,,0.6917843392614745,0.09974046,0.0007159113883972168,0.2352194417249186,0.0016454643,0.0010262245,0.0004359768,0.010979187,0.50778157,0.0039240927,0.51349026,0.50380045,0.00018445315,7.682157e-05,0.00035015223,0.000102440245
50,0.01,0.001,0.1,8,1000,2000.0,0.5056,,0.6932690374498923,0.10047691,0.009609878063201904,0.2364769488703234,1.5602883e-08,8.50205e-09,6.0962106e-09,1.444512e-07,0.51520383,4.894912e-08,0.51520395,0.5152037,1.6626689e-09,1.2751497e-10,1.981338e-09,1.4184316e-09
51,0.01,0.001,0.2,1,1000,20.0,0.571,,0.6802490875428793,0.094588116,0.05221448838710785,0.18089125415792295,0.1338781,0.0427076,0.045525383,0.21653938,0.6549363,0.16896549,0.9812424,0.5278251,0.018021805,0.005134583,0.0269653,0.01049651
52,0.01,0.001,0.2,3,1000,200.0,0.4944,,0.6971696213135885,0.10239365,0.04502277821302414,0.24398691269268818,0.011542525,0.007599531,0.0026548244,0.10225358,0.46109587,0.0042471294,0.46600005,0.45370623,0.0012420461,0.00041883037,0.001956338,0.0005870259
53,0.01,0.001,0.2,8,1000,2000.0,0.5056,,0.6931261313425449,0.100395,0.0045743584632873535,0.2373553984652979,1.5317497e-08,8.329575e-09,6.5252834e-09,1.3719406e-07,0.510164,4.894912e-08,0.51016414,0.51016396,1.6316617e-09,8.872379e-11,1.8304603e-09,1.4739285e-09
54,0.001,0.1,0.05,1,1000,20.0,0.4728,,0.6935338816837683,0.10086787,0.013483886606991291,0.21634766414871048,0.2692459,0.014216778,0.2390832,0.28866735,0.5,0.0,0.5,0.5,0.2886751,0.0,0.28867513,0.28867513
55,0.001,0.1,0.05,3,1000,200.0,0.7308,,0.5369055041526303,0.008659777,0.032295987010002136,0.03477700690736602,0.068341285,0.018387329,0.03193053,0.112352125,0.81961066,0.04660009,0.86733866,0.731279,0.007915105,0.0007493425,0.009827557,0.0064960527
56,0.001,0.1,0.05,8,1000,2000.0,0.543,,0.6996966919272231,0.10223446,0.056691981852054596,0.19231022040953466,0.11246357,0.13551432,0.0024049538,0.28867513,0.5946105,0.06297405,0.6984464,0.5,0.058796,0.11538807,0.28867513,0.00055716344
57,0.001,0.1,0.1,1,1000,20.0,0.5354,,0.6972786129219422,0.10314649,0.08849197626113892,0.21093185905327627,0.24077854,0.041683506,0.10977992,0.2886696,0.41697544,0.2004308,0.56420594,0.017500388,0.18266526,0.13035884,0.28867513,0.017196758
58,0.001,0.1,0.1,3,1000,200.0,0.7312,,0.5414621597223086,0.011110097,0.040122777223587036,0.037602267498127916,0.08056165,0.023156391,0.028128995,0.13711825,0.86156523,0.062735476,0.95412457,0.76130724,0.007925763,0.0018661597,0.011588087,0.0045357053
59,0.001,0.1,0.1,8,1000,2000.0,0.635,,0.6413968180783249,0.07219448,0.06034287065267563,0.17385763089766337,0.06655164,0.0364624,0.014565171,0.17235823,0.5947005,0.02247458,0.6274629,0.5748174,0.0074469303,0.002744092,0.012356965,0.0030437
60,0.001,0.1,0.2,1,1000,20.0,0.4502,,0.710902988538697,0.11084351,0.09570972621440887,0.20764833721628018,0.23804258,0.0268653,0.12861681,0.28540188,0.39987352,0.15319557,0.5,0.1046698,0.18685484,0.12522002,0.28867513,0.02730015
61,0.001,0.1,0.2,3,1000,200.0,0.7224,,0.5554223526808538,0.017207943,0.06287635862827301,0.043869083253644206,0.10075988,0.022555707,0.028224362,0.1568019,0.89638686,0.071590886,0.9922773,0.80578953,0.008621034,0.0037032492,0.0141341295,0.002463259
62,0.001,0.1,0.2,8,1000,2000.0,0.7334,,0.5385599945023121,0.009933689,0.031386103481054306,0.03175724122559259,0.12611945,0.041723263,0.022631217,0.17401183,0.943262,0.014911517,0.9628536,0.92019707,0.011538341,0.0021179677,0.015574282,0.008521778
63,0.001,0.01,0.05,1,1000,20.0,0.5196,,0.6884793545070085,0.09820008,0.03544894978404045,0.2262761241923792,0.23876223,0.011610755,0.17541802,0.26116145,0.5799484,0.08920362,0.7550823,0.49809945,0.17979442,0.103023745,0.288675,0.047572214
64,0.001,0.01,0.05,3,1000,200.0,0.7276,,0.5420244974552308,0.00941639,0.037497151643037796,0.022230126615963675,0.062939696,0.017459705,0.02783579,0.10627112,0.8133459,0.071821295,0.89554197,0.67959946,0.007220385,0.00066873885,0.008676965,0.0057341564
65,0.001,0.01,0.05,8,1000,2000.0,0.734,,0.5432848373998328,0.013703537,0.05135972797870636,0.034096445536218385,0.08508469,0.020580413,0.030675083,0.12732185,0.86333066,0.014232234,0.87812036,0.83854663,0.0079973005,0.00089208555,0.009650233,0.005973637
66,0.001,0.01,0.1,1,1000,20.0,0.533,,0.7117247915295888,0.11133503,0.08900030702352524,0.20138616642465423,0.26232404,0.01910679,0.17765489,0.288675,0.4103264,0.18005405,0.5,0.043954864,0.24074207,0.09625667,0.28867513,0.04206349
67,0.001,0.01,0.1,3,1000,200.0,0.6934,,0.5947820757837169,0.04343425,0.06963370740413666,0.08080079006811211,0.07827905,0.017028706,0.015972534,0.11348109,0.8551998,0.10579731,0.99948865,0.73718774,0.0071939873,0.0039644777,0.0132377315,0.0005110744
68,0.001,0.01,0.1,8,1000,2000.0,0.7344,,0.542213135210635,0.012131846,0.04424640163779259,0.03674975469072888,0.09658565,0.028026197,0.031691626,0.13852812,0.86413574,0.0050863586,0.87184185,0.85739267,0.012455403,0.0021273717,0.015298469,0.007826002
69,0.001,0.01,0.2,1,1000,20.0,0.4288,,0.7439590664822823,0.13250281,0.15506312251091003,0.17406049535980056,0.23522149,0.027014297,0.12714384,0.28864044,0.40092558,0.36371848,0.9828575,0.007908188,0.124380685,0.13471207,0.28867513,0.0078458935
70,0.001,0.01,0.2,3,1000,200.0,0.7346,,0.5393340356234079,0.011124546,0.03926593065261841,0.050018012511335114,0.1237824,0.034249388,0.057934787,0.18042178,0.80447894,0.041660167,0.87686276,0.76113594,0.016731635,0.0026596708,0.022863697,0.012872656
71,0.001,0.01,0.2,8,1000,2000.0,0.7334,,0.5400312657333303,0.010463278,0.04157564416527748,0.04100901236345599,0.13033243,0.037856944,0.051739324,0.18409513,0.9395551,0.012549142,0.9495674,0.9173097,0.011663533,0.0019169449,0.015573289,0.00919876
72,0.001,0.001,0.05,1,1000,20.0,0.4724,,0.6896763419291936,0.09872177,0.03439316526055336,0.20681144346108266,0.26942497,0.016731752,0.22886802,0.28867513,0.5842779,0.16923633,0.9324663,0.5,0.24546263,0.08679946,0.28867513,0.063116975
73,0.001,0.001,0.05,3,1000,200.0,0.73,,0.5916001566282508,0.04704266,0.11338165402412415,0.12356197534313032,0.04250519,0.014508411,0.014066814,0.07301213,0.69924694,0.072757475,0.81083786,0.5997427,0.004515249,0.00095212547,0.006377924,0.003108108
74,0.001,0.001,0.05,8,1000,2000.0,0.5056,,0.692109601759418,0.09988478,0.05158562958240509,0.22928901604523488,0.059946813,0.030183008,0.016967405,0.19340332,0.53208065,0.007027936,0.54355335,0.5243856,0.0067237387,0.0020641498,0.009882869,0.0039031391
75,0.001,0.001,0.1,1,1000,20.0,0.5676,,0.6860292500646566,0.0973965,0.036320194602012634,0.21481340361347032,0.24618837,0.038436502,0.133071,0.28867513,0.5327484,0.042829666,0.6052055,0.5,0.18907338,0.12247046,0.28867513,0.034758523
76,0.001,0.001,0.1,3,1000,200.0,0.7302,,0.545897388911178,0.015986597,0.03577835112810135,0.04157134773691723,0.07576849,0.020404907,0.022603437,0.12203429,0.89240247,0.051312316,0.9618808,0.81120473,0.00581663,0.0011537895,0.007834968,0.0036270863
77,0.001,0.001,0.1,8,1000,2000.0,0.721,,0.5500998471322569,0.01553938,0.07380293309688568,0.07505481459160875,0.113883376,0.037369136,0.033746175,0.18382376,0.88915604,0.022177564,0.9094462,0.8615173,0.0114362035,0.0014059595,0.014362079,0.009195275
78,0.001,0.001,0.2,1,1000,20.0,0.502,,0.7114965013458926,0.111325644,0.08810204267501831,0.1696668456624968,0.23088916,0.047381468,0.09347424,0.28867513,0.5486741,0.27064404,0.95907855,0.121710904,0.13471112,0.1264391,0.28867513,0.02301989
79,0.001,0.001,0.2,3,1000,200.0,0.6638,,0.572384585838649,0.029453259,0.09801134467124939,0.10997595778142641,0.0785554,0.04692221,0.016678425,0.20517872,0.6582269,0.13337083,0.844869,0.5059806,0.0089059435,0.0038242529,0.014652511,0.004001538
80,0.001,0.001,0.2,8,1000,2000.0,0.7324,,0.5438551669103446,0.012367095,0.05538555234670639,0.053641671301029425,0.12835228,0.03337354,0.05441757,0.1732113,0.8361855,0.011720526,0.8463239,0.81923395,0.017956741,0.001463185,0.02111992,0.014889061
