,lr,weight_decay,annealing_coef,layers,ntrain,nodes,ACC,LogLoss,Mean KL-div,ECE,WD,Mean UQ,Std UQ,Min UQ,Max UQ,Mean Pc1 OOD,Std Pc1 OOD,Max Pc1 OOD,Min Pc1 OOD,Mean UQ OOD,Std UQ OOD,Max UQ OOD,Min UQ OOD
10,0.01,0.01,0.01,3,1000,200.0,0.5458,0.684420492676032,0.09555428,0.06822153925895691,0.1757459409158451,0.0014082136,0.00080680015,0.00036303292,0.006014686,0.5950369,0.046712,0.6581751,0.5188707,0.00014320787,3.4887344e-05,0.00020608082,7.742455e-05
11,0.01,0.01,0.01,8,1000,2000.0,0.4944,0.6931883791833405,0.10039719,0.007213681936264038,0.2395865045975668,1.742047e-08,9.373314e-09,7.2453146e-09,1.5179009e-07,0.49839172,4.013869e-08,0.4983918,0.49839163,1.8577041e-09,1.02156145e-10,2.069686e-09,1.6531716e-09
12,0.01,0.01,0.1,1,1000,20.0,,,,,,,,,,,,,,,,,
13,0.01,0.01,0.1,3,1000,200.0,0.59,0.667168819393228,0.085408375,0.03300188481807709,0.18084796747972798,0.028095532,0.01300761,0.008615513,0.08131079,0.55619174,0.06792278,0.6694517,0.46199465,0.0031679606,0.00094717875,0.0052885152,0.0019956985
14,0.01,0.01,0.1,8,1000,2000.0,0.4944,0.6936373351404845,0.1006009,0.01660671830177307,0.24153201634993382,1.459592e-08,7.8981826e-09,6.217563e-09,1.2763701e-07,0.48897508,4.0224364e-08,0.4889752,0.48897496,1.5559131e-09,8.490523e-11,1.7447016e-09,1.4044088e-09
15,0.01,0.01,1.0,1,1000,20.0,0.4654,0.7277469706178874,0.118296,0.1878429651260376,0.11772302391936611,0.19980207,0.027953483,0.095412195,0.23816128,0.66619945,0.39030766,0.9941508,0.14200449,0.022495018,0.010108339,0.038015906,0.0057991766
16,0.01,0.01,1.0,3,1000,200.0,0.4944,0.7001896061860254,0.1039322,0.05634710192680359,0.24460121138801405,0.011653442,0.007595479,0.0028198373,0.08015905,0.45021176,0.008589161,0.46127567,0.43908247,0.0012473655,0.0004421702,0.0020849546,0.0006449189
17,0.01,0.01,1.0,8,1000,2000.0,0.4944,0.6933767306577424,0.10047984,0.012095332145690918,0.24057483342995478,1.8032718e-08,9.813781e-09,7.487109e-09,1.5677259e-07,0.49351168,3.5977763e-08,0.49351174,0.49351156,1.923556e-09,1.5070545e-10,2.3183746e-09,1.6373638e-09
18,0.01,0.001,0.01,1,1000,20.0,0.4944,0.8287300403714107,0.19669501,0.15044793486595154,0.1634842860039098,0.22014646,0.08229066,0.051970024,0.28867513,0.24610242,0.21158321,0.5,0.006518811,0.12370308,0.13530104,0.28867513,0.0064764535
19,0.01,0.001,0.01,3,1000,200.0,0.5986,0.6655462705723227,0.084698156,0.08608438819646835,0.18191449870911963,0.01530197,0.0073475186,0.005055881,0.054570295,0.5092019,0.058151864,0.5755034,0.41327643,0.0016955939,0.00046224848,0.0027278713,0.0011346327
20,0.01,0.001,0.01,8,1000,2000.0,0.4944,0.6935136003262391,0.100542836,0.014634788036346436,0.24111039061655826,1.5096573e-08,8.242078e-09,6.075701e-09,1.4563618e-07,0.49095264,3.5977763e-08,0.49095273,0.49095255,1.6101155e-09,1.03819064e-10,1.8248214e-09,1.3864164e-09
21,0.01,0.001,0.1,1,1000,20.0,0.5674,0.6824728168625381,0.09411117,0.02164974808692932,0.20446426665296386,0.14934923,0.036308996,0.0622602,0.23432696,0.5613321,0.0887666,0.72973794,0.48535654,0.02057082,0.0027888855,0.025158443,0.014426781
22,0.01,0.001,0.1,3,1000,200.0,0.7132,0.5766061878727784,0.027534543,0.06940263509750366,0.07375901162159644,0.0045935996,0.0020037014,0.00020332413,0.011918972,0.72995216,0.13318886,0.9340453,0.5878914,0.00054155645,0.00018803969,0.0008218822,0.00026747177
23,0.01,0.001,0.1,8,1000,2000.0,0.4944,0.6936653339194421,0.100614145,0.01705530285835266,0.24162155288567372,1.23467325e-08,6.7447483e-09,5.0422226e-09,1.17014174e-07,0.48855942,3.8919442e-08,0.4885595,0.48855934,1.315066e-09,8.649038e-11,1.5108812e-09,1.1414606e-09
24,0.01,0.001,1.0,1,1000,20.0,0.5058,0.7561007171836726,0.11951722,0.16125702857971191,0.14137484943976236,0.19765685,0.08694796,0.025501596,0.28867513,0.739113,0.22291201,0.99867755,0.5,0.11984589,0.13842374,0.28867513,0.0013207004
25,0.01,0.001,1.0,3,1000,200.0,,,,,,,,,,,,,,,,,
26,0.01,0.001,1.0,8,1000,2000.0,0.5056,0.6930844565100177,0.10036328,1.0251998901367188e-05,0.2381885306965334,1.4473556e-08,7.823547e-09,5.871721e-09,1.2313387e-07,0.50559485,4.098738e-08,0.50559497,0.5055948,1.5413255e-09,1.01184554e-10,1.7881162e-09,1.3522542e-09
27,0.001,0.1,0.01,1,1000,20.0,0.479,0.7124538430998324,0.110726334,0.12196284532546997,0.17448736583401986,0.24522041,0.016509766,0.1498798,0.2814693,0.4515937,0.2330078,0.7492177,0.020551903,0.21720587,0.105754785,0.28867513,0.014742473
28,0.001,0.1,0.01,3,1000,200.0,0.7152,0.5765420622638532,0.032564767,0.08531102538108826,0.10484721970369647,0.048777156,0.012692054,0.019020496,0.08502247,0.7741748,0.053859357,0.83307433,0.6731431,0.0053780787,0.0006468433,0.0066869943,0.004157939
29,0.001,0.1,0.01,8,1000,2000.0,0.5056,0.6929141932758659,0.10031881,0.01594364643096924,0.23465243417134118,0.0006929935,0.0003030775,0.00026344688,0.0022760774,0.52205586,0.0003047715,0.5223062,0.52145904,7.422571e-05,9.075645e-06,9.4038776e-05,5.750737e-05
30,0.001,0.1,0.1,1,1000,20.0,0.7296,0.606783555373175,0.054849993,0.12538863718509674,0.13380165978779623,0.17700563,0.025850281,0.05567261,0.2130728,0.876953,0.15026496,0.9968464,0.63713413,0.013784214,0.0107666645,0.029989347,0.003143702
31,0.001,0.1,0.1,3,1000,200.0,0.7336,0.5394976270996824,0.011521123,0.032142747193574905,0.030242411344848376,0.07475285,0.016245827,0.03577265,0.10634424,0.8200198,0.054669462,0.8899678,0.72424746,0.00865344,0.0008046698,0.010213983,0.0068783225
32,0.001,0.1,0.1,8,1000,2000.0,0.6264,0.657644529676946,0.08323068,0.08930393308401108,0.1921587168168051,0.1032224,0.052592363,0.016944196,0.20415923,0.60366213,0.09843834,0.69245595,0.47687536,0.012529982,0.0044221086,0.01781202,0.0038002166
33,0.001,0.1,1.0,1,1000,20.0,0.458,0.7007023654815336,0.10556969,0.07499944418668747,0.2001626311909182,0.2435563,0.014546501,0.16567646,0.28415257,0.32473338,0.2156572,0.50000143,0.042086367,0.19638523,0.11372372,0.28867513,0.040350046
34,0.001,0.1,1.0,3,1000,200.0,0.6052,0.6595839594635586,0.08378331,0.06376022845506668,0.1283966943364365,0.09091925,0.041300394,0.023946024,0.20521924,0.6043041,0.1842813,0.81678057,0.34074357,0.010717396,0.0036360594,0.017093942,0.005966116
35,0.001,0.1,1.0,8,1000,2000.0,0.7262,0.5546403672591136,0.016110618,0.08970631659030914,0.09052859995027612,0.17828795,0.065299004,0.013588988,0.22553362,0.9870777,0.004994253,0.9928251,0.97604656,0.012266112,0.0042646285,0.021173619,0.007116273
36,0.001,0.01,0.01,1,1000,20.0,0.552,0.6729756437737394,0.09242434,0.09901173412799835,0.17564588547458482,0.20046973,0.037143633,0.09795243,0.2705024,0.7334436,0.20616098,0.990886,0.4485676,0.028777728,0.012580001,0.056986835,0.009031338
37,0.001,0.01,0.01,3,1000,200.0,0.7324,0.557710071436652,0.018942455,0.054673049598932266,0.04580038298775982,0.052258894,0.014491567,0.013281045,0.096630305,0.870487,0.0584627,0.9418992,0.80565286,0.0044238153,0.0010739983,0.006803707,0.0029765097
38,0.001,0.01,0.01,8,1000,2000.0,0.4944,0.6903986546948577,0.09906415,0.0411747507750988,0.2221193272899611,0.008407962,0.0028483437,0.003046292,0.018623412,0.47504315,0.022990972,0.49641338,0.43183315,0.00113013,0.00020176609,0.0015167618,0.00077369617
39,0.001,0.01,0.1,1,1000,20.0,0.4988,0.6892517194319034,0.09948339,0.0498555526137352,0.21129221657028027,0.2297873,0.06126993,0.07734398,0.28867513,0.5002466,0.025672872,0.54106027,0.46016464,0.18205214,0.13109337,0.28867513,0.01990899
40,0.001,0.01,0.1,3,1000,200.0,0.7322,0.543830804531869,0.010870993,0.03672585263848305,0.020604296989343865,0.097291544,0.02325318,0.032800745,0.14580971,0.9098344,0.070081495,0.9900896,0.7800834,0.008899876,0.0031728826,0.014545951,0.0032573855
41,0.001,0.01,0.1,8,1000,2000.0,0.5408,0.6866870283285204,0.096810386,0.03559174761176109,0.21755814291944336,0.071512155,0.04101614,0.009366783,0.20001379,0.54357475,0.015034268,0.57184064,0.53290415,0.00902363,0.004372474,0.018496137,0.0046614674
42,0.001,0.01,1.0,1,1000,20.0,0.4652,0.6999784467175405,0.106002696,0.10959658026695251,0.19042533965220282,0.21631193,0.0247963,0.1260057,0.271988,0.48771358,0.25167644,0.78167623,0.038749274,0.08181086,0.078801714,0.23965597,0.030389022
43,0.001,0.01,1.0,3,1000,200.0,0.7316,0.553733439263225,0.017543865,0.07552703469991684,0.08498862171282599,0.17710961,0.04742528,0.06482108,0.22399238,0.9313872,0.032796454,0.9599293,0.86751574,0.021444596,0.0075267735,0.03715097,0.012911316
44,0.001,0.01,1.0,8,1000,2000.0,0.7344,0.5462450769108408,0.011991233,0.06883884221315384,0.06584684235414098,0.16679153,0.062288556,0.032390885,0.22104494,0.9875568,0.008935705,0.99572504,0.9705242,0.009385755,0.0052105803,0.019473046,0.0042243255
45,0.001,0.001,0.01,1,1000,20.0,0.561,0.6880230787098607,0.097853616,0.02794027328491211,0.22504753351321055,0.27345246,0.014323876,0.23746759,0.28867513,0.52786976,0.055958163,0.64163554,0.5,0.28038377,0.016648497,0.28867513,0.24629806
46,0.001,0.001,0.01,3,1000,200.0,0.6486,0.6247151379079744,0.06568601,0.09649313241243362,0.147937675769232,0.042642687,0.015420773,0.015959654,0.08867665,0.65834236,0.11979097,0.818048,0.48739916,0.004471367,0.00048257216,0.0057462477,0.0037771873
47,0.001,0.001,0.01,8,1000,2000.0,0.4944,0.6945428031032238,0.101001404,0.040570538491010666,0.2435530695985777,0.0026769948,0.0015306162,0.0007842891,0.011093566,0.47429523,0.001415204,0.47598225,0.47250107,0.00027349134,6.797972e-05,0.00041300885,0.00017503966
48,0.001,0.001,0.1,1,1000,20.0,0.5278,0.6986406920025608,0.10596953,0.11099867522716522,0.1719481033932192,0.23109697,0.030746853,0.11335341,0.28792685,0.5740554,0.23397818,0.9693743,0.24134877,0.13618706,0.12146396,0.28867513,0.029288128
49,0.001,0.001,0.1,3,1000,200.0,0.5828,0.6657233280887753,0.08636398,0.05962434783577919,0.20157809248676128,0.06826082,0.029389102,0.020729812,0.15361387,0.52630395,0.059297815,0.6041733,0.4618081,0.007841301,0.002027626,0.011814806,0.0045280606
50,0.001,0.001,0.1,8,1000,2000.0,0.7326,0.5387705261736011,0.011318838,0.03307253494858742,0.028761421650253038,0.11827405,0.029855628,0.05628848,0.16172546,0.88120365,0.030937752,0.9199133,0.82928044,0.013941579,0.0023019179,0.018937211,0.010762039
51,0.001,0.001,1.0,1,1000,20.0,,,,,,,,,,,,,,,,,
52,0.001,0.001,1.0,3,1000,200.0,0.6648,0.6320350670443112,0.06997925,0.08434522897005081,0.14100046065559219,0.16103666,0.025046568,0.08988267,0.20493738,0.73220694,0.15869327,0.8877392,0.46471074,0.024634894,0.0048386003,0.031662922,0.015755856
53,0.001,0.001,1.0,8,1000,2000.0,0.734,0.5449482448757972,0.012413529,0.06579841673374176,0.06633933308755587,0.1684842,0.056558132,0.024809288,0.21656996,0.9696356,0.0021572225,0.97294253,0.964627,0.012950341,0.0023950797,0.018160436,0.008947296
54,0.0001,0.1,0.01,1,1000,20.0,0.4426,0.7045105178504184,0.106987745,0.13363443315029144,0.21451423397173713,0.2513578,0.018117717,0.20230171,0.2886477,0.36197755,0.16727133,0.5,0.04028774,0.18827286,0.107638925,0.28867513,0.038696054
55,0.0001,0.1,0.01,3,1000,200.0,0.7376,0.563433448575987,0.028288027,0.07397087663412094,0.06728900004734824,0.1297191,0.030013876,0.030684374,0.1775509,0.91912645,0.0995466,0.99873567,0.7439081,0.0073323958,0.0055509014,0.016837906,0.0012627279
56,0.0001,0.1,0.01,8,1000,2000.0,,,,,,,,,,,,,,,,,
57,0.0001,0.1,0.1,1,1000,20.0,0.4824,0.6847073810127499,0.096235275,0.10170729458332062,0.21201144273390604,0.23008557,0.022499476,0.13814497,0.28488913,0.5953506,0.11960706,0.74295896,0.49324822,0.15722537,0.111167654,0.28867513,0.03614417
58,0.0001,0.1,0.1,3,1000,200.0,0.6476,0.6490944954891347,0.07833985,0.07600083947181702,0.135418974263571,0.13460578,0.027809804,0.063097045,0.18822457,0.7128442,0.17959917,0.9229735,0.384737,0.016682534,0.0027819488,0.021817625,0.011105141
59,0.0001,0.1,0.1,8,1000,2000.0,0.679,0.5813149748714637,0.030580573,0.07132919132709503,0.08990384644528458,0.108225256,0.037765637,0.03418672,0.20323934,0.76788485,0.0025339052,0.7719475,0.76454884,0.014254127,0.0023069254,0.017939338,0.009766964
60,0.0001,0.1,1.0,1,1000,20.0,0.5062,0.6921713714418022,0.101137735,0.08755914866924286,0.18441975079884362,0.23925391,0.031674344,0.1253033,0.28855768,0.64284575,0.19485639,0.9916456,0.5,0.1865891,0.12641256,0.28867513,0.0082849255
61,0.0001,0.1,1.0,3,1000,200.0,0.7364,0.5834146414663772,0.040663544,0.11367135494947433,0.11497871423473188,0.19586523,0.019481055,0.090206765,0.22365333,0.99026066,0.0037015202,0.9945205,0.9803395,0.009453516,0.0032887324,0.01783714,0.005449583
62,0.0001,0.1,1.0,8,1000,2000.0,0.732,0.5436393310524756,0.010407824,0.06449548900127411,0.0662441720615847,0.17009823,0.061295763,0.026909668,0.21974303,0.9844595,0.013741375,0.99443954,0.95506805,0.010639268,0.005700855,0.023524446,0.0054531237
63,0.0001,0.01,0.01,1,1000,20.0,0.624,0.6658178594988553,0.088880695,0.07833780348300934,0.18060577974428962,0.20920767,0.020318136,0.10991999,0.23889789,0.7378139,0.16678858,0.993598,0.54170185,0.03629686,0.016744986,0.059931718,0.006361149
64,0.0001,0.01,0.01,3,1000,200.0,0.7368,0.5587460221385868,0.024605861,0.0692751407623291,0.06121061359455417,0.11865617,0.028201956,0.031478833,0.16856642,0.9240766,0.09470801,0.99886996,0.75235486,0.006262243,0.004624957,0.013978468,0.0011287535
65,0.0001,0.01,0.01,8,1000,2000.0,0.5796,0.6539350027243755,0.076172255,0.05547530576586723,0.1940913620512707,0.028956898,0.017204395,0.008792899,0.12612261,0.59662753,0.001279654,0.59799945,0.5949699,0.0025530388,0.00042436755,0.0035956046,0.001983176
66,0.0001,0.01,0.1,1,1000,20.0,0.6282,0.6634111206190803,0.08672119,0.14371541142463684,0.19431298144569228,0.19135267,0.021964367,0.11590157,0.23077677,0.69369626,0.076229125,0.7876326,0.57693875,0.03355899,0.0030509962,0.041684076,0.02881304
67,0.0001,0.01,0.1,3,1000,200.0,0.738,0.5566882095882745,0.025699493,0.06056422367691994,0.05824165168514084,0.13491648,0.025864054,0.0466608,0.1795827,0.9622081,0.05324977,0.9983345,0.8596422,0.0059671565,0.004625123,0.0148102315,0.0016626872
68,0.0001,0.01,0.1,8,1000,2000.0,0.7276,0.5452752095346542,0.0110960975,0.047972261905670166,0.04937910171595941,0.11157781,0.042439952,0.018400786,0.17812045,0.8298105,0.08116051,0.8746207,0.6681172,0.016817441,0.0025693164,0.02333239,0.013348469
69,0.0001,0.01,1.0,1,1000,20.0,0.5306,0.7018881229782153,0.10501819,0.10445556044578552,0.22477816421499086,0.23286064,0.03315333,0.13067994,0.2886519,0.4758974,0.030189715,0.5000004,0.43061525,0.18989477,0.12156994,0.28867513,0.030674517
70,0.0001,0.01,1.0,3,1000,200.0,0.7288,0.5912964982950414,0.045252036,0.1263858824968338,0.12794232049693893,0.19938438,0.017808476,0.095374025,0.22471687,0.9892095,0.0050824196,0.9945234,0.9755789,0.010366752,0.0044000875,0.0216072,0.0054466752
71,0.0001,0.01,1.0,8,1000,2000.0,0.7316,0.5456282467329465,0.011943125,0.06532157957553864,0.06660366816406676,0.16826962,0.063629925,0.023642033,0.21980073,0.9718465,0.027350286,0.99520975,0.9312108,0.014347711,0.010411829,0.031182302,0.0047266386
72,0.0001,0.001,0.01,1,1000,20.0,0.4888,0.7121186119856986,0.111673795,0.08803416043519974,0.2052318537305815,0.26310292,0.01227091,0.22356983,0.28854638,0.49995932,0.00010235186,0.5,0.49948817,0.2886673,1.9725625e-05,0.28867513,0.28857642
73,0.0001,0.001,0.01,3,1000,200.0,0.7396,0.5577813060511976,0.024259336,0.06637798994779587,0.059696161125205253,0.11758783,0.02818332,0.028708186,0.16436419,0.92529345,0.090956315,0.998907,0.7715247,0.006081153,0.004780703,0.013608049,0.0010917707
74,0.0001,0.001,0.01,8,1000,2000.0,0.7238,0.5613679709284303,0.023209386,0.07379450649023056,0.04034530522932838,0.027360791,0.01154214,0.010136132,0.06545256,0.7752176,0.040422603,0.8196374,0.70925003,0.004481847,0.00043346523,0.005399201,0.0035400642
75,0.0001,0.001,0.1,1,1000,20.0,0.5056,0.6824805005766689,0.09528612,0.06945373862981796,0.2050707479189856,0.25900275,0.016229056,0.20297506,0.28866243,0.64154136,0.18736239,0.9686247,0.5,0.21964875,0.09908357,0.28867513,0.030405851
76,0.0001,0.001,0.1,3,1000,200.0,0.7364,0.5612571009396076,0.028271839,0.06807470321655273,0.06411622598280738,0.13282566,0.027744912,0.03817175,0.17508,0.94227403,0.07626216,0.9984105,0.79714805,0.007166283,0.0051996065,0.016420618,0.0015869382
77,0.0001,0.001,0.1,8,1000,2000.0,0.727,0.5461216905977913,0.012474651,0.05628856644034386,0.0513753137979431,0.09542344,0.032344647,0.026357086,0.15459271,0.8082285,0.07787084,0.8681784,0.670227,0.016529003,0.0029187805,0.022397116,0.011938552
78,0.0001,0.001,1.0,1,1000,20.0,0.599,0.6866972074092607,0.096904516,0.03006325103342533,0.22327361874093843,0.25682628,0.0098688025,0.23904228,0.28709945,0.5,0.0,0.5,0.5,0.2886751,0.0,0.28867513,0.28867513
79,0.0001,0.001,1.0,3,1000,200.0,0.7274,0.5945182635882968,0.047688488,0.12261947244405746,0.12601819071879217,0.19743222,0.01775396,0.0874328,0.22249737,0.9909027,0.0032214897,0.9947719,0.9829177,0.009004213,0.0031531272,0.016784256,0.005200852
80,0.0001,0.001,1.0,8,1000,2000.0,0.738,0.5505438819104966,0.014094001,0.07588957995176315,0.08551348994409273,0.17723957,0.07137461,0.012148422,0.22802363,0.9871298,0.006344308,0.9935649,0.97121364,0.011599813,0.0048276805,0.023316177,0.00633168
