,lr,weight_decay,annealing_coef,layers,ntrain,nodes,ACC,LogLoss,Mean KL-div,ECE,WD,Mean UQ,Std UQ,Min UQ,Max UQ,Mean Pc1 OOD,Std Pc1 OOD,Max Pc1 OOD,Min Pc1 OOD,Mean UQ OOD,Std UQ OOD,Max UQ OOD,Min UQ OOD,Time
0,0.01,0.1,0.0002,1,250,20.0,0.7298,0.5608770616127107,0.012616237,0.052223123610019684,0.04696491992732117,0.082634725,0.022739055,0.011005041,0.13395123,0.97062016,0.054084223,0.9994932,0.86175734,0.0025411213,0.00294479,0.009018548,0.00050656416,7198862.530972719
1,0.01,0.1,0.0002,3,250,200.0,0.6692,0.6316083458775602,0.06071631,0.11635750532150269,0.04552270524182896,0.014936972,0.009263804,0.0024445492,0.05487709,0.707983,0.1378014,0.8302834,0.5196089,0.0017721737,0.0005516727,0.0024790114,0.0009986238,7198867.471212826
2,0.01,0.1,0.0002,8,250,2000.0,0.4944,0.693284238456003,0.10043838,0.009994059801101685,0.24014347075333425,3.166967e-07,2.7020985e-07,1.10668076e-07,3.4707234e-06,0.49560946,3.1950196e-06,0.4956138,0.49560517,3.0158862e-08,3.842172e-09,3.9248924e-08,2.447735e-08,7198874.109980373
3,0.01,0.1,0.002,1,250,20.0,0.7226,0.5612417389469817,0.017547973,0.06836812943220139,0.05811457072158883,0.115722135,0.028232194,0.022629999,0.16963941,0.97726864,0.04270179,0.9989176,0.8902854,0.0035530021,0.0042132717,0.01306744,0.001081235,7198876.932409384
4,0.01,0.1,0.002,3,250,200.0,0.712,0.6400174976399085,0.07775916,0.104611836373806,0.07397266446852664,0.09369141,0.057656467,0.007709246,0.20836744,0.84811896,0.10192145,0.9990276,0.7039921,0.011743441,0.0061329417,0.019794933,0.0009714392,7198881.441235535
5,0.01,0.1,0.002,8,250,2000.0,0.4944,0.693394792913532,0.10048805,0.012440979480743408,0.24065128792037793,2.3170198e-08,1.2787274e-08,9.506024e-09,2.3868398e-07,0.4931439,3.616863e-08,0.49314395,0.49314377,2.466703e-09,1.5129983e-10,2.825093e-09,2.1471498e-09,7198884.091890837
6,0.01,0.1,0.02,1,250,20.0,0.7268,0.5578335834997534,0.01872459,0.05744677037000656,0.04986877677997181,0.19435042,0.06445609,0.046007495,0.28114903,0.9928143,0.003675412,0.99742323,0.986086,0.007121037,0.0036198467,0.013721723,0.0025701262,7198888.738797615
7,0.01,0.1,0.02,3,250,200.0,0.7244,0.5868872475996418,0.04916861,0.06956327706575394,0.06172163336591402,0.174362,0.09673241,0.0073216013,0.27401316,0.95906633,0.022998143,0.9928577,0.9170506,0.03879544,0.021213543,0.076331854,0.0070914635,7198892.896681712
8,0.01,0.1,0.02,8,250,2000.0,0.4944,0.6934395426778251,0.10050856,0.013330042362213135,0.24083286197295017,3.5361793e-08,1.932869e-08,1.4133975e-08,3.4134794e-07,0.49227613,4.2634113e-08,0.49227622,0.492276,3.762403e-09,2.2327593e-10,4.305193e-09,3.3365382e-09,7198899.806198872
9,0.01,0.01,0.0002,1,250,20.0,0.735,0.5540665389474201,0.009508555,0.054854489862918854,0.04202152094205449,0.088053636,0.022818392,0.013014808,0.13866699,0.95129865,0.052422304,0.99929494,0.8549449,0.0044304426,0.0030890189,0.009361601,0.0007045536,7198902.795237557
10,0.01,0.01,0.0002,3,250,200.0,0.6858,0.6179699347482903,0.057313714,0.07152976095676422,0.06823646322784552,0.017123168,0.00952353,0.0030970601,0.0741441,0.7359903,0.06101131,0.8371778,0.65674454,0.0019540056,0.00023106212,0.0025592283,0.0016375295,7198906.075161538
11,0.01,0.01,0.0002,8,250,2000.0,0.4944,0.6933142676407738,0.100451715,0.010725706815719604,0.2402942628871424,1.9582398e-08,1.0684031e-08,7.933141e-09,1.8723519e-07,0.4948809,3.4010256e-08,0.49488094,0.49488077,2.08606e-09,1.1532745e-10,2.3219167e-09,1.8675168e-09,7198909.114533021
12,0.01,0.01,0.002,1,250,20.0,0.7274,0.5605661119071851,0.015202217,0.07369853556156158,0.05681669865658115,0.11012406,0.028678982,0.015640702,0.1530526,0.99517715,0.0074170665,0.9991917,0.9779639,0.0021128943,0.0019700811,0.006916131,0.00080764777,7198912.803735841
13,0.01,0.01,0.002,3,250,200.0,0.7088,0.6015078843834489,0.0410925,0.10143612325191498,0.05966253535968791,0.07652482,0.04130318,0.010147893,0.2030554,0.77458906,0.08255869,0.86295575,0.669765,0.009773412,0.0017438496,0.013124171,0.0071178996,7198915.887621466
14,0.01,0.01,0.002,8,250,2000.0,0.4944,0.6932432198905321,0.10042046,0.008918821811676025,0.23992734570016694,1.9581956e-08,1.064314e-08,8.042724e-09,1.8167371e-07,0.49669048,3.654737e-08,0.49669057,0.49669036,2.0880404e-09,1.4736468e-10,2.4246942e-09,1.7965027e-09,7198920.383353793
15,0.01,0.01,0.02,1,250,20.0,0.7256,0.5604059162060048,0.019398537,0.051181476563215256,0.042134697378776766,0.18038477,0.05789698,0.03200895,0.27073175,0.9945129,0.0034325623,0.998317,0.9878252,0.0054453607,0.0033900093,0.012027462,0.0016801588,7198923.364371318
16,0.01,0.01,0.02,3,250,200.0,0.7148,0.585311600747284,0.03843929,0.06628181785345078,0.04094117751454542,0.15527514,0.08292386,0.011282596,0.24894206,0.9898689,0.0060812803,0.9956321,0.9753843,0.009993063,0.005921395,0.024017058,0.0043488434,7198925.736490022
17,0.01,0.01,0.02,8,250,2000.0,0.4944,0.6935119210188753,0.10054206,0.014631569385528564,0.24110435327997037,1.855767e-08,1.0097775e-08,7.2804296e-09,1.6830188e-07,0.49098128,3.784312e-08,0.49098137,0.49098116,1.974623e-09,1.2446846e-10,2.234593e-09,1.7031447e-09,7198928.363781724
18,0.01,0.001,0.0002,1,250,20.0,0.734,0.5547152951708485,0.011660608,0.04842367023229599,0.04889113797505926,0.08211233,0.022057265,0.012071678,0.14170852,0.9848152,0.029198177,0.9995452,0.92566603,0.0017354653,0.0022019977,0.0066913497,0.00045457555,7198932.362369106
19,0.01,0.001,0.0002,3,250,200.0,0.6738,0.6086261627971448,0.052789446,0.029715044423937798,0.10008817721314335,0.014205994,0.008008853,0.0036317362,0.047544334,0.6558963,0.0021827563,0.65888447,0.6526494,0.0014541438,0.00038549915,0.0020715708,0.0008200887,7198937.509815983
20,0.01,0.001,0.0002,8,250,2000.0,0.5056,0.6931413798010255,0.10037834,0.005350768566131592,0.23921637138237783,6.917798e-07,4.7727923e-07,2.650745e-07,5.8562314e-06,0.5002652,4.6348166e-08,0.5002653,0.50026506,6.7912346e-08,4.7457855e-09,7.920442e-08,5.7780436e-08,7198941.33091242
21,0.01,0.001,0.002,1,250,20.0,0.7214,0.578843298029802,0.02055597,0.08540000766515732,0.06870237601210902,0.11039485,0.036582753,0.022935607,0.23822686,0.99856097,0.00028808077,0.9989981,0.9978532,0.0014368229,0.0002872072,0.0021421514,0.0010008788,7198945.35530543
