,lr,weight_decay,annealing_coef,layers,ntrain,nodes,ACC,LogLoss,Mean KL-div,ECE,WD,Mean UQ,Std UQ,Min UQ,Max UQ,Mean Pc1 OOD,Std Pc1 OOD,Max Pc1 OOD,Min Pc1 OOD,Mean UQ OOD,Std UQ OOD,Max UQ OOD,Min UQ OOD,Time
0,0.01,0.1,0.0002,1,5000,20.0,0.7364,0.5273936045336414,0.0038899544,0.029021665453910828,0.024093933688454132,0.06457047,0.01615182,0.020619031,0.09334167,0.98719597,0.013404897,0.9996887,0.9641016,0.0017547567,0.001230766,0.0037576472,0.00031121145,7142444.837341893
1,0.01,0.1,0.0002,3,5000,200.0,0.7374,0.5239635217686935,0.0026420048,0.02001851424574852,0.01708158528765271,0.026367718,0.008181961,0.0054608923,0.041523404,0.80137974,0.0153627815,0.8230706,0.7752053,0.0031021307,0.00019226393,0.0035773804,0.002716426,7142489.46991864
2,0.01,0.1,0.0002,8,5000,2000.0,0.5056,0.6930930281915673,0.10037262,0.0020619630813598633,0.2378046129356844,2.8677052e-08,1.5554917e-08,1.1871785e-08,2.686513e-07,0.5076698,3.820526e-08,0.5076699,0.50766975,3.0559415e-09,1.7631618e-10,3.4051884e-09,2.6721663e-09,7142525.238942332
3,0.01,0.1,0.002,1,5000,20.0,0.7402,0.5405877222258357,0.011109862,0.0397629477083683,0.03251680588533709,0.12076228,0.026787844,0.021093505,0.16381608,0.9984362,0.00030350158,0.9990251,0.9977349,0.0015612623,0.0003025432,0.0022599837,0.0009739403,7142589.713664788
4,0.01,0.1,0.002,3,5000,200.0,0.7374,0.5309250694751448,0.0064287153,0.03401175141334534,0.016568434915296533,0.1128917,0.043455448,0.02344882,0.16566679,0.9069449,0.030496808,0.93659616,0.84723717,0.015381767,0.0030888347,0.022855138,0.011013676,7142641.650387035
5,0.01,0.1,0.002,8,5000,2000.0,0.4944,0.6931471805599454,0.10038059,0.0055999755859375,0.23926845135798286,0.2886751,0.0,0.28867513,0.28867513,0.5,0.0,0.5,0.5,0.2886751,0.0,0.28867513,0.28867513,7142671.712360267
6,0.01,0.1,0.02,1,5000,20.0,0.7344,0.5391221163055461,0.012689972,0.044340163469314575,0.03919196778794358,0.199794,0.047299247,0.09205896,0.26030004,0.99295783,0.0016281116,0.9953564,0.9886362,0.006990177,0.0016030908,0.011235401,0.0046221144,7142713.469539129
7,0.01,0.1,0.02,3,5000,200.0,0.7304,0.530096176476706,0.0059575983,0.0404777005314827,0.04337257804039473,0.19001368,0.0703506,0.0073413434,0.25195047,0.9883059,0.0035971587,0.99219745,0.97857183,0.011545495,0.0034976972,0.020973807,0.0077418927,7142758.180336377
8,0.01,0.1,0.02,8,5000,2000.0,0.4944,0.6931516779938048,0.10038234,0.005820631980895996,0.23930716183891126,3.6128437e-08,1.9751305e-08,1.4753862e-08,3.5660105e-07,0.49980274,3.784312e-08,0.49980286,0.49980268,3.8549106e-09,2.408972e-10,4.4332573e-09,3.3523506e-09,7142808.634414209
9,0.01,0.01,0.0002,1,5000,20.0,0.737,0.5264101094200941,0.003525281,0.029888208955526352,0.021685633767001132,0.060717817,0.015761854,0.021989042,0.09013723,0.9820032,0.019863315,0.9996563,0.94596523,0.001986893,0.0014243704,0.0044808527,0.0003023749,7142859.918669032
10,0.01,0.01,0.0002,3,5000,200.0,0.7368,0.5264591950201264,0.0032265878,0.02910790964961052,0.021996460560034764,0.024140116,0.008978294,0.005012643,0.04562742,0.79818845,0.016119996,0.8239554,0.77659523,0.0028174606,0.00054559106,0.0040428685,0.002154858,7142904.18018424
11,0.01,0.01,0.0002,8,5000,2000.0,0.5056,0.6930928567906188,0.100372486,0.002047121524810791,0.23780843588223288,1.9625286e-08,1.067217e-08,8.262333e-09,1.7821294e-07,0.50764877,4.1321975e-08,0.5076489,0.5076487,2.0908077e-09,1.3097867e-10,2.417092e-09,1.8422948e-09,7142951.84142958
12,0.01,0.01,0.002,1,5000,20.0,0.7348,0.5361251354189571,0.007597064,0.034397393465042114,0.019425198481581907,0.09401003,0.022602161,0.025394345,0.14122906,0.9885444,0.021252895,0.9993669,0.9455489,0.002118659,0.0025175249,0.007788549,0.00063271937,7142993.367863336
13,0.01,0.01,0.002,3,5000,200.0,0.7352,0.5275433253622799,0.0053330897,0.021737003698945045,0.014005096259690621,0.11629408,0.04613865,0.016606117,0.17460985,0.87729704,0.032503776,0.92162704,0.82376724,0.014876939,0.0021592653,0.01942194,0.011003098,7143047.435376562
14,0.01,0.01,0.002,8,5000,2000.0,0.5056,0.6931022528576989,0.10036471,0.0029894113540649414,0.23875737234463523,1.6804126e-08,9.2346895e-09,6.876816e-09,1.6430141e-07,0.50261736,4.327526e-08,0.5026174,0.50261724,1.7886326e-09,1.0265752e-10,2.032458e-09,1.5923082e-09,7143081.469716945
15,0.01,0.01,0.02,1,5000,20.0,0.7344,0.5444170002079485,0.014461905,0.048230286687612534,0.03716624341567586,0.19388801,0.044690393,0.0579069,0.25954756,0.9932824,0.0022759938,0.99670905,0.9887201,0.0066675516,0.0022440408,0.011153342,0.003280143,7143115.595512319
16,0.01,0.01,0.02,3,5000,200.0,0.7228,0.5341389229300073,0.00905486,0.046805668622255325,0.05114539855995755,0.18924277,0.06570681,0.012714874,0.24998315,0.99035835,0.0023535632,0.9937667,0.984475,0.009543648,0.002304863,0.015285804,0.0061945445,7143157.306161693
17,0.01,0.01,0.02,8,5000,2000.0,0.4944,0.6932431445496074,0.10042043,0.008918732404708862,0.23992691180815529,1.704101e-08,9.146725e-09,7.0573467e-09,1.490142e-07,0.49669266,3.5203957e-08,0.49669272,0.49669254,1.8165843e-09,1.0774024e-10,2.0659183e-09,1.6016916e-09,7143218.075263956
18,0.01,0.001,0.0002,1,5000,20.0,0.7382,0.528390636827432,0.004403179,0.027489570900797844,0.023110367285065155,0.0661011,0.016806899,0.01945432,0.099910416,0.95816886,0.044274036,0.99775237,0.88424784,0.0035304048,0.0023919602,0.008045783,0.00080810185,7143257.358330885
19,0.01,0.001,0.0002,3,5000,200.0,0.733,0.5286008155215903,0.0050889314,0.028834225609898567,0.02749374467700327,0.029920692,0.010847222,0.007345827,0.048031364,0.8111161,0.03011282,0.8642378,0.7757423,0.0032649154,0.00039608765,0.0041277325,0.0026170628,7143314.696440553
20,0.01,0.001,0.0002,8,5000,2000.0,0.4944,0.6931471805599454,0.10038059,0.0055999755859375,0.23926845135798286,0.2886751,0.0,0.28867513,0.28867513,0.5,0.0,0.5,0.5,0.2886751,0.0,0.28867513,0.28867513,7143344.401107309
21,0.01,0.001,0.002,1,5000,20.0,0.7394,0.5334837243715934,0.006651799,0.031230751425027847,0.020984191071592075,0.09222245,0.022745281,0.017190361,0.14316249,0.99568856,0.00709749,0.9994373,0.9805835,0.0014192362,0.0013026339,0.0044427942,0.00056240824,7143383.985497244
22,0.01,0.001,0.002,3,5000,200.0,0.7302,0.5281620068138544,0.0064179595,0.021370820701122284,0.03501732824256251,0.11237373,0.042901434,0.012392034,0.17017606,0.81086427,0.0036040912,0.8157937,0.8053351,0.017258508,0.001139823,0.019877229,0.014749832,7143425.788813689
23,0.01,0.001,0.002,8,5000,2000.0,0.5056,0.6930866404459559,0.10036178,0.001040637493133545,0.23838551911225148,1.353643e-08,7.354148e-09,5.727757e-09,1.2534343e-07,0.5045557,4.35923e-08,0.50455576,0.5045556,1.442541e-09,7.923333e-11,1.6171811e-09,1.2906091e-09,7143458.491247393
24,0.01,0.001,0.02,1,5000,20.0,0.739,0.5384397850310166,0.01281152,0.03893653303384781,0.03707965891172717,0.1988422,0.04884841,0.08013816,0.26807052,0.9930662,0.001664637,0.99552965,0.9887805,0.0068831868,0.0016396588,0.011094317,0.004450399,7143495.078127494
25,0.01,0.001,0.02,3,5000,200.0,0.7282,0.5308642746920479,0.0061050444,0.04440947249531746,0.04472929056191425,0.1838738,0.06680363,0.010931167,0.24290353,0.9903014,0.0012670669,0.9928436,0.9874587,0.009603414,0.0012424268,0.012384971,0.007105342,7143531.101558231
26,0.01,0.001,0.02,8,5000,2000.0,0.5056,0.6930959623638663,0.10036304,0.0024200081825256348,0.23864452030768224,1.4657181e-08,8.106957e-09,6.0129364e-09,1.5421685e-07,0.50320196,5.1150167e-08,0.503202,0.50320184,1.5596122e-09,9.850999e-11,1.7528977e-09,1.3315141e-09,7143609.300625435
27,0.001,0.1,0.0002,1,5000,20.0,0.7394,0.5351968445410721,0.009406286,0.04572360962629318,0.03696756422331164,0.100892074,0.020607283,0.034570582,0.13263047,0.99048275,0.0125058545,0.99916196,0.9661137,0.0023779534,0.0017990896,0.0059432425,0.00083733955,7143737.565063304
28,0.001,0.1,0.0002,3,5000,200.0,0.7394,0.5233444017053566,0.0021569282,0.01354075875133276,0.011264955443493823,0.043545756,0.012347314,0.018581131,0.06532222,0.86447096,0.029052949,0.9041385,0.81545836,0.004811463,0.00044957202,0.0058852653,0.00393985,7143791.202925293
29,0.001,0.1,0.0002,8,5000,2000.0,0.5336,0.6742774616315912,0.087363295,0.007827539928257465,0.2208715372386279,0.023237158,0.01206835,0.000950119,0.08909512,0.5271791,4.2237705e-05,0.52722806,0.5271097,0.0024397299,0.00037901863,0.0031297717,0.0018557898,7143844.835336071
30,0.001,0.1,0.002,1,5000,20.0,0.7398,0.5543987556513997,0.020264648,0.07001253217458725,0.0605514655809624,0.16032709,0.032160588,0.04418207,0.20719025,0.99690366,0.00040658042,0.9976419,0.99589825,0.0030866147,0.00040401885,0.004084949,0.002352533,7143958.24268219
31,0.001,0.1,0.002,3,5000,200.0,0.7346,0.5300744152692507,0.0050882674,0.019284620881080627,0.017731722474448184,0.10176834,0.029140797,0.03971209,0.14493898,0.8855562,0.047825124,0.96217585,0.8129996,0.011984963,0.002417342,0.016648168,0.0073317317,7143991.750156711
32,0.001,0.1,0.002,8,5000,2000.0,0.7414,0.5263766337396062,0.003039982,0.027205362915992737,0.021708214156900798,0.12082544,0.04818481,0.00036769567,0.16585198,0.89041364,0.00040433998,0.8911509,0.88940513,0.015332005,0.0011096108,0.018142391,0.013158169,7144047.539525799
33,0.001,0.1,0.02,1,5000,20.0,0.731,0.6121824117403741,0.061222084,0.14440591633319855,0.14028414648880788,0.21980308,0.016862126,0.11344263,0.23504737,0.9883141,0.0017182019,0.99148566,0.9838624,0.011547307,0.0016771432,0.01587925,0.008442164,7144075.233689634
34,0.001,0.1,0.02,3,5000,200.0,0.7364,0.5317948077489771,0.0052088876,0.040098823606967926,0.036710938919685576,0.18455765,0.06444447,0.042774215,0.24337119,0.98789626,0.0037433165,0.99184537,0.9775623,0.011944483,0.003634086,0.02193976,0.008088406,7144108.964538595
35,0.001,0.1,0.02,8,5000,2000.0,0.7206,0.5377178636826612,0.010105236,0.056295476853847504,0.06350168823196073,0.18996926,0.06114233,8.423644e-05,0.2412099,0.98876953,0.0012008183,0.99105585,0.98636514,0.011103555,0.001173879,0.0134502,0.0088645,7144146.581612053
36,0.001,0.01,0.0002,1,5000,20.0,0.738,0.5363598608091487,0.009928445,0.04544087126851082,0.03713937167038748,0.10472258,0.021033794,0.031792138,0.14150217,0.99145496,0.012476431,0.99911624,0.9658345,0.0024817737,0.0020386812,0.0070540067,0.00088298955,7144289.597363704
37,0.001,0.01,0.0002,3,5000,200.0,0.7368,0.5254401447420675,0.002968481,0.027233535423874855,0.021850434640772444,0.04578017,0.012290101,0.020443173,0.066061966,0.8431663,0.028185567,0.88393223,0.7981762,0.0052248253,0.0005486515,0.0064407466,0.0043168417,7144323.615266983
