,lr,weight_decay,p_dropout,layers,ntrain,nodes,ACC,LogLoss,Mean KL-div,ECE,WD,Mean UQ,Std UQ,Min UQ,Max UQ,Mean Pc1 OOD,Std Pc1 OOD,Max Pc1 OOD,Min Pc1 OOD,Mean UQ OOD,Std UQ OOD,Max UQ OOD,Min UQ OOD
0,0.01,0.1,0.2,1,1000,20.0,0.715,0.5771798463986464,0.02782989,0.09757789224386215,0.08970061451008149,0.06989653112505864,0.037572491302192,0.00517390626907949,0.1597148888623064,0.9998872222287151,0.0005665637744773627,1.0,0.9952592911571264,0.0014057939891455097,0.007018089247315721,0.05700196686462349,3.6499544220098363e-40
1,0.01,0.1,0.2,3,1000,200.0,0.7338,0.5413198838672778,0.007027088,0.044974640011787415,0.04295702993942032,0.0754895066819995,0.023042722195994843,0.024785874506914943,0.14914575504244715,0.9861986143038824,0.005229995995791988,0.9962597677111625,0.9701807543635368,0.06729707388269943,0.01277246139616714,0.09610867323190307,0.037857806651245454
2,0.01,0.1,0.2,8,1000,2000.0,0.4948,0.694598287519757,0.100899644,0.044341545552015305,0.24108006746878458,0.09504471304724986,0.022902925276048786,0.00718755643036876,0.17642423788952843,0.5069026053963731,0.018412292056631058,0.5497803387301377,0.4684367480632845,0.21753982549841097,0.01708885598047158,0.2592904698949689,0.16858568985316272
3,0.01,0.1,0.3,1,1000,20.0,0.7244,0.5726911137455354,0.027516345,0.09443484246730804,0.08555328925361465,0.0805725781824054,0.04377243013442739,0.005385031230856991,0.16712958951009188,0.9995449250764571,0.0014376506273821002,1.0,0.9921417053043843,0.005917105068458515,0.017940460923920005,0.07819005595800398,2.3816495040019273e-35
4,0.01,0.1,0.3,3,1000,200.0,0.7256,0.5554558873667423,0.017195005,0.07404874265193939,0.08075835316849478,0.09345844665565813,0.03806234012673661,0.022907652495824007,0.23427797048499005,0.9707366769717318,0.01404831115762107,0.9963304337859153,0.9260680900368036,0.1152241936956746,0.03567486048993913,0.2507285529746612,0.03601325705896041
5,0.01,0.1,0.3,8,1000,2000.0,0.4968,0.6939565594771623,0.100777194,0.010425597429275513,0.23799231720676256,0.032287845397617886,0.020389641891206876,0.0,0.09448654284536216,0.4936461355818082,0.0037824959038436764,0.49845609068870544,0.47841389857233096,0.04291506920626471,0.02410523277604228,0.09767348471333609,0.0
6,0.01,0.1,0.5,1,1000,20.0,0.7108,0.5825049716094817,0.0370402,0.1096060574054718,0.10390701571812462,0.09500537819839458,0.05628783304059056,0.0005797218808798588,0.20903649695711668,0.9981930697680668,0.0029414231342257237,1.0,0.9868162170052528,0.018738506120559283,0.02726542345657993,0.09162152484183157,6.5374139251624e-17
7,0.01,0.1,0.5,3,1000,200.0,0.732,0.5560145297100068,0.018208863,0.07886093854904175,0.08503086519425342,0.09084989421913583,0.03368750738024204,0.0278463958762013,0.19482424701681728,0.9688963769618016,0.01506513916791595,0.9962078356742858,0.9327903565920133,0.12004933588482314,0.033579234309917196,0.19334962714207535,0.03370800730151662
8,0.01,0.1,0.5,8,1000,2000.0,0.5036,0.692881688250467,0.10034685,0.0011926323641091585,0.2363987003754599,0.030356504131565067,0.03626134401325055,0.01025482677635996,0.1745483087563791,0.5050883101901182,0.005617560076631268,0.5278633457422256,0.49771185502409937,0.03548867219951305,0.04663932116275291,0.16328142409499424,0.010622193372602964
9,0.01,0.01,0.2,1,1000,20.0,0.728,0.5810432604159261,0.027418487,0.09157703071832657,0.07684301570465396,0.07476910201307137,0.039955211883326555,0.003782524147440306,0.1539851475929733,0.9997632077923291,0.0009314739928876552,1.0,0.9950038304491318,0.003339872190000165,0.013138206761781268,0.0704796483561408,6.37468650390836e-43
