,lr,weight_decay,p_dropout,layers,ntrain,nodes,ACC,LogLoss,Mean KL-div,ECE,WD,Mean UQ,Std UQ,Min UQ,Max UQ,Mean Pc1 OOD,Std Pc1 OOD,Max Pc1 OOD,Min Pc1 OOD,Mean UQ OOD,Std UQ OOD,Max UQ OOD,Min UQ OOD,Delta time,Time
0,0.01,0.1,0.1,1,250,20.0,0.711,0.5759608230402133,0.023495434,0.08681374788284302,0.08695348376741241,0.08133877569076164,0.03545830807738318,0.0059550185386466935,0.17400574211241207,0.9999184241123135,0.000588313223096178,1.0,0.9950000000027488,0.0011507066387371862,0.008299053865115067,0.07053367989832954,2.0443108208780968e-40,0 days 00:00:16.274467,6856790.615438226
1,0.01,0.1,0.1,3,250,200.0,0.6998,0.5744802318463803,0.023174228,0.09735038876533508,0.09102979298790526,0.06891771814689399,0.032149717265450406,0.0065228112532324115,0.17246033358541957,0.9952421304784143,0.005665217416910257,1.0,0.975005020648241,0.04634472326975114,0.044964204096010464,0.1440329552596343,2.0666471283384314e-36,0 days 00:00:16.694229,6856807.328286758
2,0.01,0.1,0.1,8,250,2000.0,0.4944,0.6932857439505039,0.10042538,0.009203553199768066,0.23955204593648743,0.006240854751712499,0.009149638769199912,0.0026507428454198693,0.04957689473497382,0.49626074962547195,0.0011748232300495174,0.4970586980879307,0.4863756917417049,0.007380776537737164,0.011301387158712269,0.06956978718370763,0.00281839465945914,0 days 00:00:22.970259,6856830.551807272
3,0.01,0.1,0.3,1,250,20.0,0.709,0.5728548344060023,0.02805531,0.09939545392990112,0.09186384858896564,0.10585673859423443,0.05300741785975389,0.029769913641460522,0.25436356541295874,0.9976478020329765,0.003996524755195381,1.0,0.980000087090827,0.025852622242862302,0.038219079065489256,0.13999938666848036,9.682851051487674e-24,0 days 00:00:15.836478,6856846.405907263
4,0.01,0.1,0.3,3,250,200.0,0.6014,0.6703692004791801,0.08912304,0.061617445200681686,0.2066179613780005,0.06628173352195865,0.05999767144244827,0.0032678463189330285,0.24293252986554176,0.6704914276938072,0.16140072467482136,0.9604544849693775,0.43924338683485986,0.2052587217789216,0.08719027874928652,0.27945467889255277,0.0037134333374813275,0 days 00:00:15.761851,6856862.186398595
5,0.01,0.1,0.3,8,250,2000.0,0.4944,0.693260951252636,0.100442596,0.009951293468475342,0.2393007659505827,0.014724745438033787,0.00558359162812983,0.011059197457841514,0.051937407828913575,0.49560529385736346,0.001216009354321459,0.4978037868440151,0.49126382514834405,0.014996054401206271,0.006312586028813775,0.050565470069954134,0.012092591002285257,0 days 00:00:23.617546,6856886.05532722
6,0.01,0.1,0.5,1,250,20.0,0.708,0.5924248660301386,0.043549012,0.10670283436775208,0.10661907620539496,0.11606563820587508,0.048651599304232525,0.03217229177482222,0.20935360867298505,0.9900880500962675,0.006723495978208661,1.0,0.9712302022243966,0.08043479641382711,0.04316751225839108,0.1608325747364826,4.918170389889101e-13,0 days 00:00:15.944622,6856902.019108558
7,0.01,0.1,0.5,3,250,200.0,0.7262,0.6023523401129862,0.054578166,0.1081012412905693,0.12207922948112318,0.12432525542179605,0.056685625747294896,0.001526381910945019,0.2167254041060575,0.9830073943790214,0.010383497630178845,0.9999905860424042,0.9501133047044277,0.10373751825775113,0.03866682212721706,0.19963492188495238,0.0001024534991677296,0 days 00:00:16.117735,6856918.155487546
8,0.01,0.1,0.5,8,250,2000.0,0.4956,0.6933262247738161,0.10045241,0.01018977165222168,0.23831971399893592,0.029308319012397083,0.013475508559621395,0.013429368732813128,0.08282043284066193,0.49564121046377113,0.0025867457782420477,0.5017570966482162,0.48640081495046616,0.030490830691399,0.015272690940504697,0.08064236393374595,0.01429700085094525,0 days 00:00:23.631876,6856942.03892355
9,0.01,0.01,0.1,1,250,20.0,0.691,0.5849850964742901,0.029573327,0.09577803313732147,0.10122593452294897,0.08772689610040325,0.04428030306009066,0.00430048846372737,0.2305696390915093,0.999746320540823,0.001129370021989673,1.0,0.9920776972457679,0.003345547650936922,0.014494254088736874,0.08151121050528153,9.883873732470709e-46,0 days 00:00:15.945906,6856958.002593982
