,lr,p_dropout,layers,n_MC_inference,ntrain,nodes,ACC,LogLoss,Mean KL-div,ECE,WD,Mean UQ,Std UQ,Min UQ,Max UQ,Mean Pc1 OOD,Std Pc1 OOD,Max Pc1 OOD,Min Pc1 OOD,Mean UQ OOD,Std UQ OOD,Max UQ OOD,Min UQ OOD,Delta time,Time
0,0.01,0.1,1,50,5000,20.0,0.7312,0.5676221301105039,0.02251532,0.08424214273691177,0.07589368536581824,0.050879376503871684,0.023446900840774026,0.005082260004517866,0.11783181346748796,0.9999999994681432,6.064100876610551e-09,1.0,0.999999930858612,3.7553176148788474e-09,4.281719773823568e-08,4.881911672782734e-07,0.0,0 days 00:00:54.584223,1250766.604998231
1,0.01,0.1,1,200,5000,20.0,0.7378,0.5662656669826651,0.023031935,0.08113998174667358,0.0722561442058308,0.06025149182510462,0.027664433851748944,0.010243361764212963,0.12282894567924722,0.9999996465238242,2.3536337479436823e-06,1.0,0.9999789208173752,4.312540303740618e-06,2.7645239209755876e-05,0.00021889603663527486,3.064404782350738e-38,0 days 00:02:09.581553,1250896.245392518
2,0.01,0.1,1,500,5000,20.0,0.7128,0.570698496074226,0.025973542,0.09511810541152954,0.0919604049931986,0.06058958514061812,0.028896174278746817,0.012074911843060712,0.1346495048239759,0.9998012579691524,0.0005615918807463242,1.0,0.9963527627587319,0.0040479832328718145,0.010697306577412522,0.046944163203905515,7.973555073185355e-35,0 days 00:02:38.808450,1251055.112093526
3,0.01,0.1,3,50,5000,200.0,0.7378,0.5313726549909972,0.0028166776,0.03568469360470772,0.03222607965866701,0.04083575744638476,0.018563329061067474,5.448404454671562e-05,0.11924256418329282,0.9995933651522948,0.0026564419045111594,1.0,0.9821258382499218,0.0028464440528255717,0.018595093998654583,0.12511913537979122,4.661817019984129e-25,0 days 00:01:52.566137,1251167.7163843
4,0.01,0.1,3,200,5000,200.0,0.7366,0.5279671436657527,0.0045248796,0.034942831844091415,0.03052490309140886,0.040164337693267486,0.01671856080576476,1.7782705878168796e-05,0.09417939628673752,0.9993609830605297,0.001552042687161442,1.0,0.9954642573744059,0.009014443141049953,0.02189425610078038,0.06398452053787206,6.275913769818944e-19,0 days 00:02:54.509892,1251342.264584154
5,0.01,0.1,3,500,5000,200.0,0.7208,0.5427513247820047,0.0076791197,0.0770002156496048,0.0695913741496829,0.05500959593709227,0.016545594335652825,2.998528420174151e-05,0.13154099838161384,0.9933307977337104,0.002964671884006164,0.9991333146095276,0.9833324978351593,0.06396720543910113,0.01582897427749471,0.10370705179634468,0.019360282445036226,0 days 00:02:49.447002,1251511.77293918
6,0.01,0.1,8,50,5000,2000.0,0.5058,0.6930731831395875,0.10035707,0.0004628896713256836,0.23793226894249747,0.0030361622342168367,0.001695776021600865,0.0018925422831326567,0.07078250800761923,0.5051599580095364,0.0004390594049140897,0.5061795276403427,0.5038461482524872,0.0029725788874531266,0.0003710530267905089,0.003968781156379125,0.0020177718467880397,0 days 00:01:14.307690,1251586.587536575
7,0.01,0.1,8,200,5000,2000.0,0.5056,0.6930992006725166,0.100370444,0.001159071922302246,0.23810446124186346,0.005214228497395166,0.005204250837764012,0.003509165978634453,0.03588924976509013,0.5044051628296192,0.0006128207861332505,0.5071728794276714,0.5012771134078503,0.005523308881547074,0.0060416805811360115,0.035857639104392325,0.003644325651745519,0 days 00:01:46.351053,1251693.464327916
8,0.01,0.1,8,500,5000,2000.0,0.4944,0.6929925794409589,0.100219026,0.011669816449284554,0.239843853855483,0.009575181669560666,0.0049851047024294165,0.00795450841987215,0.22439471594892713,0.49430037148411454,0.0004097405189967672,0.4953255625963211,0.4932091418504715,0.009362832680378444,0.002283798076809823,0.02445197012019635,0.008105753777067431,0 days 00:03:09.525356,1251883.571342564
9,0.01,0.3,1,50,5000,20.0,0.726,0.5701804232252682,0.029148685,0.0950031727552414,0.08897001465072463,0.07538467921594647,0.04266835437889176,0.0038758365557907256,0.1873794563769299,0.9992693877380628,0.00339049477766846,1.0,0.982322179377079,0.005114286026717866,0.02373346310946159,0.12374474644660947,1.6820567267936844e-34,0 days 00:02:17.406777,1252021.022953646
10,0.01,0.3,1,200,5000,20.0,0.7266,0.5728331566899455,0.031905767,0.09668006002902985,0.0918538662027342,0.07300581611983414,0.03747681994371516,0.010274567492633386,0.1579768194892914,0.9998711237053998,0.0008655996385603932,1.0,0.9915731429378503,0.0015354066537114994,0.009757404963078082,0.08529314456370668,9.01743974633101e-30,0 days 00:01:23.561842,1252104.627175593
11,0.01,0.3,1,500,5000,20.0,0.7108,0.5763413449934663,0.030347137,0.10602171719074249,0.0993993874650223,0.06994327108000313,0.040204889099980705,0.0018474614763294285,0.14376191945644243,0.9999017595849359,0.00035119727844180177,1.0,0.9981634588241577,0.0021940095625145443,0.007845200802541918,0.041025219600685,1.1212297839257811e-23,0 days 00:03:07.539356,1252292.218833189
