,lr,weight_decay,p_dropout,layers,ntrain,nodes,ACC,LogLoss,Mean KL-div,ECE,WD,Mean UQ,Std UQ,Min UQ,Max UQ,Mean Pc1 OOD,Std Pc1 OOD,Max Pc1 OOD,Min Pc1 OOD,Mean UQ OOD,Std UQ OOD,Max UQ OOD,Min UQ OOD,Delta time,Time
0,0.01,0.1,0.1,1,1000,20.0,0.7184,0.5723855907402251,0.022921015,0.09287188947200775,0.08429020357241462,0.06870960253859444,0.03201424706814939,0.007958393137912512,0.140800700649181,0.9995936317816387,0.0012197229259075426,1.0,0.9946350081404671,0.005664231563089564,0.017007599062619658,0.07053367989821727,1.5814197971953172e-45,0 days 00:00:17.615569,6892331.923385578
1,0.01,0.1,0.1,3,1000,200.0,0.7364,0.5445088479262901,0.0088609485,0.046055279672145844,0.03148676674077942,0.05230723174489202,0.01921145344583194,0.001245795634780709,0.11798222318720794,0.9963198998323999,0.005329535620725668,1.0,0.9777672074735164,0.03312364884375051,0.03913218667429905,0.12645352910086405,1.2988748342589691e-30,0 days 00:00:21.370838,6892353.312585155
2,0.01,0.1,0.1,8,1000,2000.0,0.5386,1.4827917485401372,0.18807851,0.4210982918739319,0.42235044729223076,0.10018765086429232,0.04909185374855888,0.00013204737339351724,0.22637860022271553,0.9958672105747112,0.004467094241997492,1.0,0.9842163446545602,0.046157255657408996,0.04405641103862549,0.12195777688618711,0.0,0 days 00:00:25.661685,6892379.223379326
3,0.01,0.1,0.3,1,1000,20.0,0.7138,0.5771927488310019,0.031189352,0.10826452821493149,0.10131113278677295,0.07674985515569417,0.03863858449428282,0.01297172287453974,0.17186681711568624,0.999400642684352,0.0018157689896517667,1.0,0.9898097365722061,0.00729536916369571,0.020611960634009434,0.09245645784145477,1.3973386527940088e-31,0 days 00:00:18.249316,6892397.491672675
4,0.01,0.1,0.3,3,1000,200.0,0.7282,0.5570373878798264,0.013865425,0.062289848923683167,0.06497654492079818,0.07220636954401659,0.03278157605166612,0.011832707302910965,0.16269021658437205,0.9926264683592778,0.0065544954674027125,1.0,0.9732750377058983,0.050551510567974474,0.029682133287781035,0.11098131589127931,3.882345939096383e-16,0 days 00:00:20.307689,6892417.817848705
5,0.01,0.1,0.3,8,1000,2000.0,0.4944,0.6932696730091422,0.1004323,0.010542452335357666,0.23966027560343572,0.010758169447816905,0.0036158405925617075,0.008408626012894728,0.03722974677063776,0.4951525143946593,0.0008611572872019463,0.4987202759087086,0.49338514611124995,0.010910957207071803,0.004073582464717379,0.03720060178600466,0.009359423672024077,0 days 00:00:29.691383,6892447.755796063
6,0.01,0.1,0.5,1,1000,20.0,0.7004,0.5875665664036335,0.040769562,0.11420540511608124,0.11491320993413756,0.09456945867004882,0.05690098525488692,0.007532435494292442,0.2029552188186571,0.9940690416522916,0.006422000243901478,1.0,0.973332986086607,0.05170072231542871,0.04244921277636998,0.13554165370799806,1.1520754362984805e-11,0 days 00:00:17.847230,6892465.622519042
7,0.01,0.1,0.5,3,1000,200.0,0.7074,0.5554528173885357,0.017124552,0.07192885875701904,0.08715824966353904,0.09355563646650658,0.0371850616441352,0.027910607354743683,0.2026787376623965,0.9194173001551302,0.031643675342086994,0.9665046748518944,0.8474404114484787,0.15914704316623798,0.02792727406893756,0.22442149383307497,0.10893024947970432,0 days 00:00:22.821715,6892488.463071634
8,0.01,0.1,0.5,8,1000,2000.0,0.5072,0.6928964008641326,0.10026597,0.0019716210663318634,0.23661017698755094,0.019538449720305898,0.009524264405001735,0.014421084939745976,0.3261614136792238,0.5078534700662757,0.0014191706470504854,0.5124348290264606,0.5041947455704212,0.019005854897269435,0.005598607857049075,0.05330219280490243,0.015236773734738784,0 days 00:00:26.461290,6892515.180364361
9,0.01,0.01,0.1,1,1000,20.0,0.7296,0.5811657634834955,0.02328443,0.09245377779006958,0.076326351044677,0.06627872895823295,0.0289309806342807,0.001107042170200804,0.14568681406689593,0.9997040805390393,0.0014376088490766113,1.0,0.9903109321184457,0.003555331391243929,0.016475163844252586,0.09640368156198374,0.0,0 days 00:00:17.746791,6892532.946542331
