,lr,p_dropout,layers,n_MC_inference,ntrain,nodes,ACC,LogLoss,Mean KL-div,ECE,WD,Mean UQ,Std UQ,Min UQ,Max UQ,Mean Pc1 OOD,Std Pc1 OOD,Max Pc1 OOD,Min Pc1 OOD,Mean UQ OOD,Std UQ OOD,Max UQ OOD,Min UQ OOD,Delta time,Time
0,0.01,0.1,1,50,250,20.0,0.7112,0.5705172784467488,0.02168695,0.08582068979740143,0.0843283395956976,0.07817119765810801,0.043580744422880305,0.011477696965086779,0.21730846660504252,0.9998321052789689,0.001071350008293383,1.0,0.9917613387107849,0.0011752629551212575,0.00749945030655734,0.05767062902450562,0.0,0 days 00:00:13.700177,1381681.957685427
1,0.01,0.1,1,200,250,20.0,0.7134,0.5797928688552006,0.025530074,0.08708366006612778,0.0873279562722666,0.06916866570418424,0.03817137666662706,0.006063604387243234,0.1878344277587444,0.9994278109260673,0.0015924345873975117,1.0,0.991505628079176,0.006927291313132789,0.018919636192463004,0.08584852921819054,8.969615412217182e-42,0 days 00:00:47.079185,1381729.071827215
2,0.01,0.1,1,500,250,20.0,0.72,0.5723177464495975,0.020689348,0.0953189805150032,0.08168314483126234,0.08129819607603278,0.04012962538397912,0.00743028056855033,0.21641312316054473,0.999643215283392,0.00086678091973152,1.0,0.9959610932431461,0.007158260840528782,0.016764470194649092,0.0631192494405271,6.535717575113977e-39,0 days 00:01:53.967764,1381843.083620017
3,0.01,0.1,3,50,250,200.0,0.6998,0.5812012287336669,0.027207535,0.10386636108160019,0.09538039373268911,0.06595410259753678,0.03170949396817083,0.0008283818397139124,0.18384121278627816,0.9922226696197805,0.010206092235921518,1.0,0.9506090331077576,0.05013997692190727,0.06083232706904059,0.19549625600235868,0.0,0 days 00:00:13.614946,1381856.747680545
4,0.01,0.1,3,200,250,200.0,0.7108,0.5755729693946634,0.022373881,0.08625996112823486,0.07411493568150399,0.08112233224460097,0.04568946183217183,0.0025633404981860184,0.2903076643513013,0.9952533260431999,0.005553791743233566,1.0,0.9766986269503832,0.04692362830446148,0.04670226961634873,0.1455769234672685,5.9303242394824565e-46,0 days 00:00:47.973074,1381904.768711115
5,0.01,0.1,3,500,250,200.0,0.7062,0.5972624878347338,0.04807011,0.09423162043094635,0.10669402309169601,0.08531785695143995,0.052580316008098406,0.011582149920399305,0.23037498353319008,0.9558262303123106,0.031386283451373204,0.998235160291195,0.8978933446407318,0.15137404013915562,0.0685137317705591,0.24510220044126857,0.03354826443779775,0 days 00:01:55.171792,1382019.977076594
6,0.01,0.1,8,50,250,2000.0,0.5056,3.2249612904882206,0.23239349,0.4572446644306183,0.45850780642142125,0.16371553886996457,0.08305737296873826,0.0,0.38166084217455304,0.9644541941004303,0.02755614173111864,1.0,0.88,0.16164325851648298,0.08623723338402385,0.3249615361854385,0.0,0 days 00:00:15.874961,1382036.400909833
7,0.01,0.1,8,200,250,2000.0,0.505,0.7221361478850599,0.100832455,0.009449591860175133,0.23693616885056326,0.046051829673595696,0.014037814760205006,0.0,0.25281962303960637,0.49807253783253524,0.003679417336938122,0.5094617259502411,0.4912815630435944,0.04777602723031564,0.01356224610721217,0.08477999261693235,0.026639233533284103,0 days 00:00:58.546858,1382095.483686235
8,0.01,0.1,8,500,250,2000.0,0.4922,0.6950068059118643,0.10019691,0.020667169243097305,0.23869910172929595,0.051694034792367435,0.016786869186395995,0.019618383117512843,0.362529248676183,0.49340236686594824,0.003138167300112117,0.5017427725791931,0.4850933396220207,0.07071722291738397,0.011788462671931559,0.09897867112440968,0.029859819519889568,0 days 00:02:23.235235,1382239.273306201
9,0.01,0.3,1,50,250,20.0,0.6976,0.580596465236744,0.030102093,0.10890088230371475,0.10601672641148399,0.09256707344756185,0.04955595932971229,0.009472378811044761,0.23671633503468645,0.9992116808682209,0.003583174944833459,1.0,0.9800000072134736,0.005518228955268455,0.02508222516443867,0.1399999499320983,4.1300048172834957e-45,0 days 00:00:16.841231,1382256.149532109
