,lr,weight_decay,p_dropout,layers,ntrain,nodes,ACC,LogLoss,Mean KL-div,ECE,WD,Mean UQ,Std UQ,Min UQ,Max UQ,Mean Pc1 OOD,Std Pc1 OOD,Max Pc1 OOD,Min Pc1 OOD,Mean UQ OOD,Std UQ OOD,Max UQ OOD,Min UQ OOD,Delta time,Time
0,0.01,0.1,0.1,1,5000,20.0,0.726,0.5672443243527422,0.023607083,0.08637689799070358,0.0817087930451853,0.05026921298071384,0.023228906504443078,0.008071455232601027,0.10718785946294346,1.0,0.0,1.0,1.0,6.488384001023028e-16,5.102187680938265e-15,5.3829849023950724e-14,3.470391897182509e-42,0 days 00:00:28.836313,6812865.772512433
1,0.01,0.1,0.1,3,5000,200.0,0.7308,0.5338402591935275,0.0048243357,0.037779804319143295,0.03928560103870768,0.04966010012335585,0.016365195468866698,0.0015803507670278157,0.11881390956573876,0.9994095622364144,0.0015351560855425253,1.0,0.9913423667103052,0.008052325990454166,0.020382632966005038,0.08614386542240335,3.7110042262390016e-22,0 days 00:00:39.218559,6812905.009730817
2,0.01,0.1,0.1,8,5000,2000.0,0.5064,0.692844978833775,0.10020671,0.0009559767786413431,0.237013183684252,0.017087579309762263,0.008898932366401957,0.010911647452527902,0.06298264684877139,0.5058028804957867,0.001417162115113052,0.5099405032396317,0.5007441128790379,0.01602174482811394,0.007785956393678238,0.05194356823996303,0.011473794893600965,0 days 00:00:36.925575,6812942.182088897
3,0.01,0.1,0.3,1,5000,20.0,0.7198,0.5718238831867575,0.029868687,0.10114095360040665,0.09633745738079379,0.07744982361894165,0.04404774721605139,0.005019047777779557,0.16915037567023136,0.999670003507949,0.0011748096173443835,1.0,0.9925207145512104,0.004415892864828033,0.015280648744486968,0.07443636231257268,2.2821577270815278e-24,0 days 00:00:46.494749,6812988.694405578
4,0.01,0.1,0.3,3,5000,200.0,0.7322,0.5287042593208229,0.005019128,0.030019190162420273,0.029196315455786683,0.056884737855046046,0.01985260557971848,0.01356194611061009,0.1208049245882168,0.9878881349047788,0.005648697910439147,0.9999999630451203,0.9708234860002994,0.07100599919562432,0.01949376835595448,0.11755998844618232,5.251841832437475e-07,0 days 00:00:58.553147,6813047.268008222
5,0.01,0.1,0.3,8,5000,2000.0,0.505,0.6931192429119079,0.10037084,0.004261195659637451,0.2388569596778376,0.0013477307527836526,0.002625873013463101,0.0006967344329711014,0.035378890796319874,0.5013409840200956,0.00015401862587210123,0.5015725807845592,0.500849843621254,0.0011341826965487656,0.0003367330972692056,0.0028004327761289188,0.0007426294170881293,0 days 00:00:32.654296,6813080.174230423
6,0.01,0.1,0.5,1,5000,20.0,0.7238,0.5804848649402756,0.03834296,0.11861094832420349,0.1113374004732592,0.09047710093913856,0.05435067089101675,0.0014435958235467698,0.2004794400698581,0.9928538099599716,0.006704949862803199,1.0,0.9718885058700107,0.06109627405648742,0.0427464082776977,0.16080460528495374,4.618216628076969e-10,0 days 00:00:38.819592,6813119.013188846
7,0.01,0.1,0.5,3,5000,200.0,0.729,0.5353976249024421,0.008553375,0.04512149468064308,0.04387203495462964,0.08376431464688278,0.02048652349686455,0.039641061443194174,0.1496128537323081,0.9743079596826664,0.007549900863156243,0.9911963513493538,0.9521398222446442,0.09946471731423401,0.014469164598335759,0.13539943306367844,0.061481169174320054,0 days 00:00:43.736123,6813162.767890521
8,0.01,0.1,0.5,8,5000,2000.0,0.5056,0.6931107077451315,0.10038093,0.00296783447265625,0.2375154302965624,0.002251387558543803,0.0009676316540230902,0.0016485428388403709,0.035959156667384876,0.5085734891432983,0.00015696082737121057,0.5088921275734901,0.5081805427372456,0.0022133017627362587,0.00016898727428906217,0.002614701913331317,0.0017877330529919942,0 days 00:00:47.202793,6813210.223420315
9,0.01,0.01,0.1,1,5000,20.0,0.7246,0.5658431477941577,0.02291467,0.09116111695766449,0.07947695848157238,0.05551330186239204,0.026026896550571277,0.008628362924850183,0.11207823970743047,0.9999974117324902,2.7177602105857313e-05,1.0,0.9996911460161209,3.651197435329803e-05,0.0003833872950655449,0.004356922395125574,8.307643771167691e-45,0 days 00:00:32.001988,6813242.242960818
