,lr,weight_decay,p_dropout,layers,ntrain,nodes,ACC,LogLoss,Mean KL-div,ECE,WD,Mean UQ,Std UQ,Min UQ,Max UQ,Mean Pc1 OOD,Std Pc1 OOD,Max Pc1 OOD,Min Pc1 OOD,Mean UQ OOD,Std UQ OOD,Max UQ OOD,Min UQ OOD
0,0.01,0.1,0.1,1,5000,20.0,0.72,0.5654992423597096,0.022930102,0.09760943055152893,0.08630503884067367,0.05598963591098228,0.026750230067605133,0.00961394766798315,0.11754014394789403,0.9999556516301178,0.00044054979563965896,1.0,0.995000051945508,0.0006256107471905427,0.006214719724969192,0.07053294837885085,5.01119059738516e-44
1,0.01,0.1,0.1,3,5000,200.0,0.7392,0.5321311117786508,0.0024598883,0.034679606556892395,0.02470508760180165,0.052718377650843924,0.018414207806085197,0.0029498200944217717,0.10073534826430437,0.9988935443369242,0.002422954243892952,1.0,0.9857682410534472,0.014339758526079258,0.02924560608182868,0.11537897710457445,8.605866445070358e-27
2,0.01,0.1,0.1,8,5000,2000.0,0.7174,0.5798733086939138,0.03688413,0.11640241742134094,0.11274630925197388,0.07706974204846719,0.03694460962309177,2.242975852856676e-05,0.14141560175153098,0.9993847293251981,0.00152208534416609,1.0,0.9949999475479125,0.008679437354673998,0.021471643560049953,0.07053367989832922,1.22196665021965e-19
3,0.01,0.1,0.3,1,5000,20.0,0.7322,0.5692701681779705,0.028722864,0.08758793026208878,0.08189851378907988,0.07497081526013044,0.03921109400860391,0.007375403473148236,0.15949908527288983,0.9998297851567086,0.0007265206485498507,1.0,0.9954783131182193,0.0022210126385251248,0.009558950436293522,0.054846062325174735,4.67801762435959e-33
4,0.01,0.1,0.3,3,5000,200.0,0.73,0.5351321806099448,0.007655452,0.04878593236207962,0.05303708470983039,0.07809570501669585,0.02691805721509639,0.031972619163181996,0.15075796376328537,0.9026634219690011,0.010986425116932,0.9356598562002182,0.8734154403209686,0.15298802908190498,0.006106919793513712,0.1661005028000565,0.13116053948647113
5,0.01,0.1,0.3,8,5000,2000.0,0.495,0.6929008812809325,0.1002245,0.010497603565454483,0.23762830728998013,0.0396361571217201,0.011684823428188692,0.029153852165773708,0.4042645851331534,0.4962428383648109,0.002723597841419809,0.5047413490712642,0.48964580848813055,0.03914575426827417,0.003252572836036002,0.0517050183655797,0.029799676406406326
6,0.01,0.1,0.5,1,5000,20.0,0.7204,0.5803000857968665,0.03723871,0.11505971848964691,0.1095131979476435,0.08672695326361607,0.0524490631855519,0.0011689129123241655,0.1899032969845711,0.9966321927315859,0.004871666387846815,1.0,0.9752801414206624,0.03480212219330725,0.0388688222913594,0.14135361084277753,1.7578182388071457e-13
7,0.01,0.1,0.5,3,5000,200.0,0.7296,0.533292156517153,0.00789667,0.033590324223041534,0.047557464302681186,0.07338396061458555,0.027018793640475183,0.028748593676927833,0.1630537317736955,0.9620127345700541,0.010932315641246465,0.9840433555841446,0.9315588869845294,0.1102101093275415,0.024350498473052068,0.19145696327880607,0.06528448284334272
8,0.01,0.1,0.5,8,5000,2000.0,0.4944,0.6930109974393319,0.10029889,0.01178799755871296,0.23936887738218138,0.014537271161746218,0.007695054137511726,0.010299494992000922,0.2797449711545173,0.4950263803509565,0.0010305498973500033,0.4973041044175625,0.4921372129023075,0.014201998067263287,0.0013766488664971029,0.01772546012640956,0.0112917162957387
9,0.01,0.01,0.1,1,5000,20.0,0.7314,0.5652880683824666,0.023887092,0.08106912672519684,0.07603206877817939,0.05529548807941783,0.025879770354028428,0.009447726851554497,0.11887700278131885,0.99997180007742,0.0003215285871539786,1.0,0.9963340100646019,0.00039780889785782524,0.004535719257354907,0.05171515632690875,3.5196038910381987e-38
10,0.01,0.01,0.1,3,5000,200.0,0.7304,0.5365933395317163,0.0071732635,0.045143041759729385,0.04266674965118292,0.07917600380384199,0.0327413764216918,4.2756900723377694e-05,0.19097689186075692,0.9553012382628826,0.009674560052202982,0.979498979151249,0.9299807558953762,0.13929195462895969,0.015749914628212944,0.17927499078365763,0.09474696486063511
11,0.01,0.01,0.1,8,5000,2000.0,0.4942,0.6932305044521985,0.10040221,0.00782233476638794,0.2391457244705183,0.009705050624250026,0.007932613136286478,0.006311554889345416,0.07880356993127798,0.49798268783092503,0.0012189184860841751,0.5044543094933033,0.49479945972561834,0.010672505139627175,0.00991237685220079,0.06165627965473751,0.00670084664508972
12,0.01,0.01,0.3,1,5000,20.0,0.732,0.5675098589012231,0.028312631,0.08962108194828033,0.08264200766494105,0.08067150310268445,0.042582437663849136,0.00719230852667569,0.16026670324740663,0.9997287480722163,0.0011321181166442094,1.0,0.9924615523219109,0.0035848016297374066,0.014587817622912695,0.07500660438454625,1.8390552647424876e-29
13,0.01,0.01,0.3,3,5000,200.0,0.7352,0.5343060131884544,0.0053340364,0.05489899963140488,0.053836468400038584,0.06387657412419656,0.024974795222324986,0.016565498456027235,0.16009225794562454,0.9918227026496943,0.004789390168106475,0.9999999904632568,0.9741795653104782,0.050862089293851075,0.01930337388945486,0.10351699729628097,1.356857288335087e-07
14,0.01,0.01,0.3,8,5000,2000.0,0.5056,0.6931084559093621,0.10038528,0.002379894256591797,0.23743970420470067,0.004916567343715672,0.006881115183479174,0.0026941074239488954,0.05066742200940259,0.5079246393556778,0.0007573407827188138,0.5108199875056744,0.5051422457396985,0.005898836203395497,0.008657240625270018,0.03603427242010628,0.0029598307448270057
15,0.01,0.01,0.5,1,5000,20.0,0.7302,0.5755528803594318,0.03575433,0.09672797471284866,0.09238370304217171,0.09445716488631392,0.05256307356577663,0.0019332723706544802,0.19280806071992693,0.9975394688787368,0.0034485894631739724,1.0,0.9859981256723404,0.025883867057896692,0.031720602166242604,0.0971945296619791,5.527615120436842e-15
16,0.01,0.01,0.5,3,5000,200.0,0.7332,0.5312925512194658,0.0075678825,0.04695003479719162,0.04574410463308523,0.09610098587389027,0.03359365858458107,0.04300061647037184,0.19287085956017397,0.8290386726558209,0.012543954901510892,0.8641063997149467,0.7931700307130813,0.16953005923998646,0.0022374287740104964,0.1762048825148135,0.16209270179867794
