,lr,weight_decay,p_dropout,layers,ntrain,nodes,ACC,LogLoss,Mean KL-div,ECE,WD,Mean UQ,Std UQ,Min UQ,Max UQ,Mean Pc1 OOD,Std Pc1 OOD,Max Pc1 OOD,Min Pc1 OOD,Mean UQ OOD,Std UQ OOD,Max UQ OOD,Min UQ OOD
0,0.01,0.1,0.2,1,1000,20.0,0.7112,0.5742476458558998,0.027124874,0.10706016421318054,0.09770721564104388,0.0669882732091454,0.03825720251185979,0.005604559702327542,0.1465008966842907,0.9998670243788786,0.000655493349616578,1.0,0.9950000067277568,0.0017968005128717267,0.009003295233789404,0.07053358740736089,5.113344790900214e-32
1,0.01,0.1,0.2,3,1000,200.0,0.7108,0.5590524417720917,0.020459019,0.05762852728366852,0.08196226511763016,0.05727559654497538,0.024710762994341908,0.015496878614577799,0.1239907010907935,0.9876146866656267,0.008774491634714405,1.0,0.959620044529438,0.06981674126430357,0.029744516378632693,0.13796141069062684,5.942767383372442e-11
2,0.01,0.1,0.2,8,1000,2000.0,0.5288,0.69310557000985,0.10033022,0.006826937198638916,0.23830481472124881,0.01898511245652164,0.018990396931544872,0.0,0.07874916160332726,0.498699299665767,0.002446396746630622,0.5051713624596595,0.49265954196453093,0.031088760985675184,0.02016058777484668,0.07031137173066092,0.0
3,0.01,0.1,0.3,1,1000,20.0,0.7154,0.5748725647245222,0.030057514,0.10113021731376648,0.09629405698885748,0.07275082746225378,0.04198739641311438,0.0019930308191259565,0.16201276482423374,0.9998884242330319,0.0006535632453589249,1.0,0.9952314061485231,0.0015734052838348022,0.009219736392293329,0.06726929524531161,5.373282707883793e-29
4,0.01,0.1,0.3,3,1000,200.0,0.7004,0.5786436275879275,0.026066855,0.10764983296394348,0.1178490592794966,0.0744898354887783,0.02893121577001988,0.002608015983099072,0.1724935238081049,0.9630978725646263,0.010654193989521867,0.9871041265130043,0.9324996820586239,0.12478963146917879,0.032825387146314715,0.21819711601538333,0.06656756582239803
5,0.01,0.1,0.3,8,1000,2000.0,0.4922,0.6948123751897876,0.10090966,0.01616678014397621,0.24037847167959045,0.008466124424874565,0.008132432902234248,0.006182228554423139,0.23161369455074726,0.49114113436868556,0.0006777184356399082,0.49392184644937515,0.48967064037919045,0.008260807185409388,0.003636474946143286,0.03660519609406402,0.006689415144666599
6,0.01,0.1,0.5,1,1000,20.0,0.7104,0.5802868255575145,0.035999555,0.11399130523204803,0.10780545173992942,0.0923516493003023,0.054958480369098686,0.005085690971912314,0.20618662676016503,0.9965552731909287,0.004548031897107892,1.0,0.9776818445324897,0.03344694307381123,0.036721715536140155,0.1267026806825218,2.985782572295016e-20
7,0.01,0.1,0.5,3,1000,200.0,0.7146,0.5665807912340166,0.02763044,0.09158356487751007,0.1086950709253324,0.13608885635485668,0.04014958129641487,0.04858032318225541,0.2337528328644553,0.726224469162926,0.016910551911738788,0.7706018404352836,0.6872508479857636,0.21952006007573874,0.009336942455347032,0.2540378588820085,0.2038419143715536
8,0.01,0.1,0.5,8,1000,2000.0,0.4948,0.69401354126044,0.10086368,0.021845003589987755,0.23708163676371402,0.10131812868198588,0.009639291672449986,0.06622167574690584,0.2253534386107528,0.48460366287934953,0.006998064186733235,0.5036914648488164,0.46324765517609195,0.09947101458726174,0.008169284945214217,0.11665972077934594,0.08124253467360124
9,0.01,0.01,0.2,1,1000,20.0,0.7086,0.5731404474507675,0.026856765,0.10562963038682938,0.09964915801694223,0.07726508237159542,0.041796491431134314,0.01246120937709134,0.170863726746007,0.9996532164825341,0.0013761505351252358,1.0,0.9913121044635773,0.00436181163245795,0.016569552723769986,0.08645625077918985,7.071136518917881e-28
