,lr,p_dropout,layers,n_MC_inference,ntrain,nodes,ACC,LogLoss,Mean KL-div,ECE,WD,Mean UQ,Std UQ,Min UQ,Max UQ,Mean Pc1 OOD,Std Pc1 OOD,Max Pc1 OOD,Min Pc1 OOD,Mean UQ OOD,Std UQ OOD,Max UQ OOD,Min UQ OOD,Delta time,Time
0,0.01,0.1,1,50,250,20.0,0.7054,0.5906974780774329,0.025188852,0.08778180181980133,0.08366545212676356,0.07235475829745505,0.039477075803694646,0.00010375572050490744,0.20319526852814643,0.9999999974140755,2.9484076675262523e-08,1.0,0.9999996638298034,1.8091211588606405e-08,2.058864781203741e-07,2.347497975279111e-06,0.0,0 days 00:00:17.981173,962957.801079806
1,0.01,0.1,1,200,250,20.0,0.7172,0.5752168668004423,0.020918695,0.07657490670681,0.07905012009402346,0.0676619040277491,0.037141146388153516,0.004618338647549518,0.1794776733274927,0.9999376897307544,0.00035156811487746216,1.0,0.9978328004479409,0.0008789235930783014,0.0049594907815859466,0.030572113998216292,0.0,0 days 00:00:54.361914,963012.431899379
2,0.01,0.1,1,500,250,20.0,0.701,0.5758141034914424,0.026100373,0.0908469706773758,0.0941795498978121,0.07655027622525401,0.04152171147032895,0.018761803559999794,0.1841869490763912,0.99961062878118,0.0008751644187721305,1.0,0.9959985860173134,0.007711273355743628,0.01640076540540943,0.06311893159005641,1.466724215463686e-34,0 days 00:02:01.950883,963134.431070922
3,0.01,0.1,3,50,250,200.0,0.7052,0.5799772029804579,0.027449094,0.10301142930984497,0.09342050067444871,0.0816502290990669,0.030594721591238595,1.00381270418139e-05,0.21861981524023738,0.94688961697771,0.021052956020140484,0.9905605471134186,0.891651839017868,0.15776207236731055,0.03275301637286607,0.22613758512497656,0.06607617437839508,0 days 00:00:19.828540,963154.327925317
4,0.01,0.1,3,200,250,200.0,0.697,0.6179670055168991,0.048085127,0.11320099234580994,0.09730677343163702,0.0756512527622638,0.04607687145029054,2.909530997722669e-07,0.2586590101355762,0.9982884157622093,0.003968788098424928,1.0,0.9804806344211101,0.016170281640906104,0.032596169705725576,0.12190071008296524,1.5450705067767425e-39,0 days 00:00:52.948987,963207.337785947
5,0.01,0.1,3,500,250,200.0,0.6756,0.6306863945905796,0.06564278,0.06937502324581146,0.12705777505745722,0.055140286699617264,0.032968553263213886,0.002032937799395805,0.16868691571818778,0.9953015636714606,0.005077639210614415,1.0,0.9793783305287361,0.0381705191326623,0.03248229081781333,0.098156765477418,1.9179401304812706e-12,0 days 00:01:51.555140,963318.956090515
6,0.01,0.1,8,50,250,2000.0,0.4938,0.6934382844551146,0.100504786,0.012527144514024258,0.23968610350599118,0.008042870678062856,0.0068719473497452725,0.004285747193178708,0.0998554314295495,0.49354441822033657,0.0016513754368975896,0.5038022303581238,0.49016669929027556,0.00827829843945022,0.007983651679298463,0.07141698397289534,0.004218756510067777,0 days 00:00:27.801374,963347.25770099
7,0.01,0.1,8,200,250,2000.0,0.4944,0.7022963146953322,0.105134256,0.07769802212715149,0.2487411790858729,0.1592413544338108,0.029464870568375302,0.0020431063517550984,0.25037550509796275,0.4510544851596944,0.01701891853803533,0.49125480573624375,0.4074203510885643,0.2331868189680357,0.023820772729494726,0.2862009362704973,0.17249134920387665,0 days 00:01:09.664161,963417.465661705
8,0.01,0.1,8,500,250,2000.0,0.627,0.6483817166906292,0.07534938,0.08676895499229431,0.1770578471552355,0.1317417761727282,0.06392286592296965,0.01512365431708545,0.4320292093711691,0.901453285781665,0.03252332409760577,0.9485365141350776,0.815125069239657,0.24560996062657037,0.02367504297027131,0.2937254433854158,0.18991290496425997,0 days 00:02:31.980649,963570.010980718
9,0.01,0.3,1,50,250,20.0,0.723,0.5766448466160127,0.027956713,0.08172105997800827,0.07973101802875826,0.08861101348176385,0.04805486583295951,0.005987550008312033,0.2513076828870105,0.9996172104335705,0.002569881256565057,1.0,0.9799945437238421,0.002679183726324778,0.017986650343247933,0.13999999999999987,0.0,0 days 00:00:20.540072,963590.607158123
10,0.01,0.3,1,200,250,20.0,0.7176,0.5772642690519875,0.02784083,0.08937978744506836,0.08672268192281554,0.08334238578371161,0.04408992515638743,0.01187272266336149,0.17752270185071012,0.999972602314674,0.0001666111699057862,1.0,0.9983336243033409,0.00037634808200423417,0.00231376866892108,0.023247717988680694,5.456441021527715e-34,0 days 00:00:50.345175,963640.989748742
