,lr,weight_decay,p_dropout,layers,ntrain,nodes,ACC,LogLoss,Mean KL-div,ECE,WD,Mean UQ,Std UQ,Min UQ,Max UQ,Mean Pc1 OOD,Std Pc1 OOD,Max Pc1 OOD,Min Pc1 OOD,Mean UQ OOD,Std UQ OOD,Max UQ OOD,Min UQ OOD,Delta time,Time
0,0.01,0.1,0.1,1,250,20.0,0.7034,0.5805562777250262,0.025363805,0.09116585552692413,0.08682271002640556,0.08299113787304847,0.035609359551621124,0.006185477213567688,0.17367581652970476,0.9983631757926441,0.0031773545291191134,1.0,0.9849193276278675,0.01709375218564344,0.03053251901231751,0.11996529915687758,0.0,0 days 00:00:26.045125,6787249.320316824
1,0.01,0.1,0.1,3,250,200.0,0.71,0.5659174292527976,0.026088046,0.06225939095020294,0.0543635732788891,0.06242160358777555,0.036893661229752746,0.0008398431727070821,0.2118747119709711,0.9952928466407153,0.006389172287479788,1.0,0.9745584490150213,0.04096319197420227,0.04763826609797356,0.14475527587923526,1.746449914443549e-23,0 days 00:00:28.018670,6787277.370537903
2,0.01,0.1,0.1,8,250,2000.0,0.5026,0.6931570852489023,0.10037007,0.003377556800842285,0.2380391551088316,0.014415661460689299,0.0029474298502400443,0.011408796264217048,0.03864750329245695,0.5022835329220845,0.001080921686770487,0.5047727799415589,0.4983291718363762,0.014351608427945946,0.003003777377254192,0.037901155040610084,0.01243096907910396,0 days 00:00:37.134475,6787314.939527592
3,0.01,0.1,0.3,1,250,20.0,0.6968,0.5883470364503574,0.035469912,0.11026452481746674,0.10672325630297491,0.09686630545880005,0.045782802052113214,0.008340167574082265,0.23498746940597956,0.9973714114591976,0.0038656156812686944,1.0,0.9821275308728218,0.02692519779883814,0.035010882063614794,0.11173093226534687,1.0729647188671859e-38,0 days 00:00:26.309220,6787341.278302471
4,0.01,0.1,0.3,3,250,200.0,0.6902,0.5855046424958826,0.024471369,0.08665334433317184,0.07427125409951041,0.11337810264084616,0.04847590731948625,0.011122415303606482,0.21020304121426173,0.9953853556175366,0.005499608233735316,1.0,0.9762377778234635,0.04180582416782377,0.04138419285199302,0.13264795216203468,2.915978571091299e-30,0 days 00:00:27.841696,6787369.150011375
5,0.01,0.1,0.3,8,250,2000.0,0.5012,0.6931227713087101,0.10039863,0.006717652082443237,0.23746040469517538,0.03590126614596428,0.012249603567606376,0.022949136877538082,0.09236877124822984,0.4994860534864084,0.0027917820591093173,0.5074904897809028,0.49193117767572403,0.03580106681283621,0.012908203626000831,0.08337240411396464,0.02400733575335554,0 days 00:00:36.038355,6787405.598791775
6,0.01,0.1,0.5,1,250,20.0,0.7006,0.5853203211228356,0.038503446,0.1187838464975357,0.11698423615207504,0.09354284378256379,0.05401680950865463,0.01222799519286917,0.20081748513080588,0.9976674082453293,0.0033749714748103235,1.0,0.9857518607378006,0.023851765008305967,0.031059463034704925,0.10732757295904588,9.51383527405439e-15,0 days 00:00:26.242883,6787431.87171411
7,0.01,0.1,0.5,3,250,200.0,0.6926,0.6431593976789226,0.07389846,0.18173401057720184,0.19147630242218802,0.09798697400989213,0.05579741352878729,0.006019754408474299,0.29010750189238615,0.813449815321004,0.05895063380171771,0.9244980816147972,0.7162597380578518,0.28376713031681006,0.03211793449698936,0.35470211196857737,0.20922937597006575,0 days 00:00:26.076765,6787457.978543033
8,0.01,0.1,0.5,8,250,2000.0,0.4906,0.6956695893655037,0.10160954,0.033712275326251984,0.23837524755110573,0.1174827046826132,0.011419375472220977,0.08627562398613467,0.27627212605409873,0.47301832895615553,0.008393042323796828,0.4962242157384753,0.4460609544750126,0.1146239644735593,0.010765137073311743,0.14583961630216272,0.09324074754325304,0 days 00:00:35.344958,6787493.755421612
9,0.01,0.01,0.1,1,250,20.0,0.7034,0.5790063520447686,0.026583899,0.08511742949485779,0.0925443938236458,0.0757141712329139,0.038861901628793986,0.010412440735170907,0.18161226884540715,0.9998737966933132,0.0006998938816044438,1.0,0.9950000116470369,0.0017800515914944152,0.009873262530060444,0.07053351173293203,0.0,0 days 00:00:26.196821,6787519.982766131
10,0.01,0.01,0.1,3,250,200.0,0.7014,0.5727173975940114,0.026644662,0.09310182929039001,0.09309752073546479,0.08802034407564613,0.027284980245755354,0.027232433679885364,0.20173271521515876,0.9431802524729417,0.013300293164764615,0.9825760738551617,0.9178292270749807,0.17196675779444626,0.01960467518990503,0.20713457740594957,0.09220060193360333,0 days 00:00:27.108265,6787547.121571867
11,0.01,0.01,0.1,8,250,2000.0,0.4948,0.6925864297588569,0.100109205,0.030164306983351707,0.23774329674949474,0.10084158784773074,0.01710680247263149,0.036432991406504044,0.18927286027973736,0.48359679649068854,0.0076383330901785024,0.5050481677486096,0.4642917500436306,0.106269067595536,0.017349608110624463,0.15121468908951433,0.05622111524924399,0 days 00:00:38.416797,6787585.948289314
12,0.01,0.01,0.3,1,250,20.0,0.6756,0.6039928446032683,0.040907178,0.11077005416154861,0.11361783439924547,0.09766366201448594,0.048637101486072476,0.004257336690931965,0.24762019188356463,0.9962191627534586,0.007301207615905498,1.0,0.9676070848337384,0.028918511128652,0.048495351600156764,0.16697800991457892,0.0,0 days 00:00:26.411162,6787612.389148151
13,0.01,0.01,0.3,3,250,200.0,0.7222,0.6092840225441998,0.05832867,0.10876211524009705,0.11955280926337075,0.11342960975873873,0.05520957768246939,0.010316421849637646,0.2854354812647602,0.9457151391483558,0.035048347241894484,0.9967937543988228,0.8634861950576306,0.16868331383709376,0.05735484473689562,0.2636842820435306,0.045229647478750516,0 days 00:00:26.106796,6787638.526686484
14,0.01,0.01,0.3,8,250,2000.0,0.4944,0.6959949139331757,0.10179586,0.037705760449171066,0.2440143328081591,0.03766856386089812,0.03495037146548644,0.0,0.12989207109302028,0.4682460122160553,0.003435132104955593,0.4791090768575668,0.4591020883686406,0.03829777437888743,0.034572880639146285,0.09660598283791585,0.0,0 days 00:00:36.700231,6787675.643838189
15,0.01,0.01,0.5,1,250,20.0,0.713,0.5927569279266132,0.044197533,0.1028178259730339,0.10555380755176376,0.09520009597696479,0.0508251510691189,0.017148367305837683,0.204681562651369,0.9980537854608567,0.0028185956106460586,1.0,0.9869131315057893,0.02333319745405239,0.030362424426879555,0.10618650866847602,4.1717932324149223e-10,0 days 00:00:25.863154,6787701.536394144
16,0.01,0.01,0.5,3,250,200.0,0.717,0.5680826468626954,0.024104478,0.06374556571245193,0.07690567752865682,0.13318591954932876,0.04255452881588777,0.0306698039092044,0.24194453544267203,0.9469138150920875,0.016872049522727705,0.9829724211990833,0.8960440219526563,0.17684468685232196,0.03183809541389466,0.26166425800037657,0.09199707382959929,0 days 00:00:29.655059,6787731.223664
17,0.01,0.01,0.5,8,250,2000.0,0.4958,0.6937106365740701,0.10082756,0.020621679723262787,0.23158428521265817,0.1596850762450002,0.05563515440340892,0.0813036254220091,0.32771376142118397,0.4779485464167399,0.018486842125505627,0.5085402692854405,0.4069422034174204,0.16677748141434137,0.06950712167206531,0.31658543446876164,0.08908145454968418,0 days 00:00:35.087265,6787766.73226495
18,0.01,0.001,0.1,1,250,20.0,0.7044,0.5854731207442985,0.028900653,0.07627870887517929,0.08021577836682628,0.08340230061510429,0.04257537775051545,0.004967230930376169,0.21072549899365853,0.99973000852333,0.00129539400792601,1.0,0.9900000000007744,0.003478817759233091,0.01604312471806551,0.09949874370851207,1.0872261105717756e-45,0 days 00:00:25.651308,6787792.414687729
19,0.01,0.001,0.1,3,250,200.0,0.7036,0.5839744188953055,0.03401817,0.09179709851741791,0.0901693620037062,0.08757552820175638,0.044702826490502355,0.022026327333160112,0.25237196288839975,0.9664557302450905,0.03236528269957828,1.0,0.8955934576690197,0.1262323365294646,0.07434510666357348,0.24908457317776472,1.693894972904732e-24,0 days 00:00:26.097622,6787818.543652908
