,lr,p_dropout,layers,n_MC_inference,ntrain,nodes,ACC,LogLoss,Mean KL-div,ECE,WD,Mean UQ,Std UQ,Min UQ,Max UQ,Mean Pc1 OOD,Std Pc1 OOD,Max Pc1 OOD,Min Pc1 OOD,Mean UQ OOD,Std UQ OOD,Max UQ OOD,Min UQ OOD,Delta time,Time
0,0.01,0.1,1,50,1000,20.0,0.7302,0.5821016682435438,0.023917804,0.08714140206575394,0.07338708460142443,0.06017981828809352,0.029449847348718382,0.0005756723617747669,0.14902353827613743,0.9997830934237975,0.001856043650486845,1.0,0.9804310797154904,0.0015165288888376025,0.01299222766393481,0.13698244094848633,0.0,0 days 00:00:23.266402,1290983.909586675
1,0.01,0.1,1,200,1000,20.0,0.7034,0.5736732404044372,0.02389966,0.09684384614229202,0.09349758774896691,0.06620139261576764,0.034260077519325485,0.008521683905826461,0.159344343861178,0.9998102024330981,0.0009270970921869655,1.0,0.9949515569121286,0.0026650586062886656,0.013050308091547428,0.0705265244403368,3.953549492988305e-46,0 days 00:01:00.956587,1291044.901606606
2,0.01,0.1,1,500,1000,20.0,0.7306,0.5688683137364636,0.02073878,0.0837969034910202,0.07510449236442875,0.06756752314544374,0.030946106422165498,0.012993967761807937,0.14307302115601536,0.9997335037982795,0.0006863546542235566,1.0,0.9973576004505158,0.005418001850181126,0.013677253258429327,0.04467661580737737,2.6976612188316208e-43,0 days 00:01:58.143197,1291163.096816068
3,0.01,0.1,3,50,1000,200.0,0.736,0.5458697611111377,0.0066803847,0.05087198317050934,0.04391903346883716,0.055653776068896765,0.024950897339017314,0.0,0.15967465550119614,0.99480521269945,0.006954096667241776,1.0,0.9703796607255936,0.03262773670952955,0.040450029794512975,0.11744437890614977,1.9338108583571435e-40,0 days 00:00:23.047844,1291186.195896123
4,0.01,0.1,3,200,1000,200.0,0.7356,0.548411713380251,0.0072001955,0.052459098398685455,0.04457634197285007,0.060134859498765084,0.017187016621376477,0.004188647435195986,0.14258163276350788,0.9991225713607496,0.0021102282445416673,1.0,0.9858984045498073,0.011727029907369424,0.026393923138548447,0.11444474418629463,2.789963289550199e-40,0 days 00:01:00.969016,1291247.201128094
5,0.01,0.1,3,500,1000,200.0,0.7392,0.5436963840204336,0.0070755226,0.05046578124165535,0.04222561412488649,0.0746631237146745,0.025373770739462738,0.018283086383870627,0.14709537550739524,0.9901292506546355,0.0041173800067107885,0.9981777784079313,0.9771850435547531,0.09430302643606397,0.020655696365202755,0.1456047594220138,0.040705347990979864,0 days 00:02:06.314256,1291373.563829142
6,0.01,0.1,8,50,1000,2000.0,0.496,0.693165231158393,0.100395955,0.007023155689239502,0.2386934734295828,0.007407343788845269,0.003880478604405482,0.003375879989370579,0.07093456945193442,0.49865019818452694,0.000982780625511616,0.5009816950559616,0.4959925842285156,0.007030826785297994,0.0009578079593013461,0.009010585293715644,0.0044927666390547835,0 days 00:00:31.961016,1291406.08146127
7,0.01,0.1,8,200,1000,2000.0,0.5772,0.6919109121663454,0.09977215,0.004977762699127197,0.23638682684411833,0.044121702442359904,0.017445793846042227,0.0131335001264253,0.09665302608621285,0.5028872973380838,0.004178299876497209,0.5146350860595703,0.49215634375810624,0.058391822273743836,0.018363759100218837,0.08785295361728203,0.01459501305937957,0 days 00:01:12.564687,1291479.183928509
8,0.01,0.1,8,500,1000,2000.0,0.5054,0.6929716163676192,0.100310475,0.002299487590789795,0.23754247118940186,0.024924407081600132,0.012731059603376973,0.008426934892438738,0.08125007174614991,0.5040484658866033,0.002258439049171115,0.5109072423577309,0.4996309043697553,0.04548581535955709,0.011215995229442086,0.07074242503765873,0.009254392724088277,0 days 00:02:31.808982,1291631.55213394
9,0.01,0.3,1,50,1000,20.0,0.7226,0.5747153155224644,0.029992478,0.09709729999303818,0.09373814802875349,0.0826139047762617,0.04483622575794321,0.01208779522756019,0.20668604828952702,0.998912718854444,0.004662997644489156,1.0,0.9661095279455185,0.007063236025367282,0.029170931597951876,0.16602873611112276,1.0190811273505645e-40,0 days 00:00:24.031165,1291655.629664369
10,0.01,0.3,1,200,1000,20.0,0.7202,0.5759979446071598,0.029587084,0.10037466883659363,0.09516295360734293,0.08067761743181312,0.04028325460101859,0.014824504217641534,0.17642923568882002,0.9994844152079181,0.0013295627849354498,1.0,0.9929810829460621,0.006727647702122279,0.016697723737309243,0.0699019678571296,9.920521187952568e-29,0 days 00:00:49.878752,1291705.55440549
