,lr,weight_decay,p_dropout,layers,ntrain,nodes,ACC,LogLoss,Mean KL-div,ECE,WD,Mean UQ,Std UQ,Min UQ,Max UQ,Mean Pc1 OOD,Std Pc1 OOD,Max Pc1 OOD,Min Pc1 OOD,Mean UQ OOD,Std UQ OOD,Max UQ OOD,Min UQ OOD,Delta time,Time
0,0.01,0.1,0.1,1,5000,20.0,0.7178,0.5689295395567773,0.024685714,0.0932697057723999,0.08828063184132408,0.052601402831339704,0.02597418449745295,0.007530248631548694,0.12768761476203006,0.9999897046272572,0.00010873592442925611,1.0,0.9987619525194168,0.00014523415814420224,0.0015339091575450022,0.0174648110409451,1.1513301192253774e-39,0 days 00:00:40.032766,6873835.758491486
1,0.01,0.1,0.1,3,5000,200.0,0.7394,0.5307384968125322,0.0042136703,0.04643760621547699,0.03448081249928291,0.0836144093644457,0.030436214887240177,0.0007995688196062295,0.18469018648360783,0.9469252574257553,0.011426612840190042,0.9737585175037384,0.9208219359815121,0.1623313737085124,0.01718596109261386,0.19619644815154647,0.10924760250881914,0 days 00:00:33.631418,6873869.634197565
2,0.01,0.1,0.1,8,5000,2000.0,0.73,0.5984080741944634,0.04892828,0.10188279300928116,0.10470173629944682,0.07908518044448802,0.03150386445257352,1.8656825096475527e-07,0.13843639875918148,0.9941770963249024,0.004112314146077345,1.0,0.9796633958816529,0.05139835701104435,0.02552976302423996,0.10730414072888893,8.062282981682054e-27,0 days 00:00:36.387177,6873906.271330617
3,0.01,0.1,0.3,1,5000,20.0,0.7256,0.5706394346163923,0.029119994,0.0984443724155426,0.08780815114786455,0.07405460481163574,0.0406027186741307,0.0035401689140520986,0.14888064174494098,0.9994571495200948,0.0015355827441021852,1.0,0.9900010852923318,0.007323670994276168,0.01986913425640016,0.09948794766828283,6.157421970120362e-28,0 days 00:00:40.080203,6873946.370460737
4,0.01,0.1,0.3,3,5000,200.0,0.722,0.5450004360509745,0.01580513,0.05324351415038109,0.07818509715830516,0.08137889641344732,0.0467046670940989,0.024535177703121015,0.2207076062408482,0.6942834011362149,0.0021380793590015197,0.7011080348491668,0.6897759330272675,0.030638902276947058,0.00326024274818973,0.0593314787558521,0.026092453301900867,0 days 00:00:45.818269,6873992.20744517
5,0.01,0.1,0.3,8,5000,2000.0,0.5056,0.6930859950584364,0.10036476,0.0003459453582763672,0.2381298000108225,0.002215653403150234,0.0017057899023837355,0.0017657185765574486,0.03572755170411138,0.5052842002820511,0.00016653541969849207,0.5057981172204018,0.5049133832752705,0.00212587683102526,9.88151400695806e-05,0.0023632700862144954,0.001889735461265878,0 days 00:00:40.396276,6874032.851420032
6,0.01,0.1,0.5,1,5000,20.0,0.7202,0.579294754707003,0.037444822,0.11311820149421692,0.11027986275663208,0.09065502770250346,0.05253797404076567,0.0038423537993625546,0.18221558579675182,0.9978507337588818,0.002943080912175093,1.0,0.9853360599279404,0.023714412532549828,0.028659921777016917,0.10493118413424099,1.967430443225299e-11,0 days 00:00:28.724669,6874061.593842634
7,0.01,0.1,0.5,3,5000,200.0,0.7332,0.5343926636215908,0.006946834,0.046514347195625305,0.04885072164197991,0.07111533140913778,0.025773166257475173,0.033217324578087334,0.15203399959246136,0.9513113623433388,0.009173182916692502,0.9775430965423584,0.9284867335855961,0.1301164184768815,0.011432974416612401,0.1573559686323096,0.08991687987023621,0 days 00:00:53.490028,6874115.106724762
8,0.01,0.1,0.5,8,5000,2000.0,0.5002,0.6930864866736184,0.10035287,0.004686415195465088,0.23790539783348869,0.020751561021912595,0.011604959045057098,0.011598083446260272,0.07158788963696996,0.5009725087208388,0.0017942911168777546,0.5089491839706898,0.49656812876462936,0.023351163534979857,0.013832891424605014,0.062464446336697774,0.012496843950930437,0 days 00:00:31.557495,6874146.913726359
9,0.01,0.01,0.1,1,5000,20.0,0.7208,0.5676215586133376,0.025491044,0.0924949198961258,0.08654912223329375,0.058243248789325526,0.023992161012553564,0.013244620571055871,0.11835570456435966,0.9999999393614438,6.681830052865803e-07,1.0,0.9999923816323281,8.554601382896556e-07,9.42561766714724e-06,0.00010746730423859908,7.173452658953913e-36,0 days 00:00:30.968556,6874177.901546449
10,0.01,0.01,0.1,3,5000,200.0,0.7334,0.5375608615587766,0.005373595,0.06262369453907013,0.05317378249598624,0.058364955839882,0.01640104913506736,0.0015049278002950322,0.15221920484505208,0.994006307406924,0.004543128092297038,1.0,0.9770739502087236,0.05274503486947651,0.028636654187243947,0.11566060417352629,1.371526299162032e-22,0 days 00:00:32.904414,6874210.824970116
11,0.01,0.01,0.1,8,5000,2000.0,0.506,0.6929697433572785,0.10029769,0.00517598120495677,0.23643972626493853,0.011923242633409286,0.005092230681038734,0.008905621039461208,0.09903991930003955,0.5110056787740725,0.0008331503069558837,0.5133353096246719,0.5081600406765938,0.01156736972685262,0.00401259337627545,0.03790777830100047,0.00959366928141266,0 days 00:00:46.012936,6874257.086615759
