,lr,weight_decay,layers,bias_weight,ntrain,nodes,ACC,LogLoss,Mean KL-div,ECE,WD,Mean UQ,Std UQ,Min UQ,Max UQ,Mean Pc1 OOD,Std Pc1 OOD,Max Pc1 OOD,Min Pc1 OOD,Mean UQ OOD,Std UQ OOD,Max UQ OOD,Min UQ OOD,Training time
10,0.01,0.01,1,0.1,5000,20.0,0.731,0.554951529648983,0.018086918,0.08143113553524017,0.07268320453723501,0.06969685,0.015193565,0.0075990795,0.11965438,0.98000395,0.024584606,1.0,0.95,0.089425035,0.10994567,0.2236068,0.0,0 days 00:06:27.103100
11,0.01,0.01,1,0.2,5000,20.0,0.7314,0.5589530060290724,0.02312789,0.08714151382446289,0.08050369882693123,0.10008599,0.019538341,0.028494641,0.19302335,0.96859145,0.021264033,0.99906313,0.95,0.14046349,0.095095634,0.2236068,0.0041900445,0 days 00:06:08.505629
12,0.01,0.01,3,0.5,5000,200.0,0.7388,0.5633482295302271,0.027538128,0.10133934766054153,0.10127103099634478,0.17291713,0.01771155,0.13417442,0.21117155,0.9667065,1.0742118e-05,0.96671045,0.96665317,0.14887428,2.4999558e-06,0.14887522,0.14886194,0 days 00:06:55.974498
13,0.01,0.01,3,0.1,5000,200.0,0.7378,0.5303164335078073,0.004590814,0.04169205576181412,0.03668124254157375,0.06012091,0.009059638,0.040955193,0.093587175,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0 days 00:09:32.365695
14,0.01,0.01,3,0.2,5000,200.0,0.7366,0.5377585722014333,0.010882855,0.058073773980140686,0.05606876817157099,0.09790129,0.0135369655,0.06369141,0.15272564,0.9999999,3.6847558e-07,1.0,0.9999978,5.232779e-07,1.6324084e-06,9.916035e-06,0.0,0 days 00:08:36.215296
15,0.01,0.01,8,0.5,5000,2000.0,0.7018,0.650435990037479,0.07783706,0.20282983779907227,0.2042732716630919,0.2723199,0.019214218,0.22009456,0.3360357,0.626651,9.089623e-09,0.626651,0.6266509,0.35002157,6.9423143e-09,0.35002154,0.3500215,0 days 00:08:49.833377
16,0.01,0.01,8,0.1,5000,2000.0,0.6542,0.6407980288250944,0.07152917,0.1595197170972824,0.19861147645821403,0.1754667,0.024846507,0.1296229,0.27413866,0.6275683,0.0,0.6275683,0.6275683,0.27634403,0.0,0.27634403,0.27634403,0 days 00:10:24.419471
17,0.01,0.01,8,0.2,5000,2000.0,0.5102,0.6697358532463339,0.089774966,0.16413520276546478,0.2060103347729666,0.24680184,0.009443046,0.2340022,0.31466186,0.6236543,0.0,0.62365425,0.62365425,0.28411904,0.0,0.28411904,0.28411904,0 days 00:08:40.392029
18,0.01,0.001,1,0.5,5000,20.0,0.7318,0.5751796594848344,0.03488121,0.10869289189577103,0.10703257576336692,0.17182927,0.019846944,0.04448951,0.21302123,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0 days 00:05:46.934273
19,0.01,0.001,1,0.1,5000,20.0,0.7268,0.5529016270466349,0.017248977,0.08027862012386322,0.07258786600341628,0.06799842,0.020260027,0.010735677,0.119764104,0.94999284,0.03170171,1.0,0.90003127,0.19562355,0.10345331,0.30769718,0.0,0 days 00:07:24.111032
20,0.01,0.001,1,0.2,5000,20.0,0.7286,0.561466244341125,0.023216663,0.09003662317991257,0.08218691354801486,0.08785816,0.017670678,0.016238011,0.12868664,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0 days 00:05:56.566816
21,0.01,0.001,3,0.5,5000,200.0,0.7392,0.5624821575996207,0.028358145,0.09614963084459305,0.09765302553286384,0.18139915,0.018688003,0.14624758,0.22983438,0.9666618,0.00019281256,0.9668455,0.96600056,0.14819948,4.112318e-05,0.14824025,0.14806521,0 days 00:07:56.712775
22,0.01,0.001,3,0.1,5000,200.0,0.737,0.5314234104721998,0.005178205,0.04349352419376373,0.0388119338664932,0.05911593,0.008565432,0.03981261,0.10152807,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0 days 00:09:08.771986
23,0.01,0.001,3,0.2,5000,200.0,0.7348,0.5375567096895664,0.010277366,0.05848526954650879,0.05487404122760127,0.09436178,0.0098480815,0.06308601,0.1314665,1.0,0.0,1.0,1.0,6.151386e-10,4.0178256e-09,2.6656007e-08,0.0,0 days 00:08:04.513655
24,0.01,0.001,8,0.5,5000,2000.0,0.5738,0.6656929751644951,0.08838518,0.12448476999998093,0.19299595728030033,0.32711405,0.009951103,0.23986472,0.3590026,0.67861044,0.020077351,0.7186104,0.66861045,0.35133812,0.011949932,0.35729006,0.32753035,0 days 00:08:34.109068
25,0.01,0.001,8,0.1,5000,2000.0,0.6034,0.6684217977990607,0.08844073,0.13082875311374664,0.20270443186273407,0.28541127,0.009535138,0.24750687,0.3301318,0.59321177,0.020588003,0.60465324,0.55225074,0.3099089,0.0064945193,0.3221226,0.30446783,0 days 00:09:11.041494
26,0.01,0.001,8,0.2,5000,2000.0,0.6854,0.6564233750793007,0.08296604,0.17444586753845215,0.19812032218684983,0.28892508,0.01601634,0.16605602,0.33038703,0.59659386,0.0136555955,0.613155,0.58437556,0.32432613,0.005445613,0.33093533,0.3182916,0 days 00:09:33.658518
27,0.001,0.1,1,0.5,5000,20.0,0.7282,0.5829728148225999,0.039721057,0.11943742632865906,0.11901799609472584,0.17681606,0.018857278,0.0460311,0.20270012,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0 days 00:08:29.402528
28,0.001,0.1,1,0.1,5000,20.0,0.7274,0.5621664444997461,0.021280652,0.08742183446884155,0.07974578235854933,0.05269946,0.010633329,0.004957533,0.07197428,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0 days 00:10:14.354043
29,0.001,0.1,1,0.2,5000,20.0,0.7272,0.5655220158045519,0.026208587,0.09549148380756378,0.0902511904816849,0.09069183,0.014988215,0.011158667,0.11433336,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0 days 00:10:09.802630
30,0.001,0.1,3,0.5,5000,200.0,0.7382,0.551816060556894,0.02189787,0.08027946203947067,0.08225113714446852,0.1712345,0.010747675,0.1521794,0.22850391,0.9541727,0.07415608,0.9999978,0.8006752,0.08844022,0.11238806,0.30498394,8.021316e-06,0 days 00:07:22.519242
31,0.001,0.1,3,0.1,5000,200.0,0.7364,0.5291522306498171,0.0051481705,0.034214213490486145,0.03365122905408571,0.052833844,0.010505114,0.0336491,0.102420315,0.99903375,0.0020066989,1.0,0.99312526,0.003756893,0.00775497,0.025808772,0.0,0 days 00:05:48.174285
32,0.001,0.1,3,0.2,5000,200.0,0.737,0.5342798681470396,0.009525821,0.04673987627029419,0.04635839907189439,0.093470424,0.010821458,0.06651003,0.13920021,0.9987793,0.0024935799,1.0,0.9920254,0.0054327995,0.011090523,0.035262536,0.0,0 days 00:06:13.394007
33,0.001,0.1,8,0.5,5000,2000.0,0.7352,0.5537035931199105,0.022878567,0.08382293581962585,0.0866115938585026,0.17528735,0.01097239,0.15269962,0.23399617,0.7967183,0.04636621,0.878589,0.74354154,0.37856498,0.033446208,0.41368103,0.31416872,0 days 00:07:17.509901
34,0.001,0.1,8,0.1,5000,2000.0,0.7362,0.576964414295284,0.0389817,0.11136765033006668,0.11034829515030216,0.11213646,0.0481465,0.047008146,0.21638446,0.94994646,0.00013182694,0.95009434,0.94942605,0.22355685,9.039601e-05,0.2236068,0.2231509,0 days 00:07:42.285538
35,0.001,0.1,8,0.2,5000,2000.0,0.7334,0.561713224314255,0.030109357,0.08804242312908173,0.08502780033757516,0.12683347,0.036668707,0.077233836,0.2092527,0.99999976,3.0877973e-07,1.0,0.9999983,6.743859e-07,1.3571037e-06,7.7531e-06,0.0,0 days 00:06:56.667613
36,0.001,0.01,1,0.5,5000,20.0,0.7296,0.5832250339200639,0.03994621,0.12088371068239212,0.11948169141521284,0.17756109,0.020154316,0.041500278,0.20248197,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0 days 00:09:05.224779
37,0.001,0.01,1,0.1,5000,20.0,0.7276,0.561305559561928,0.020983472,0.08914891630411148,0.07938592619409392,0.052913092,0.012464879,0.005804533,0.07258093,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0 days 00:10:01.237453
38,0.001,0.01,1,0.2,5000,20.0,0.7284,0.5651935756300893,0.025569953,0.09483237564563751,0.08917994477858374,0.09035941,0.0147601105,0.010195611,0.11931151,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0 days 00:09:01.888994
39,0.001,0.01,3,0.5,5000,200.0,0.7396,0.5525794090680082,0.022269597,0.08217724412679672,0.08365583651771376,0.17136183,0.010366651,0.15051128,0.2374183,0.95927685,0.055542577,0.9999916,0.8467387,0.10766273,0.12570238,0.30057624,3.7371723e-05,0 days 00:06:46.701156
40,0.001,0.01,3,0.1,5000,200.0,0.7374,0.5280081982810452,0.0047251876,0.03518204391002655,0.030034960089973903,0.055445686,0.012854056,0.033531677,0.11127593,0.99000573,0.020065771,1.0,0.95000446,0.04469369,0.089733176,0.22358617,0.0,0 days 00:06:19.599276
41,0.001,0.01,3,0.2,5000,200.0,0.7386,0.5333505945669149,0.00882138,0.04656706377863884,0.04470100568940471,0.08954225,0.0069351085,0.067707874,0.13754463,0.9997798,0.0004920102,1.0,0.99792707,0.0006990769,0.0015553236,0.006486667,0.0,0 days 00:06:54.539784
42,0.001,0.01,8,0.5,5000,2000.0,0.7368,0.5546698640021411,0.022997517,0.08382654190063477,0.08834385250320265,0.16221209,0.0102153355,0.14105429,0.2225067,0.86358577,0.043894976,0.9335535,0.8002869,0.29128483,0.04443236,0.34745553,0.21473415,0 days 00:07:16.529544
43,0.001,0.01,8,0.1,5000,2000.0,0.7354,0.5592614519435446,0.027863286,0.0829106941819191,0.0817317222129328,0.10231888,0.06208134,0.04081823,0.23475383,0.9998702,0.00028406983,1.0,0.9988624,0.00055631914,0.0012115369,0.0047833407,0.0,0 days 00:07:12.445028
44,0.001,0.01,8,0.2,5000,2000.0,0.7366,0.5519108216796696,0.021728802,0.0809021145105362,0.07740121470501254,0.11060547,0.036308378,0.072474346,0.19384243,0.9999977,6.062931e-06,1.0,0.99996597,7.876842e-06,1.9516276e-05,0.00010766886,0.0,0 days 00:08:18.496104
45,0.001,0.001,1,0.5,5000,20.0,0.7284,0.580665770601965,0.037961766,0.11804123967885971,0.11700605298390218,0.17716227,0.020578261,0.035483893,0.206207,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0 days 00:09:32.975089
46,0.001,0.001,1,0.1,5000,20.0,0.73,0.5615275323810395,0.020602442,0.08618207275867462,0.07882329820802042,0.054364808,0.011380928,0.0035494054,0.07889944,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0 days 00:11:14.035272
47,0.001,0.001,1,0.2,5000,20.0,0.7282,0.5677605789355045,0.027995838,0.09903398901224136,0.09231707039286921,0.09624731,0.014097973,0.010155959,0.11736243,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0 days 00:09:35.844409
48,0.001,0.001,3,0.5,5000,200.0,0.7382,0.5519898624821957,0.02189226,0.08389580994844437,0.08302600297739338,0.17298412,0.008974375,0.154655,0.22057198,0.97048616,0.053315826,0.9999999,0.858384,0.071530804,0.11945642,0.30947152,4.4671057e-07,0 days 00:05:47.434783
49,0.001,0.001,3,0.1,5000,200.0,0.7378,0.5291875431877928,0.0045823576,0.03567031770944595,0.029113259974472026,0.05022943,0.006647194,0.03137784,0.08282108,0.9999977,6.204707e-06,1.0,0.9999674,1.0419916e-05,2.7697859e-05,0.00014554853,0.0,0 days 00:05:41.900960
50,0.001,0.001,3,0.2,5000,200.0,0.7364,0.5339984819538004,0.009014045,0.04588675498962402,0.045139234217606294,0.08732822,0.00610392,0.07281994,0.122718334,0.98587954,0.028350964,1.0,0.92836905,0.047165055,0.09469221,0.23609449,0.0,0 days 00:06:49.830815
51,0.001,0.001,8,0.5,5000,2000.0,0.738,0.5534198565879602,0.022381559,0.08433295786380768,0.08541958237101863,0.1735376,0.011526664,0.14848468,0.221575,0.9912761,0.0083779525,0.99931604,0.96810085,0.01966587,0.018674804,0.06692307,0.0018712281,0 days 00:06:48.927632
52,0.001,0.001,8,0.1,5000,2000.0,0.7382,0.5583179198442089,0.026901117,0.08289530128240585,0.07947519465198348,0.10167273,0.05820602,0.04676268,0.22588044,1.0,1.4703478e-07,1.0,0.99999905,1.1911651e-07,3.8600066e-07,2.4553626e-06,0.0,0 days 00:07:12.603861
53,0.001,0.001,8,0.2,5000,2000.0,0.7338,0.5598356043467609,0.028088171,0.08740600943565369,0.08604584913363288,0.11638441,0.042646408,0.068781175,0.21223003,0.997876,0.003595304,0.9999879,0.98907804,0.009477664,0.01603631,0.04857173,5.3965086e-05,0 days 00:07:54.466634
54,0.0001,0.1,1,0.5,5000,20.0,0.7306,0.6267660048438818,0.06793972,0.16453513503074646,0.1639192507754786,0.16080905,0.024328664,0.10821904,0.22110654,0.9532155,0.021280093,0.9879672,0.9164624,0.18643929,0.06490763,0.2571278,0.053812098,0 days 00:19:58.342156
55,0.0001,0.1,1,0.1,5000,20.0,0.7172,0.6260948935222876,0.068605654,0.14943447709083557,0.15202976720442604,0.063410684,0.011088377,0.033523887,0.10476797,0.99999976,5.0714885e-07,1.0,0.999997,9.296594e-07,2.2346007e-06,1.3141412e-05,0.0,0 days 00:17:24.952947
56,0.0001,0.1,1,0.2,5000,20.0,0.7328,0.6198721682107605,0.06473102,0.15365436673164368,0.14999199031104873,0.0947359,0.01012448,0.045208815,0.114013396,0.9970236,0.0059852903,1.0,0.9839238,0.013311017,0.02676701,0.07189478,0.0,0 days 00:20:01.372452
57,0.0001,0.1,3,0.5,5000,200.0,0.738,0.5570487709885114,0.024584487,0.08898373693227768,0.08846754727175066,0.17214839,0.015074116,0.124135815,0.20692702,0.99998665,3.374108e-05,1.0,0.99983275,5.862338e-05,0.0001459881,0.000716812,0.0,0 days 00:08:17.216122
58,0.0001,0.1,3,0.1,5000,200.0,0.7404,0.5313428259271699,0.0052425084,0.035320013761520386,0.03341060059105585,0.048089605,0.009508865,0.026668644,0.079538755,0.99999917,2.2895206e-06,1.0,0.99998724,3.6463368e-06,1.0247053e-05,5.6843935e-05,0.0,0 days 00:09:37.504292
59,0.0001,0.1,3,0.2,5000,200.0,0.7408,0.5365924912232019,0.009773289,0.05075371265411377,0.04898982055892776,0.08605836,0.010042335,0.04958897,0.11050944,0.99999976,8.676346e-07,1.0,0.9999949,9.590165e-07,2.8818476e-06,1.6986007e-05,0.0,0 days 00:10:00.416792
60,0.0001,0.1,8,0.5,5000,2000.0,0.739,0.5520315459228874,0.021781394,0.0805966854095459,0.08264058514346909,0.17058457,0.009114282,0.14764144,0.22088023,0.98639107,0.020255402,0.99985373,0.940372,0.042348072,0.060296953,0.16491379,0.00033787065,0 days 00:06:43.373285
61,0.0001,0.1,8,0.1,5000,2000.0,0.7396,0.5273604880756068,0.004869657,0.030262555927038193,0.028540958374343617,0.05749463,0.009523669,0.041255146,0.09444516,0.9998681,0.00029100315,1.0,0.9987955,0.0005730631,0.0012593039,0.0051488923,0.0,0 days 00:07:22.750842
62,0.0001,0.1,8,0.2,5000,2000.0,0.7392,0.533619853892955,0.009001198,0.04455610737204552,0.043258005760215025,0.086433835,0.006416747,0.065214194,0.11158592,0.9999979,5.8944784e-06,1.0,0.9999668,5.6444305e-06,1.5614763e-05,8.616569e-05,0.0,0 days 00:07:12.145276
63,0.0001,0.01,1,0.5,5000,20.0,0.7304,0.6282380688320413,0.06871312,0.16599778831005096,0.16529742677321266,0.1657156,0.016642245,0.1287146,0.21956809,0.9512519,0.03431873,0.9999472,0.9004344,0.16814235,0.10316791,0.30497387,0.0001762753,0 days 00:16:29.682912
64,0.0001,0.01,1,0.1,5000,20.0,0.712,0.6261009034158773,0.06863277,0.1477745771408081,0.15202988870849443,0.06524694,0.013641236,0.04079213,0.13476501,0.9694625,0.039632794,1.0,0.9019295,0.104074776,0.13001104,0.30186704,0.0,0 days 00:16:57.674168
65,0.0001,0.01,1,0.2,5000,20.0,0.733,0.6112294693296725,0.05954593,0.14390051364898682,0.14117043269386123,0.09283408,0.0067450074,0.03870786,0.106378235,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0 days 00:19:37.331892
66,0.0001,0.01,3,0.5,5000,200.0,0.737,0.5587702049582377,0.025794152,0.09011657536029816,0.09031351017763448,0.1734365,0.015131825,0.11658107,0.20955604,0.99999905,2.7211747e-06,1.0,0.99998397,2.7557055e-06,7.787731e-06,4.525482e-05,0.0,0 days 00:08:22.561223
67,0.0001,0.01,3,0.1,5000,200.0,0.7404,0.5316138583974152,0.0052153906,0.040191613137722015,0.034491257696948746,0.047883943,0.0073433192,0.021622073,0.067460865,1.0,0.0,1.0,1.0,6.151386e-09,2.359534e-08,1.5993604e-07,0.0,0 days 00:10:15.924479
68,0.0001,0.01,3,0.2,5000,200.0,0.7402,0.5370781428216158,0.00991594,0.05165820196270943,0.049897731555603245,0.086971626,0.0091622975,0.052329455,0.11266834,0.9999995,1.2771055e-06,1.0,0.9999927,1.937274e-06,5.61498e-06,3.2039778e-05,0.0,0 days 00:10:06.974095
69,0.0001,0.01,8,0.5,5000,2000.0,0.7388,0.5526851904667389,0.022090733,0.08220972865819931,0.0836058167945368,0.17235751,0.011630013,0.14810848,0.21819633,0.99053884,0.014360203,0.99966687,0.95562506,0.028756123,0.041427445,0.11217221,0.00092713203,0 days 00:05:59.404255
70,0.0001,0.01,8,0.1,5000,2000.0,0.7376,0.5296136884528682,0.0055103987,0.03651933744549751,0.03439701656138132,0.06061072,0.010480932,0.042545766,0.108391516,1.0,4.1653887e-08,1.0,0.9999997,3.0386044e-08,1.06360474e-07,7.060731e-07,0.0,0 days 00:06:34.996030
71,0.0001,0.01,8,0.2,5000,2000.0,0.7398,0.5341970939488352,0.0091013955,0.047408632934093475,0.04622229916562865,0.08802499,0.008790495,0.06749151,0.12951703,0.99986124,0.00031330885,1.0,0.9986432,0.00047877885,0.0010698031,0.004539248,2.6656007e-08,0 days 00:07:03.316101
72,0.0001,0.001,1,0.5,5000,20.0,0.736,0.6190209848066328,0.06369581,0.1513020396232605,0.15705159543266126,0.16696957,0.01444228,0.13077585,0.2039267,0.9994764,0.0010258975,1.0,0.996004,0.0023339614,0.0045837536,0.017832322,0.0,0 days 00:19:41.354287
73,0.0001,0.001,1,0.1,5000,20.0,0.693,0.6330785092622584,0.07249502,0.15006591379642487,0.15860449482312036,0.05826782,0.0078033567,0.0386362,0.08549778,0.99999976,5.8635703e-07,1.0,0.99999654,9.959917e-07,2.6226032e-06,1.5460484e-05,0.0,0 days 00:13:44.702261
74,0.0001,0.001,1,0.2,5000,20.0,0.7356,0.6138131985099095,0.0611502,0.14724795520305634,0.14313654037823506,0.10151033,0.014571356,0.04065118,0.12556687,1.0,0.0,1.0,1.0,4.511017e-09,1.7290512e-08,1.0662403e-07,0.0,0 days 00:19:13.966027
75,0.0001,0.001,3,0.5,5000,200.0,0.7384,0.5578182655160275,0.02517797,0.0911567360162735,0.08948881454279255,0.17310657,0.01565076,0.124496244,0.2099101,0.99989635,0.00023725,1.0,0.9989546,0.00043652218,0.0009910812,0.004288571,0.0,0 days 00:08:26.041166
76,0.0001,0.001,3,0.1,5000,200.0,0.7404,0.5316364019776013,0.005281914,0.036798398941755295,0.03427746658732722,0.050091278,0.0068919347,0.025488669,0.06874649,1.0,4.4838046e-08,1.0,0.9999997,5.6592754e-08,1.8816516e-07,1.1995203e-06,0.0,0 days 00:10:17.955978
77,0.0001,0.001,3,0.2,5000,200.0,0.7414,0.5363105170824226,0.009768303,0.050773754715919495,0.04900798348446915,0.08694554,0.010138735,0.049856193,0.11215639,1.0,4.6050104e-08,1.0,0.9999997,5.985649e-08,2.0168619e-07,1.3050129e-06,0.0,0 days 00:10:17.865163
78,0.0001,0.001,8,0.5,5000,2000.0,0.7388,0.5519289521483389,0.021345334,0.08179184794425964,0.08227557214310001,0.16999374,0.010412833,0.14718068,0.22515552,0.9732373,0.0421703,0.99984807,0.88282996,0.051544182,0.077029735,0.20687933,0.00029368384,0 days 00:06:56.348265
79,0.0001,0.001,8,0.1,5000,2000.0,0.7392,0.5280979239435736,0.004546987,0.029488330706954002,0.026443403593800763,0.05725963,0.012467948,0.037444293,0.1154711,1.0,1.6768651e-07,1.0,0.9999989,1.07385134e-07,3.5351704e-07,2.2411998e-06,0.0,0 days 00:07:04.945066
80,0.0001,0.001,8,0.2,5000,2000.0,0.7392,0.5334057851468386,0.009060198,0.04519553855061531,0.045021533792815906,0.08896497,0.0071432125,0.074917704,0.12291594,0.9997366,0.0005664002,1.0,0.9976921,0.0009727806,0.0020635305,0.0080867605,7.996802e-08,0 days 00:07:09.238596
