,lr,weight_decay,layers,bias_weight,ntrain,nodes,ACC,LogLoss,Mean KL-div,ECE,WD,Mean UQ,Std UQ,Min UQ,Max UQ,Mean Pc1 OOD,Std Pc1 OOD,Max Pc1 OOD,Min Pc1 OOD,Mean UQ OOD,Std UQ OOD,Max UQ OOD,Min UQ OOD,Training time
49,0.001,0.001,3,0.1,1000,200.0,0.7324,0.5394632988830754,0.007856949,0.03311992809176445,0.03498177060519884,0.060366876,0.016640956,0.019179968,0.14319448,0.9994873,0.0010955895,1.0,0.99588335,0.0022375474,0.00476668,0.017714098,0.0,0 days 00:01:27.999888
50,0.001,0.001,3,0.2,1000,200.0,0.7328,0.5432030397948229,0.011582112,0.04335157945752144,0.04784420912971328,0.09002748,0.011339077,0.0495477,0.14296162,0.98893195,0.022224717,1.0,0.9433071,0.04307735,0.086493015,0.21857595,0.0,0 days 00:01:34.206468
51,0.001,0.001,8,0.5,1000,2000.0,0.7366,0.561766395890877,0.026931092,0.0849512442946434,0.09153597284068893,0.17412855,0.020238655,0.13091308,0.25092205,0.9998211,0.00031460403,1.0,0.99855024,0.00056695606,0.00091703975,0.00397485,0.0,0 days 00:01:43.954756
52,0.001,0.001,8,0.1,1000,2000.0,0.7274,0.5715370490467828,0.034527585,0.09107811003923416,0.09543763810803721,0.11772009,0.052834596,0.05825824,0.24608035,0.9989927,0.0018971243,1.0,0.9934362,0.004486639,0.0084930705,0.02935296,3.6691844e-08,0 days 00:02:11.370267
53,0.001,0.001,8,0.2,1000,2000.0,0.7366,0.551887849213865,0.020476637,0.07216568291187286,0.07243153167625496,0.1197953,0.04081801,0.05956727,0.2160843,0.99999964,1.1179128e-06,1.0,0.9999932,1.0833639e-06,3.22895e-06,1.9238058e-05,0.0,0 days 00:01:49.793683
54,0.0001,0.1,1,0.5,1000,20.0,0.6422,0.6520446820487956,0.081418134,0.16310997307300568,0.18309727483501265,0.14231807,0.054338902,0.046444543,0.3395992,0.75611985,0.15542175,0.94605416,0.5548386,0.38244647,0.109122574,0.50528204,0.22334816,0 days 00:03:03.032570
55,0.0001,0.1,1,0.1,1000,20.0,0.6046,0.6511043313385037,0.08130721,0.1380598247051239,0.16874052342285942,0.058097206,0.013795175,0.036480017,0.1459344,0.9452907,0.06741349,1.0,0.82609594,0.13401364,0.1435448,0.34701568,0.0,0 days 00:02:20.089514
56,0.0001,0.1,1,0.2,1000,20.0,0.6236,0.6510959743365744,0.08081528,0.1415025293827057,0.17315607924570867,0.07882057,0.021267613,0.048038267,0.18778297,0.9411747,0.07823457,1.0,0.8052233,0.12762082,0.1570336,0.33505356,0.0,0 days 00:02:56.041822
57,0.0001,0.1,3,0.5,1000,200.0,0.731,0.569588394091031,0.031116346,0.1003415584564209,0.0965221812408192,0.17615189,0.01946494,0.0450247,0.21695289,0.9999891,2.8320383e-05,1.0,0.9998544,4.4546014e-05,0.00011462915,0.00058207294,0.0,0 days 00:01:49.518177
58,0.0001,0.1,3,0.1,1000,200.0,0.7312,0.5493051988320132,0.010864724,0.05258653312921524,0.04648969788064788,0.052447706,0.00866267,0.0050015897,0.077046536,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0 days 00:02:09.536327
59,0.0001,0.1,3,0.2,1000,200.0,0.728,0.5519566904883609,0.015683666,0.06457868963479996,0.06216815312465261,0.093921624,0.011632482,0.017760202,0.117345765,0.9999993,1.8771337e-06,1.0,0.99998915,2.7556955e-06,8.0774325e-06,4.6544737e-05,0.0,0 days 00:02:10.020664
60,0.0001,0.1,8,0.5,1000,2000.0,0.7356,0.5579566350920004,0.02388965,0.08129182457923889,0.08626856096794436,0.18143271,0.017306568,0.1447049,0.25095317,0.99874336,0.002730129,0.9999999,0.98894536,0.0021864388,0.0046843635,0.018455047,4.054592e-07,0 days 00:01:40.076018
61,0.0001,0.1,8,0.1,1000,2000.0,0.7342,0.5393332160344046,0.008206691,0.032674115151166916,0.03423147142937014,0.0665275,0.020087764,0.021524068,0.16453654,1.0,0.0,1.0,1.0,8.063079e-09,3.0742008e-08,2.1698573e-07,0.0,0 days 00:01:44.095070
62,0.0001,0.1,8,0.2,1000,2000.0,0.7362,0.5421048581769361,0.011970134,0.04831470176577568,0.049685470845900276,0.09195273,0.01350496,0.053976696,0.15792762,0.9999999,5.6213764e-07,1.0,0.9999965,4.6728084e-07,1.4551358e-06,8.905837e-06,0.0,0 days 00:01:53.618531
63,0.0001,0.01,1,0.5,1000,20.0,0.6234,0.6544343875205959,0.08234478,0.15314823389053345,0.1839202797185404,0.14864643,0.0497808,0.06795916,0.34225404,0.76680696,0.11887608,0.91019917,0.6038606,0.38802218,0.091967195,0.49189055,0.24753751,0 days 00:02:24.125187
64,0.0001,0.01,1,0.1,1000,20.0,0.5684,0.6570494940293456,0.08412636,0.14082059264183044,0.17240761119832823,0.060275637,0.020743677,0.0365574,0.19505392,0.9656553,0.04331755,0.9999998,0.89686763,0.10798842,0.13417235,0.30716527,7.4644333e-07,0 days 00:02:19.805135
65,0.0001,0.01,1,0.2,1000,20.0,0.6214,0.6508002123046139,0.080712244,0.1405211091041565,0.17421157906164955,0.08440458,0.021194704,0.05724958,0.2111281,0.9157668,0.08627482,1.0,0.79143727,0.19822629,0.17401332,0.40829378,2.488562e-07,0 days 00:02:26.002576
66,0.0001,0.01,3,0.5,1000,200.0,0.731,0.5678286035502761,0.030205673,0.09913098067045212,0.09481029434909652,0.1780765,0.02041571,0.05840998,0.22654156,0.99999833,5.077871e-06,1.0,0.99997044,5.2178825e-06,1.5165175e-05,8.678304e-05,0.0,0 days 00:02:00.323468
67,0.0001,0.01,3,0.1,1000,200.0,0.7282,0.5514809500274372,0.01262493,0.05705832690000534,0.051841708631418446,0.0612104,0.012776832,0.0033252446,0.08845303,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0 days 00:02:10.389486
68,0.0001,0.01,3,0.2,1000,200.0,0.7312,0.5553180626947426,0.018543234,0.06804355978965759,0.06493290382584165,0.10261433,0.017326081,0.011168324,0.1369477,1.0,0.0,1.0,1.0,4.100924e-10,3.2934309e-09,2.6656007e-08,0.0,0 days 00:01:57.238158
69,0.0001,0.01,8,0.5,1000,2000.0,0.7342,0.5582778273947523,0.023668973,0.08258246630430222,0.08675146548559495,0.17114104,0.013300476,0.14166723,0.22159784,0.998934,0.0022902593,0.9999995,0.99063987,0.0023342764,0.0047869445,0.018053537,1.6347899e-06,0 days 00:01:48.118264
70,0.0001,0.01,8,0.1,1000,2000.0,0.7344,0.5388364051551418,0.008366793,0.03073706664144993,0.03282713671883176,0.061389416,0.014918659,0.026300695,0.16152382,0.9999999,2.5461765e-07,1.0,0.99999845,3.6819083e-07,1.1567489e-06,7.061131e-06,0.0,0 days 00:01:58.933263
71,0.0001,0.01,8,0.2,1000,2000.0,0.7356,0.5422725320391948,0.011867605,0.04618101939558983,0.049197353602550724,0.09575076,0.013510964,0.05165724,0.16487285,0.99999905,2.6318867e-06,1.0,0.99998444,2.289216e-06,6.7515425e-06,3.914268e-05,0.0,0 days 00:01:50.381393
72,0.0001,0.001,1,0.5,1000,20.0,0.608,0.6575181303734101,0.08393654,0.15042485296726227,0.18692769621720148,0.1404553,0.058167554,0.03966508,0.3474529,0.6605322,0.14274435,0.84294415,0.5001584,0.4453598,0.06493172,0.51282704,0.36054823,0 days 00:02:34.527993
73,0.0001,0.001,1,0.1,1000,20.0,0.6022,0.6517926201041885,0.081374474,0.14118552207946777,0.1686050532530768,0.058763355,0.015480352,0.03428006,0.12618746,0.98762745,0.022087978,1.0,0.9415547,0.04892631,0.08604829,0.22127917,0.0,0 days 00:02:42.483866
74,0.0001,0.001,1,0.2,1000,20.0,0.6498,0.6472514519199679,0.07910068,0.15015992522239685,0.17146825929989645,0.08559869,0.01899257,0.05887353,0.19457367,0.95231754,0.039261468,0.99999964,0.9126342,0.14645143,0.1203437,0.26659697,1.7859525e-06,0 days 00:02:46.096536
75,0.0001,0.001,3,0.5,1000,200.0,0.732,0.575646059990988,0.035389833,0.11044980585575104,0.10499223216881583,0.18078217,0.02775995,0.049300965,0.23768748,0.9999707,7.207236e-05,1.0,0.999654,0.00013048314,0.00031935587,0.0015276683,0.0,0 days 00:01:35.962269
76,0.0001,0.001,3,0.1,1000,200.0,0.7322,0.5495110871905313,0.011349112,0.053715549409389496,0.04763716453870366,0.052038062,0.0103878165,0.004963604,0.08033571,1.0,0.0,1.0,1.0,8.201848e-10,4.6210835e-09,2.6656007e-08,0.0,0 days 00:02:11.842379
77,0.0001,0.001,3,0.2,1000,200.0,0.7286,0.5554928436246136,0.018234495,0.07166101038455963,0.06731342382391522,0.09882427,0.015263423,0.010554826,0.12812752,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0 days 00:01:59.824581
78,0.0001,0.001,8,0.5,1000,2000.0,0.736,0.5570307843974333,0.023482079,0.07657322287559509,0.083060735399626,0.17056029,0.011996412,0.13961238,0.2202334,0.9996081,0.00085179677,1.0,0.9963722,0.0012511963,0.0026108976,0.010378051,1.0662403e-07,0 days 00:01:47.383289
79,0.0001,0.001,8,0.1,1000,2000.0,0.7354,0.5390504273632745,0.008130847,0.03443560376763344,0.03017842001577447,0.061489068,0.017029079,0.02453632,0.13696608,1.0,0.0,1.0,1.0,8.201848e-10,4.6210835e-09,2.6656007e-08,0.0,0 days 00:01:44.647619
80,0.0001,0.001,8,0.2,1000,2000.0,0.7348,0.5422745711751362,0.012203597,0.050152502954006195,0.04832602806796858,0.090288684,0.01352321,0.049462028,0.19764358,0.9999993,2.2164459e-06,1.0,0.999987,2.239024e-06,6.6107186e-06,3.8356196e-05,0.0,0 days 00:02:02.044655
