,lr,weight_decay,layers,bias_weight,ntrain,nodes,ACC,LogLoss,Mean KL-div,ECE,WD,Mean UQ,Std UQ,Min UQ,Max UQ,Mean Pc1 OOD,Std Pc1 OOD,Max Pc1 OOD,Min Pc1 OOD,Mean UQ OOD,Std UQ OOD,Max UQ OOD,Min UQ OOD,Training time
49,0.001,0.001,3,0.1,1000,200.0,0.7344,0.539935561158098,0.007951003,0.03854983672499657,0.04000010079031418,0.060944006,0.024971835,0.014795052,0.16830564,0.9999925,2.0015555e-05,1.0,0.9998945,2.3752917e-05,6.328754e-05,0.00033337597,0.0,0 days 00:00:43.451056
50,0.001,0.001,3,0.2,1000,200.0,0.7334,0.5438064416594073,0.012105446,0.05488058179616928,0.05516744886895249,0.09422438,0.016148651,0.043424554,0.1554344,0.99999297,1.9314504e-05,1.0,0.9998952,1.87014e-05,5.059768e-05,0.0002707602,0.0,0 days 00:00:41.912630
51,0.001,0.001,8,0.5,1000,2000.0,0.7394,0.5621088719625029,0.026264707,0.09351804107427597,0.09810107404401133,0.14293633,0.02271627,0.09589113,0.20219782,0.99996364,6.312268e-05,1.0,0.9996994,7.748231e-05,0.00012671905,0.00056606025,3.7697287e-08,0 days 00:01:02.985034
52,0.001,0.001,8,0.1,1000,2000.0,0.7382,0.5582471183922316,0.023511782,0.08826031535863876,0.0869747674207909,0.10915537,0.042262513,0.039732665,0.21756904,0.95187753,0.04849917,0.999893,0.8821324,0.1428182,0.14117269,0.31414264,0.0003384274,0 days 00:00:59.321419
53,0.001,0.001,8,0.2,1000,2000.0,0.7286,0.5839205775155205,0.043513387,0.11623432487249374,0.11750619843115637,0.14060411,0.03667804,0.07670625,0.20921189,0.9163977,0.032369714,0.97473556,0.869239,0.19709738,0.07986207,0.2943156,0.06680743,0 days 00:00:57.442627
54,0.0001,0.1,1,0.5,1000,20.0,0.6604,0.6495236269831672,0.079476,0.15963627398014069,0.17945442752947635,0.15855074,0.0378125,0.09628691,0.31779,0.805511,0.0864702,0.93418014,0.6999591,0.37625456,0.09808781,0.4829523,0.20812716,0 days 00:01:22.753588
55,0.0001,0.1,1,0.1,1000,20.0,0.6466,0.6445534523942557,0.07783025,0.13689830899238586,0.16408438815584014,0.062194787,0.009763276,0.03523095,0.13275564,0.9875103,0.021907505,1.0,0.94282377,0.039414287,0.06932152,0.18080714,0.0,0 days 00:01:04.011157
56,0.0001,0.1,1,0.2,1000,20.0,0.722,0.6261341629811749,0.06762825,0.1467963606119156,0.15173300750961133,0.09505663,0.012544123,0.057345603,0.18555719,0.94212794,0.07665451,1.0,0.8061574,0.14305003,0.17790249,0.40866736,0.0,0 days 00:01:27.619104
57,0.0001,0.1,3,0.5,1000,200.0,0.7338,0.5614828651280297,0.025654562,0.08808113634586334,0.08733543386568854,0.17404066,0.015623149,0.06746655,0.21694401,0.9999778,5.9098144e-05,1.0,0.9996896,5.1596948e-05,0.00013590662,0.0007079089,0.0,0 days 00:00:48.719209
58,0.0001,0.1,3,0.1,1000,200.0,0.734,0.5446411753348155,0.008958213,0.04541238397359848,0.04150880295743774,0.05271362,0.010593217,0.0053677,0.08364123,1.0,1.0026092e-07,1.0,0.9999994,9.0183505e-08,3.0410627e-07,1.960259e-06,0.0,0 days 00:00:55.345316
