,lr,weight_decay,annealing_coef,layers,ntrain,nodes,ACC,LogLoss,Mean KL-div,ECE,WD,Mean UQ,Std UQ,Min UQ,Max UQ,Mean Pc1 OOD,Std Pc1 OOD,Max Pc1 OOD,Min Pc1 OOD,Mean UQ OOD,Std UQ OOD,Max UQ OOD,Min UQ OOD,Time
0,0.01,0.1,0.0002,1,1000,20.0,0.7264,0.5380343731322343,0.0034388409,0.024356719106435776,0.01616856028862421,0.07203291,0.018903017,0.007733435,0.09958744,0.9995906,7.330007e-05,0.99973184,0.99944055,0.00040927116,7.324033e-05,0.0005591458,0.00026810213,7156976.803972415
1,0.01,0.1,0.0002,3,1000,200.0,0.728,0.5567471794960307,0.021400804,0.023014165461063385,0.027975861652997626,0.012103353,0.004614074,0.0019679475,0.020717135,0.8392326,0.011450779,0.85667485,0.8247459,0.0009851219,0.000101267986,0.0012139207,0.00080413354,7156984.816159631
2,0.01,0.1,0.0002,8,1000,2000.0,0.4944,0.6936710315506059,0.08841776,0.017098695039749146,0.23462690345920745,3.3885016e-08,1.7573345e-08,1.3433958e-08,2.074323e-07,0.48847613,3.3807208e-08,0.48847622,0.48847607,2.8346454e-09,1.6763788e-10,3.247408e-09,2.5155518e-09,7156991.813412561
3,0.01,0.1,0.002,1,1000,20.0,0.7274,0.5492239779440073,0.009206758,0.04674961790442467,0.03278718385972207,0.11266113,0.028218998,0.017650353,0.16342509,0.99889314,0.00033837816,0.9993617,0.9979873,0.0011055132,0.00033750507,0.002008683,0.00063790736,7157004.094977081
4,0.01,0.1,0.002,3,1000,200.0,0.726,0.5471144583603266,0.010646708,0.030203331261873245,0.017140301939250275,0.13293602,0.05251303,0.013004641,0.20065817,0.99808747,0.0003531011,0.9986493,0.99725693,0.0019086718,0.00035169875,0.002735542,0.0013488822,7157017.738628454
5,0.01,0.1,0.002,8,1000,2000.0,0.4944,0.6935180860910328,0.08834693,0.01471593976020813,0.23437013715781396,8.259672e-08,4.2917634e-08,3.110407e-08,5.1248094e-07,0.4908763,4.1901092e-08,0.4908764,0.4908762,6.906497e-09,4.1121587e-10,7.9487315e-09,6.2097816e-09,7157037.652995598
6,0.01,0.1,0.02,1,1000,20.0,0.7294,0.5459125080201186,0.011530646,0.04494880139827728,0.0418378280756635,0.19891196,0.041703507,0.067740895,0.263201,0.9963989,0.00052190205,0.997327,0.99519306,0.0035878737,0.0005180716,0.0047838935,0.0026658475,7157046.069080965
7,0.01,0.1,0.02,3,1000,200.0,0.7262,0.5464199079787664,0.010023937,0.03763845935463905,0.03831882727030789,0.18707946,0.070594504,0.009351768,0.2533029,0.9958367,0.0009603622,0.99717563,0.9932182,0.004145094,0.00095151033,0.0067359814,0.0028164089,7157056.133704907
8,0.01,0.1,0.02,8,1000,2000.0,0.4944,0.6936475931596318,0.08840682,0.016806066036224365,0.2345895976094169,3.5480433e-08,1.8718609e-08,1.3557345e-08,2.2889436e-07,0.48882157,3.4810608e-08,0.4888217,0.48882154,2.9607687e-09,1.6530803e-10,3.3087157e-09,2.6181608e-09,7157063.695905299
9,0.01,0.01,0.0002,1,1000,20.0,0.73,0.5406442686412772,0.0037509606,0.02389092743396759,0.013497372741774961,0.062267676,0.018104516,0.005935301,0.089559026,0.99969554,6.136201e-05,0.99982274,0.999572,0.00030442842,6.13253e-05,0.00042782855,0.0001772473,7157079.877492828
10,0.01,0.01,0.0002,3,1000,200.0,0.7312,0.5611761095840475,0.02532429,0.035311128944158554,0.02169598688363221,0.015909927,0.0067896317,0.003138249,0.026376873,0.90437007,0.031027453,0.9449287,0.8667868,0.0010917161,0.00012881988,0.0013956869,0.00090730767,7157089.744673458
11,0.01,0.01,0.0002,8,1000,2000.0,0.4944,0.6933601269197194,0.08827568,0.011722862720489502,0.23407079013861837,2.9353261e-08,1.532221e-08,1.1441951e-08,1.7515055e-07,0.49385998,3.6641442e-08,0.4938601,0.49385992,2.449468e-09,1.5039686e-10,2.7756026e-09,2.1612563e-09,7157097.315858146
12,0.01,0.01,0.002,1,1000,20.0,0.7318,0.5463139265761134,0.006119212,0.03430666774511337,0.020153105526940274,0.09544388,0.026501114,0.012917759,0.13511798,0.9992545,0.00016662174,0.9995543,0.99883604,0.00074478757,0.00016636132,0.001162606,0.00044552865,7157107.008689959
13,0.01,0.01,0.002,3,1000,200.0,0.7152,0.5502178964406582,0.011283573,0.0340549610555172,0.02891786039188628,0.13092075,0.052334454,0.014392266,0.20987466,0.99851495,0.0002907259,0.99895847,0.9977291,0.0014826547,0.00028980014,0.002265721,0.0010404525,7157122.709683777
14,0.01,0.01,0.002,8,1000,2000.0,0.5056,0.6931305965344216,0.08818075,0.004792571067810059,0.2334474944380683,2.286894e-08,1.20763755e-08,8.814327e-09,1.4700238e-07,0.50079715,4.6644324e-08,0.5007972,0.50079703,1.9089812e-09,1.2064048e-10,2.1505662e-09,1.6678697e-09,7157139.329050644
15,0.01,0.01,0.02,1,1000,20.0,0.7274,0.5470279917307531,0.010571858,0.04515527933835983,0.04350445679105942,0.21017352,0.051695667,0.06981619,0.27775094,0.9964722,0.0005878936,0.99753755,0.9948817,0.0035150463,0.0005835587,0.005092169,0.0024563824,7157151.651943002
16,0.01,0.01,0.02,3,1000,200.0,0.7294,0.5419139139712894,0.00822653,0.028107156977057457,0.03269432867594187,0.18064661,0.06729807,0.014536907,0.24335626,0.99598294,0.001011121,0.99745905,0.9938339,0.0039999126,0.0010026369,0.006128207,0.002534497,7157158.930474594
17,0.01,0.01,0.02,8,1000,2000.0,0.4944,0.6931558307868656,0.08818991,0.0059885382652282715,0.2335461530891818,2.0666187e-08,1.0895566e-08,7.911133e-09,1.3436917e-07,0.49962628,4.0903302e-08,0.4996264,0.4996262,1.7249132e-09,9.643928e-11,1.9282078e-09,1.5347214e-09,7157166.646463342
18,0.01,0.001,0.0002,1,1000,20.0,0.73,0.5457156504189715,0.005223924,0.014821009710431099,0.012667628159896777,0.06424262,0.018687023,0.005322129,0.09040562,0.99966514,8.9589914e-05,0.99982685,0.99950546,0.00033467027,8.953171e-05,0.0004942894,0.00017313304,7157179.227442998
19,0.01,0.001,0.0002,3,1000,200.0,0.7246,0.5589858518686055,0.014593763,0.03885055333375931,0.02929257059829433,0.021876218,0.008684188,0.004303359,0.040643774,0.9176794,0.04732316,0.96125203,0.8394317,0.0013860366,0.00038271985,0.0022068443,0.0009261433,7157188.377029695
20,0.01,0.001,0.0002,8,1000,2000.0,0.4944,0.6934042280901717,0.088295326,0.012660712003707886,0.23415913265027227,2.599769e-08,1.33112295e-08,9.471905e-09,1.4458224e-07,0.49295583,4.460712e-08,0.492956,0.49295577,2.173969e-09,1.5163402e-10,2.5037565e-09,1.8931117e-09,7157202.931477199
21,0.01,0.001,0.002,1,1000,20.0,0.7298,0.5443942838185867,0.006086056,0.030403023585677147,0.020376238962785648,0.09358964,0.025395289,0.010656389,0.13589421,0.9992678,0.00023375709,0.9996354,0.9987282,0.00073155307,0.00023339677,0.0012701757,0.0003644662,7157211.834148281
22,0.01,0.001,0.002,3,1000,200.0,0.7208,0.5468893958395155,0.010959708,0.03090209886431694,0.024213154443131137,0.097626485,0.036563896,0.020644099,0.16810258,0.9819432,0.020723093,0.9992137,0.94285196,0.0036647466,0.0024309778,0.0073158545,0.0007856922,7157218.601496829
23,0.01,0.001,0.002,8,1000,2000.0,0.4944,0.6931471805599454,0.08818668,0.0055999755859375,0.23351449203767005,0.2886751,0.0,0.28867513,0.28867513,0.5,0.0,0.5,0.5,0.2886751,0.0,0.28867513,0.28867513,7157225.613436158
24,0.01,0.001,0.02,1,1000,20.0,0.7274,0.5449480741897194,0.012526459,0.043634042143821716,0.03858160982407753,0.19628724,0.040516503,0.06354375,0.26031795,0.9966961,0.000628505,0.9975326,0.9948741,0.0032926747,0.00062393065,0.0050996696,0.0024613112,7157232.977562956
25,0.01,0.001,0.02,3,1000,200.0,0.7306,0.5454409351443643,0.009325809,0.04369938373565674,0.0363891425191996,0.18216111,0.06762177,0.012713848,0.24234688,0.99571276,0.000898393,0.9969545,0.9932984,0.0042682006,0.00089003844,0.0066568125,0.0030362403,7157240.229235094
26,0.01,0.001,0.02,8,1000,2000.0,0.4944,0.6931471805599454,0.08818668,0.0055999755859375,0.23351449203767005,0.2886751,0.0,0.28867513,0.28867513,0.5,0.0,0.5,0.5,0.2886751,0.0,0.28867513,0.28867513,7157247.256690261
27,0.001,0.1,0.0002,1,1000,20.0,0.7306,0.5437394819315332,0.010116695,0.034111086279153824,0.029854002648369713,0.12769324,0.027626187,0.024500228,0.16371492,0.9988183,0.00018349433,0.9991663,0.9984283,0.0011804341,0.0001830573,0.0015692601,0.0008329942,7157272.507173367
28,0.001,0.1,0.0002,3,1000,200.0,0.7296,0.5418607332827255,0.0052599707,0.022689448669552803,0.01667723357170944,0.043961044,0.01484085,0.0031674434,0.06981684,0.99676174,0.006136574,0.9998654,0.9841828,0.0004243771,0.0004882133,0.0015337851,0.0001345636,7157285.417322079
29,0.001,0.1,0.0002,8,1000,2000.0,0.7306,0.5460225610864924,0.012594463,0.04717674106359482,0.043974711795924305,0.06346018,0.02292183,5.6473687e-05,0.08353971,0.95759404,0.00019064211,0.9579408,0.95707977,0.00397939,0.00034435515,0.0048177834,0.003384921,7157308.279516377
30,0.001,0.1,0.002,1,1000,20.0,0.7298,0.547649542516705,0.013293237,0.048794664442539215,0.040656877124087255,0.1578153,0.03256516,0.03686351,0.19915275,0.99795073,0.00037081243,0.9985476,0.9968986,0.002044918,0.00036917228,0.0030917912,0.0014502716,7157330.392185778
31,0.001,0.1,0.002,3,1000,200.0,0.7294,0.540489048993627,0.0049653295,0.025791214779019356,0.02051181478329127,0.083594434,0.02316501,0.013566489,0.12208141,0.9992874,0.00013654504,0.99957705,0.9990054,0.0007120312,0.0001363559,0.0009936364,0.00042277994,7157338.336853332
32,0.001,0.1,0.002,8,1000,2000.0,0.7236,0.5410370580483369,0.0062051313,0.059647105634212494,0.0526424476862001,0.13943377,0.044775326,0.0002579012,0.17931366,0.99664587,0.00053278764,0.99777335,0.9954793,0.003342641,0.00052923325,0.004500309,0.0022216884,7157349.837367346
33,0.001,0.1,0.02,1,1000,20.0,0.732,0.5633698393903078,0.023280635,0.08339347690343857,0.0829892917362613,0.22132343,0.030869355,0.084124014,0.25779626,0.995555,0.00055870734,0.9966353,0.9942999,0.004425039,0.0005536838,0.005667721,0.0033533815,7157365.293250961
34,0.001,0.1,0.02,3,1000,200.0,0.7272,0.5401822838433753,0.006694493,0.025725603103637695,0.02830478503085796,0.1874485,0.050325684,0.07950553,0.24250248,0.99501216,0.00094310305,0.9964736,0.9924612,0.0049621984,0.0009330882,0.007482173,0.0035139718,7157373.092560879
