,lr,weight_decay,annealing_coef,layers,ntrain,nodes,ACC,LogLoss,Mean KL-div,ECE,WD,Mean UQ,Std UQ,Min UQ,Max UQ,Mean Pc1 OOD,Std Pc1 OOD,Max Pc1 OOD,Min Pc1 OOD,Mean UQ OOD,Std UQ OOD,Max UQ OOD,Min UQ OOD,Time
0,0.01,0.1,0.0002,1,1000,20.0,0.7302,0.5407507136216319,0.0044564065,0.02007482573390007,0.012034173824415849,0.07488806,0.019799361,0.008511695,0.10725399,0.9995828,7.534059e-05,0.99974835,0.999439,0.00041699063,7.528007e-05,0.00056067965,0.00025158748,7144107.736086271
1,0.01,0.1,0.0002,3,1000,200.0,0.7204,0.5597228929222798,0.013865663,0.06356801092624664,0.06465071922630196,0.033304807,0.013221972,0.0020381846,0.05778387,0.96957254,0.013752694,0.99646604,0.9564195,0.0012588616,0.0003721124,0.0018652962,0.0005096504,7144122.714731115
2,0.01,0.1,0.0002,8,1000,2000.0,0.4944,0.6933091464393774,0.0882533,0.010583430528640747,0.23396091365493957,4.860288e-08,2.5376014e-08,1.8397596e-08,2.9933577e-07,0.49500105,3.7477477e-08,0.49500108,0.4950009,4.057089e-09,2.3603966e-10,4.585727e-09,3.558897e-09,7144136.736621981
3,0.01,0.1,0.002,1,1000,20.0,0.7296,0.5429633116452129,0.0064924234,0.03398295119404793,0.02057942836858456,0.10479949,0.02604766,0.017539663,0.14419393,0.9990479,0.00023208866,0.99931777,0.9983925,0.00095114147,0.00023157989,0.0016048914,0.0006817725,7144147.137164933
4,0.01,0.1,0.002,3,1000,200.0,0.72,0.5564434597045828,0.016866287,0.058337438851594925,0.050776358787493155,0.09757524,0.036436364,0.019333387,0.16002524,0.93147045,0.051498458,0.99841195,0.84318703,0.0074303243,0.0028390535,0.010002515,0.0015855122,7144153.846897826
5,0.01,0.1,0.002,8,1000,2000.0,0.4944,0.6933073717552104,0.08825253,0.010560035705566406,0.23395695333160582,1.229676e-07,6.4471735e-08,4.459766e-08,7.8736895e-07,0.4950429,3.9533766e-08,0.49504298,0.49504277,1.0263277e-08,6.839718e-10,1.1769403e-08,9.004932e-09,7144180.120990957
6,0.01,0.1,0.02,1,1000,20.0,0.728,0.5475246168793912,0.0123243425,0.05387108400464058,0.0492921430794162,0.20170322,0.04182572,0.06714916,0.2649593,0.9963272,0.00061002275,0.9976217,0.9951349,0.0036589224,0.0006056019,0.004841485,0.0023726234,7144187.910075867
7,0.01,0.1,0.02,3,1000,200.0,0.7264,0.5496532486718976,0.010913511,0.03568007051944733,0.03883496718812858,0.19568184,0.07169148,0.0087542,0.26449537,0.99550045,0.0009805049,0.9972829,0.99322915,0.004478482,0.0009715365,0.006725166,0.0027096986,7144200.883594819
8,0.01,0.1,0.02,8,1000,2000.0,0.4944,0.6932874570364939,0.08824392,0.010075032711029053,0.23391177443541708,4.283584e-08,2.2674227e-08,1.613352e-08,2.7824345e-07,0.49552548,3.729331e-08,0.49552557,0.4955254,3.5748244e-09,2.6005614e-10,4.0725667e-09,3.0709637e-09,7144210.490676496
9,0.01,0.01,0.0002,1,1000,20.0,0.7312,0.5385500397020015,0.0035358693,0.017158713191747665,0.013347763253526138,0.06575408,0.018075569,0.006575269,0.092813455,0.99965197,8.514395e-05,0.99977607,0.9994167,0.0003478307,8.5076164e-05,0.00058294035,0.00022387876,7144222.791568537
10,0.01,0.01,0.0002,3,1000,200.0,0.7234,0.5534465139734873,0.014999731,0.027536559849977493,0.013972349435427533,0.024538122,0.010080625,0.0006949745,0.041243166,0.94604343,0.044693578,0.9999721,0.89871675,0.0011907667,0.000957817,0.002320901,2.7890612e-05,7144238.308393399
11,0.01,0.01,0.0002,8,1000,2000.0,0.4944,0.6933217586235275,0.088258795,0.010890454053878784,0.23398883425273126,2.1062705e-08,1.1087248e-08,7.521988e-09,1.338805e-07,0.49470755,4.255329e-08,0.49470764,0.49470744,1.7584026e-09,1.3904555e-10,2.1052837e-09,1.5082867e-09,7144245.329544173
12,0.01,0.01,0.002,1,1000,20.0,0.7286,0.5417387600395787,0.0060417866,0.03305288031697273,0.02265859340258066,0.09630259,0.02520086,0.014312165,0.13607837,0.99920464,0.00024424988,0.99951357,0.9985413,0.00079468737,0.00024378915,0.001456579,0.0004862094,7144255.037528413
13,0.01,0.01,0.002,3,1000,200.0,0.7284,0.5474416276240319,0.009126039,0.03736134618520737,0.03048293242693071,0.12613519,0.049633835,0.0199217,0.19920132,0.99829197,0.0003875713,0.99904937,0.9976054,0.001695113,0.00037729638,0.0023753014,0.0009497431,7144266.259430347
14,0.01,0.01,0.002,8,1000,2000.0,0.5056,0.6931406040410951,0.08818429,0.005330920219421387,0.23348897147454445,2.498202e-08,1.316752e-08,9.01759e-09,1.5798791e-07,0.5003018,4.2634113e-08,0.50030184,0.50030166,2.0848347e-09,1.6639466e-10,2.4763191e-09,1.7379783e-09,7144278.246092808
15,0.01,0.01,0.02,1,1000,20.0,0.7262,0.5464683547098531,0.010579663,0.035949524492025375,0.03646606005407993,0.20623843,0.05261213,0.06471408,0.27767414,0.99681103,0.00040093894,0.9975839,0.9959197,0.003178623,0.00039835882,0.0040636724,0.002410251,7144291.485883957
