,lr,weight_decay,annealing_coef,layers,ntrain,nodes,ACC,LogLoss,Mean KL-div,ECE,WD,Mean UQ,Std UQ,Min UQ,Max UQ,Mean Pc1 OOD,Std Pc1 OOD,Max Pc1 OOD,Min Pc1 OOD,Mean UQ OOD,Std UQ OOD,Max UQ OOD,Min UQ OOD,Time
0,0.01,0.1,0.0002,1,1000,20.0,0.7308,0.539673202926204,0.0040209265,0.01985151879489422,0.013165470006839678,0.07419463,0.019099697,0.008324857,0.10040013,0.9995617,9.196746e-05,0.9997273,0.9993227,0.00043804973,9.188137e-05,0.0006768182,0.00027262603,7098769.161259929
1,0.01,0.1,0.0002,3,1000,200.0,0.723,0.547896653735504,0.0098927375,0.03371875360608101,0.03533203422460829,0.016488286,0.006210514,0.0011257967,0.027537191,0.94048756,0.04219436,0.9983062,0.8840018,0.00072986126,0.00034631064,0.001213118,0.00014655894,7098779.219410017
2,0.01,0.1,0.0002,8,1000,2000.0,0.4944,0.6931471805599454,0.08818668,0.0055999755859375,0.23351449203767005,0.2886751,0.0,0.28867513,0.28867513,0.5,0.0,0.5,0.5,0.2886751,0.0,0.28867513,0.28867513,7098786.425339168
3,0.01,0.1,0.002,1,1000,20.0,0.7286,0.5428005396713467,0.0058061644,0.038957905024290085,0.029292087442950653,0.10517067,0.028843148,0.015173618,0.14792246,0.999127,0.00021488685,0.99941874,0.9985265,0.0008721395,0.00021445948,0.0014713296,0.0005809288,7098796.965309169
4,0.01,0.1,0.002,3,1000,200.0,0.73,0.5420466348179137,0.009980277,0.029650328680872917,0.03317187876902644,0.11050322,0.041142676,0.020860707,0.16609257,0.9725643,0.023912637,0.99895173,0.93692607,0.004745982,0.0029281036,0.008985533,0.0010471772,7098807.307822852
5,0.01,0.1,0.002,8,1000,2000.0,0.4944,0.6931998504042642,0.08820718,0.007573425769805908,0.23368650589265053,3.4828084e-08,1.8074227e-08,1.31637e-08,2.1160513e-07,0.49800426,3.7200888e-08,0.4980044,0.49800423,2.9144687e-09,1.9124202e-10,3.2954364e-09,2.5041078e-09,7098814.36597942
6,0.01,0.1,0.02,1,1000,20.0,0.7296,0.5466055925833356,0.012523831,0.04256291314959526,0.04110588867940132,0.20420116,0.041725803,0.063361056,0.26411834,0.9965766,0.0005792,0.99767107,0.99524057,0.0034112683,0.0005751536,0.004736833,0.002323511,7098822.687998881
7,0.01,0.1,0.02,3,1000,200.0,0.7234,0.5432023366768431,0.009565448,0.034443311393260956,0.03857860082514708,0.17620341,0.06548499,0.016868357,0.237969,0.99634844,0.000972919,0.9978709,0.9944934,0.0036373278,0.000965861,0.0054763397,0.0021245515,7098829.206287159
8,0.01,0.1,0.02,8,1000,2000.0,0.4944,0.6931471805599454,0.08818668,0.0055999755859375,0.23351449203767005,0.2886751,0.0,0.28867513,0.28867513,0.5,0.0,0.5,0.5,0.2886751,0.0,0.28867513,0.28867513,7098836.421739748
9,0.01,0.01,0.0002,1,1000,20.0,0.7296,0.5404424318026949,0.0042034667,0.024917958304286003,0.012570409532414123,0.06396931,0.017796516,0.006382999,0.09005656,0.9996615,7.6573444e-05,0.999799,0.9994666,0.00033837013,7.6517994e-05,0.0005331096,0.0002009596,7098850.378122558
10,0.01,0.01,0.0002,3,1000,200.0,0.7236,0.5690904537388184,0.025326932,0.04765145480632782,0.03346121392954265,0.020216968,0.00862085,0.0022694524,0.034215868,0.9467879,0.017029487,0.97613037,0.9294782,0.0011025717,0.00026030742,0.0014716167,0.0005990165,7098861.453884624
11,0.01,0.01,0.0002,8,1000,2000.0,0.4944,0.6931471805599454,0.08818668,0.0055999755859375,0.23351449203767005,0.2886751,0.0,0.28867513,0.28867513,0.5,0.0,0.5,0.5,0.2886751,0.0,0.28867513,0.28867513,7098868.507179245
12,0.01,0.01,0.002,1,1000,20.0,0.7306,0.5441646383636863,0.005193303,0.031192578375339508,0.017610070562140392,0.09445823,0.025369447,0.013212887,0.13415696,0.99926853,0.00013475775,0.99953765,0.99899685,0.0007309241,0.00013456085,0.0010021258,0.00046214697,7098877.313512467
13,0.01,0.01,0.002,3,1000,200.0,0.7292,0.5465578981629434,0.008982005,0.040779996663331985,0.034111861188487455,0.12638204,0.047252335,0.02345151,0.19138107,0.9985498,0.00028826148,0.99899226,0.9978224,0.0014478983,0.00028737588,0.0021728666,0.0010067121,7098889.910224985
14,0.01,0.01,0.002,8,1000,2000.0,0.4944,0.6931648755572709,0.08819336,0.0063336193561553955,0.23357741387762251,2.1058606e-08,1.11682485e-08,7.61484e-09,1.3055984e-07,0.499259,3.820526e-08,0.4992591,0.49925894,1.7572083e-09,1.5820079e-10,2.1466047e-09,1.4641994e-09,7098901.154194669
15,0.01,0.01,0.02,1,1000,20.0,0.728,0.5444560970849986,0.010499472,0.029665958136320114,0.026042157512680936,0.19501202,0.046850998,0.056302518,0.26811928,0.99687326,0.00087297545,0.9980114,0.99451965,0.003116314,0.0008667088,0.0054503884,0.0019846458,7098910.049735207
16,0.01,0.01,0.02,3,1000,200.0,0.7306,0.5417199857308742,0.0068920236,0.0379006490111351,0.03952864475526039,0.18424006,0.06601642,0.014679479,0.241776,0.9960245,0.0006360888,0.99717623,0.99437857,0.003959303,0.0006308607,0.0055899182,0.0028158145,7098917.493815229
17,0.01,0.01,0.02,8,1000,2000.0,0.4944,0.6931759787580548,0.08819766,0.006795912981033325,0.23361377881445114,2.3749656e-08,1.2322246e-08,9.057952e-09,1.4725127e-07,0.4988354,3.3908883e-08,0.49883547,0.49883533,1.9841557e-09,1.1304763e-10,2.2135085e-09,1.7617754e-09,7098930.756805906
18,0.01,0.001,0.0002,1,1000,20.0,0.7308,0.5377033368235998,0.0028977275,0.017500024288892746,0.013325353303329394,0.060801838,0.017744863,0.005711714,0.08994449,0.9996965,6.657362e-05,0.99982315,0.99953336,0.00030340557,6.653283e-05,0.00046643717,0.00017680183,7098946.867975349
19,0.01,0.001,0.0002,3,1000,200.0,0.7074,0.5772991158430323,0.029646503,0.06280924379825592,0.06069444923909505,0.013466928,0.0065009245,0.0024039103,0.029622965,0.8479652,0.03735642,0.8919248,0.79826975,0.0010035771,0.00017184389,0.0014096689,0.0007914273,7098954.786811303
20,0.01,0.001,0.0002,8,1000,2000.0,0.4944,0.6933921459739755,0.08828991,0.012416809797286987,0.23413549800790967,2.215458e-08,1.1890553e-08,8.563014e-09,1.5842842e-07,0.49319705,3.847463e-08,0.49319717,0.49319696,1.8443271e-09,9.889034e-11,2.0470117e-09,1.6558516e-09,7098974.111611148
21,0.01,0.001,0.002,1,1000,20.0,0.728,0.5422926370598447,0.004486592,0.028758900240063667,0.014122998161391662,0.09433182,0.02518032,0.012736054,0.13960403,0.9992378,0.00025225471,0.99955183,0.9985596,0.00076152885,0.00025179324,0.0014383469,0.00044797748,7098983.934294372
22,0.01,0.001,0.002,3,1000,200.0,0.723,0.545436043318548,0.008028809,0.037852026522159576,0.040070025794730825,0.1109478,0.041738212,0.021153409,0.16553017,0.9989415,0.00014960718,0.9992346,0.99858844,0.0010572952,0.0001492865,0.0014095721,0.0007647837,7098993.603854874
23,0.01,0.001,0.002,8,1000,2000.0,0.4944,0.693206263818469,0.08820978,0.00779762864112854,0.23370507637538138,2.2179965e-08,1.1734368e-08,8.094393e-09,1.4512936e-07,0.49779606,4.2875666e-08,0.49779615,0.4977959,1.8491345e-09,1.2406555e-10,2.1364415e-09,1.6137998e-09,7099004.379943819
24,0.01,0.001,0.02,1,1000,20.0,0.729,0.5430388340054418,0.010626715,0.0337861105799675,0.030163219037429734,0.20055234,0.047661703,0.05624402,0.27142933,0.99673355,0.0005929773,0.99767315,0.9951259,0.0032554,0.0005888565,0.004850403,0.0023214254,7099014.506831182
25,0.01,0.001,0.02,3,1000,200.0,0.729,0.5483526317445454,0.011989043,0.040463898330926895,0.04379338646713768,0.19746678,0.07646276,0.006452844,0.28060374,0.9957859,0.0015865847,0.99786294,0.99203247,0.004193889,0.0015716167,0.007904291,0.0021325138,7099028.967650193
26,0.01,0.001,0.02,8,1000,2000.0,0.4944,0.6932743017435194,0.08823826,0.009749144315719604,0.23388099072255317,2.2929731e-08,1.1759381e-08,8.719851e-09,1.2919415e-07,0.49585736,3.7015344e-08,0.49585742,0.49585727,1.9190556e-09,1.1404524e-10,2.156726e-09,1.6713462e-09,7099036.025508055
27,0.001,0.1,0.0002,1,1000,20.0,0.7274,0.5444898780077465,0.010825226,0.046519096940755844,0.03862832441903774,0.13348886,0.026435463,0.027192684,0.16764435,0.9985309,0.0002459973,0.9990165,0.9979226,0.0014667495,0.0002452603,0.0020730968,0.0009825109,7099058.096828319
28,0.001,0.1,0.0002,3,1000,200.0,0.7272,0.5439627052389607,0.007861948,0.02161518856883049,0.013530974629671618,0.046247285,0.0145587865,0.00458463,0.06929016,0.992713,0.008726968,0.9998579,0.9813528,0.0007848034,0.00074180873,0.0020656558,0.00014207758,7099068.870997481
29,0.001,0.1,0.0002,8,1000,2000.0,0.7046,0.5837767923047895,0.02475261,0.0620693676173687,0.1001032548835141,0.0573349,0.025504472,0.021597466,0.18040931,0.6245404,0.00023116698,0.62482196,0.6241918,0.0059490986,0.00066503533,0.00750701,0.0047967327,7099081.955053964
30,0.001,0.1,0.002,1,1000,20.0,0.7286,0.5477829247654863,0.013815143,0.04569634422659874,0.03786471251227085,0.16029014,0.03366384,0.037375964,0.20061862,0.99807316,0.0002707734,0.998673,0.9975491,0.0019231037,0.00026973875,0.00244489,0.001325212,7099102.245585147
