,lr,weight_decay,annealing_coef,layers,ntrain,nodes,ACC,LogLoss,Mean KL-div,ECE,WD,Mean UQ,Std UQ,Min UQ,Max UQ,Mean Pc1 OOD,Std Pc1 OOD,Max Pc1 OOD,Min Pc1 OOD,Mean UQ OOD,Std UQ OOD,Max UQ OOD,Min UQ OOD,Time
0,0.01,0.1,0.0002,1,1000,20.0,0.731,0.5412822754645404,0.004647992,0.021403159946203232,0.018564219566957398,0.07065273,0.019865278,0.007129205,0.101627186,0.9996143,7.0729075e-05,0.9997499,0.99944395,0.000385613,7.067408e-05,0.0005557462,0.00025005324,7173128.034847176
1,0.01,0.1,0.0002,3,1000,200.0,0.7302,0.5509671618530448,0.01319637,0.043528422713279724,0.02903172834670295,0.024298115,0.0100156255,0.0028116102,0.04261636,0.9407752,0.050489653,0.99632245,0.8761767,0.0009982132,0.0005047307,0.001635693,0.00031462635,7173137.185306539
2,0.01,0.1,0.0002,8,1000,2000.0,0.4944,0.6936054359128527,0.08838721,0.01611846685409546,0.23452060617484277,4.4286484e-08,2.3039693e-08,1.588058e-08,2.704299e-07,0.48946166,3.7385508e-08,0.48946178,0.4894616,3.7026744e-09,2.8784072e-10,4.399483e-09,3.1995375e-09,7173149.071741579
3,0.01,0.1,0.002,1,1000,20.0,0.7266,0.5431563689931956,0.006327474,0.03571624308824539,0.023527544323877735,0.10436459,0.026462391,0.015360123,0.14429314,0.99910116,0.00021806466,0.99941945,0.99849904,0.0008979577,0.00021762362,0.0014987014,0.00058021164,7173162.538987654
4,0.01,0.1,0.002,3,1000,200.0,0.709,0.5657016987947775,0.017358564,0.052155252546072006,0.050985106340946,0.08930329,0.031774968,0.02488801,0.1465645,0.8896227,0.058136456,0.9365536,0.7806896,0.007474537,0.0025100922,0.013224666,0.0046612695,7173171.55378141
5,0.01,0.1,0.002,8,1000,2000.0,0.4944,0.6931471805599454,0.08818668,0.0055999755859375,0.23351449203767005,0.2886751,0.0,0.28867513,0.28867513,0.5,0.0,0.5,0.5,0.2886751,0.0,0.28867513,0.28867513,7173180.516652228
6,0.01,0.1,0.02,1,1000,20.0,0.7298,0.5448780938224216,0.012670591,0.036350514739751816,0.03227977167047683,0.19452532,0.041213274,0.058923155,0.2550338,0.9967914,0.00049314584,0.99779725,0.99574727,0.0031979657,0.0004899585,0.004234696,0.0021979103,7173191.770540338
7,0.01,0.1,0.02,3,1000,200.0,0.7342,0.5409148843282322,0.008212626,0.03421378880739212,0.035835535270498445,0.17791975,0.06723754,0.015630461,0.23798041,0.9965872,0.0005073198,0.99756604,0.99542195,0.0034008098,0.00050381914,0.0045571467,0.0024280262,7173201.445950959
8,0.01,0.1,0.02,8,1000,2000.0,0.4944,0.6935847410895285,0.088377625,0.015833526849746704,0.23448593646563715,3.9974687e-08,2.1006064e-08,1.4445648e-08,2.4375436e-07,0.4897854,3.6263685e-08,0.4897855,0.48978528,3.3402825e-09,2.6112715e-10,3.9452646e-09,2.7721219e-09,7173214.417781993
9,0.01,0.01,0.0002,1,1000,20.0,0.7286,0.5407611162288202,0.0041593867,0.01789955049753189,0.010855217019246266,0.06022879,0.017673364,0.0051149433,0.08518315,0.99970025,7.633579e-05,0.99984217,0.9995377,0.00029957003,7.628898e-05,0.00046206557,0.00015780209,7173242.669431155
10,0.01,0.01,0.0002,3,1000,200.0,0.7252,0.5492999300722066,0.011413456,0.04023660346865654,0.037657714170833426,0.02315126,0.008551163,0.0013113735,0.042158134,0.93058586,0.020021793,0.952787,0.8957637,0.0013207415,0.00016195832,0.0015933552,0.0009650923,7173264.66576912
11,0.01,0.01,0.0002,8,1000,2000.0,0.4944,0.6932422534632356,0.08822468,0.008872926235198975,0.23380200688518704,2.4169761e-08,1.2454476e-08,9.257824e-09,1.4390538e-07,0.49671772,3.319061e-08,0.49671775,0.4967176,2.0231885e-09,1.0979658e-10,2.2480686e-09,1.8209979e-09,7173276.779164909
12,0.01,0.01,0.002,1,1000,20.0,0.7238,0.5479868110322181,0.00874992,0.04788157343864441,0.036376307818071295,0.1211622,0.029733734,0.020953448,0.1789675,0.9986969,0.00035203574,0.99923444,0.9977771,0.0013012767,0.0003510192,0.0022179675,0.00076497934,7173299.504632602
13,0.01,0.01,0.002,3,1000,200.0,0.7196,0.5519306988182637,0.012178793,0.037398405373096466,0.044234536247664435,0.10526677,0.035980906,0.014103674,0.15534508,0.9981699,0.0007096691,0.9989636,0.99568444,0.0017453366,0.00053645426,0.0033215098,0.0010353401,7173311.189892931
14,0.01,0.01,0.002,8,1000,2000.0,0.4944,0.6935414279848096,0.08835766,0.01512107253074646,0.2344114017931384,2.5130817e-08,1.3409117e-08,8.880396e-09,1.675082e-07,0.49048525,3.616863e-08,0.49048537,0.4904852,2.0925706e-09,1.73632e-10,2.4924716e-09,1.7697892e-09,7173330.295006749
15,0.01,0.01,0.02,1,1000,20.0,0.7252,0.5479582169039391,0.010663149,0.036766525357961655,0.03608140187539284,0.20521453,0.052272648,0.06264376,0.27553356,0.996455,0.0006392874,0.9974104,0.99472255,0.003531948,0.0006344652,0.0052496707,0.0025828884,7173346.818943557
16,0.01,0.01,0.02,3,1000,200.0,0.721,0.549490441681538,0.01173752,0.042333684861660004,0.034045509953388314,0.17881194,0.06842978,0.013290578,0.24300306,0.99571794,0.0009595285,0.9972924,0.9933962,0.004262886,0.0009509072,0.006560318,0.0027002848,7173357.650390522
17,0.01,0.01,0.02,8,1000,2000.0,0.4944,0.6935286336461147,0.08835177,0.014883339405059814,0.2343889029888076,2.6496151e-08,1.3841869e-08,9.953663e-09,1.5970129e-07,0.49069834,3.6263685e-08,0.4906984,0.49069825,2.2110498e-09,1.5417435e-10,2.5692768e-09,1.9291764e-09,7173370.430889514
18,0.01,0.001,0.0002,1,1000,20.0,0.7286,0.5418163674304033,0.0042029712,0.017151882871985435,0.014240116972253962,0.069633365,0.018475734,0.007123226,0.09643752,0.9996195,7.33241e-05,0.9997516,0.99942356,0.00038027728,7.326591e-05,0.00057611696,0.00024830463,7173383.724021307
19,0.01,0.001,0.0002,3,1000,200.0,0.7288,0.5728323786626912,0.017986156,0.04966277256608009,0.04027951183767182,0.014295724,0.0066580335,0.0003682191,0.026131997,0.96609527,0.029971397,0.9999873,0.91625893,0.0005126432,0.00028890336,0.00092261384,1.2684076e-05,7173397.14199691
20,0.01,0.001,0.0002,8,1000,2000.0,0.4944,0.6932139693795888,0.08821293,0.008041709661483765,0.2337267662314338,2.3334165e-08,1.2248928e-08,8.683123e-09,1.4547255e-07,0.49755284,3.490936e-08,0.497553,0.4975528,1.9450301e-09,1.2430314e-10,2.1960902e-09,1.6966376e-09,7173406.170644995
21,0.01,0.001,0.002,1,1000,20.0,0.7286,0.5491305547206422,0.0067341453,0.032206617295742035,0.017872671103255196,0.09675546,0.026673239,0.014444653,0.14141558,0.99920183,0.00018845007,0.9994589,0.99870825,0.00079752255,0.0001881203,0.0012900769,0.00054079486,7173419.560219347
22,0.01,0.001,0.002,3,1000,200.0,0.7006,0.569663696967858,0.018741822,0.09077228605747223,0.09314053610988085,0.1090012,0.037673116,0.03169809,0.20950256,0.9289379,0.093478486,0.99757653,0.75938296,0.0085603325,0.00671286,0.019665282,0.0024175907,7173429.115281337
23,0.01,0.001,0.002,8,1000,2000.0,0.4944,0.6933890362274884,0.08828852,0.01234060525894165,0.23412934115804854,1.871759e-08,9.951292e-09,6.979316e-09,1.281878e-07,0.4932599,4.1901092e-08,0.49325997,0.49325976,1.5597924e-09,8.69967e-11,1.7429097e-09,1.3916998e-09,7173442.479491601
24,0.01,0.001,0.02,1,1000,20.0,0.7246,0.545371764725856,0.011550091,0.04375661164522171,0.03970900325454896,0.19862644,0.044018824,0.07125679,0.2694809,0.995992,0.00092758605,0.99736285,0.99358577,0.003991135,0.0009195314,0.0063732206,0.0026301953,7173453.850850829
25,0.01,0.001,0.02,3,1000,200.0,0.7264,0.5427143188551485,0.007281832,0.029069378972053528,0.03297068939857309,0.17893277,0.06886518,0.019135408,0.24846797,0.99700695,0.000886408,0.9984282,0.9950542,0.002983389,0.0008809412,0.0049214023,0.0015693074,7173465.162922208
26,0.01,0.001,0.02,8,1000,2000.0,0.4944,0.6932403701689409,0.08822389,0.008798599243164062,0.23379715528763956,2.0612719e-08,1.1036603e-08,7.5858875e-09,1.4974577e-07,0.4967709,3.784312e-08,0.49677095,0.49677077,1.7203101e-09,1.0745418e-10,1.9663342e-09,1.5121449e-09,7173475.821162578
27,0.001,0.1,0.0002,1,1000,20.0,0.727,0.5470748617525245,0.0125333,0.04748256877064705,0.04178656699039166,0.13611008,0.027618097,0.02575503,0.16753383,0.99849737,0.00033032527,0.99907786,0.99782467,0.001500314,0.00032933042,0.0021706102,0.0009213022,7173506.956974911
28,0.001,0.1,0.0002,3,1000,200.0,0.7278,0.5463708999086626,0.0068888506,0.027385620400309563,0.014174331005812928,0.04464094,0.014453772,0.0038660646,0.06667323,0.998106,0.0021079201,0.99985844,0.9946343,0.00046156885,0.00033349553,0.0011219992,0.00014153805,7173527.117772588
29,0.001,0.1,0.0002,8,1000,2000.0,0.7222,0.5612508556264545,0.022704719,0.057530373334884644,0.05695817888168277,0.062074874,0.02425126,0.0017998765,0.10367483,0.93919176,0.028554553,0.9797718,0.89006776,0.0061801006,0.0015096165,0.00870732,0.003607874,7173555.569048113
30,0.001,0.1,0.002,1,1000,20.0,0.7286,0.5606768320550628,0.022465741,0.06924170255661011,0.06687261363543692,0.17311046,0.03022512,0.04745712,0.20332809,0.99734825,0.00038910838,0.99820334,0.9964831,0.002644538,0.00038706086,0.0035045668,0.0017934272,7173575.820719868
31,0.001,0.1,0.002,3,1000,200.0,0.7214,0.5515751347414616,0.010157634,0.05680881440639496,0.04972120438642924,0.094247475,0.023753854,0.018011257,0.12959193,0.9989946,0.00021662383,0.9993547,0.9984227,0.001004452,0.00021615552,0.0015748388,0.00064486975,7173588.308720319
32,0.001,0.1,0.002,8,1000,2000.0,0.7304,0.5468051658855662,0.0117890565,0.05617310479283333,0.05704054731117976,0.122121096,0.048903797,0.00020682957,0.17477188,0.99824315,0.00028795938,0.99880224,0.9975419,0.0017537001,0.00028692945,0.0024520464,0.0011963272,7173609.7492363
33,0.001,0.1,0.02,1,1000,20.0,0.7244,0.566269532086442,0.024791215,0.0846705213189125,0.08645505359150593,0.22101519,0.030802255,0.07563943,0.2593463,0.9951484,0.0012931315,0.9969439,0.99180263,0.004826382,0.001279285,0.00813043,0.0030467913,7173630.275030218
34,0.001,0.1,0.02,3,1000,200.0,0.7216,0.5474225945998475,0.009996751,0.05168258398771286,0.04944027302689974,0.19001861,0.052752092,0.0753226,0.24436146,0.9940434,0.0011982799,0.99635375,0.99142134,0.0059197526,0.0011839462,0.008505364,0.003632973,7173641.283739201
35,0.001,0.1,0.02,8,1000,2000.0,0.729,0.5547704934694455,0.020396149,0.04324926808476448,0.041175742317548794,0.18065019,0.07005323,0.0003016881,0.2365336,0.9950822,0.0010151592,0.9967938,0.9930793,0.004892636,0.0010051285,0.006872959,0.003195934,7173652.142717084
36,0.001,0.01,0.0002,1,1000,20.0,0.7274,0.5429768610921858,0.008228276,0.03824281692504883,0.029677184059993672,0.12144656,0.025914356,0.022911664,0.16355975,0.9986854,0.0003024875,0.99925685,0.9980667,0.0013128213,0.00030170256,0.0019295551,0.0007425975,7173688.690646407
37,0.001,0.01,0.0002,3,1000,200.0,0.7296,0.5478738122539261,0.005876458,0.040762949734926224,0.04032154273927335,0.045512017,0.015408263,0.0030968532,0.06784213,0.9998237,3.0597217e-05,0.9998847,0.99976027,0.00017621987,3.05871e-05,0.00023968446,0.00011526846,7173701.087882443
38,0.001,0.01,0.0002,8,1000,2000.0,0.7212,0.564723102054592,0.025397027,0.038129959255456924,0.03393948189554394,0.061518684,0.025198651,0.0006760792,0.11775733,0.94640917,0.06526794,0.99960613,0.86190796,0.003306381,0.0037034762,0.010464306,0.00039372526,7173732.228789138
39,0.001,0.01,0.002,1,1000,20.0,0.7264,0.5447776330080067,0.01093603,0.047497812658548355,0.036731450536624834,0.14849351,0.033377595,0.029965548,0.20125943,0.99803126,0.00070512615,0.9986922,0.996099,0.0019643484,0.00070162344,0.0038858342,0.001306066,7173763.469697523
40,0.001,0.01,0.002,3,1000,200.0,0.7286,0.5426786338505448,0.005610724,0.03153371810913086,0.018425806252436085,0.09676374,0.02635829,0.0176413,0.13714099,0.9988861,0.00022994657,0.9992382,0.99826103,0.0011126349,0.00022939082,0.0017359396,0.0007612191,7173776.769850809
41,0.001,0.01,0.002,8,1000,2000.0,0.7304,0.5456974760835617,0.015064832,0.05536914989352226,0.045400827632505754,0.13562055,0.050608482,0.00066632824,0.1760123,0.9976619,0.00030941138,0.99823195,0.9968745,0.0023325563,0.00030793276,0.0031157369,0.0017649265,7173797.11222065
42,0.001,0.01,0.02,1,1000,20.0,0.7224,0.5675305043558865,0.024867658,0.08713874965906143,0.09010979611553377,0.22744234,0.031640463,0.08163136,0.26611286,0.9954009,0.0010001457,0.9969088,0.99310815,0.004577014,0.0009904649,0.006844507,0.0030816668,7173821.064461197
43,0.001,0.01,0.02,3,1000,200.0,0.7262,0.5453540099490687,0.008940353,0.03214855119585991,0.025100969275609893,0.1827232,0.05150873,0.07262903,0.23964296,0.99524117,0.0006930879,0.9966698,0.9936694,0.0047357916,0.000686454,0.006290649,0.0033190981,7173831.760834641
44,0.001,0.01,0.02,8,1000,2000.0,0.7296,0.5402942863695024,0.0060021603,0.0441674180328846,0.05122526115881519,0.19725135,0.06516605,0.00027408954,0.24829358,0.9940244,0.0009094492,0.99587184,0.99173075,0.0059391377,0.0008984305,0.008201154,0.0041111447,7173849.453185412
45,0.001,0.001,0.0002,1,1000,20.0,0.727,0.5454572207794958,0.010294405,0.03731304779648781,0.0330482259897155,0.12622257,0.027236557,0.021934135,0.16488837,0.9988029,0.0002681718,0.9992557,0.9981341,0.0011955427,0.000267497,0.0018624598,0.00074371893,7173882.10032795
46,0.001,0.001,0.0002,3,1000,200.0,0.7282,0.5501738327873278,0.007607337,0.0329400934278965,0.03316264647446696,0.043426663,0.01505191,0.003295437,0.06574828,0.99983907,3.223867e-05,0.9998929,0.99975085,0.0001608916,3.2226562e-05,0.0002490881,0.00010710388,7173896.570075336
47,0.001,0.001,0.0002,8,1000,2000.0,0.7222,0.566403648889712,0.02717074,0.04593470320105553,0.035643843946194465,0.052975982,0.02403225,0.00018834128,0.09916701,0.9583773,0.009112201,0.96899873,0.9458113,0.0030692886,0.00047872256,0.0041929544,0.0022717451,7173919.645499895
48,0.001,0.001,0.002,1,1000,20.0,0.7266,0.5480720780815598,0.014092223,0.05044941604137421,0.042652897804753225,0.16189988,0.030925777,0.03836381,0.19732353,0.9975809,0.00040660225,0.99842364,0.99665934,0.0024130032,0.00040463594,0.003329522,0.0015738782,7173946.583307605
49,0.001,0.001,0.002,3,1000,200.0,0.7278,0.544328188520677,0.0072099897,0.04021311551332474,0.030432098411546392,0.091285974,0.02363149,0.017161762,0.12686428,0.9990873,0.00017003024,0.99938136,0.998641,0.000911836,0.00016970451,0.001357151,0.0006182453,7173958.914410331
50,0.001,0.001,0.002,8,1000,2000.0,0.7288,0.5534379333214391,0.02234487,0.028084568679332733,0.019522833494104636,0.12357084,0.049478464,0.00014479326,0.16725025,0.99801815,0.00035519982,0.99869055,0.99716747,0.0019778379,0.00035376512,0.0028245081,0.0013077513,7173977.332320831
