,lr,weight_decay,annealing_coef,layers,ntrain,nodes,ACC,LogLoss,Mean KL-div,ECE,WD,Mean UQ,Std UQ,Min UQ,Max UQ,Mean Pc1 OOD,Std Pc1 OOD,Max Pc1 OOD,Min Pc1 OOD,Mean UQ OOD,Std UQ OOD,Max UQ OOD,Min UQ OOD,Time
0,0.01,0.1,0.0002,1,1000,20.0,0.7298,0.5381416927312088,0.003873603,0.029385562986135483,0.01779642438791816,0.07739503,0.021207731,0.007830763,0.111509554,0.99956006,0.00010454498,0.9997489,0.9993116,0.00043970477,0.00010445009,0.00068790006,0.00025104664,7111517.891419199
1,0.01,0.1,0.0002,3,1000,200.0,0.7266,0.5406299201447775,0.00890714,0.040986236184835434,0.032952407850056264,0.018604616,0.00739059,0.0033434131,0.037244655,0.90802884,0.012916475,0.9288487,0.89134926,0.0011274013,0.00021615902,0.0016319709,0.00084620714,7111531.518598992
2,0.01,0.1,0.0002,8,1000,2000.0,0.4944,0.6934947612161019,0.088336274,0.014312386512756348,0.23432850041069214,5.6070775e-08,2.8965395e-08,2.0529562e-08,3.2116154e-07,0.4912777,4.0650033e-08,0.49127778,0.49127758,4.685614e-09,3.3230174e-10,5.438068e-09,4.0126147e-09,7111544.822527813
3,0.01,0.1,0.002,1,1000,20.0,0.7302,0.5432943207518558,0.005958447,0.03082265891134739,0.01892384175486986,0.10095599,0.0264306,0.013489628,0.14652672,0.9991873,0.00016530744,0.99951535,0.9988349,0.00081203383,0.00016504123,0.0011637456,0.00048441486,7111553.763489752
4,0.01,0.1,0.002,3,1000,200.0,0.7246,0.545761994808923,0.007889398,0.027631692588329315,0.020311668906511114,0.11423976,0.04180434,0.019466244,0.18283378,0.99368465,0.0063294843,0.9991123,0.9826931,0.0025827172,0.001550566,0.0055138892,0.00088689115,7111562.522101205
5,0.01,0.1,0.002,8,1000,2000.0,0.4944,0.6932911461783354,0.088245496,0.01016145944595337,0.23392023002781098,3.8716195e-08,2.0500606e-08,1.4011158e-08,2.5471817e-07,0.49543434,4.2634113e-08,0.49543446,0.49543425,3.2237988e-09,2.3036036e-10,3.754813e-09,2.8078169e-09,7111572.156466961
6,0.01,0.1,0.02,1,1000,20.0,0.7258,0.5474627607362296,0.012576188,0.04179619252681732,0.04040704758741086,0.2050281,0.045997433,0.06491418,0.2704926,0.9967374,0.0005819578,0.99762833,0.99517924,0.003251649,0.0005779357,0.004797587,0.002366057,7111582.733770297
7,0.01,0.1,0.02,3,1000,200.0,0.7278,0.545769429190963,0.008839815,0.04582808166742325,0.04934728454329197,0.19076818,0.066631496,0.018100988,0.24364413,0.99436903,0.0012418317,0.99652016,0.99156433,0.0055978107,0.0012275636,0.008364805,0.0034677621,7111592.123869351
8,0.01,0.1,0.02,8,1000,2000.0,0.4944,0.6931471805599454,0.08818668,0.0055999755859375,0.23351449203767005,0.2886751,0.0,0.28867513,0.28867513,0.5,0.0,0.5,0.5,0.2886751,0.0,0.28867513,0.28867513,7111599.596454456
9,0.01,0.01,0.0002,1,1000,20.0,0.7302,0.5386646731717499,0.003311496,0.016544528305530548,0.014364924990163489,0.060410578,0.017549105,0.005031141,0.0847613,0.9997159,6.1789746e-05,0.9998369,0.9996046,0.00028392766,6.1755396e-05,0.0003952739,0.00016304915,7111614.605420635
10,0.01,0.01,0.0002,3,1000,200.0,0.7122,0.5760309923449771,0.03028952,0.05028122663497925,0.054949360863828414,0.017231734,0.008381542,0.0036138776,0.043374076,0.7969252,0.08765709,0.8892187,0.6739737,0.0013785543,0.00014582099,0.0017045543,0.0010808352,7111624.962662664
11,0.01,0.01,0.0002,8,1000,2000.0,0.4944,0.6931681230058168,0.0881946,0.006477862596511841,0.23358826284088316,2.7287554e-08,1.4411512e-08,9.293941e-09,1.7104992e-07,0.49913236,4.0052832e-08,0.4991324,0.49913222,2.2771276e-09,2.2856995e-10,2.806663e-09,1.8709356e-09,7111637.830879889
12,0.01,0.01,0.002,1,1000,20.0,0.7302,0.5410671440840311,0.0045400946,0.02817288599908352,0.014274255105630802,0.09135261,0.02469927,0.012358297,0.12765583,0.99932534,0.00011665302,0.9995516,0.999077,0.00067412853,0.000116493524,0.0009221214,0.0004481907,7111645.644709743
13,0.01,0.01,0.002,3,1000,200.0,0.7264,0.5439463890245366,0.007897266,0.02383381873369217,0.0198835895878834,0.10346126,0.04042813,0.018223658,0.16700196,0.9984149,0.000439409,0.99925727,0.9973159,0.0014649176,0.00035883993,0.0021396722,0.0007421898,7111653.669889022
14,0.01,0.01,0.002,8,1000,2000.0,0.4944,0.6931471805599454,0.08818668,0.0055999755859375,0.23351449203767005,0.2886751,0.0,0.28867513,0.28867513,0.5,0.0,0.5,0.5,0.2886751,0.0,0.28867513,0.28867513,7111660.743033146
15,0.01,0.01,0.02,1,1000,20.0,0.727,0.5449670761082481,0.01053815,0.047691043466329575,0.039886827069298664,0.20438325,0.046767145,0.06639792,0.27183285,0.99661255,0.000463545,0.997434,0.99539196,0.0033756967,0.00046032132,0.0045868442,0.0025593974,7111669.705829129
16,0.01,0.01,0.02,3,1000,200.0,0.7218,0.5491887118167822,0.01163613,0.040987417101860046,0.04722734798468772,0.19791897,0.073555,0.008017568,0.26750094,0.9963333,0.00075318955,0.99767524,0.9944367,0.0036526753,0.0007474269,0.0055324472,0.0023193704,7111682.008245985
17,0.01,0.01,0.02,8,1000,2000.0,0.4944,0.69397160096275,0.0885602,0.021059930324554443,0.23506620941437903,2.5546248e-08,1.3534773e-08,9.938943e-09,1.6167192e-07,0.4845429,3.729331e-08,0.484543,0.48454282,2.1312245e-09,1.608896e-10,2.5516904e-09,1.873907e-09,7111689.469124002
18,0.01,0.001,0.0002,1,1000,20.0,0.7302,0.5382883335358081,0.0038227646,0.017721913754940033,0.014027339297310756,0.067199565,0.01896092,0.0067831133,0.100623034,0.9996557,6.7339664e-05,0.99979806,0.99950916,0.00034413004,6.729446e-05,0.0004905944,0.00020190008,7111701.732248497
19,0.01,0.001,0.0002,3,1000,200.0,0.7158,0.5531579220308486,0.011383937,0.07670944929122925,0.07851620735103389,0.01771604,0.0060613467,0.003578451,0.02738952,0.9432204,0.018034216,0.9674672,0.91689986,0.0009765858,0.00018202231,0.0013531756,0.0006764645,7111711.767366149
