,lr,weight_decay,annealing_coef,layers,ntrain,nodes,ACC,LogLoss,Mean KL-div,ECE,WD,Mean UQ,Std UQ,Min UQ,Max UQ,Mean Pc1 OOD,Std Pc1 OOD,Max Pc1 OOD,Min Pc1 OOD,Mean UQ OOD,Std UQ OOD,Max UQ OOD,Min UQ OOD,Time
0,0.01,0.1,0.0002,1,1000,20.0,0.7298,0.5391586444103345,0.004003807,0.016937000676989555,0.010526515576766177,0.079748325,0.02080476,0.008824564,0.11606037,0.99948823,0.00013387663,0.9997318,0.99916625,0.00051149545,0.00013373505,0.0008330489,0.00026815277,7085556.076332565
1,0.01,0.1,0.0002,3,1000,200.0,0.7254,0.5497312029701308,0.013136613,0.026927290484309196,0.011131981610470756,0.01802305,0.0071471008,0.00301276,0.031552877,0.9539224,0.023533111,0.9856637,0.91236776,0.0008230553,0.0002269746,0.0011558816,0.00041839617,7085565.161210177
2,0.01,0.1,0.0002,8,1000,2000.0,0.5056,0.6931363103154033,0.088182755,0.005106687545776367,0.23347161642588798,3.88279e-08,2.0588724e-08,1.4880237e-08,2.571493e-07,0.5005083,4.8097764e-08,0.5005084,0.50050825,3.239377e-09,2.133215e-10,3.7045245e-09,2.8246716e-09,7085572.823970982
3,0.01,0.1,0.002,1,1000,20.0,0.7278,0.5431919936707733,0.006365011,0.0382886566221714,0.027000780121759816,0.100892045,0.024671385,0.015188307,0.14404169,0.999159,0.00020642535,0.99950236,0.9986256,0.0008402452,0.00020605075,0.0013725297,0.0004973935,7085581.232215469
4,0.01,0.1,0.002,3,1000,200.0,0.7254,0.547745788325649,0.00945197,0.04013865068554878,0.023356834863649055,0.11300036,0.043365564,0.015906429,0.16556436,0.9973756,0.0023105645,0.9989048,0.99130756,0.0019433432,0.0009426826,0.0044940254,0.001093971,7085591.732815861
5,0.01,0.1,0.002,8,1000,2000.0,0.4944,0.6931817769646994,0.08819995,0.006983429193496704,0.23363208208359904,4.6069292e-08,2.4296753e-08,1.734559e-08,2.99183e-07,0.49862435,3.5977763e-08,0.49862453,0.49862432,3.84314e-09,2.3126229e-10,4.32403e-09,3.3250702e-09,7085604.089084336
6,0.01,0.1,0.02,1,1000,20.0,0.7286,0.5442399556941145,0.010610372,0.03950570896267891,0.0326364521441621,0.20215116,0.04726146,0.06436203,0.2693363,0.9967552,0.00056110875,0.997695,0.99525297,0.0032340863,0.00055728806,0.004724554,0.0022996555,7085614.778433215
7,0.01,0.1,0.02,3,1000,200.0,0.7304,0.5471033104540429,0.010560199,0.04165363684296608,0.03741894069329028,0.17777781,0.06928412,0.019909179,0.23806663,0.99522996,0.0020102132,0.9973704,0.9899932,0.0047433465,0.001986052,0.009907149,0.0026226714,7085622.107939406
8,0.01,0.1,0.02,8,1000,2000.0,0.4944,0.6931497493154983,0.088187635,0.005698800086975098,0.23352409486450376,3.4017862e-08,1.7810212e-08,1.2642749e-08,2.0845948e-07,0.49988645,3.729331e-08,0.4998865,0.49988633,2.8358473e-09,1.7520443e-10,3.2370755e-09,2.4891167e-09,7085630.037723283
9,0.01,0.01,0.0002,1,1000,20.0,0.7296,0.539306279291709,0.0039857333,0.01615063101053238,0.011610851503686353,0.07107991,0.018664705,0.009024736,0.098198764,0.99961466,7.258941e-05,0.9997328,0.9994156,0.00038522412,7.2530725e-05,0.00058407267,0.00026713856,7085640.911721183
10,0.01,0.01,0.0002,3,1000,200.0,0.729,0.5506802949769549,0.016257444,0.02987651526927948,0.025416997180517133,0.012845776,0.005418897,0.001638731,0.021183196,0.9583643,0.028647017,0.99979967,0.9163321,0.00054959464,0.00026273433,0.0007971512,4.4871966e-05,7085650.905958921
