,lr,weight_decay,annealing_coef,layers,ntrain,nodes,ACC,LogLoss,Mean KL-div,ECE,WD,Mean UQ,Std UQ,Min UQ,Max UQ,Mean Pc1 OOD,Std Pc1 OOD,Max Pc1 OOD,Min Pc1 OOD,Mean UQ OOD,Std UQ OOD,Max UQ OOD,Min UQ OOD,Time
0,0.01,0.1,0.0002,1,5000,20.0,0.7306,0.5333926857663221,0.0019032524,0.017194025218486786,0.012233760199473545,0.070014186,0.01789805,0.00908,0.09726611,0.99589443,0.007530594,0.99976414,0.97988933,0.0008458714,0.0009866309,0.0031259018,0.00023578518,7112626.213883134
1,0.01,0.1,0.0002,3,5000,200.0,0.7292,0.5387822274484829,0.0039350516,0.02162317931652069,0.017916701315866156,0.031106891,0.00993125,0.0069479356,0.04898921,0.9360144,0.017222261,0.96493757,0.9116448,0.0017479021,0.00032126278,0.0023050567,0.0011061528,7112664.481179697
2,0.01,0.1,0.0002,8,5000,2000.0,0.5056,0.693085756695405,0.08817015,0.0007975101470947266,0.23313887715615456,4.978542e-08,2.6073003e-08,1.9143588e-08,3.1079472e-07,0.5047946,4.8383214e-08,0.50479466,0.5047945,4.1571693e-09,2.3055496e-10,4.623575e-09,3.6863448e-09,7112710.307604092
3,0.01,0.1,0.002,1,5000,20.0,0.7348,0.5373882573638432,0.0035454514,0.030123336240649223,0.013275388933495925,0.09732631,0.024644496,0.014529565,0.13252449,0.9993204,0.0001027249,0.9995252,0.99906826,0.00067908503,0.00010258216,0.0009308643,0.00047459416,7112746.780231501
4,0.01,0.1,0.002,3,5000,200.0,0.7338,0.536137569376973,0.0036856544,0.021790703758597374,0.010839192078785346,0.10072518,0.035262324,0.02735712,0.14942527,0.9509997,0.025836727,0.9740617,0.9087955,0.0065705786,0.0017294404,0.010172806,0.004583172,7112777.329372532
5,0.01,0.1,0.002,8,5000,2000.0,0.4944,0.6931647015308541,0.08819329,0.006332457065582275,0.23357682885803405,3.5705995e-08,1.8881993e-08,1.3301921e-08,2.33434e-07,0.49926594,3.7477477e-08,0.499266,0.4992658,2.978053e-09,1.8302777e-10,3.439103e-09,2.6343023e-09,7112807.219662407
6,0.01,0.1,0.02,1,5000,20.0,0.7292,0.5448864528205648,0.009922148,0.04294753074645996,0.034888421457783626,0.19470407,0.038978584,0.0756221,0.25247696,0.99588907,0.00078383577,0.99704444,0.9937452,0.0040934402,0.00077691063,0.0062157777,0.002946841,7112841.702872897
7,0.01,0.1,0.02,3,5000,200.0,0.7284,0.5368082644128208,0.004874772,0.03107459284365177,0.035895141847954434,0.17682461,0.059436027,0.034608148,0.24169485,0.9967823,0.00061883254,0.99776417,0.99532473,0.0032069862,0.00061468023,0.004653465,0.0022308335,7112875.752940423
8,0.01,0.1,0.02,8,5000,2000.0,0.4944,0.6931471805599454,0.08818668,0.0055999755859375,0.23351449203767005,0.2886751,0.0,0.28867513,0.28867513,0.5,0.0,0.5,0.5,0.2886751,0.0,0.28867513,0.28867513,7112903.677224705
9,0.01,0.01,0.0002,1,5000,20.0,0.7302,0.5325477591624205,0.0023012822,0.015954770147800446,0.015896735881046696,0.059872936,0.015916329,0.0050538667,0.08229271,0.9997171,4.611681e-05,0.9997983,0.9996001,0.00028281403,4.6090456e-05,0.00039972283,0.00020164918,7112982.393453647
