,lr,weight_decay,annealing_coef,layers,ntrain,nodes,ACC,LogLoss,Mean KL-div,ECE,WD,Mean UQ,Std UQ,Min UQ,Max UQ,Mean Pc1 OOD,Std Pc1 OOD,Max Pc1 OOD,Min Pc1 OOD,Mean UQ OOD,Std UQ OOD,Max UQ OOD,Min UQ OOD,Time
0,0.01,0.1,0.0002,1,5000,20.0,0.7266,0.5329552360670152,0.0025371646,0.023893272504210472,0.019552446819619578,0.068186514,0.017056243,0.0072804927,0.09197606,0.9996557,7.476247e-05,0.9997689,0.99949807,0.00034407392,7.470877e-05,0.00050167285,0.00023103824,7086728.391587606
1,0.01,0.1,0.0002,3,5000,200.0,0.7296,0.5374528326175273,0.004044555,0.023562705144286156,0.01208408007115249,0.03487184,0.010047238,0.010948863,0.050772242,0.89128876,0.020129394,0.91471833,0.8647194,0.0028083764,0.0003325515,0.003484537,0.002131209,7086778.692343002
2,0.01,0.1,0.0002,8,5000,2000.0,0.5056,0.6931242523204484,0.08817859,0.004459083080291748,0.23341951000966255,4.6269438e-08,2.4466916e-08,1.7461746e-08,3.1067182e-07,0.5011395,4.098738e-08,0.50113964,0.50113946,3.862033e-09,2.467618e-10,4.374037e-09,3.3450755e-09,7086818.900439279
3,0.01,0.1,0.002,1,5000,20.0,0.7354,0.5377985045833837,0.0043621305,0.03199358284473419,0.015758278292195248,0.107743375,0.026997894,0.015735717,0.15102711,0.99907684,0.00024694108,0.99938476,0.9984052,0.000922223,0.0002464197,0.0015922522,0.00061486097,7086864.740630607
4,0.01,0.1,0.002,3,5000,200.0,0.7272,0.5344854938663107,0.0034886147,0.016548579558730125,0.012622155982778712,0.11543257,0.036871895,0.033144027,0.16351639,0.95413876,0.045170937,0.9991534,0.89846236,0.005692777,0.0039869156,0.011320946,0.000845225,7086908.478930229
5,0.01,0.1,0.002,8,5000,2000.0,0.5056,0.6930862059767223,0.08817,0.0009552836418151855,0.23314844409503166,4.7061867e-08,2.4249408e-08,1.7513425e-08,2.719261e-07,0.5046654,3.9620748e-08,0.50466543,0.50466526,3.9381107e-09,2.3509475e-10,4.413747e-09,3.4097443e-09,7086949.177166606
6,0.01,0.1,0.02,1,5000,20.0,0.7324,0.5421130625138084,0.00965367,0.0435362383723259,0.03321868488766377,0.1935816,0.03981653,0.070172474,0.2521027,0.9965567,0.0004144685,0.997349,0.99561477,0.003431415,0.00041158422,0.004366033,0.0026439563,7086982.953573848
7,0.01,0.1,0.02,3,5000,200.0,0.7234,0.5417694359661984,0.005668758,0.027176419273018837,0.028348058730141564,0.18163197,0.061012696,0.033357717,0.2409251,0.99570054,0.0010457718,0.9971628,0.99291384,0.00427994,0.0010358624,0.0070361164,0.0028291466,7087013.394373146
8,0.01,0.1,0.02,8,5000,2000.0,0.5056,0.6930849221658485,0.08817069,0.0004742145538330078,0.23311514336146538,2.9454482e-08,1.5544396e-08,1.1085867e-08,1.9517609e-07,0.50511885,3.7477477e-08,0.50511885,0.50511867,2.4610047e-09,1.4600647e-10,2.7832145e-09,2.1745397e-09,7087043.093544529
9,0.01,0.01,0.0002,1,5000,20.0,0.7306,0.5347131638984386,0.0029167687,0.017096078023314476,0.01880690049730365,0.061705712,0.016385827,0.0064553493,0.0834145,0.99970996,4.693567e-05,0.9997792,0.9995741,0.00028989615,4.6905414e-05,0.0004256939,0.00022073004,7087093.948353846
10,0.01,0.01,0.0002,3,5000,200.0,0.7274,0.5408429364324582,0.010195821,0.028703738003969193,0.02437978394391139,0.02659204,0.009768685,0.0057426607,0.04685996,0.90887266,0.013634301,0.92572606,0.8919493,0.0019242319,0.00025372606,0.0024161723,0.0015569838,7087136.867501687
11,0.01,0.01,0.0002,8,5000,2000.0,0.4944,0.6931471805599454,0.08818668,0.0055999755859375,0.23351449203767005,0.2886751,0.0,0.28867513,0.28867513,0.5,0.0,0.5,0.5,0.2886751,0.0,0.28867513,0.28867513,7087164.525968615
12,0.01,0.01,0.002,1,5000,20.0,0.73,0.538297295997546,0.0036865266,0.028657805174589157,0.014762688839213296,0.097775385,0.024008537,0.014988366,0.13719398,0.99926513,0.0001852798,0.9995166,0.99876094,0.00073435623,0.00018497175,0.0012375317,0.00048315,7087208.915022843
13,0.01,0.01,0.002,3,5000,200.0,0.7326,0.5373797009911803,0.0040968885,0.018684299662709236,0.010572589010523008,0.114871524,0.038766503,0.032255802,0.17158219,0.99246615,0.012421977,0.9989722,0.96674687,0.0026166234,0.0025627024,0.008497685,0.0010267755,7087255.573633152
14,0.01,0.01,0.002,8,5000,2000.0,0.5056,0.6930863086351615,0.08816997,0.0009613633155822754,0.2331504385737342,2.6499702e-08,1.38475285e-08,1.0382221e-08,1.6210674e-07,0.50463843,3.8564004e-08,0.5046385,0.5046383,2.2145608e-09,1.2278258e-10,2.4945601e-09,1.993291e-09,7087306.698306079
15,0.01,0.01,0.02,1,5000,20.0,0.7318,0.5422138504258223,0.009949496,0.042996130883693695,0.03135737842895214,0.19431138,0.04125323,0.06774926,0.25393948,0.9963975,0.00046222738,0.9973935,0.9954448,0.0035893081,0.0004588974,0.004534513,0.0025997325,7087336.172908735
16,0.01,0.01,0.02,3,5000,200.0,0.727,0.5379826223728625,0.0048257466,0.03050059825181961,0.03423351011328522,0.1852198,0.06238362,0.030976413,0.2406592,0.9954393,0.00064981077,0.99658597,0.99364173,0.0045395144,0.00064366305,0.0063179596,0.0034024103,7087368.116867134
17,0.01,0.01,0.02,8,5000,2000.0,0.5056,0.6931873277342951,0.08824298,0.007169961929321289,0.23261433533705894,2.5066571e-08,1.3462951e-08,9.358669e-09,1.7749117e-07,0.5127702,4.2955882e-08,0.51277024,0.51277006,2.0883788e-09,1.2132564e-10,2.3480506e-09,1.839483e-09,7087420.203630436
18,0.01,0.001,0.0002,1,5000,20.0,0.7286,0.5331726137864317,0.002014353,0.01996392011642456,0.015248977149800702,0.063979074,0.016478406,0.007912392,0.0862972,0.9993961,0.0005628574,0.99976254,0.99788177,0.0004014127,0.00015903595,0.0008339846,0.00023741141,7087460.117320443
19,0.01,0.001,0.0002,3,5000,200.0,0.7264,0.535946573932261,0.0064305617,0.024343149736523628,0.014952345996686562,0.033703893,0.011453506,0.008796786,0.05694175,0.916144,0.03348612,0.95279354,0.859346,0.001988768,0.00032691713,0.0027672383,0.0015050172,7087511.988469798
20,0.01,0.001,0.0002,8,5000,2000.0,0.5056,0.693165840921502,0.08823022,0.00636446475982666,0.23266181447781745,2.2720583e-08,1.205957e-08,8.612657e-09,1.5746652e-07,0.5119777,4.421956e-08,0.5119778,0.5119776,1.8934365e-09,1.0469956e-10,2.1100526e-09,1.7008007e-09,7087540.946649007
21,0.01,0.001,0.002,1,5000,20.0,0.7282,0.5393188336121253,0.0038311237,0.027773594483733177,0.012857270364241048,0.090496056,0.02267177,0.01189848,0.120250426,0.997654,0.003506773,0.9995944,0.98964965,0.0009936125,0.0007927293,0.002921748,0.00040545053,7087573.774750118
22,0.01,0.001,0.002,3,5000,200.0,0.7296,0.5399283534894599,0.0056688716,0.03326353430747986,0.02993229044839863,0.119003125,0.042848375,0.026552668,0.17452367,0.97388893,0.03489495,0.99909043,0.9080543,0.0045394567,0.0039833714,0.0122044,0.0009087521,7087618.188068953
23,0.01,0.001,0.002,8,5000,2000.0,0.5056,0.6930846128412717,0.08817274,0.00026404857635498047,0.23306107131518547,2.0524796e-08,1.0832184e-08,7.593509e-09,1.3476766e-07,0.50587535,4.4529877e-08,0.5058755,0.5058753,1.7124567e-09,9.9886925e-11,1.9231976e-09,1.5032219e-09,7087661.024269947
24,0.01,0.001,0.02,1,5000,20.0,0.7316,0.5406415444170137,0.00869114,0.03628123551607132,0.02857240981735413,0.19409688,0.04310156,0.06865501,0.25921187,0.9966076,0.000457436,0.9975057,0.9954709,0.003380686,0.0004542843,0.004508663,0.0024880688,7087695.100577083
