r,a1,n_a1,x1,x2,p_c0,p_r_given_c0,p_c0_given_r,p_c1,p_r_given_c1,p_c1_given_r,p_r
1.282969797894148,0.0,0,1.282969797894148,0.0,0.5,2.590863237595829e-05,0.5,0.5,2.590863237595829e-05,0.5,2.590863237595829e-05
1.3008537010905712,0.0,0,1.3008537010905712,0.0,0.5,2.7600417329352625e-05,0.5,0.5,2.7600417329352625e-05,0.5,2.7600417329352625e-05
1.3189868961986702,0.0,0,1.3189868961986702,0.0,0.5,2.94002294762112e-05,0.5,0.5,2.94002294762112e-05,0.5,2.94002294762112e-05
1.3373728582124962,0.0,0,1.3373728582124962,0.0,0.5,3.131476809464614e-05,0.5,0.5,3.131476809464614e-05,0.5,3.131476809464614e-05
1.3560151105656337,0.0,0,1.3560151105656337,0.0,0.5,3.335113187359164e-05,0.5,0.5,3.335113187359164e-05,0.5,3.335113187359164e-05
1.3749172258064197,0.0,0,1.3749172258064197,0.0,0.5,3.551684143844771e-05,0.5,0.5,3.551684143844771e-05,0.5,3.551684143844771e-05
1.3940828262825782,0.0,0,1.3940828262825782,0.0,0.5,3.7819863044190765e-05,0.5,0.5,3.7819863044190765e-05,0.5,3.7819863044190765e-05
1.4135155848353955,0.0,0,1.4135155848353955,0.0,0.5,4.026863348819646e-05,0.5,0.5,4.026863348819646e-05,0.5,4.026863348819646e-05
1.433219225503574,0.0,0,1.433219225503574,0.0,0.5,4.287208629667852e-05,0.5,0.5,4.287208629667852e-05,0.5,4.287208629667852e-05
1.453197524236896,0.0,0,1.453197524236896,0.0,0.5,4.563967924029736e-05,0.5,0.5,4.563967924029736e-05,0.5,4.563967924029736e-05
1.4734543096198354,0.0,0,1.4734543096198354,0.0,0.5,4.8581423236127705e-05,0.5,0.5,4.8581423236127705e-05,0.5,4.8581423236127705e-05
1.4939934636052576,0.0,0,1.4939934636052576,0.0,0.5,5.1707912694785835e-05,0.5,0.5,5.1707912694785835e-05,0.5,5.1707912694785835e-05
1.514818922258346,0.0,0,1.514818922258346,0.0,0.5,5.5030357373097e-05,0.5,0.5,5.5030357373097e-05,0.5,5.5030357373097e-05
1.5359346765108974,0.0,0,1.5359346765108974,0.0,0.5,5.85606157942218e-05,0.5,0.5,5.85606157942218e-05,0.5,5.85606157942218e-05
1.5573447729261345,0.0,0,1.5573447729261345,0.0,0.5,6.2311230298646e-05,0.5,0.5,6.2311230298646e-05,0.5,6.2311230298646e-05
1.5790533144741756,0.0,0,1.5790533144741756,0.0,0.5,6.629546379086059e-05,0.5,0.5,6.629546379086059e-05,0.5,6.629546379086059e-05
1.6010644613183178,0.0,0,1.6010644613183178,0.0,0.5,7.052733824790565e-05,0.5,0.5,7.052733824790565e-05,0.5,7.052733824790565e-05
1.6233824316122787,0.0,0,1.6233824316122787,0.0,0.5,7.502167505720587e-05,0.5,0.5,7.502167505720587e-05,0.5,7.502167505720587e-05
1.6460115023085506,0.0,0,1.6460115023085506,0.0,0.5,7.979413725227843e-05,0.5,0.5,7.979413725227843e-05,0.5,7.979413725227843e-05
1.6689560099780245,0.0,0,1.6689560099780245,0.0,0.5,8.486127371592395e-05,0.5,0.5,8.486127371592395e-05,0.5,8.486127371592395e-05
1.6922203516410372,0.0,0,1.6922203516410372,0.0,0.5,9.024056542140276e-05,0.5,0.5,9.024056542140276e-05,0.5,9.024056542140276e-05
1.7158089856100052,0.0,0,1.7158089856100052,0.0,0.5,9.595047378283547e-05,0.5,0.5,9.595047378283547e-05,0.5,9.595047378283547e-05
1.7397264323438015,0.0,0,1.7397264323438015,0.0,0.5,0.00010201049118662392,0.5,0.5,0.00010201049118662392,0.5,0.00010201049118662392
1.7639772753140446,0.0,0,1.7639772753140446,0.0,0.5,0.00010844119377604975,0.5,0.5,0.00010844119377604975,0.5,0.00010844119377604975
1.7885661618834616,0.0,0,1.7885661618834616,0.0,0.5,0.00011526429656134517,0.5,0.5,0.00011526429656134517,0.5,0.00011526429656134517
1.8134978041964955,0.0,0,1.8134978041964955,0.0,0.5,0.0001225027109274227,0.5,0.5,0.0001225027109274227,0.5,0.0001225027109274227
1.8387769800823275,0.0,0,1.8387769800823275,0.0,0.5,0.00013018060461106857,0.5,0.5,0.00013018060461106857,0.5,0.00013018060461106857
1.8644085339704863,0.0,0,1.8644085339704863,0.0,0.5,0.0001383234642187235,0.5,0.5,0.0001383234642187235,0.5,0.0001383234642187235
1.8903973778192211,0.0,0,1.8903973778192211,0.0,0.5,0.00014695816035495792,0.5,0.5,0.00014695816035495792,0.5,0.00014695816035495792
1.9167484920568152,0.0,0,1.9167484920568152,0.0,0.5,0.000156113015430375,0.5,0.5,0.000156113015430375,0.5,0.000156113015430375
1.943466926536021,0.0,0,1.943466926536021,0.0,0.5,0.00016581787421589788,0.5,0.5,0.00016581787421589788,0.5,0.00016581787421589788
1.9705578015017997,0.0,0,1.9705578015017997,0.0,0.5,0.00017610417720819127,0.5,0.5,0.00017610417720819127,0.5,0.00017610417720819127
1.9980263085725505,0.0,0,1.9980263085725505,0.0,0.5,0.0001870050368682902,0.5,0.5,0.0001870050368682902,0.5,0.0001870050368682902
2.025877711735017,0.0,0,2.025877711735017,0.0,0.5,0.00019855531679231875,0.5,0.5,0.00019855531679231875,0.5,0.00019855531679231875
2.054117348353065,0.0,0,2.054117348353065,0.0,0.5,0.0002107917138694411,0.5,0.5,0.0002107917138694411,0.5,0.0002107917138694411
2.082750630190515,0.0,0,2.082750630190515,0.0,0.5,0.00022375284347784505,0.5,0.5,0.00022375284347784505,0.5,0.00022375284347784505
2.1117830444482437,0.0,0,2.1117830444482437,0.0,0.5,0.0002374793277645842,0.5,0.5,0.0002374793277645842,0.5,0.0002374793277645842
2.1412201548157292,0.0,0,2.1412201548157292,0.0,0.5,0.00025201388704941785,0.5,0.5,0.00025201388704941785,0.5,0.00025201388704941785
2.1710676025372653,0.0,0,2.1710676025372653,0.0,0.5,0.00026740143438638527,0.5,0.5,0.00026740143438638527,0.5,0.00026740143438638527
2.201331107493031,0.0,0,2.201331107493031,0.0,0.5,0.00028368917330962755,0.5,0.5,0.00028368917330962755,0.5,0.00028368917330962755
2.232016469295234,0.0,0,2.232016469295234,0.0,0.5,0.0003009266987819155,0.5,0.5,0.0003009266987819155,0.5,0.0003009266987819155
2.26312956839953,0.0,0,2.26312956839953,0.0,0.5,0.0003191661013553689,0.5,0.5,0.0003191661013553689,0.5,0.0003191661013553689
2.2946763672319364,0.0,0,2.2946763672319364,0.0,0.5,0.0003384620745439207,0.5,0.5,0.0003384620745439207,0.5,0.0003384620745439207
2.326662911331459,0.0,0,2.326662911331459,0.0,0.5,0.00035887202539611906,0.5,0.5,0.00035887202539611906,0.5,0.00035887202539611906
2.3590953305086355,0.0,0,2.3590953305086355,0.0,0.5,0.0003804561882448035,0.5,0.5,0.0003804561882448035,0.5,0.0003804561882448035
2.3919798400202392,0.0,0,2.3919798400202392,0.0,0.5,0.0004032777415970025,0.5,0.5,0.0004032777415970025,0.5,0.0004032777415970025
2.425322741760353,0.0,0,2.425322741760353,0.0,0.5,0.0004274029281129704,0.5,0.5,0.0004274029281129704,0.5,0.0004274029281129704
2.459130425468045,0.0,0,2.459130425468045,0.0,0.5,0.00045290117760757434,0.5,0.5,0.00045290117760757434,0.5,0.00045290117760757434
2.4934093699518796,0.0,0,2.4934093699518796,0.0,0.5,0.0004798452329902026,0.5,0.5,0.0004798452329902026,0.5,0.0004798452329902026
2.5281661443315,0.0,0,2.5281661443315,0.0,0.5,0.0005083112790408696,0.5,0.5,0.0005083112790408696,0.5,0.0005083112790408696
2.563407409296515,0.0,0,2.563407409296515,0.0,0.5,0.0005383790739002482,0.5,0.5,0.0005383790739002482,0.5,0.0005383790739002482
2.599139918382934,0.0,0,2.599139918382934,0.0,0.5,0.000570132083129826,0.5,0.5,0.000570132083129826,0.5,0.000570132083129826
2.6353705192673944,0.0,0,2.6353705192673944,0.0,0.5,0.0006036576161752479,0.5,0.5,0.0006036576161752479,0.5,0.0006036576161752479
2.6721061550794345,0.0,0,2.6721061550794345,0.0,0.5,0.0006390469650410725,0.5,0.5,0.0006390469650410725,0.5,0.0006390469650410725
2.7093538657320515,0.0,0,2.7093538657320515,0.0,0.5,0.0006763955449585674,0.5,0.5,0.0006763955449585674,0.5,0.0006763955449585674
2.7471207892708125,0.0,0,2.7471207892708125,0.0,0.5,0.0007158030367997748,0.5,0.5,0.0007158030367997748,0.5,0.0007158030367997748
2.7854141632417675,0.0,0,2.7854141632417675,0.0,0.5,0.0007573735309607667,0.5,0.5,0.0007573735309607667,0.5,0.0007573735309607667
2.824241326078435,0.0,0,2.824241326078435,0.0,0.5,0.0008012156724047968,0.5,0.5,0.0008012156724047968,0.5,0.0008012156724047968
2.863609718508116,0.0,0,2.863609718508116,0.0,0.5,0.0008474428065218084,0.5,0.5,0.0008474428065218084,0.5,0.0008474428065218084
2.9035268849778144,0.0,0,2.9035268849778144,0.0,0.5,0.0008961731254245182,0.5,0.5,0.0008961731254245182,0.5,0.0008961731254245182
2.944000475100035,0.0,0,2.944000475100035,0.0,0.5,0.0009475298142629232,0.5,0.5,0.0009475298142629232,0.5,0.0009475298142629232
2.9850382451187314,0.0,0,2.9850382451187314,0.0,0.5,0.001001641197098619,0.5,0.5,0.001001641197098619,0.5,0.001001641197098619
3.0266480593956917,0.0,0,3.0266480593956917,0.0,0.5,0.0010586408818376938,0.5,0.5,0.0010586408818376938,0.5,0.0010586408818376938
3.0688378919176427,0.0,0,3.0688378919176427,0.0,0.5,0.0011186679036761743,0.5,0.5,0.0011186679036761743,0.5,0.0011186679036761743
3.111615827824361,0.0,0,3.111615827824361,0.0,0.5,0.0011818668664650258,0.5,0.5,0.0011818668664650258,0.5,0.0011818668664650258
3.1549900649580875,0.0,0,3.1549900649580875,0.0,0.5,0.001248388081352565,0.5,0.5,0.001248388081352565,0.5,0.001248388081352565
3.198968915434537,0.0,0,3.198968915434537,0.0,0.5,0.0013183877020108382,0.5,0.5,0.0013183877020108382,0.5,0.0013183877020108382
3.2435608072358115,0.0,0,3.2435608072358115,0.0,0.5,0.0013920278556990612,0.5,0.5,0.0013920278556990612,0.5,0.0013920278556990612
3.288774285825511,0.0,0,3.288774285825511,0.0,0.5,0.0014694767693616785,0.5,0.5,0.0014694767693616785,0.5,0.0014694767693616785
3.3346180157863645,0.0,0,3.3346180157863645,0.0,0.5,0.0015509088899010495,0.5,0.5,0.0015509088899010495,0.5,0.0015509088899010495
3.3811007824806847,0.0,0,3.3811007824806847,0.0,0.5,0.001636504997705213,0.5,0.5,0.001636504997705213,0.5,0.001636504997705213
3.428231493733971,0.0,0,3.428231493733971,0.0,0.5,0.001726452312449845,0.5,0.5,0.001726452312449845,0.5,0.001726452312449845
3.4760191815419783,0.0,0,3.4760191815419783,0.0,0.5,0.0018209445901303865,0.5,0.5,0.0018209445901303865,0.5,0.0018209445901303865
3.524473003801586,0.0,0,3.524473003801586,0.0,0.5,0.0019201822102156577,0.5,0.5,0.0019201822102156577,0.5,0.0019201822102156577
3.5736022460657875,0.0,0,3.5736022460657875,0.0,0.5,0.0020243722517481505,0.5,0.5,0.0020243722517481505,0.5,0.0020243722517481505
3.62341632332315,0.0,0,3.62341632332315,0.0,0.5,0.002133728557148917,0.5,0.5,0.002133728557148917,0.5,0.002133728557148917
3.673924781802075,0.0,0,3.673924781802075,0.0,0.5,0.0022484717824166325,0.5,0.5,0.0022484717824166325,0.5,0.0022484717824166325
3.7251373008002115,0.0,0,3.7251373008002115,0.0,0.5,0.002368829432341452,0.5,0.5,0.002368829432341452,0.5,0.002368829432341452
3.7770636945393674,0.0,0,3.7770636945393674,0.0,0.5,0.0024950358792848047,0.5,0.5,0.0024950358792848047,0.5,0.0024950358792848047
3.829713914046281,0.0,0,3.829713914046281,0.0,0.5,0.002627332364006786,0.5,0.5,0.002627332364006786,0.5,0.002627332364006786
3.883098049059606,0.0,0,3.883098049059606,0.0,0.5,0.002765966976953529,0.5,0.5,0.002765966976953529,0.5,0.002765966976953529
3.9372263299634813,0.0,0,3.9372263299634813,0.0,0.5,0.002911194618348403,0.5,0.5,0.002911194618348403,0.5,0.002911194618348403
3.9921091297480524,0.0,0,3.9921091297480524,0.0,0.5,0.0030632769353634913,0.5,0.5,0.0030632769353634913,0.5,0.0030632769353634913
4.047756965997321,0.0,0,4.047756965997321,0.0,0.5,0.003222482234581982,0.5,0.5,0.003222482234581982,0.5,0.003222482234581982
4.104180502904709,0.0,0,4.104180502904709,0.0,0.5,0.003389085367898572,0.5,0.5,0.003389085367898572,0.5,0.003389085367898572
4.161390553316708,0.0,0,4.161390553316708,0.0,0.5,0.003563367589944047,0.5,0.5,0.003563367589944047,0.5,0.003563367589944047
4.219398080805026,0.0,0,4.219398080805026,0.0,0.5,0.003745616385062953,0.5,0.5,0.003745616385062953,0.5,0.003745616385062953
4.278214201767616,0.0,0,4.278214201767616,0.0,0.5,0.003936125261819719,0.5,0.5,0.003936125261819719,0.5,0.003936125261819719
4.337850187558989,0.0,0,4.337850187558989,0.0,0.5,0.004135193512960217,0.5,0.5,0.004135193512960217,0.5,0.004135193512960217
4.398317466650225,0.0,0,4.398317466650225,0.0,0.5,0.004343125938712809,0.5,0.5,0.004343125938712809,0.5,0.004343125938712809
4.459627626819093,0.0,0,4.459627626819093,0.0,0.5,0.004560232531276408,0.5,0.5,0.004560232531276408,0.5,0.004560232531276408
4.521792417370701,0.0,0,4.521792417370701,0.0,0.5,0.004786828118314014,0.5,0.5,0.004786828118314014,0.5,0.004786828118314014
4.584823751389096,0.0,0,4.584823751389096,0.0,0.5,0.005023231963249273,0.5,0.5,0.005023231963249273,0.5,0.005023231963249273
4.6487337080202575,0.0,0,4.6487337080202575,0.0,0.5,0.005269767320152107,0.5,0.5,0.005269767320152107,0.5,0.005269767320152107
4.713534534786909,0.0,0,4.713534534786909,0.0,0.5,0.005526760940997993,0.5,0.5,0.005526760940997993,0.5,0.005526760940997993
4.779238649935599,0.0,0,4.779238649935599,0.0,0.5,0.005794542533095757,0.5,0.5,0.005794542533095757,0.5,0.005794542533095757
4.845858644816496,0.0,0,4.845858644816496,0.0,0.5,0.006073444164501179,0.5,0.5,0.006073444164501179,0.5,0.006073444164501179
4.913407286296363,0.0,0,4.913407286296363,0.0,0.5,0.006363799615270046,0.5,0.5,0.006363799615270046,0.5,0.006363799615270046
4.981897519205162,0.0,0,4.981897519205162,0.0,0.5,0.006665943672455395,0.5,0.5,0.006665943672455395,0.5,0.006665943672455395
5.051342468816765,0.0,0,5.051342468816765,0.0,0.5,0.006980211366820911,0.5,0.5,0.006980211366820911,0.5,0.006980211366820911
5.121755443364242,0.0,0,5.121755443364242,0.0,0.5,0.007306937149327053,0.5,0.5,0.007306937149327053,0.5,0.007306937149327053
5.1931499365902125,0.0,0,5.1931499365902125,0.0,0.5,0.007646454005549657,0.5,0.5,0.007646454005549657,0.5,0.007646454005549657
5.265539630332757,0.0,0,5.265539630332757,0.0,0.5,0.007999092506313978,0.5,0.5,0.007999092506313978,0.5,0.007999092506313978
5.338938397147353,0.0,0,5.338938397147353,0.0,0.5,0.008365179792971253,0.5,0.5,0.008365179792971253,0.5,0.008365179792971253
5.41336030296538,0.0,0,5.41336030296538,0.0,0.5,0.008745038495911938,0.5,0.5,0.008745038495911938,0.5,0.008745038495911938
5.4888196097896715,0.0,0,5.4888196097896715,0.0,0.5,0.009138985585099907,0.5,0.5,0.009138985585099907,0.5,0.009138985585099907
5.565330778427647,0.0,0,5.565330778427647,0.0,0.5,0.009547331151627711,0.5,0.5,0.009547331151627711,0.5,0.009547331151627711
5.6429084712625395,0.0,0,5.6429084712625395,0.0,0.5,0.009970377119534198,0.5,0.5,0.009970377119534198,0.5,0.009970377119534198
5.72156755506325,0.0,0,5.72156755506325,0.0,0.5,0.010408415887394686,0.5,0.5,0.010408415887394686,0.5,0.010408415887394686
5.801323103833378,0.0,0,5.801323103833378,0.0,0.5,0.01086172889949104,0.5,0.5,0.01086172889949104,0.5,0.01086172889949104
5.882190401699957,0.0,0,5.882190401699957,0.0,0.5,0.01133058514669483,0.5,0.5,0.01133058514669483,0.5,0.01133058514669483
5.9641849458424625,0.0,0,5.9641849458424625,0.0,0.5,0.011815239597553408,0.5,0.5,0.011815239597553408,0.5,0.011815239597553408
6.047322449462648,0.0,0,6.047322449462648,0.0,0.5,0.012315931560455306,0.5,0.5,0.012315931560455306,0.5,0.012315931560455306
6.131618844795775,0.0,0,6.131618844795775,0.0,0.5,0.012832882978169776,0.5,0.5,0.012832882978169776,0.5,0.012832882978169776
6.217090286163828,0.0,0,6.217090286163828,0.0,0.5,0.013366296656505008,0.5,0.5,0.013366296656505008,0.5,0.013366296656505008
6.303753153071279,0.0,0,6.303753153071279,0.0,0.5,0.013916354429311212,0.5,0.5,0.013916354429311212,0.5,0.013916354429311212
6.391624053344004,0.0,0,6.391624053344004,0.0,0.5,0.014483215262567942,0.5,0.5,0.014483215262567942,0.5,0.014483215262567942
6.4807198263119705,0.0,0,6.4807198263119705,0.0,0.5,0.01506701330084005,0.5,0.5,0.01506701330084005,0.5,0.01506701330084005
6.571057546036272,0.0,0,6.571057546036272,0.0,0.5,0.015667855859961954,0.5,0.5,0.015667855859961954,0.5,0.015667855859961954
6.662654524581153,0.0,0,6.662654524581153,0.0,0.5,0.016285821370415732,0.5,0.5,0.016285821370415732,0.5,0.016285821370415732
6.7555283153316426,0.0,0,6.7555283153316426,0.0,0.5,0.01692095727650286,0.5,0.5,0.01692095727650286,0.5,0.01692095727650286
6.849696716357445,0.0,0,6.849696716357445,0.0,0.5,0.01757327789707096,0.5,0.5,0.01757327789707096,0.5,0.01757327789707096
6.945177773823696,0.0,0,6.945177773823696,0.0,0.5,0.018242762254243896,0.5,0.5,0.018242762254243896,0.5,0.018242762254243896
7.0419897854492906,0.0,0,7.0419897854492906,0.0,0.5,0.018929351877313615,0.5,0.5,0.018929351877313615,0.5,0.018929351877313615
7.1401513040134,0.0,0,7.1401513040134,0.0,0.5,0.01963294858968201,0.5,0.5,0.01963294858968201,0.5,0.01963294858968201
7.239681140910875,0.0,0,7.239681140910875,0.0,0.5,0.020353412287488805,0.5,0.5,0.020353412287488805,0.5,0.020353412287488805
7.3405983697572115,0.0,0,7.3405983697572115,0.0,0.5,0.02109055871932167,0.5,0.5,0.02109055871932167,0.5,0.02109055871932167
7.44292233004376,0.0,0,7.44292233004376,0.0,0.5,0.021844157277174973,0.5,0.5,0.021844157277174973,0.5,0.021844157277174973
7.546672630843891,0.0,0,7.546672630843891,0.0,0.5,0.0226139288095982,0.5,0.5,0.0226139288095982,0.5,0.0226139288095982
7.651869154570823,0.0,0,7.651869154570823,0.0,0.5,0.02339954346874895,0.5,0.5,0.02339954346874895,0.5,0.02339954346874895
7.758532060787836,0.0,0,7.758532060787836,0.0,0.5,0.024200618603833515,0.5,0.5,0.024200618603833515,0.5,0.024200618603833515
7.866681790071584,0.0,0,7.866681790071584,0.0,0.5,0.025016716714173083,0.5,0.5,0.025016716714173083,0.5,0.025016716714173083
7.976339067929277,0.0,0,7.976339067929277,0.0,0.5,0.025847343475870806,0.5,0.5,0.025847343475870806,0.5,0.025847343475870806
8.087524908770455,0.0,0,8.087524908770455,0.0,0.5,0.02669194585676367,0.5,0.5,0.02669194585676367,0.5,0.02669194585676367
8.20026061993413,0.0,0,8.20026061993413,0.0,0.5,0.02754991033502018,0.5,0.5,0.02754991033502018,0.5,0.02754991033502018
8.314567805772066,0.0,0,8.314567805772066,0.0,0.5,0.02842056123737768,0.5,0.5,0.02842056123737768,0.5,0.02842056123737768
8.43046837178897,0.0,0,8.43046837178897,0.0,0.5,0.029303159213595362,0.5,0.5,0.029303159213595362,0.5,0.029303159213595362
8.547984528840411,0.0,0,8.547984528840411,0.0,0.5,0.030196899864221825,0.5,0.5,0.030196899864221825,0.5,0.030196899864221825
8.667138797389232,0.0,0,8.667138797389232,0.0,0.5,0.031100912539227654,0.5,0.5,0.031100912539227654,0.5,0.031100912539227654
8.78795401182132,0.0,0,8.78795401182132,0.0,0.5,0.032014259325427105,0.5,0.5,0.032014259325427105,0.5,0.032014259325427105
8.910453324821516,0.0,0,8.910453324821516,0.0,0.5,0.03293593424089511,0.5,0.5,0.03293593424089511,0.5,0.03293593424089511
9.034660211810529,0.0,0,9.034660211810529,0.0,0.5,0.0338648626547698,0.5,0.5,0.0338648626547698,0.5,0.0338648626547698
9.160598475443708,0.0,0,9.160598475443708,0.0,0.5,0.034799900950902296,0.5,0.5,0.034799900950902296,0.5,0.034799900950902296
9.2882922501725,0.0,0,9.2882922501725,0.0,0.5,0.03573983645376724,0.5,0.5,0.03573983645376724,0.5,0.03573983645376724
9.417766006869522,0.0,0,9.417766006869522,0.0,0.5,0.03668338763486764,0.5,0.5,0.03668338763486764,0.5,0.03668338763486764
9.549044557518082,0.0,0,9.549044557518082,0.0,0.5,0.037629204617545195,0.5,0.5,0.037629204617545195,0.5,0.037629204617545195
9.682153059967083,0.0,0,9.682153059967083,0.0,0.5,0.03857586999763413,0.5,0.5,0.03857586999763413,0.5,0.03857586999763413
9.817117022752193,0.0,0,9.817117022752193,0.0,0.5,0.039521899996761464,0.5,0.5,0.039521899996761464,0.5,0.039521899996761464
9.953962309984236,0.0,0,9.953962309984236,0.0,0.5,0.040465745964292185,0.5,0.5,0.040465745964292185,0.5,0.040465745964292185
10.092715146305713,0.0,0,10.092715146305713,0.0,0.5,0.041405796242933335,0.5,0.5,0.041405796242933335,0.5,0.041405796242933335
10.233402121916418,0.0,0,10.233402121916418,0.0,0.5,0.0423403784118436,0.5,0.5,0.0423403784118436,0.5,0.0423403784118436
10.376050197669118,0.0,0,10.376050197669118,0.0,0.5,0.043267761919731966,0.5,0.5,0.043267761919731966,0.5,0.043267761919731966
10.520686710236228,0.0,0,10.520686710236228,0.0,0.5,0.04418616111887196,0.5,0.5,0.04418616111887196,0.5,0.04418616111887196
10.667339377348576,0.0,0,10.667339377348576,0.0,0.5,0.04509373870919885,0.5,0.5,0.04509373870919885,0.5,0.04509373870919885
10.816036303107099,0.0,0,10.816036303107099,0.0,0.5,0.04598860959969394,0.5,0.5,0.04598860959969394,0.5,0.04598860959969394
10.966805983368685,0.0,0,10.966805983368685,0.0,0.5,0.046868845192096664,0.5,0.5,0.046868845192096664,0.5,0.046868845192096664
11.11967731120699,0.0,0,11.11967731120699,0.0,0.5,0.04773247808961595,0.5,0.5,0.04773247808961595,0.5,0.04773247808961595
11.274679582449467,0.0,0,11.274679582449467,0.0,0.5,0.04857750723074887,0.5,0.5,0.04857750723074887,0.5,0.04857750723074887
11.431842501291497,0.0,0,11.431842501291497,0.0,0.5,0.04940190344555555,0.5,0.5,0.04940190344555555,0.5,0.04940190344555555
11.591196185988856,0.0,0,11.591196185988856,0.0,0.5,0.050203615428799024,0.5,0.5,0.050203615428799024,0.5,0.050203615428799024
11.752771174629451,0.0,0,11.752771174629451,0.0,0.5,0.05098057612124298,0.5,0.5,0.05098057612124298,0.5,0.05098057612124298
11.916598430985594,0.0,0,11.916598430985594,0.0,0.5,0.051730709487127026,0.5,0.5,0.051730709487127026,0.5,0.051730709487127026
12.082709350447766,0.0,0,12.082709350447766,0.0,0.5,0.052451937672420394,0.5,0.5,0.052451937672420394,0.5,0.052451937672420394
12.25113576604119,0.0,0,12.25113576604119,0.0,0.5,0.053142188524914195,0.5,0.5,0.053142188524914195,0.5,0.053142188524914195
12.421909954526175,0.0,0,12.421909954526175,0.0,0.5,0.053799403453566735,0.5,0.5,0.053799403453566735,0.5,0.053799403453566735
12.595064642583576,0.0,0,12.595064642583576,0.0,0.5,0.05442154560079647,0.5,0.5,0.05442154560079647,0.5,0.05442154560079647
12.77063301308644,0.0,0,12.77063301308644,0.0,0.5,0.05500660829764404,0.5,0.5,0.05500660829764404,0.5,0.05500660829764404
12.948648711459043,0.0,0,12.948648711459043,0.0,0.5,0.055552623767936384,0.5,0.5,0.055552623767936384,0.5,0.055552623767936384
13.129145852124653,0.0,0,13.129145852124653,0.0,0.5,0.05605767204380997,0.5,0.5,0.05605767204380997,0.5,0.05605767204380997
13.312159025043076,0.0,0,13.312159025043076,0.0,0.5,0.056519890051223536,0.5,0.5,0.056519890051223536,0.5,0.056519890051223536
13.497723302339425,0.0,0,13.497723302339425,0.0,0.5,0.05693748082045704,0.5,0.5,0.05693748082045704,0.5,0.05693748082045704
13.685874245025184,0.0,0,13.685874245025184,0.0,0.5,0.057308722773083284,0.5,0.5,0.057308722773083284,0.5,0.057308722773083284
13.876647909813085,0.0,0,13.876647909813085,0.0,0.5,0.057631979033566885,0.5,0.5,0.057631979033566885,0.5,0.057631979033566885
14.07008085602685,0.0,0,14.07008085602685,0.0,0.5,0.05790570671052268,0.5,0.5,0.05790570671052268,0.5,0.05790570671052268
