index,x1,x2,r_x,a_x,P_red_and_x,P_blue_and_x,P_x,P_red_given_x,P_blue_given_x
12,-18.939393939393938,-25.0,31.364002340127957,4.064056991297429,1.0364395325055211e-09,2.9293636984753015e-11,1.0657331694902742e-09,0.9725131601198415,0.027486839880158525
13,-18.434343434343432,-25.0,31.061632569060514,4.077017773771349,1.4767936057562146e-09,3.5206303165328737e-11,1.5119999089215434e-09,0.9767154065568429,0.023284593443157125
14,-17.929292929292927,-25.0,30.764582638878647,4.090231099772079,1.6796670494863584e-09,4.230874222037742e-11,1.7219757917067358e-09,0.9754301178773,0.02456988212269995
15,-17.424242424242422,-25.0,30.47300812290722,4.103699673057278,2.7564776737795546e-09,5.840038286413946e-11,2.814878056643694e-09,0.9792529616953379,0.020747038304662072
16,-16.919191919191917,-25.0,30.18706768135072,4.117425932400796,3.2369228886613412e-09,6.191378539469396e-11,3.298836674056035e-09,0.9812316305679455,0.018768369432054604
17,-16.41414141414141,-25.0,29.906922917000877,4.131412022364388,3.800250066008606e-09,9.036174275807856e-11,3.8906118087666845e-09,0.976774413074451,0.02322558692554913
18,-15.909090909090908,-25.0,29.632738205466584,4.145659762861183,4.106872620536285e-09,1.6176710978997615e-10,4.268639730326261e-09,0.9621033584444447,0.03789664155555521
19,-15.404040404040405,-25.0,29.36468049833523,4.160170617634058,5.639503639696687e-09,1.6278404301405015e-10,5.802287682710738e-09,0.971944851424878,0.02805514857512201
20,-14.898989898989898,-25.0,29.102919097750366,4.174945661802933,7.304416369699824e-09,2.2451824563354369e-10,7.528934615333367e-09,0.9701792807210344,0.029820719278965666
21,-14.393939393939393,-25.0,28.847625400999654,4.189985548668161,8.58886287378827e-09,1.927772825373088e-10,8.781640156325578e-09,0.978047690510474,0.021952309489526024
22,-13.888888888888888,-25.0,28.598972613852776,4.205290475992353,7.802298214408388e-09,3.294846201300174e-10,8.131782834538405e-09,0.9594818717083066,0.04051812829169341
23,-13.383838383838382,-25.0,28.35713543157534,4.220860152019709,1.1875445975222728e-08,3.4308085510475617e-10,1.2218526830327485e-08,0.9719212586043352,0.028078741395664703
24,-12.87878787878788,-25.0,28.122289686773616,4.236693761529698,1.5817418295158464e-08,3.9061441359599e-10,1.6208032708754454e-08,0.9758999490798776,0.024100050920122292
25,-12.373737373737374,-25.0,27.89461196349978,4.252789932259912,1.6933756735084516e-08,5.331503039050089e-10,1.7466907038989526e-08,0.9694765476958849,0.030523452304115087
26,-11.868686868686869,-25.0,27.67427917736865,4.2691467020704215,2.0133307442873282e-08,8.954402749030254e-10,2.1028747717776306e-08,0.9574182786858925,0.04258172131410753
27,-11.363636363636363,-25.0,27.461468121805847,4.285761487257814,3.2474814908537967e-08,1.1405017710722508e-09,3.3615316679610217e-08,0.9660719611258627,0.033928038874137284
28,-10.858585858585858,-25.0,27.256354980963263,4.302631052460307,3.911361354486966e-08,1.0037855319827152e-09,4.011739907685238e-08,0.9749787983498188,0.02502120165018117
29,-10.353535353535351,-25.0,27.05911481029833,4.319751482624563,3.4840189936348704e-08,1.1698766329414176e-09,3.601006656929012e-08,0.9675125112393127,0.0324874887606874
30,-9.848484848484848,-25.0,26.869920986315453,4.3371181575287325,3.9748307740452236e-08,1.535462823492309e-09,4.1283770563944544e-08,0.962807107913895,0.03719289208610503
31,-9.343434343434344,-25.0,26.688944627505755,4.354725729373484,4.5770586302082343e-08,1.6121640204135443e-09,4.7382750322495884e-08,0.9659757188124191,0.034024281187581
32,-8.838383838383837,-25.0,26.51635398908765,4.372568103961823,5.5264799236032425e-08,1.8167559086038168e-09,5.7081555144636244e-08,0.9681726276728021,0.03182737232719791
33,-8.333333333333332,-25.0,26.352313834736496,4.3906384259880475,6.502018063118729e-08,2.2969780638852873e-09,6.731715869507257e-08,0.965878267763945,0.03412173223605499
34,-7.828282828282827,-25.0,26.196984789085704,4.408929068944868,8.321926650725666e-08,2.4843820898794182e-09,8.570364859713608e-08,0.9710119448757933,0.02898805512420667
35,-7.323232323232322,-25.0,26.050522675371308,4.427431630134535,7.179522804678291e-08,3.3405881840026204e-09,7.513581623078553e-08,0.9555393372750254,0.0444606627249745
36,-6.818181818181817,-25.0,25.913077843162228,4.446136931233765,8.718367430354219e-08,3.118944264759596e-09,9.030261856830179e-08,0.9654611979784335,0.03453880202156634
37,-6.313131313131311,-25.0,25.784794491654168,4.465035024812867,1.179411854013128e-07,4.3272216198173325e-09,1.2226840702113012e-07,0.9646088329336825,0.03539116706631757
38,-5.808080808080806,-25.0,25.66580999448871,4.484115207146637,1.3100639942929797e-07,4.276835881633433e-09,1.352832353109314e-07,0.9683860614968021,0.03161393850319787
39,-5.303030303030301,-25.0,25.55625423247424,4.5033660375784255,1.2341676108932995e-07,3.7093268691251556e-09,1.271260879584551e-07,0.970821670605192,0.02917832939480814
40,-4.797979797979796,-25.0,25.456248940914726,4.5227753646103,1.0947917968114018e-07,6.708639042886252e-09,1.1618781872402643e-07,0.9422603925561176,0.057739607443882374
41,-4.292929292929291,-25.0,25.36590707848017,4.542330358792634,1.453502974820449e-07,5.292208457023914e-09,1.506425059390688e-07,0.9648690890792504,0.03513091092074957
42,-3.7878787878787854,-25.0,25.2853322246646,4.562017552377555,1.33533001762686e-07,5.184193471768799e-09,1.387171952344548e-07,0.9626276074641887,0.037372392535811164
43,-3.28282828282828,-25.0,25.21461801286185,4.581822885585062,1.4050529545411076e-07,6.164547157280301e-09,1.4666984261139107e-07,0.9579699067816307,0.04203009321836917
44,-2.777777777777775,-25.0,25.15384760593727,4.601731759210795,1.93641115377809e-07,6.023980311244528e-09,1.996650956890535e-07,0.9698295774208533,0.03017042257914681
45,-2.27272727272727,-25.0,25.103093220880137,4.621729093183944,1.6620370499091953e-07,6.038303470954635e-09,1.7224200846187417e-07,0.9649429107052522,0.03505708929474784
46,-1.7676767676767646,-25.0,25.06241570868587,4.641799390565817,1.7192836745250492e-07,8.313146018165727e-09,1.8024151347067065e-07,0.9538777396056516,0.0461222603943484
47,-1.2626262626262594,-25.0,25.031864195042957,4.661926806367834,1.9568672387801405e-07,7.406018040307066e-09,2.030927419183211e-07,0.9635338123344379,0.03646618766556209
48,-0.7575757575757578,-25.0,25.011475786695723,4.682095220465914,1.9541496191431912e-07,7.055089080259779e-09,2.024700509945789e-07,0.9651549004625446,0.03484509953745543
49,-0.2525252525252526,-25.0,25.00127534753303,4.702288313799368,1.874431893951709e-07,6.64291700255276e-09,1.9408610639772365e-07,0.9657733511901155,0.03422664880988448
50,0.2525252525252526,-25.0,25.00127534753303,4.722489646970011,2.0571200038665287e-07,8.181312841964958e-09,2.1389331322861784e-07,0.9617504973929669,0.03824950260703307
51,0.7575757575757578,-25.0,25.011475786695723,4.742682740303465,1.645724779194419e-07,9.123526614737807e-09,1.7369600453417972e-07,0.9474741711002196,0.052525828899780413
52,1.262626262626263,-25.0,25.031864195042957,4.762851154401545,1.5154504585711293e-07,7.766814120619753e-09,1.5931185997773268e-07,0.951247734338766,0.048752265661234105
53,1.7676767676767682,-25.0,25.06241570868587,4.782978570203563,1.8842106624886722e-07,7.449527487779312e-09,1.9587059373664653e-07,0.961967096001172,0.038032903998827965
54,2.2727272727272734,-25.0,25.103093220880137,4.803048867585435,1.5534937884891476e-07,6.827856253794799e-09,1.6217723510270956e-07,0.9578987997330783,0.04210120026692157
55,2.7777777777777786,-25.0,25.15384760593727,4.8230462015585855,1.6125183680608757e-07,5.727294551363943e-09,1.669791313574515e-07,0.9657005369185713,0.03429946308142871
56,3.282828282828284,-25.0,25.214618012861852,4.842955075184317,1.4776126960078005e-07,5.7943653621054395e-09,1.535556349628855e-07,0.9622653680960263,0.037734631903973706
57,3.787878787878789,-25.0,25.2853322246646,4.862760408391824,1.5323878328058238e-07,6.3184739367168455e-09,1.5955725721729922e-07,0.9603999589431913,0.03960004105680876
58,4.292929292929294,-25.0,25.36590707848017,4.882447601976746,1.4786901076024645e-07,7.2438529314534415e-09,1.551128636916999e-07,0.9532994700823059,0.04670052991769413
59,4.797979797979799,-25.0,25.45624894091473,4.902002596159079,1.366239448694316e-07,4.3600397243063186e-09,1.4098398459373792e-07,0.9690742197642499,0.030925780235750114
60,5.3030303030303045,-25.0,25.55625423247424,4.921411923190954,1.3338113979827508e-07,4.321154006350021e-09,1.377022938046251e-07,0.9686195931312447,0.031380406868755324
61,5.80808080808081,-25.0,25.66580999448871,4.9406627536227425,1.0380858294664953e-07,4.21764428683252e-09,1.0802622723348206e-07,0.9609572194193478,0.03904278058065224
62,6.313131313131315,-25.0,25.784794491654168,4.9597429359565135,9.05732064368519e-08,3.531877609597679e-09,9.410508404644957e-08,0.9624687906568963,0.037531209343103826
63,6.81818181818182,-25.0,25.913077843162228,4.9786410295356145,8.02670936894335e-08,3.3302813689201892e-09,8.359737505835369e-08,0.9601628476181753,0.03983715238182472
64,7.323232323232325,-25.0,26.050522675371308,4.997346330634844,8.361731119199924e-08,3.1458497407484214e-09,8.676316093274766e-08,0.9637421031353751,0.03625789686462495
65,7.8282828282828305,-25.0,26.196984789085704,5.015848891824511,6.942849656770097e-08,2.3385416435450706e-09,7.176703821124604e-08,0.967414822990722,0.03258517700927801
66,8.333333333333336,-25.0,26.352313834736496,5.034139534781332,5.827075067113777e-08,1.9306227637336898e-09,6.020137343487145e-08,0.9679305860717228,0.0320694139282773
67,8.838383838383841,-25.0,26.51635398908765,5.052209856807556,5.142193484554691e-08,2.38544409366129e-09,5.38073789392082e-08,0.9556669709491634,0.044333029050836595
68,9.343434343434346,-25.0,26.68894462750576,5.070052231395896,4.563004401904999e-08,1.522324936971882e-09,4.715236895602187e-08,0.9677147729652411,0.03228522703475887
69,9.848484848484851,-25.0,26.869920986315453,5.087659803240647,3.925516943763366e-08,1.4218309814954057e-09,4.067700041912907e-08,0.9650458252367408,0.03495417476325921
70,10.353535353535356,-25.0,27.059114810298333,5.105026478144817,3.7176416065152194e-08,9.970892097252709e-10,3.8173505274877464e-08,0.97388007198853,0.026119928011470034
71,10.858585858585862,-25.0,27.256354980963263,5.122146908309073,2.890394945362505e-08,1.4322693295523652e-09,3.0336218783177414e-08,0.9527868209354222,0.04721317906457785
72,11.363636363636369,-25.0,27.461468121805847,5.139016473511566,3.0165059608973465e-08,9.342477461741034e-10,3.109930735514757e-08,0.969959210489636,0.03004078951036401
73,11.868686868686872,-25.0,27.674279177368653,5.155631258698958,2.315028093763752e-08,6.651108753763328e-10,2.381539181301385e-08,0.972072226205706,0.02792777379429403
74,12.373737373737375,-25.0,27.89461196349978,5.1719880285094675,2.2664902991526372e-08,6.686023721003051e-10,2.3333505363626678e-08,0.9713458238836864,0.028654176116313525
75,12.878787878787882,-25.0,28.122289686773616,5.188084199239682,1.9720759851448478e-08,4.872978375211092e-10,2.0208057688969588e-08,0.9758859636576009,0.024114036342399052
76,13.383838383838388,-25.0,28.357135431575344,5.2039178087496705,1.1798330726528114e-08,5.322921737533815e-10,1.2330622900281496e-08,0.9568316882238584,0.04316831177614148
77,13.888888888888893,-25.0,28.59897261385278,5.2194874847770265,1.2337370360397766e-08,2.913010131200055e-10,1.2628671373517771e-08,0.9769333602479465,0.023066639752053534
78,14.393939393939398,-25.0,28.847625400999654,5.234792412101219,7.784951938128953e-09,2.6873249450193626e-10,8.05368443263089e-09,0.9666323535830234,0.03336764641697659
79,14.898989898989903,-25.0,29.10291909775037,5.249832298966448,6.127600112324398e-09,2.1485257332049606e-10,6.3424526856448944e-09,0.9661246864628916,0.033875313537108404
80,15.404040404040408,-25.0,29.36468049833523,5.264607343135322,6.460871068573539e-09,2.1187027083623798e-10,6.672741339409777e-09,0.9682483914691982,0.0317516085308019
81,15.909090909090914,-25.0,29.632738205466588,5.279118197908196,4.97692328537217e-09,1.1846368492825056e-10,5.0953869703004205e-09,0.9767507972174161,0.023249202782583953
82,16.41414141414142,-25.0,29.90692291700088,5.293365938404992,4.942081121068978e-09,8.79096572626044e-11,5.0299907783315826e-09,0.9825228989203508,0.017477101079649195
83,16.919191919191924,-25.0,30.187067681350722,5.307352028368584,3.9642243793711896e-09,6.301370245119827e-11,4.027238081822388e-09,0.9843531221221757,0.015646877877824296
84,17.42424242424243,-25.0,30.473008122907224,5.321078287712101,1.8336343426542604e-09,5.167841842135163e-11,1.885312761075612e-09,0.9725889414805275,0.02741105851947237
85,17.929292929292934,-25.0,30.76458263887865,5.334546860997301,2.1614745123876205e-09,5.4076046018175576e-11,2.215550558405796e-09,0.9755925019119914,0.02440749808800847
86,18.43434343434344,-25.0,31.061632569060517,5.3477601869980305,1.5779817856687207e-09,3.24694302885962e-11,1.6104512159573169e-09,0.9798383024789142,0.02016169752108577
87,18.939393939393945,-25.0,31.36400234012796,5.36072096947195,1.4933605503996658e-09,2.2144497569136407e-11,1.5155050479688023e-09,0.985388041037002,0.014611958962997969
88,19.44444444444445,-25.0,31.671539586087167,5.373432149235376,1.0445602642073362e-09,1.6971834267679068e-11,1.0615320984750152e-09,0.9840119443471746,0.015988055652825392
89,19.949494949494955,-25.0,31.984095246542847,5.385896877610462,7.824041600239315e-10,1.3654981648517582e-11,7.960591416724491e-10,0.9828467749018877,0.01715322509811229
90,20.45454545454546,-25.0,32.30152364443613,5.398118491290976,4.731263289942983e-10,1.1835008397044175e-11,4.849613373913424e-10,0.9755959754220699,0.024404024577930106
91,20.95959595959597,-25.0,32.62368254488619,5.410100488652637,3.6000729107592985e-10,6.637814957233124e-12,3.66645106033163e-10,0.9818958037404357,0.01810419625956424
92,21.46464646464647,-25.0,32.950433196731424,5.421846507516244,4.016221570596417e-10,7.189439826484921e-12,4.088115968861266e-10,0.9824138065523432,0.01758619344765682
93,21.969696969696976,-25.0,33.281640358316366,5.433360304356585,2.0343068482422124e-10,4.004512190325735e-12,2.0743519701454698e-10,0.9806951170873625,0.01930488291263757
94,22.47474747474748,-25.0,33.617172309009995,5.444645734937202,2.1278131355330632e-10,4.129298785178708e-12,2.1691061233848504e-10,0.9809631315837373,0.0190368684162627
95,22.979797979797983,-25.0,33.956900847873726,5.455706736340248,1.5252197299086436e-10,2.4799078826565183e-12,1.5500188087352088e-10,0.9840007884505603,0.015999211549439743
96,23.484848484848484,-25.0,34.300701280823546,5.46654731035187,8.147054054197368e-11,1.4820502394453984e-12,8.295259078141907e-11,0.9821337679090626,0.017866232090937535
97,23.98989898989899,-25.0,34.64845239755387,5.477171508156534,7.672512657544434e-11,1.1005282330762956e-12,7.782565480852064e-11,0.9858590559143512,0.014140944085648808
98,24.49494949494949,-25.0,35.0000364394114,5.487583416288183,4.715616769888083e-11,8.864966481832481e-13,4.8042664347064076e-11,0.9815477209636184,0.0184522790363816
99,25.0,-25.0,35.35533905932738,5.497787143782138,3.4072727123769053e-11,6.847328584853163e-13,3.475745998225437e-11,0.9802996864893202,0.019700313510679746
100,-25.0,-24.49494949494949,35.0000364394114,3.9167870894932872,6.389157960400065e-11,8.982436168858898e-13,6.478982322088655e-11,0.9861360384666658,0.013863961533334135
101,-24.49494949494949,-24.49494949494949,34.64108978540157,3.9269908169872414,8.668338703416631e-11,1.2757254312212357e-12,8.795911246538755e-11,0.9854963812677937,0.014503618732206304
102,-23.98989898989899,-24.49494949494949,34.28582512213587,3.937407106918211,1.0244258748651634e-10,1.6340161370269877e-12,1.0407660362354333e-10,0.9842998706708628,0.01570012932913728
103,-23.484848484848484,-24.49494949494949,33.93435809200487,3.948040339124288,1.2611281537592745e-10,1.979693027885106e-12,1.2809250840381256e-10,0.9845448180182083,0.015455181981791702
104,-22.97979797979798,-24.49494949494949,33.58680791549643,3.958894881472264,1.5413294908321585e-10,3.3458774687196534e-12,1.574788265519355e-10,0.978753477264347,0.021246522735653004
105,-22.474747474747478,-24.49494949494949,33.24329744194752,3.9699750768550124,2.0610033781281874e-10,4.965934033129458e-12,2.110662718459482e-10,0.9764721573480297,0.023527842651970297
106,-21.96969696969697,-24.49494949494949,32.90395319259433,3.9812852288955476,3.725097028632198e-10,6.088844967117607e-12,3.7859854783033743e-10,0.9839174106662284,0.016082589333771612
107,-21.464646464646464,-24.49494949494949,32.56890539475323,3.9928295862899352,4.5761821538754247e-10,1.0597230684443471e-11,4.682154460719859e-10,0.9773667640114244,0.022633235988575647
108,-20.95959595959596,-24.49494949494949,32.23828800587335,4.004612325724635,5.315614540189638e-10,9.638199452435279e-12,5.411996534713991e-10,0.9821910465193144,0.017808953480685535
109,-20.454545454545453,-24.49494949494949,31.912238726109337,4.016637533308728,7.754120491229174e-10,1.781851357585593e-11,7.932305626987733e-10,0.9775367788209864,0.022463221179013563
110,-19.949494949494948,-24.49494949494949,31.590898997971724,4.028909184468115,8.939433366497883e-10,2.0977728796083535e-11,9.149210654458719e-10,0.9770715424659498,0.022928457534050088
111,-19.444444444444443,-24.49494949494949,31.27441399152369,4.041431122257305,1.2479862453106732e-09,2.544211358488759e-11,1.2734283588955608e-09,0.980020773522781,0.019979226477218892
112,-18.939393939393938,-24.49494949494949,30.962932573509217,4.054207034055129,1.3139233669562298e-09,4.130094322521079e-11,1.3552243101814406e-09,0.9695246440645081,0.030475355935491832
113,-18.434343434343432,-24.49494949494949,30.656607258720708,4.067240426623846,1.902425897218113e-09,4.81179676645344e-11,1.9505438648826474e-09,0.9753309994556675,0.02466900054433248
114,-17.929292929292927,-24.49494949494949,30.355594141846733,4.080534599526797,2.504281331839521e-09,4.748102583688097e-11,2.5517623576764017e-09,0.9813928496538696,0.018607150346130395
115,-17.424242424242422,-24.49494949494949,30.060052807985812,4.094092616918347,3.180117835054142e-09,7.363422741992765e-11,3.2537520624740694e-09,0.9773694411847909,0.022630558815209194
116,-16.919191919191917,-24.49494949494949,29.770146219973046,4.107917277741363,4.465708006265848e-09,1.2622783388212745e-10,4.5919358401479754e-09,0.9725109761381031,0.027489023861896937
117,-16.41414141414141,-24.49494949494949,29.48604058064695,4.122011084392163,6.0714599829718556e-09,1.6210000421521253e-10,6.233559987187068e-09,0.9739955972913703,0.026004402708629606
118,-15.909090909090908,-24.49494949494949,29.207905168187693,4.136376209940737,6.014588214682973e-09,1.5295829637361808e-10,6.167546511056591e-09,0.975199490413342,0.024800509586658
119,-15.404040404040405,-24.49494949494949,28.935912142689325,4.151014464025165,8.420280024395942e-09,2.1498679631603354e-10,8.635266820711975e-09,0.9751036301738378,0.024896369826162237
120,-14.898989898989898,-24.49494949494949,28.670236322191858,4.165927257573404,1.0853378720596698e-08,2.641002264912723e-10,1.111747894708797e-08,0.976244593963414,0.023755406036586088
121,-14.393939393939393,-24.49494949494949,28.41105492649871,4.181115566542875,1.1596545240651343e-08,3.987086535328075e-10,1.199525389418415e-08,0.9667611326071123,0.03323886739288776
122,-13.888888888888888,-24.49494949494949,28.158547287245263,4.196579894908168,1.487038499387968e-08,4.403436856789894e-10,1.5310728679558668e-08,0.9712395343882692,0.02876046561173092
123,-13.383838383838382,-24.49494949494949,27.91289452286939,4.212320237169377,1.8378112185586623e-08,5.613069669362879e-10,1.893941915252291e-08,0.9703630316000733,0.029636968399926692
124,-12.87878787878788,-24.49494949494949,27.67427917736865,4.228336040697346,2.1619563742109584e-08,7.646353378321772e-10,2.238419907994176e-08,0.965840397724243,0.034159602275757046
125,-12.373737373737374,-24.49494949494949,27.442884822014456,4.244626168276772,2.6101272962940605e-08,7.948653898489156e-10,2.6896138352789523e-08,0.9704468582283866,0.029553141771613337
126,-11.868686868686869,-24.49494949494949,27.21889561953362,4.261188861252744,2.9209669867150706e-08,8.687750272509564e-10,3.0078444894401666e-08,0.9711163582325807,0.02888364176741919
127,-11.363636363636363,-24.49494949494949,27.002495850663234,4.278021703729662,3.7059300458606995e-08,1.2077350040818632e-09,3.826703546268886e-08,0.9684392848968029,0.0315607151031971
128,-10.858585858585858,-24.49494949494949,26.793869403436435,4.295121588312405,4.386053421882504e-08,1.7001540196300537e-09,4.5560688238455094e-08,0.9626837502820018,0.0373162497179982
129,-10.353535353535351,-24.49494949494949,26.593199226062154,4.312484683916571,5.7410426289503506e-08,1.7247333490280075e-09,5.913515963853151e-08,0.9708340459454142,0.029165954054585812
130,-9.848484848484848,-24.49494949494949,26.400666744818434,4.330106406205941,6.769631260213867e-08,1.8129733740519299e-09,6.95092859761906e-08,0.9739175370802552,0.02608246291974482
131,-9.343434343434344,-24.49494949494949,26.21645124898095,4.347981391239487,7.179907363153253e-08,2.6152555450415917e-09,7.441432917657411e-08,0.9648554845017017,0.03514451549829845
132,-8.838383838383837,-24.49494949494949,26.040729245448006,4.366103472925312,7.549103585422159e-08,2.840411710854162e-09,7.833144756507575e-08,0.9637385520228715,0.036261447977128484
133,-8.333333333333332,-24.49494949494949,25.873673786390885,4.384465664883266,1.079950713865829e-07,3.816851430932232e-09,1.1181192281751514e-07,0.9658636455330296,0.0341363544669704
134,-7.828282828282827,-24.49494949494949,25.715453773941345,4.403060147310002,1.15157295354369e-07,4.598311876553724e-09,1.197556072309227e-07,0.9616025338363751,0.03839746616362503
135,-7.323232323232322,-24.49494949494949,25.566233246611848,4.421878259418316,9.958755762885871e-08,5.318083028391185e-09,1.049056406572499e-07,0.9493060335452643,0.050693966454735714
136,-6.818181818181817,-24.49494949494949,25.42617065281187,4.440910497985775,1.0989464899702841e-07,5.578603384923238e-09,1.1547325238195165e-07,0.9516892157287573,0.04831078427124278
137,-6.313131313131311,-24.49494949494949,25.295418117456872,4.460146522494871,1.4634648795644218e-07,9.152017902566754e-09,1.5549850585900895e-07,0.94114401387969,0.05885598612030987
138,-5.808080808080806,-24.49494949494949,25.17412070824566,4.479575167277956,1.6036043835582233e-07,6.829442791757627e-09,1.6718988114757995e-07,0.9591515781644153,0.040848421835584764
139,-5.303030303030301,-24.49494949494949,25.062415708685865,4.499184460995235,1.4439430325811807e-07,6.369821234141702e-09,1.5076412449225977e-07,0.9577497547536998,0.042250245246300146
140,-4.797979797979796,-24.49494949494949,24.960431905356696,4.518961653673842,1.9184715326972031e-07,8.482072194512491e-09,2.003292254642328e-07,0.9576593371493521,0.04234066285064781
141,-4.292929292929291,-24.49494949494949,24.86828889719228,4.538893251421908,1.9474410218304974e-07,6.7948247808282085e-09,2.0153892696387795e-07,0.9662852984126186,0.03371470158738144
142,-3.7878787878787854,-24.49494949494949,24.786096434731075,4.558965058805844,1.938629770774629e-07,1.1073838250591577e-08,2.0493681532805448e-07,0.9459646221550528,0.054035377844947136
143,-3.28282828282828,-24.49494949494949,24.713953797291595,4.579162228744312,2.183111154726316e-07,1.1118955797212252e-08,2.2943007126984384e-07,0.9515366240542431,0.04846337594575695
144,-2.777777777777775,-24.49494949494949,24.651949215890465,4.599469319632087,2.5117644891551967e-07,1.3307695884222315e-08,2.64484144799742e-07,0.9496843340295562,0.050315665970443825
145,-2.27272727272727,-24.49494949494949,24.600159349409196,4.619870359265043,2.568247393590401e-07,1.1714290257265621e-08,2.685390296163057e-07,0.9563776994576795,0.04362230054232061
146,-1.7676767676767646,-24.49494949494949,24.5586488210388,4.640348914997862,2.4674954557907963e-07,1.0878988426907528e-08,2.576285340059872e-07,0.9577725795441016,0.04222742045589835
147,-1.2626262626262594,-24.49494949494949,24.527469821390056,4.6608881694334645,2.606014428522801e-07,1.0558612901426333e-08,2.711600557537064e-07,0.9610613264107871,0.03893867358921285
148,-0.7575757575757578,-24.49494949494949,24.50666178386181,4.681471000821647,2.3611950520620163e-07,1.1763721667472149e-08,2.478832268736738e-07,0.9525432930019617,0.04745670699803813
149,-0.2525252525252526,-24.49494949494949,24.496251136924794,4.702080067238446,2.720911389042747e-07,1.0152767338203999e-08,2.822439062424787e-07,0.964028391353535,0.03597160864646498
150,0.2525252525252526,-24.49494949494949,24.496251136924794,4.722697893530933,2.9333707288856316e-07,1.1247856482521746e-08,3.045849293710849e-07,0.9630715265336778,0.036928473466322255
151,0.7575757575757578,-24.49494949494949,24.50666178386181,4.743306959947732,2.7066860019178915e-07,1.1247254849742041e-08,2.819158550415312e-07,0.9601042131948019,0.03989578680519803
152,1.262626262626263,-24.49494949494949,24.527469821390056,4.763889791335915,2.763086400460602e-07,1.3217059567636442e-08,2.8952569961369664e-07,0.9543492699084347,0.04565073009156518
153,1.7676767676767682,-24.49494949494949,24.5586488210388,4.7844290457715175,2.480572002733058e-07,1.0636781760013372e-08,2.5869398203331914e-07,0.9588827630375902,0.04111723696240982
154,2.2727272727272734,-24.49494949494949,24.600159349409196,4.804907601504336,2.512433856452492e-07,1.2167708376039076e-08,2.6341109402128827e-07,0.9538071529551609,0.04619284704483901
155,2.7777777777777786,-24.49494949494949,24.651949215890465,4.825308641137292,1.9895902356650448e-07,1.0324829540763285e-08,2.0928385310726776e-07,0.9506659047629856,0.04933409523701443
156,3.282828282828284,-24.49494949494949,24.713953797291598,4.845615732025069,2.5099331350007507e-07,1.1211012619423562e-08,2.6220432611949864e-07,0.9572432202574942,0.042756779742505795
157,3.787878787878789,-24.49494949494949,24.786096434731075,4.865812901963535,2.1715791609764416e-07,7.340613238021344e-09,2.2449852933566551e-07,0.9673021767236354,0.03269782327636459
158,4.292929292929294,-24.49494949494949,24.86828889719228,4.885884709347471,2.0175984362563657e-07,9.568632230075074e-09,2.1132847585571165e-07,0.9547215197037231,0.04527848029627693
159,4.797979797979799,-24.49494949494949,24.9604319053567,4.905816307095537,1.4975044099785308e-07,7.884913241628294e-09,1.5763535423948137e-07,0.949980045531858,0.05001995446814201
160,5.3030303030303045,-24.49494949494949,25.062415708685865,4.925593499774144,1.5781354443651623e-07,7.937186673974685e-09,1.657507311104909e-07,0.9521137154521286,0.047886284547871374
161,5.80808080808081,-24.49494949494949,25.174120708245663,4.945202793491424,1.3786856550108146e-07,5.166021853931557e-09,1.4303458735501302e-07,0.9638827087247824,0.036117291275217574
