,lr,weight_decay,layers,bias_weight,ntrain,nodes,ACC,LogLoss,Mean KL-div,ECE,WD,Mean UQ,Std UQ,Min UQ,Max UQ,Mean Pc1 OOD,Std Pc1 OOD,Max Pc1 OOD,Min Pc1 OOD,Mean UQ OOD,Std UQ OOD,Max UQ OOD,Min UQ OOD,Training time
13,0.01,0.01,3,0.1,250,200.0,0.7282,0.5518217778947574,0.008666691,0.041406773030757904,0.02699137162320439,0.09168739,0.029070225,0.004473225,0.17488463,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0 days 00:02:31.843854
14,0.01,0.01,3,0.2,250,200.0,0.7322,0.5457195208161993,0.007209215,0.04300909489393234,0.029613041358963893,0.114199474,0.028119545,0.011160706,0.22317384,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0 days 00:02:12.966077
15,0.01,0.01,8,0.5,250,2000.0,0.6326,0.6740061310427856,0.078281455,0.09614741802215576,0.19461071706093971,0.4581702,0.013247757,0.26898888,0.47733045,0.5459565,0.04015473,0.6159564,0.51595646,0.47348,0.0057537924,0.47734213,0.46256885,0 days 00:02:58.363527
16,0.01,0.01,8,0.1,250,2000.0,0.5476,0.6625778007383815,0.07070184,0.13389480113983154,0.2050121864793462,0.41330636,0.022341179,0.24995415,0.44912782,0.5690206,0.027033793,0.61851704,0.54477584,0.44408363,0.011402626,0.45703563,0.42788067,0 days 00:03:58.073381
17,0.01,0.01,8,0.2,250,2000.0,0.6046,0.6570291530481465,0.07172896,0.13600797951221466,0.187328748604433,0.34127128,0.015133473,0.29076806,0.41742268,0.6795966,0.024317859,0.69993794,0.649938,0.35723856,0.0124834655,0.37246585,0.34686637,0 days 00:04:03.938761
18,0.01,0.001,1,0.5,250,20.0,0.7156,0.564299817818477,0.019970905,0.09135854989290237,0.08631707268037025,0.17726521,0.031571735,0.011848053,0.22860853,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0 days 00:02:11.223943
19,0.01,0.001,1,0.1,250,20.0,0.7166,0.5588193230711213,0.009985505,0.06865252554416656,0.05719724937953179,0.055484593,0.019225009,0.00035213624,0.10715456,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0 days 00:02:12.758271
20,0.01,0.001,1,0.2,250,20.0,0.716,0.5556336053595776,0.011952894,0.06994587928056717,0.061323942303435255,0.09432151,0.024812955,0.0011921866,0.15302965,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0 days 00:02:18.032995
21,0.01,0.001,3,0.5,250,200.0,0.7292,0.5573925235366163,0.015338609,0.07072741538286209,0.07094295935906593,0.17335188,0.021643752,0.04966516,0.23609386,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0 days 00:02:27.863642
22,0.01,0.001,3,0.1,250,200.0,0.7274,0.5540806872886747,0.007995833,0.04107919707894325,0.024766639305428908,0.09161224,0.027765332,0.0048832735,0.17861219,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0 days 00:02:20.350774
23,0.01,0.001,3,0.2,250,200.0,0.7236,0.5518830580128048,0.009280772,0.0480424128472805,0.041983457697705666,0.11458672,0.0268524,0.022601936,0.20504108,0.9981281,0.0038256766,1.0,0.9879545,0.008371145,0.017108945,0.053868778,0.0,0 days 00:02:28.712700
24,0.01,0.001,8,0.5,250,2000.0,0.5102,0.6963254645607999,0.09048152,0.1197950541973114,0.21368945748485746,0.40045902,0.0108862845,0.30760184,0.43008798,0.6656436,0.031745136,0.7156435,0.61564344,0.41789046,0.01343802,0.43665642,0.3947107,0 days 00:03:43.067773
25,0.01,0.001,8,0.1,250,2000.0,0.711,0.6294208911024397,0.055767287,0.13204950094223022,0.1695569480074209,0.40344447,0.018394474,0.1615948,0.4441318,0.6388225,0.020077374,0.6488225,0.5988225,0.43609172,0.0059402855,0.4479265,0.433133,0 days 00:04:14.969658
26,0.01,0.001,8,0.2,250,2000.0,0.5812,0.6531034703286975,0.06510684,0.17690938711166382,0.20237698779381935,0.34306723,0.02784521,0.16967899,0.3997001,0.5324529,0.0,0.5324529,0.5324529,0.39981362,0.0,0.39981362,0.39981362,0 days 00:04:19.050335
27,0.001,0.1,1,0.5,250,20.0,0.7282,0.5835437134603004,0.03348133,0.12269344180822372,0.11718955837167921,0.17926596,0.02101961,0.04015347,0.21476646,1.0,2.7769257e-08,1.0,0.9999999,3.8958778e-08,9.4471105e-08,5.064641e-07,0.0,0 days 00:03:16.481226
28,0.001,0.1,1,0.1,250,20.0,0.7362,0.5701937973916962,0.027279675,0.09023993462324142,0.08774416799821083,0.07828807,0.01635282,0.030963628,0.112122096,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0 days 00:03:16.603654
29,0.001,0.1,1,0.2,250,20.0,0.7262,0.5725800381272462,0.02752262,0.10074326395988464,0.09425633705534164,0.11022741,0.026527189,0.006530678,0.14299393,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0 days 00:03:24.779180
30,0.001,0.1,3,0.5,250,200.0,0.7234,0.5587994899121184,0.014966336,0.06191623583436012,0.061691257592813416,0.168255,0.02332246,0.08992689,0.30761114,0.9368074,0.12606125,1.0,0.6845683,0.09353376,0.18475406,0.4635264,0.0,0 days 00:02:17.793005
31,0.001,0.1,3,0.1,250,200.0,0.723,0.5629569463488373,0.013593903,0.052567966282367706,0.03765772808693473,0.064137496,0.02133451,0.0018338852,0.18797955,0.9806217,0.038908254,1.0,0.9018645,0.059681747,0.11983013,0.30211514,0.0,0 days 00:02:13.337267
32,0.001,0.1,3,0.2,250,200.0,0.7252,0.5524499439868885,0.009782114,0.03420708701014519,0.024304183169232052,0.0938933,0.021082671,0.010265463,0.17226256,0.9842159,0.020998387,1.0,0.94694364,0.06860299,0.09046402,0.22331145,0.0,0 days 00:02:25.675392
33,0.001,0.1,8,0.5,250,2000.0,0.7236,0.5594284930749392,0.01581956,0.06383487582206726,0.06549020110942547,0.1842384,0.027336687,0.10801467,0.26911762,0.99998665,1.5418791e-05,0.9999998,0.99993515,5.9980204e-05,6.896844e-05,0.0002897818,8.5299223e-07,0 days 00:02:36.426264
34,0.001,0.1,8,0.1,250,2000.0,0.7236,0.5621684411242349,0.02060285,0.08077453821897507,0.0845212054548425,0.14892897,0.039418895,0.06951906,0.25718296,0.99992675,0.00011174377,1.0,0.9995596,0.00032624436,0.000497508,0.001958162,0.0,0 days 00:02:49.161414
35,0.001,0.1,8,0.2,250,2000.0,0.7342,0.5532885792969325,0.012749283,0.06224708631634712,0.06615379411704962,0.13136345,0.03051944,0.05264839,0.20152512,0.9999087,0.00011989793,1.0,0.999498,0.00040598834,0.0005320799,0.002217674,0.0,0 days 00:02:39.657332
36,0.001,0.01,1,0.5,250,20.0,0.7246,0.5812648779804116,0.031971384,0.11854201555252075,0.11355693786420051,0.17673005,0.022323072,0.036533047,0.20794883,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0 days 00:03:24.626218
37,0.001,0.01,1,0.1,250,20.0,0.729,0.5640718788867564,0.022294698,0.08229854702949524,0.07659550563670818,0.073796146,0.017002428,0.008062327,0.1026578,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0 days 00:03:44.326264
38,0.001,0.01,1,0.2,250,20.0,0.722,0.5670051886061743,0.023292359,0.09145549684762955,0.08495869105138007,0.10936165,0.025390662,0.0041739475,0.13542667,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0 days 00:03:36.625852
39,0.001,0.01,3,0.5,250,200.0,0.7258,0.556846047126132,0.014241491,0.05547695979475975,0.05644313419140999,0.17640385,0.023879405,0.07208383,0.28979605,0.94533646,0.085361265,1.0,0.7793839,0.12829919,0.16489671,0.40929797,0.0,0 days 00:02:14.207422
40,0.001,0.01,3,0.1,250,200.0,0.7224,0.5643353667418598,0.014329886,0.05267922952771187,0.03796639610991005,0.06693462,0.022434719,0.0007808683,0.13967389,1.0,0.0,1.0,1.0,1.1071956e-08,4.020853e-08,2.664899e-07,0.0,0 days 00:02:23.382000
41,0.001,0.01,3,0.2,250,200.0,0.7242,0.5531821914589408,0.010317276,0.042299382388591766,0.035670581802503515,0.09951368,0.023356594,0.014666278,0.1798066,0.979701,0.024343662,1.0,0.9500011,0.090779856,0.10886816,0.22360164,0.0,0 days 00:02:07.457832
42,0.001,0.01,8,0.5,250,2000.0,0.7236,0.5585126720449948,0.015356578,0.06677063554525375,0.06591692574896044,0.1726922,0.028390007,0.08689182,0.25368264,0.9992333,0.0011634759,1.0,0.99571574,0.0033985346,0.005136577,0.018770441,0.0,0 days 00:02:35.111115
43,0.001,0.01,8,0.1,250,2000.0,0.7228,0.5656568142736497,0.02420038,0.08574595302343369,0.09078405856169885,0.13683392,0.04407805,0.06662786,0.24947914,0.9983356,0.003120185,1.0,0.990167,0.0074261767,0.013961851,0.043974176,0.0,0 days 00:02:36.335374
44,0.001,0.01,8,0.2,250,2000.0,0.732,0.5505096905386945,0.013140448,0.057509858161211014,0.06097592698909467,0.12832685,0.035374742,0.056013063,0.20896895,0.9999972,4.3767736e-06,1.0,0.9999801,1.2862138e-05,1.9571798e-05,8.933761e-05,0.0,0 days 00:02:48.184293
45,0.001,0.001,1,0.5,250,20.0,0.72,0.5812937214906062,0.03179131,0.11739186942577362,0.11410829643882935,0.18580408,0.02742991,0.024947807,0.21894118,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0 days 00:03:16.333235
46,0.001,0.001,1,0.1,250,20.0,0.73,0.568087703992475,0.025272764,0.08963622152805328,0.08347703913726036,0.08509932,0.029555699,0.012370918,0.12519321,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0 days 00:03:30.830673
47,0.001,0.001,1,0.2,250,20.0,0.7246,0.5676942159601188,0.02429593,0.09282130748033524,0.08668876090325538,0.10582505,0.02021345,0.0107005965,0.13224106,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0 days 00:03:26.635218
48,0.001,0.001,3,0.5,250,200.0,0.724,0.5589552078954801,0.015149794,0.057788457721471786,0.059152346235291406,0.1702797,0.024060538,0.08794012,0.28150508,0.9533805,0.070483245,1.0,0.81621563,0.11837178,0.14991666,0.37187392,0.0,0 days 00:02:29.186267
49,0.001,0.001,3,0.1,250,200.0,0.723,0.5637168768086103,0.013588803,0.05424825847148895,0.039266749530435845,0.06199127,0.02093046,0.0006890555,0.16494614,0.9999967,8.762349e-06,1.0,0.9999542,1.4822176e-05,3.920013e-05,0.00020493139,0.0,0 days 00:02:14.653348
50,0.001,0.001,3,0.2,250,200.0,0.726,0.5532219712633424,0.010075743,0.04236254841089249,0.03431540037520354,0.09361095,0.022035772,0.012480258,0.17088975,0.98997617,0.020065444,1.0,0.95,0.04481378,0.089742415,0.2236068,0.0,0 days 00:02:12.771382
51,0.001,0.001,8,0.5,250,2000.0,0.7262,0.5609391501512093,0.016768297,0.062415435910224915,0.06664187638141339,0.19348797,0.029720347,0.10146838,0.26221323,0.99982756,0.0003721053,0.9999999,0.998443,0.0007571179,0.0016395507,0.0068081557,4.2649611e-07,0 days 00:02:45.060890
52,0.001,0.001,8,0.1,250,2000.0,0.7226,0.5662184205280524,0.021736326,0.08892354369163513,0.09394993692912286,0.16181582,0.04115918,0.071781375,0.2839967,0.89997745,5.5088898e-05,0.9,0.89972687,0.30778587,1.8710438e-05,0.3077935,0.30770093,0 days 00:02:34.567880
53,0.001,0.001,8,0.2,250,2000.0,0.7346,0.5498827725723325,0.011356854,0.05332097411155701,0.052619156843201564,0.124221385,0.03581352,0.04882183,0.21289764,1.0,0.0,1.0,1.0,7.58671e-09,2.8403605e-08,1.8659206e-07,0.0,0 days 00:03:01.609756
54,0.0001,0.1,1,0.5,250,20.0,0.6456,0.651450638118389,0.06952985,0.18448922038078308,0.1915839637664718,0.14060694,0.047651313,0.068447955,0.2919875,0.7655801,0.051414825,0.8489624,0.70216006,0.41413942,0.034273654,0.46536753,0.36466956,0 days 00:05:01.147767
55,0.0001,0.1,1,0.1,250,20.0,0.5056,0.6639321047731489,0.07597556,0.16058799624443054,0.1943124004272384,0.09525366,0.04870264,0.026408855,0.301263,0.85040826,0.046670113,0.9010442,0.79143345,0.35607287,0.046081312,0.41037655,0.30452636,0 days 00:04:11.127757
56,0.0001,0.1,1,0.2,250,20.0,0.5056,0.6601710765271551,0.0750266,0.17785868048667908,0.19031029663361732,0.11842954,0.045987718,0.059255973,0.301635,0.86574364,0.094261646,0.9971595,0.74999845,0.28894264,0.15535156,0.4442616,0.0108733885,0 days 00:03:50.683255
57,0.0001,0.1,3,0.5,250,200.0,0.7206,0.5734959340547171,0.026030155,0.09667927771806717,0.0978893563894195,0.19186018,0.032926437,0.010362327,0.24429452,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0 days 00:03:00.723950
58,0.0001,0.1,3,0.1,250,200.0,0.7222,0.5634188208609215,0.019297712,0.07091371715068817,0.06288970460869495,0.10574652,0.057626747,0.00537185,0.20277649,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0 days 00:03:17.004822
59,0.0001,0.1,3,0.2,250,200.0,0.723,0.5662078195621544,0.02161919,0.07623627036809921,0.07487909186162178,0.12505615,0.048065644,0.004207816,0.20204356,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0 days 00:02:51.780779
60,0.0001,0.1,8,0.5,250,2000.0,0.7242,0.5576386554814161,0.014981288,0.051922719925642014,0.05351765747942154,0.17699473,0.02669289,0.08028333,0.25874206,0.99006957,0.019937634,1.0,0.9501375,0.044387594,0.08911837,0.22297435,0.0,0 days 00:02:34.412143
61,0.0001,0.1,8,0.1,250,2000.0,0.7244,0.5587529327219669,0.013835541,0.045055489987134933,0.032305117955581594,0.08289368,0.032561738,0.010483206,0.23667559,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0 days 00:02:35.757360
62,0.0001,0.1,8,0.2,250,2000.0,0.729,0.5524497360787138,0.010839173,0.025622108951210976,0.021623489148692533,0.10032933,0.025454443,0.014416671,0.18753895,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0 days 00:02:30.923601
63,0.0001,0.01,1,0.5,250,20.0,0.5884,0.6584628440256918,0.0725573,0.161021426320076,0.1948820385126037,0.131801,0.050378684,0.06051564,0.3396379,0.71737224,0.08515312,0.8502253,0.60074407,0.44368437,0.047724105,0.50169283,0.3657803,0 days 00:04:23.625692
64,0.0001,0.01,1,0.1,250,20.0,0.5426,0.6561491018459769,0.07208605,0.15146800875663757,0.19090405348815148,0.117850855,0.057334024,0.04321636,0.3511412,0.8397619,0.03750089,0.9,0.7999999,0.3721533,0.037935175,0.41039136,0.3077935,0 days 00:03:28.873071
65,0.0001,0.01,1,0.2,250,20.0,0.5234,0.654163759442431,0.07211609,0.16741421818733215,0.18536942715920632,0.102486216,0.04982035,0.038207866,0.28420734,0.8727295,0.08104914,0.9768963,0.75237596,0.2979306,0.118041076,0.44014606,0.10332307,0 days 00:03:29.739922
66,0.0001,0.01,3,0.5,250,200.0,0.722,0.5705103413279312,0.024112958,0.09288246184587479,0.09307218811787787,0.18950173,0.031322263,0.01222936,0.24502292,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0 days 00:03:19.320057
67,0.0001,0.01,3,0.1,250,200.0,0.7234,0.561333778379878,0.017636517,0.0665322095155716,0.05959254744030659,0.09931694,0.04887185,0.007563375,0.18583493,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0 days 00:03:09.013689
68,0.0001,0.01,3,0.2,250,200.0,0.7234,0.5637977484881747,0.019427536,0.07352246344089508,0.06965245894469443,0.12131808,0.04414692,0.0037810593,0.19068336,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0 days 00:03:04.036925
69,0.0001,0.01,8,0.5,250,2000.0,0.7258,0.5563909314331015,0.01406315,0.05242719128727913,0.05369195483304684,0.17732356,0.024440778,0.08941679,0.25449988,0.99999905,2.8400382e-06,1.0,0.99998343,2.80362e-06,8.247371e-06,4.7776066e-05,0.0,0 days 00:02:27.198704
70,0.0001,0.01,8,0.1,250,2000.0,0.7224,0.562216873929093,0.015403609,0.042511872947216034,0.02663110480509822,0.08004555,0.0330101,0.0032219023,0.22816308,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0 days 00:02:33.530853
71,0.0001,0.01,8,0.2,250,2000.0,0.7246,0.5535724774133841,0.011601132,0.03188934922218323,0.030275422908143446,0.104165904,0.025511637,0.024859173,0.24579346,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0 days 00:02:28.543380
72,0.0001,0.001,1,0.5,250,20.0,0.6128,0.6574556649636163,0.07219026,0.14741677045822144,0.18994430808700746,0.14486842,0.057130843,0.06611924,0.36489454,0.7008509,0.045363005,0.77843505,0.6540444,0.4464497,0.026156971,0.48323146,0.4047354,0 days 00:04:23.096887
73,0.0001,0.001,1,0.1,250,20.0,0.5666,0.646737601976137,0.069017686,0.1679876744747162,0.17838083773531144,0.10294336,0.039695438,0.044740256,0.26892376,0.9059375,0.025921082,0.9489361,0.86404455,0.28148943,0.03970519,0.3329835,0.22329673,0 days 00:03:42.226160
74,0.0001,0.001,1,0.2,250,20.0,0.5794,0.6503244365316158,0.07063651,0.1543501317501068,0.1801447275964183,0.12357715,0.055410713,0.049361497,0.32792494,0.88316566,0.045605756,0.9667859,0.84921706,0.3110659,0.08166621,0.36634701,0.14836606,0 days 00:04:04.290325
75,0.0001,0.001,3,0.5,250,200.0,0.7224,0.5744288700947119,0.026706245,0.09772560745477676,0.0997213111726207,0.19428378,0.034506045,0.011940162,0.2527097,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0 days 00:03:02.153809
76,0.0001,0.001,3,0.1,250,200.0,0.7224,0.56182227679193,0.017937612,0.06556826084852219,0.05977589229621117,0.09500283,0.04474006,0.0061565256,0.17449369,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0 days 00:02:59.483360
77,0.0001,0.001,3,0.2,250,200.0,0.7244,0.563653799302936,0.019467965,0.07297156751155853,0.06943629141427698,0.1237304,0.046310063,0.0043067727,0.19768575,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0 days 00:03:05.472144
78,0.0001,0.001,8,0.5,250,2000.0,0.7284,0.5566908175752429,0.014302999,0.048903968185186386,0.05151061443962281,0.16865025,0.025273595,0.08151947,0.2619198,0.9999995,1.4045355e-06,1.0,0.9999918,2.4180038e-06,6.23034e-06,3.621046e-05,0.0,0 days 00:02:21.440819
79,0.0001,0.001,8,0.1,250,2000.0,0.7232,0.562050595335154,0.01583661,0.046014800667762756,0.031020745987967894,0.08295838,0.032699626,0.0034140048,0.2070722,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0 days 00:02:31.704697
80,0.0001,0.001,8,0.2,250,2000.0,0.726,0.5500331994110979,0.01005351,0.02969355881214142,0.02480205380298321,0.103944674,0.02279804,0.03256455,0.18604235,1.0,0.0,1.0,1.0,1.1072496e-08,4.0211983e-08,2.6656008e-07,0.0,0 days 00:02:42.027637
