,lr,weight_decay,layers,bias_weight,ntrain,nodes,ACC,LogLoss,Mean KL-div,ECE,WD,Mean UQ,Std UQ,Min UQ,Max UQ,Mean Pc1 OOD,Std Pc1 OOD,Max Pc1 OOD,Min Pc1 OOD,Mean UQ OOD,Std UQ OOD,Max UQ OOD,Min UQ OOD,Training time
12,0.01,0.01,3,0.5,1000,200.0,0.729,0.5597015130035762,0.01792038,0.08376780897378922,0.08707404542245094,0.17752317,0.016314974,0.11191158,0.21498331,0.99999106,2.3462491e-05,1.0,0.9998781,3.9916966e-05,0.000104907725,0.0005447688,0.0,0 days 00:09:24.253508
13,0.01,0.01,3,0.1,1000,200.0,0.7304,0.5385487880021336,0.0044538053,0.03830718621611595,0.03308946946837132,0.064055,0.014223882,0.011428749,0.10999872,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0 days 00:08:47.050075
14,0.01,0.01,3,0.2,1000,200.0,0.7314,0.5420281561122866,0.0069987266,0.05096077173948288,0.04686505557574455,0.09041591,0.013593627,0.013117643,0.14103623,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0 days 00:08:54.828448
15,0.01,0.01,8,0.5,1000,2000.0,0.7128,0.6327594698739727,0.057380475,0.1551198810338974,0.1767794116047782,0.3415782,0.023326533,0.18803279,0.41649234,0.67454106,0.020079399,0.71454513,0.66448224,0.41559136,0.009810253,0.42048177,0.3960465,0 days 00:13:56.925145
16,0.01,0.01,8,0.1,1000,2000.0,0.5376,0.6697252823411689,0.077948496,0.1061338484287262,0.19923977901317302,0.33429137,0.015503408,0.20664617,0.371851,0.64047545,0.020077374,0.65047544,0.60047543,0.3339802,0.007803782,0.3495276,0.33009332,0 days 00:10:53.234238
17,0.01,0.01,8,0.2,1000,2000.0,0.7028,0.6370741528880229,0.06142126,0.17374612390995026,0.17891599267400926,0.2883007,0.01265489,0.24448903,0.33871484,0.70564824,0.012170365,0.7117099,0.68140125,0.31769338,1.4408323e-05,0.31770054,0.31766465,0 days 00:12:46.034794
18,0.01,0.001,1,0.5,1000,20.0,0.7268,0.5652743056500678,0.022186419,0.09255682677030563,0.09047178197778885,0.1781907,0.025803475,0.031941745,0.22304332,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0 days 00:07:13.633322
19,0.01,0.001,1,0.1,1000,20.0,0.7256,0.5473427943016068,0.008934357,0.05142620950937271,0.04492873322494452,0.057644505,0.018248798,0.0020257898,0.099068865,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0 days 00:08:45.728749
20,0.01,0.001,1,0.2,1000,20.0,0.7272,0.5497001277401592,0.0118357465,0.060388125479221344,0.05301422486879055,0.09197572,0.018951928,0.008696952,0.12929934,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0 days 00:08:57.724660
21,0.01,0.001,3,0.5,1000,200.0,0.7308,0.558032904190595,0.016964719,0.08545389771461487,0.08509661398209756,0.17496672,0.012314266,0.06783314,0.20368585,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0 days 00:08:42.898748
22,0.01,0.001,3,0.1,1000,200.0,0.73,0.5386969821161162,0.00459823,0.04286927357316017,0.036453461889700334,0.06289005,0.013500547,0.010765286,0.10775828,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0 days 00:07:33.025292
23,0.01,0.001,3,0.2,1000,200.0,0.7298,0.5418198118785409,0.0074349083,0.048336707055568695,0.04655851268895094,0.10005055,0.014784003,0.02317527,0.1534838,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0 days 00:07:52.221657
24,0.01,0.001,8,0.5,1000,2000.0,0.5664,0.6494630370962157,0.061975744,0.17071574926376343,0.1966467481104297,0.35111952,0.042699818,0.18282863,0.45079285,0.55290186,0.024589632,0.5829019,0.53290194,0.44853064,0.0033464776,0.4512525,0.44444785,0 days 00:14:31.623919
25,0.01,0.001,8,0.1,1000,2000.0,0.7228,0.6323152629028495,0.05732558,0.14696542918682098,0.17604111575760073,0.35034898,0.017617475,0.18266347,0.40549082,0.63488793,0.03523054,0.6890108,0.5787035,0.3818102,0.017492348,0.40642235,0.3542328,0 days 00:12:37.611505
26,0.01,0.001,8,0.2,1000,2000.0,0.6836,0.6229538933752887,0.0503626,0.16302156448364258,0.16951498974837487,0.2004538,0.057740673,0.1063401,0.3448417,0.6134559,0.027920082,0.6664791,0.5947737,0.3363593,0.0070285974,0.34788892,0.3257824,0 days 00:13:28.798634
27,0.001,0.1,1,0.5,1000,20.0,0.7312,0.5714727461198519,0.026274808,0.10234340280294418,0.10085973383762065,0.17896113,0.022522263,0.027620774,0.20960738,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0 days 00:11:23.198578
28,0.001,0.1,1,0.1,1000,20.0,0.729,0.5509744494049309,0.012466017,0.06037005037069321,0.05392884725906078,0.05999581,0.010585237,0.0039487276,0.07996736,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0 days 00:11:19.563449
29,0.001,0.1,1,0.2,1000,20.0,0.7296,0.5543392156310071,0.01538239,0.07066953927278519,0.06498379791654771,0.091099665,0.018523289,0.003035159,0.12061216,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0 days 00:12:52.994089
30,0.001,0.1,3,0.5,1000,200.0,0.727,0.5563348775360393,0.015716963,0.0721936970949173,0.07627756483234589,0.1715855,0.0121476725,0.1006492,0.2044316,0.99999976,3.7304386e-07,1.0,0.9999978,6.261271e-07,1.51751e-06,9.042478e-06,0.0,0 days 00:07:13.236114
31,0.001,0.1,3,0.1,1000,200.0,0.7274,0.5391162720327302,0.004379981,0.02645142190158367,0.022557298968510078,0.057661537,0.011176753,0.008650491,0.087106556,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0 days 00:07:23.121320
32,0.001,0.1,3,0.2,1000,200.0,0.7278,0.5414309170848174,0.006685337,0.035877879709005356,0.03723831119515126,0.0914344,0.010812188,0.025158158,0.1199529,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0 days 00:07:47.081295
33,0.001,0.1,8,0.5,1000,2000.0,0.727,0.5582407918941662,0.016206805,0.08054900169372559,0.08373114280678456,0.17768963,0.014470073,0.13573176,0.21908553,1.0,0.0,1.0,1.0,1.0034354e-08,2.6366152e-08,1.4727611e-07,0.0,0 days 00:07:40.351697
34,0.001,0.1,8,0.1,1000,2000.0,0.73,0.5519089945523225,0.014736226,0.06708714365959167,0.06992241127468769,0.10767152,0.0362867,0.048923377,0.19455792,0.9500032,5.780662e-06,0.95002985,0.95,0.22359222,2.5818117e-05,0.2236068,0.22347336,0 days 00:10:26.766234
35,0.001,0.1,8,0.2,1000,2000.0,0.7294,0.55381442035419,0.014578476,0.07365981489419937,0.07407194328285878,0.116333984,0.020937635,0.07587591,0.17797735,1.0,6.319304e-08,1.0,0.99999964,8.590512e-08,2.736251e-07,1.7580951e-06,0.0,0 days 00:10:47.948622
36,0.001,0.01,1,0.5,1000,20.0,0.7298,0.5694111700787594,0.025134733,0.09960998594760895,0.09796425978817168,0.17716105,0.022756139,0.033395577,0.20831108,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0 days 00:11:05.900164
37,0.001,0.01,1,0.1,1000,20.0,0.7284,0.5509060297017208,0.011747578,0.06199105829000473,0.05373372676946346,0.057662684,0.011350348,0.0019570098,0.07924806,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0 days 00:13:25.415304
38,0.001,0.01,1,0.2,1000,20.0,0.7274,0.5529158989373987,0.014408826,0.06770507246255875,0.062442084812895704,0.09022113,0.018821528,0.0023115836,0.122213565,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0 days 00:12:43.364922
39,0.001,0.01,3,0.5,1000,200.0,0.7276,0.5558736916163961,0.015297134,0.07275118678808212,0.07558300792254632,0.16825457,0.012484302,0.10117449,0.20966573,0.9999989,3.057637e-06,1.0,0.99998254,3.9854513e-06,1.1320173e-05,6.3590946e-05,0.0,0 days 00:07:40.256048
40,0.001,0.01,3,0.1,1000,200.0,0.7268,0.5399052897452782,0.004624851,0.020176028832793236,0.019835706834272788,0.053514875,0.011304986,0.008722752,0.099080645,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0 days 00:08:40.956165
41,0.001,0.01,3,0.2,1000,200.0,0.7264,0.5426999096133537,0.0070353705,0.035825807601213455,0.037560602195338647,0.09239451,0.010390455,0.025586028,0.12095126,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0 days 00:07:32.823705
42,0.001,0.01,8,0.5,1000,2000.0,0.7282,0.5570641483783482,0.01646862,0.0797707736492157,0.080451450449006,0.18322468,0.01367794,0.13189662,0.22641553,1.0,0.0,1.0,1.0,1.8454159e-09,6.792701e-09,2.6656007e-08,0.0,0 days 00:08:55.660026
43,0.001,0.01,8,0.1,1000,2000.0,0.7318,0.5644848594166386,0.02155696,0.08803310990333557,0.09385174055971328,0.17199613,0.03597083,0.0922918,0.2752005,0.89999765,6.601484e-06,0.9000003,0.8999645,0.3077926,2.2387737e-06,0.3077935,0.3077814,0 days 00:09:09.640821
44,0.001,0.01,8,0.2,1000,2000.0,0.7314,0.5481259929503052,0.011662241,0.061159297823905945,0.0644116205108923,0.110113405,0.024629984,0.06119423,0.16216604,0.99871355,0.0017659585,1.0,0.9936243,0.0057532066,0.007897615,0.028512904,0.0,0 days 00:09:27.556301
45,0.001,0.001,1,0.5,1000,20.0,0.7278,0.5732532262101324,0.027225507,0.10333897173404694,0.10289274635590737,0.1811361,0.02254484,0.028733764,0.21832365,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0 days 00:10:53.733614
46,0.001,0.001,1,0.1,1000,20.0,0.73,0.5499942476827457,0.011077714,0.06014920398592949,0.05247956744410221,0.052307457,0.0135139,0.002016811,0.07826194,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0 days 00:12:49.996336
47,0.001,0.001,1,0.2,1000,20.0,0.7288,0.5568837100808952,0.017422095,0.07981095463037491,0.07013285543896382,0.09700796,0.01645327,0.007180397,0.122726135,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0 days 00:11:00.572106
48,0.001,0.001,3,0.5,1000,200.0,0.7276,0.5570516210140125,0.016274065,0.07165452837944031,0.07723146621860688,0.17196672,0.014454935,0.105848685,0.22433867,0.9999948,1.3448684e-05,1.0,0.9999279,2.1512968e-05,5.532829e-05,0.00029371097,0.0,0 days 00:06:59.149884
49,0.001,0.001,3,0.1,1000,200.0,0.7268,0.5394749993774997,0.0045637866,0.01953091286122799,0.020454290395007776,0.05657909,0.010717253,0.008860751,0.09905524,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0 days 00:07:58.978450
50,0.001,0.001,3,0.2,1000,200.0,0.7286,0.5417918532314266,0.006551931,0.034779515117406845,0.036700576744751384,0.089780115,0.011529685,0.030638155,0.11992051,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0 days 00:08:30.707584
51,0.001,0.001,8,0.5,1000,2000.0,0.7294,0.5564636222068627,0.0167633,0.08111179620027542,0.08051195647098247,0.18714483,0.014838417,0.1386833,0.2275107,1.0,0.0,1.0,1.0,2.6885552e-09,1.10982095e-08,8.295207e-08,0.0,0 days 00:08:09.761643
52,0.001,0.001,8,0.1,1000,2000.0,0.7306,0.5463996216465047,0.010660625,0.05533052608370781,0.05687390482850496,0.0930784,0.035752214,0.04095523,0.18362911,1.0,0.0,1.0,1.0,8.201848e-10,4.6210835e-09,2.6656007e-08,0.0,0 days 00:11:27.188971
53,0.001,0.001,8,0.2,1000,2000.0,0.731,0.5479277019866298,0.011922257,0.06225157901644707,0.06343968305565541,0.09923407,0.01957526,0.048914522,0.15059225,1.0,0.0,1.0,1.0,3.075693e-09,1.2697139e-08,7.996802e-08,0.0,0 days 00:09:30.455134
54,0.0001,0.1,1,0.5,1000,20.0,0.7102,0.6257514013260154,0.05748569,0.15957021713256836,0.165384979805128,0.15006086,0.03302239,0.0865177,0.2291514,0.96927273,0.025966268,0.9999999,0.9338571,0.12648328,0.10384179,0.22868513,3.1987207e-07,0 days 00:23:02.619043
55,0.0001,0.1,1,0.1,1000,20.0,0.6772,0.6250150433891799,0.058832146,0.14899113774299622,0.15736258380092805,0.057429884,0.0150056025,0.039597154,0.16269359,0.9800483,0.024530469,1.0,0.95,0.08922672,0.10970356,0.22360675,0.0,0 days 00:15:12.353596
56,0.0001,0.1,1,0.2,1000,20.0,0.7132,0.6149766070885909,0.053289708,0.1415010690689087,0.14850080825366202,0.09621615,0.009467344,0.049394604,0.14572999,0.9899992,0.02007692,1.0,0.95,0.044725426,0.089786686,0.2236068,0.0,0 days 00:24:37.926933
57,0.0001,0.1,3,0.5,1000,200.0,0.7284,0.5596054731459879,0.018839514,0.07735282927751541,0.07978307273365681,0.17456907,0.014502356,0.052274626,0.20658559,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0 days 00:09:31.383178
58,0.0001,0.1,3,0.1,1000,200.0,0.7274,0.5420670119782107,0.005792828,0.034147586673498154,0.024785587769524504,0.048898693,0.008981174,0.0028520275,0.07136073,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0 days 00:11:44.520070
59,0.0001,0.1,3,0.2,1000,200.0,0.728,0.5449761499098288,0.009030488,0.04457470402121544,0.040823664751426625,0.09416734,0.012732105,0.009524416,0.1264702,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0 days 00:10:58.676124
60,0.0001,0.1,8,0.5,1000,2000.0,0.728,0.5562181427156102,0.0155408755,0.07446969300508499,0.07699236828066533,0.169262,0.012740333,0.12296811,0.21974045,0.99999744,6.9184753e-06,1.0,0.9999627,1.1325027e-05,3.0744483e-05,0.0001650736,0.0,0 days 00:08:05.613740
61,0.0001,0.1,8,0.1,1000,2000.0,0.726,0.538901125003368,0.0049040555,0.02443784289062023,0.02076312521822874,0.060081728,0.013708254,0.017804587,0.10636968,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0 days 00:07:50.831132
62,0.0001,0.1,8,0.2,1000,2000.0,0.7284,0.5418067494437859,0.0070876074,0.03211209923028946,0.03691172774262849,0.088496424,0.012488109,0.03597281,0.12947081,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0 days 00:08:06.831400
63,0.0001,0.01,1,0.5,1000,20.0,0.7214,0.6232020086135882,0.055991687,0.15622450411319733,0.16292034651316828,0.15064657,0.027716005,0.09453224,0.22006992,0.95365995,0.026936777,1.0,0.9127065,0.18365471,0.09356141,0.26892915,2.6656007e-08,0 days 00:22:55.758400
64,0.0001,0.01,1,0.1,1000,20.0,0.644,0.6326378580173229,0.06250808,0.16113804280757904,0.1651041655329627,0.05973793,0.0095558725,0.04646466,0.11498984,0.9862131,0.01958081,1.0,0.95002234,0.061656732,0.087567985,0.22350675,0.0,0 days 00:17:40.220927
65,0.0001,0.01,1,0.2,1000,20.0,0.7196,0.6118503644729724,0.051725697,0.13856954872608185,0.1456994997290534,0.093416974,0.0062349224,0.050684214,0.12554461,1.0,0.0,1.0,1.0,6.151386e-10,4.0178256e-09,2.6656007e-08,0.0,0 days 00:22:37.053644
66,0.0001,0.01,3,0.5,1000,200.0,0.7284,0.5592168578678165,0.018362679,0.07566896826028824,0.07912458945490543,0.17619969,0.014232095,0.052633736,0.20774932,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0 days 00:09:48.208217
67,0.0001,0.01,3,0.1,1000,200.0,0.7288,0.5426033896707193,0.006153342,0.03777088224887848,0.0282888158244652,0.051823396,0.009454421,0.0035254678,0.07902071,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0 days 00:11:39.805760
68,0.0001,0.01,3,0.2,1000,200.0,0.7266,0.5439758308927356,0.008444409,0.042672183364629745,0.037510780361072464,0.089571215,0.012294328,0.01127967,0.11389715,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0 days 00:10:58.635866
69,0.0001,0.01,8,0.5,1000,2000.0,0.7266,0.5572371422978971,0.016142018,0.07679000496864319,0.07880902165748303,0.1720114,0.013720936,0.12615022,0.22504096,1.0,3.1046973e-08,1.0,0.9999998,2.0741522e-08,7.0043605e-08,4.5182978e-07,0.0,0 days 00:07:53.823367
70,0.0001,0.01,8,0.1,1000,2000.0,0.727,0.5388676757318459,0.0050548688,0.02189985290169716,0.021843326646612333,0.0678783,0.0152850915,0.019850837,0.121859774,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0 days 00:08:08.681526
71,0.0001,0.01,8,0.2,1000,2000.0,0.7258,0.5411261852389527,0.00663153,0.03309156745672226,0.034189358474091935,0.09410602,0.012189532,0.042208165,0.14943635,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0 days 00:07:21.483594
72,0.0001,0.001,1,0.5,1000,20.0,0.702,0.6292966808265272,0.059301972,0.1633412092924118,0.1686510478166503,0.14690754,0.03573876,0.08808537,0.25738153,0.923804,0.04071156,0.9613565,0.85000086,0.2378029,0.072749294,0.36634535,0.13971092,0 days 00:21:06.408655
73,0.0001,0.001,1,0.1,1000,20.0,0.6848,0.6224795667731633,0.057819426,0.1459495723247528,0.15374272873677436,0.05354569,0.0079127345,0.039344173,0.09849184,0.9999979,5.812786e-06,1.0,0.9999687,9.562228e-06,2.598455e-05,0.0001396375,0.0,0 days 00:18:47.235567
74,0.0001,0.001,1,0.2,1000,20.0,0.6886,0.6246153462748356,0.058224816,0.14237400889396667,0.1578659639207286,0.08072605,0.014782412,0.05780781,0.14467344,0.99355763,0.0129314875,1.0,0.96627414,0.028810032,0.057831846,0.15082662,0.0,0 days 00:19:34.715836
75,0.0001,0.001,3,0.5,1000,200.0,0.7286,0.5619168705478669,0.02042982,0.0823337584733963,0.08325743488647167,0.1768294,0.017387368,0.051064786,0.21227957,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0 days 00:08:48.667011
76,0.0001,0.001,3,0.1,1000,200.0,0.7286,0.5418726273311302,0.0056315297,0.034817829728126526,0.02418411553330843,0.050195202,0.0091586625,0.0020885288,0.06847794,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0 days 00:12:35.110690
77,0.0001,0.001,3,0.2,1000,200.0,0.7276,0.5436991026377244,0.008309545,0.04117395728826523,0.037057511450128,0.08822407,0.010949149,0.010914131,0.113032736,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0 days 00:11:20.992858
78,0.0001,0.001,8,0.5,1000,2000.0,0.7276,0.5566974881697908,0.016257444,0.07667466253042221,0.07883091928042596,0.17183168,0.01204697,0.12873831,0.21797559,1.0,5.5538514e-08,1.0,0.99999964,7.7826975e-08,2.3024512e-07,1.4860449e-06,0.0,0 days 00:07:56.326940
79,0.0001,0.001,8,0.1,1000,2000.0,0.7284,0.5386387703635861,0.0050410433,0.021393243223428726,0.022060247026161595,0.063556224,0.014727968,0.012631286,0.120968625,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0 days 00:08:41.397226
80,0.0001,0.001,8,0.2,1000,2000.0,0.7288,0.5409465994659121,0.006634658,0.03282184898853302,0.036442140130476405,0.09108226,0.010905964,0.033347934,0.14013745,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0 days 00:07:46.204702
